col_1,col_2,col_3,division
,City Commissioners - Republican,District Council 6th District - Republican,All
,Al Schmidt,Pete Smith,All
Al Schmidt,75,378,All
Pete Smith,,19,All
Total,453,397,All
,City Commissioners - Republican,District Council 6th District - Republican,1
,Al Schmidt,Pete Smith,1
Al Schmidt,6,25,1
Pete Smith,,0,1
Total,31,25,1
,District Council 6th District - Republican,City Commissioners - Republican,2
,Pete Smith,Al Schmidt,2
Pete Smith,2,14,2
Al Schmidt,,1,2
Total,16,15,2
,City Commissioners - Republican,District Council 6th District - Republican,3
,Al Schmidt,Pete Smith,3
Al Schmidt,15,58,3
Pete Smith,,3,3
Total,73,61,3
,City Commissioners - Republican,District Council 6th District - Republican,4
,Al Schmidt,Pete Smith,4
Al Schmidt,7,55,4
Pete Smith,,1,4
Total,62,56,4
,City Commissioners - Republican,District Council 6th District - Republican,5
,Al Schmidt,Pete Smith,5
Al Schmidt,5,43,5
Pete Smith,,5,5
Total,48,48,5
,City Commissioners - Republican,District Council 6th District - Republican,6
,Al Schmidt,Pete Smith,6
Al Schmidt,9,19,6
Pete Smith,,0,6
Total,28,19,6
,City Commissioners - Republican,District Council 6th District - Republican,12
,Al Schmidt,Pete Smith,12
Al Schmidt,5,5,12
Pete Smith,,0,12
Total,10,5,12
,City Commissioners - Republican,District Council 6th District - Republican,15
,Al Schmidt,Pete Smith,15
Al Schmidt,5,31,15
Pete Smith,,0,15
Total,36,31,15
,City Commissioners - Republican,District Council 6th District - Republican,20
,Al Schmidt,Pete Smith,20
Al Schmidt,10,58,20
Pete Smith,,6,20
Total,68,64,20
,City Commissioners - Republican,District Council 6th District - Republican,23
,Al Schmidt,Pete Smith,23
Al Schmidt,9,39,23
Pete Smith,,1,23
Total,48,40,23
,City Commissioners - Republican,District Council 6th District - Republican,25
,Al Schmidt,Pete Smith,25
Al Schmidt,3,31,25
Pete Smith,,1,25
Total,34,32,25
