col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Kay Yu,,,,,2,10,6,7,11,11,9,4,6,2,9,1,2,1,2,4,6,3,2,2,1,1
James C Crumlish,,,,,,0,10,6,6,19,5,5,4,4,3,0,2,2,1,0,1,1,1,0,1,1
Wendi Barish,,,,,,,1,10,2,6,11,5,3,7,3,2,3,8,2,6,3,2,3,1,1,1
Cateria R Mccabe,,,,,,,,0,9,4,10,4,9,2,6,0,3,5,7,1,3,4,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,1,6,4,5,7,2,3,1,2,1,6,2,2,2,1,1,1,1
Chris Hall,,,,,,,,,,1,6,2,3,3,2,2,4,3,1,1,1,0,1,0,1,1
Nicola Serianni,,,,,,,,,,,0,7,4,3,5,2,5,5,1,7,4,4,1,1,0,1
Leon Goodman,,,,,,,,,,,,2,4,6,9,3,6,3,0,5,3,5,2,1,2,1
Carmella Jacquinto,,,,,,,,,,,,,1,1,7,1,1,1,8,3,1,3,0,1,0,1
Craig Levin,,,,,,,,,,,,,,3,4,8,5,3,1,1,0,2,3,0,0,1
Terri M Booker,,,,,,,,,,,,,,,0,2,5,3,3,3,4,6,3,3,1,1
Jon Marshall,,,,,,,,,,,,,,,,2,1,2,0,1,1,1,0,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,0,3,0,4,3,4,2,2,2,1
Janine D Momasso,,,,,,,,,,,,,,,,,,0,3,3,1,1,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,0,4,1,2,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,2,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,51,49,46,36,34,31,31,30,30,27,27,26,24,24,23,18,15,13,13,13,12,11,8,5,5,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Anthony Kyriakakis,Cateria R Mccabe,Tiffany Palmer,Jennifer Schultz,Henry Mcgregor Sias,Joshua Roberts,Carmella Jacquinto,Nicola Serianni,Sherman Toppin,Wendi Barish,Kay Yu,Craig Levin,James C Crumlish,Leon Goodman,Kendra Mccrae,Beth Grossman,Chris Hall,Vicki Markovitz,Jon Marshall,James F Berardinelli,Janine D Momasso,Laurie Dow,Terri M Booker,Robert Trimble,Gregory Weyer,2
Anthony Kyriakakis,0,23,24,10,20,18,17,8,19,6,11,6,15,5,8,5,11,3,2,4,3,1,0,0,2,2
Cateria R Mccabe,,1,16,14,23,21,13,9,20,4,8,10,4,9,3,0,1,5,3,2,5,3,1,2,2,2
Tiffany Palmer,,,0,20,13,2,3,17,3,11,19,2,14,11,13,8,10,6,0,5,6,1,1,1,1,2
Jennifer Schultz,,,,3,6,5,7,18,2,18,13,7,4,6,7,11,3,8,5,4,5,6,2,3,1,2
Henry Mcgregor Sias,,,,,0,20,12,8,17,3,10,7,4,3,3,0,2,1,1,4,2,0,1,1,2,2
Joshua Roberts,,,,,,4,14,2,24,3,0,11,1,3,3,1,2,0,5,1,0,1,1,2,1,2
Carmella Jacquinto,,,,,,,0,6,13,4,3,4,6,4,4,5,5,3,2,2,4,3,0,1,0,2
Nicola Serianni,,,,,,,,0,0,13,13,2,5,5,4,4,2,3,1,2,3,3,0,1,0,2
Sherman Toppin,,,,,,,,,0,2,1,6,1,3,2,1,2,1,3,0,0,1,0,0,1,2
Wendi Barish,,,,,,,,,,0,8,4,4,3,3,9,4,7,3,1,3,7,3,1,0,2
Kay Yu,,,,,,,,,,,0,0,4,3,3,2,3,3,0,1,0,2,1,0,1,2
Craig Levin,,,,,,,,,,,,1,2,8,2,2,0,1,6,2,2,2,3,3,0,2
James C Crumlish,,,,,,,,,,,,,0,4,6,3,9,3,2,3,2,2,1,0,0,2
Leon Goodman,,,,,,,,,,,,,,0,7,4,3,2,3,3,4,2,3,2,0,2
Kendra Mccrae,,,,,,,,,,,,,,,0,4,4,3,0,3,2,1,1,2,0,2
Beth Grossman,,,,,,,,,,,,,,,,0,5,5,2,0,1,3,3,0,0,2
Chris Hall,,,,,,,,,,,,,,,,,0,1,0,0,0,2,1,1,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,0,1,0,1,3,2,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,2,0,0,1,2,2,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,6,1,0,1,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,1,2
Total,48,44,44,42,35,35,29,26,26,25,24,23,21,21,18,17,15,13,12,10,10,10,8,5,4,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Jennifer Schultz,Carmella Jacquinto,Cateria R Mccabe,Anthony Kyriakakis,Tiffany Palmer,Joshua Roberts,Sherman Toppin,Henry Mcgregor Sias,Kendra Mccrae,Nicola Serianni,Wendi Barish,James C Crumlish,Beth Grossman,Laurie Dow,Craig Levin,Kay Yu,Leon Goodman,Chris Hall,Terri M Booker,Jon Marshall,Vicki Markovitz,Janine D Momasso,James F Berardinelli,Gregory Weyer,Robert Trimble,3
Jennifer Schultz,9,11,12,10,19,8,7,5,12,22,15,9,15,8,12,13,5,4,1,7,5,7,2,2,3,3
Carmella Jacquinto,,2,30,25,10,24,25,23,12,4,10,4,8,10,2,5,7,2,5,0,3,5,1,1,0,3
Cateria R Mccabe,,,0,27,13,24,24,21,8,9,8,4,3,10,3,7,7,5,6,1,2,6,2,5,1,3
Anthony Kyriakakis,,,,0,19,24,22,24,5,5,4,13,3,7,2,7,3,14,1,1,2,2,1,0,1,3
Tiffany Palmer,,,,,1,4,4,7,16,13,10,15,9,8,2,13,6,14,7,0,6,6,3,3,1,3
Joshua Roberts,,,,,,6,23,22,2,2,2,6,3,2,10,0,9,3,2,8,1,1,1,1,3,3
Sherman Toppin,,,,,,,1,22,3,3,2,4,0,7,4,2,4,0,2,0,1,0,1,2,3,3
Henry Mcgregor Sias,,,,,,,,1,2,5,1,1,3,2,0,1,3,1,2,0,4,3,2,0,0,3
Kendra Mccrae,,,,,,,,,1,10,11,4,11,10,1,8,7,5,6,0,4,2,1,3,0,3
Nicola Serianni,,,,,,,,,,0,11,3,12,5,3,7,2,2,3,2,5,7,1,2,0,3
Wendi Barish,,,,,,,,,,,0,5,9,9,4,7,3,1,3,2,6,4,0,0,1,3
James C Crumlish,,,,,,,,,,,,0,2,3,6,3,4,13,1,2,2,0,1,1,2,3
Beth Grossman,,,,,,,,,,,,,0,7,5,6,5,1,1,1,6,3,4,0,0,3
Laurie Dow,,,,,,,,,,,,,,0,3,3,6,5,2,0,3,0,3,2,1,3
Craig Levin,,,,,,,,,,,,,,,4,1,5,0,0,7,2,1,4,1,4,3
Kay Yu,,,,,,,,,,,,,,,,1,1,2,6,0,1,3,1,3,0,3
Leon Goodman,,,,,,,,,,,,,,,,,1,4,3,1,3,4,3,2,0,3
Chris Hall,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,2,1,2,3,0,4,1,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,6,0,0,0,1,2,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,4,1,0,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,1,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,56,49,49,48,46,45,35,34,31,29,27,26,24,24,23,23,22,19,15,14,14,13,8,7,5,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Anthony Kyriakakis,Tiffany Palmer,Jennifer Schultz,Joshua Roberts,Carmella Jacquinto,Kay Yu,James C Crumlish,Chris Hall,Leon Goodman,Nicola Serianni,Beth Grossman,Henry Mcgregor Sias,Jon Marshall,Kendra Mccrae,Wendi Barish,Cateria R Mccabe,Laurie Dow,Terri M Booker,Craig Levin,Sherman Toppin,Vicki Markovitz,James F Berardinelli,Janine D Momasso,Gregory Weyer,Robert Trimble,4
Anthony Kyriakakis,4,15,7,4,5,11,12,13,3,7,2,6,1,3,4,4,3,0,2,1,2,3,0,1,1,4
Tiffany Palmer,,0,10,4,3,13,10,11,5,7,4,6,1,5,6,3,3,4,4,2,2,2,0,1,2,4
Jennifer Schultz,,,3,4,6,7,3,5,2,6,9,5,6,6,5,3,3,1,3,0,2,0,1,0,0,4
Joshua Roberts,,,,7,6,2,5,1,7,4,4,5,3,2,2,3,1,5,4,3,1,1,0,1,1,4
Carmella Jacquinto,,,,,0,4,3,2,6,5,6,4,2,4,2,7,4,5,0,4,4,1,1,0,1,4
Kay Yu,,,,,,1,8,7,2,4,2,7,2,1,2,3,0,0,1,2,2,1,0,1,0,4
James C Crumlish,,,,,,,0,11,4,6,2,1,2,1,1,2,1,2,3,0,1,1,0,1,0,4
Chris Hall,,,,,,,,0,0,6,1,1,2,1,1,2,2,0,2,0,1,1,0,1,0,4
Leon Goodman,,,,,,,,,1,1,5,0,3,3,1,1,0,5,2,3,3,1,1,1,2,4
Nicola Serianni,,,,,,,,,,0,3,3,0,6,2,2,2,0,2,1,2,2,1,1,0,4
Beth Grossman,,,,,,,,,,,1,1,2,4,4,1,1,3,0,1,3,0,0,1,0,4
Henry Mcgregor Sias,,,,,,,,,,,,1,0,3,4,3,1,1,0,2,0,1,0,0,0,4
Jon Marshall,,,,,,,,,,,,,3,0,1,0,1,0,3,0,2,0,0,0,0,4
Kendra Mccrae,,,,,,,,,,,,,,0,4,2,1,2,1,2,0,1,1,0,1,4
Wendi Barish,,,,,,,,,,,,,,,1,2,4,2,0,1,1,0,0,0,0,4
Cateria R Mccabe,,,,,,,,,,,,,,,,0,4,3,0,3,1,0,2,0,0,4
Laurie Dow,,,,,,,,,,,,,,,,,1,2,0,0,1,1,1,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,1,4
Craig Levin,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,1,0,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,28,27,25,24,18,18,17,15,15,15,14,13,12,12,12,11,9,9,7,6,6,4,3,2,2,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,Jennifer Schultz,Joshua Roberts,Tiffany Palmer,Cateria R Mccabe,Carmella Jacquinto,Anthony Kyriakakis,Henry Mcgregor Sias,Nicola Serianni,James C Crumlish,Leon Goodman,Wendi Barish,Sherman Toppin,Kay Yu,Kendra Mccrae,Craig Levin,Terri M Booker,Chris Hall,Jon Marshall,Laurie Dow,Janine D Momasso,Vicki Markovitz,Beth Grossman,James F Berardinelli,Robert Trimble,Gregory Weyer,5
Jennifer Schultz,6,10,18,10,10,4,3,17,5,4,15,3,10,11,12,5,7,8,10,10,6,9,3,6,0,5
Joshua Roberts,,6,4,19,19,15,15,3,11,12,4,18,3,4,6,9,2,10,2,1,0,3,2,1,1,5
Tiffany Palmer,,,2,13,5,11,11,16,9,8,14,2,14,8,2,4,8,1,5,9,6,4,3,0,1,5
Cateria R Mccabe,,,,0,17,18,21,11,0,9,7,18,5,6,2,4,0,1,2,9,1,1,3,0,0,5
Carmella Jacquinto,,,,,0,16,15,7,9,10,4,15,6,7,2,9,5,0,4,2,5,3,1,4,0,5
Anthony Kyriakakis,,,,,,0,23,6,9,4,8,15,8,1,4,2,9,1,2,1,3,3,2,1,0,5
Henry Mcgregor Sias,,,,,,,1,10,3,3,2,18,9,2,3,3,4,0,1,2,4,3,1,0,1,5
Nicola Serianni,,,,,,,,0,3,3,12,3,4,6,3,5,2,0,2,7,6,4,2,2,0,5
James C Crumlish,,,,,,,,,2,11,7,1,6,5,1,8,12,2,2,0,3,1,1,6,1,5
Leon Goodman,,,,,,,,,,2,2,1,7,6,3,9,2,1,7,3,4,3,3,0,1,5
Wendi Barish,,,,,,,,,,,1,2,3,7,2,5,7,1,2,5,4,3,2,1,0,5
Sherman Toppin,,,,,,,,,,,,0,1,3,2,4,1,2,1,2,2,0,1,1,0,5
Kay Yu,,,,,,,,,,,,,0,6,4,3,6,0,5,4,4,4,2,1,1,5
Kendra Mccrae,,,,,,,,,,,,,,0,2,8,5,0,10,5,7,1,3,3,0,5
Craig Levin,,,,,,,,,,,,,,,3,1,3,5,5,1,2,4,2,1,0,5
Terri M Booker,,,,,,,,,,,,,,,,0,2,2,3,3,2,2,1,0,1,5
Chris Hall,,,,,,,,,,,,,,,,,0,2,7,1,3,4,2,4,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,5,1,0,0,4,1,1,1,5
Laurie Dow,,,,,,,,,,,,,,,,,,,0,3,3,4,2,2,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,5
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,1,5
Total,51,48,40,38,37,36,35,30,29,28,27,25,24,24,22,22,20,17,17,16,14,13,8,8,3,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Jennifer Schultz,Joshua Roberts,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,Cateria R Mccabe,James C Crumlish,Kay Yu,Wendi Barish,Terri M Booker,Nicola Serianni,Craig Levin,Kendra Mccrae,Sherman Toppin,Leon Goodman,Chris Hall,Jon Marshall,Laurie Dow,Henry Mcgregor Sias,Beth Grossman,Vicki Markovitz,Janine D Momasso,James F Berardinelli,Robert Trimble,Gregory Weyer,6
Jennifer Schultz,15,14,18,8,2,9,8,10,12,4,14,11,7,1,2,5,11,7,3,4,6,7,1,0,0,6
Joshua Roberts,,11,3,9,16,11,8,4,5,11,5,10,5,8,8,4,13,1,8,3,1,0,0,0,0,6
Tiffany Palmer,,,2,20,8,8,16,16,15,6,10,0,8,3,3,12,1,7,7,4,2,3,1,2,0,6
Anthony Kyriakakis,,,,1,11,11,14,17,8,0,3,3,4,10,1,13,2,1,16,2,2,0,4,0,0,6
Carmella Jacquinto,,,,,1,10,9,6,7,14,2,3,6,12,11,2,2,5,6,2,2,2,0,0,0,6
Cateria R Mccabe,,,,,,0,4,3,4,5,8,2,7,13,6,3,2,3,8,2,4,5,0,1,0,6
James C Crumlish,,,,,,,0,7,8,7,6,3,1,1,5,11,2,2,3,1,2,2,0,1,0,6
Kay Yu,,,,,,,,1,6,5,5,1,8,2,3,8,2,2,8,4,1,1,2,2,1,6
Wendi Barish,,,,,,,,,0,5,9,3,6,2,4,1,3,4,6,2,4,5,0,0,0,6
Terri M Booker,,,,,,,,,,0,1,4,7,3,12,3,3,6,0,3,0,2,0,2,0,6
Nicola Serianni,,,,,,,,,,,1,3,8,3,0,1,3,3,0,2,5,7,3,0,0,6
Craig Levin,,,,,,,,,,,,7,0,1,1,0,10,0,1,1,0,2,1,0,0,6
Kendra Mccrae,,,,,,,,,,,,,0,9,3,4,0,5,2,4,3,2,2,1,1,6
Sherman Toppin,,,,,,,,,,,,,,1,5,2,1,1,7,2,2,0,2,1,1,6
Leon Goodman,,,,,,,,,,,,,,,1,3,4,4,0,4,3,1,0,1,0,6
Chris Hall,,,,,,,,,,,,,,,,0,1,1,2,3,0,0,1,1,1,6
Jon Marshall,,,,,,,,,,,,,,,,,0,2,0,1,0,0,1,1,0,6
Laurie Dow,,,,,,,,,,,,,,,,,,2,0,3,3,1,0,1,0,6
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,6
Beth Grossman,,,,,,,,,,,,,,,,,,,,1,2,1,1,0,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,4,1,0,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,1,0,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,1,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,1,6
Total,53,48,41,36,35,29,28,27,27,26,24,23,23,22,21,18,17,17,16,12,11,10,6,3,2,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,7
,Tiffany Palmer,Jennifer Schultz,Joshua Roberts,Anthony Kyriakakis,Cateria R Mccabe,Wendi Barish,Kay Yu,Carmella Jacquinto,Craig Levin,James C Crumlish,Leon Goodman,Henry Mcgregor Sias,Jon Marshall,Beth Grossman,Nicola Serianni,Chris Hall,Terri M Booker,Kendra Mccrae,Sherman Toppin,Janine D Momasso,James F Berardinelli,Laurie Dow,Vicki Markovitz,Robert Trimble,Gregory Weyer,7
Tiffany Palmer,4,16,3,29,20,18,23,7,6,18,13,12,2,9,10,18,6,8,3,12,8,2,3,1,1,7
Jennifer Schultz,,7,13,9,12,22,10,5,14,5,2,3,14,8,17,3,4,10,4,6,2,4,2,1,0,7
Joshua Roberts,,,8,12,9,3,0,15,11,11,8,8,16,2,6,2,10,3,12,0,1,1,2,0,0,7
Anthony Kyriakakis,,,,1,17,9,16,12,5,17,6,14,1,3,4,16,5,4,10,2,3,1,2,0,0,7
Cateria R Mccabe,,,,,0,10,9,9,1,3,8,16,2,1,7,3,2,5,10,11,5,1,0,1,0,7
Wendi Barish,,,,,,1,11,5,4,5,4,1,4,9,14,3,1,11,1,7,1,4,4,1,0,7
Kay Yu,,,,,,,0,4,2,6,7,7,0,6,3,8,3,5,3,3,3,3,6,3,2,7
Carmella Jacquinto,,,,,,,,0,2,9,8,8,0,7,2,2,9,6,11,3,1,2,0,0,0,7
Craig Levin,,,,,,,,,6,5,4,0,12,3,3,4,3,1,1,1,1,2,1,1,0,7
James C Crumlish,,,,,,,,,,0,6,0,3,2,3,13,8,0,0,1,1,1,1,0,0,7
Leon Goodman,,,,,,,,,,,0,6,3,5,0,3,11,4,2,7,5,3,2,1,1,7
Henry Mcgregor Sias,,,,,,,,,,,,1,0,1,2,1,0,1,8,5,8,0,2,0,0,7
Jon Marshall,,,,,,,,,,,,,3,2,4,1,3,2,3,0,0,0,1,0,0,7
Beth Grossman,,,,,,,,,,,,,,2,6,4,4,8,1,1,1,6,4,0,0,7
Nicola Serianni,,,,,,,,,,,,,,,0,0,0,4,2,5,2,2,3,0,0,7
Chris Hall,,,,,,,,,,,,,,,,0,2,1,0,1,1,1,2,1,1,7
Terri M Booker,,,,,,,,,,,,,,,,,0,3,4,4,0,2,0,1,0,7
Kendra Mccrae,,,,,,,,,,,,,,,,,,0,3,1,1,4,1,0,0,7
Sherman Toppin,,,,,,,,,,,,,,,,,,,0,2,0,1,2,0,1,7
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,6,1,2,1,0,7
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,7
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,7
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,1,0,7
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,1,7
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,57,49,46,45,33,32,30,28,28,28,27,22,22,21,21,20,20,18,18,17,11,9,9,3,2,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,8
,Jennifer Schultz,Tiffany Palmer,Cateria R Mccabe,James C Crumlish,Anthony Kyriakakis,Terri M Booker,Wendi Barish,Kay Yu,Carmella Jacquinto,Joshua Roberts,Leon Goodman,Nicola Serianni,Laurie Dow,Chris Hall,Henry Mcgregor Sias,Beth Grossman,Kendra Mccrae,Craig Levin,Vicki Markovitz,Janine D Momasso,Sherman Toppin,Jon Marshall,Gregory Weyer,Robert Trimble,James F Berardinelli,8
Jennifer Schultz,15,14,7,11,3,8,14,10,5,7,4,14,12,6,7,9,11,9,14,6,1,5,3,5,1,8
Tiffany Palmer,,0,12,14,14,9,12,16,6,3,6,11,8,14,12,5,4,3,2,3,1,1,5,1,3,8
Cateria R Mccabe,,,2,5,11,8,5,5,11,6,5,9,5,4,13,2,4,4,2,7,10,0,0,0,1,8
James C Crumlish,,,,1,14,6,7,4,6,8,8,3,3,14,5,4,2,4,4,1,1,2,0,3,2,8
Anthony Kyriakakis,,,,,0,0,8,7,8,8,5,6,3,14,12,4,3,3,1,0,5,2,1,0,1,8
Terri M Booker,,,,,,0,6,7,5,4,11,3,7,3,1,4,5,3,5,4,5,2,3,1,0,8
Wendi Barish,,,,,,,0,9,5,3,5,11,10,3,0,10,6,2,7,6,2,1,1,0,1,8
Kay Yu,,,,,,,,0,5,1,4,10,5,4,7,4,3,0,3,2,1,0,5,1,0,8
Carmella Jacquinto,,,,,,,,,2,8,4,2,3,2,6,2,6,1,2,4,5,1,1,4,0,8
Joshua Roberts,,,,,,,,,,4,7,4,3,2,6,2,1,4,2,1,6,6,0,1,0,8
Leon Goodman,,,,,,,,,,,0,3,3,6,3,3,5,3,2,5,4,4,1,1,1,8
Nicola Serianni,,,,,,,,,,,,0,3,2,7,5,4,2,5,3,3,0,4,1,1,8
Laurie Dow,,,,,,,,,,,,,0,3,1,7,5,5,7,2,1,1,0,1,0,8
Chris Hall,,,,,,,,,,,,,,0,6,3,4,2,1,0,0,1,1,1,3,8
Henry Mcgregor Sias,,,,,,,,,,,,,,,0,0,2,1,1,1,6,1,3,0,1,8
Beth Grossman,,,,,,,,,,,,,,,,0,7,4,8,6,0,1,2,0,1,8
Kendra Mccrae,,,,,,,,,,,,,,,,,1,3,5,5,2,0,1,2,0,8
Craig Levin,,,,,,,,,,,,,,,,,,5,4,2,0,5,0,1,0,8
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,4,1,2,0,3,1,8
