col_1,col_2,col_3,col_4,col_5,division
,Mayor - Republican,Judge Of The Superior Court - Republican,,,All
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,All
Billy Ciancaglini,157,"1,046",711,524,All
Megan Mccarthy King,,29,506,414,All
Rebecca Warren,,,36,108,All
Christylee Peck,,,,8,All
Total,"1,473","1,130",786,564,All
,Mayor - Republican,Judge Of The Superior Court - Republican,,,1
,Billy Ciancaglini,Rebecca Warren,Megan Mccarthy King,Christylee Peck,1
Billy Ciancaglini,0,6,5,3,1
Rebecca Warren,,0,3,2,1
Megan Mccarthy King,,,0,2,1
Christylee Peck,,,,0,1
Total,8,7,5,4,1
,Mayor - Republican,Judge Of The Superior Court - Republican,,,2
,Billy Ciancaglini,Christylee Peck,Rebecca Warren,Megan Mccarthy King,2
Billy Ciancaglini,1,3,3,2,2
Christylee Peck,,0,0,2,2
Rebecca Warren,,,0,0,2
Megan Mccarthy King,,,,0,2
Total,7,3,3,2,2
,Mayor - Republican,Judge Of The Superior Court - Republican,,,3
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,3
Billy Ciancaglini,2,24,21,11,3
Megan Mccarthy King,,0,18,5,3
Rebecca Warren,,,0,2,3
Christylee Peck,,,,1,3
Total,35,26,23,12,3
,Mayor - Republican,Judge Of The Superior Court - Republican,,,4
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,4
Billy Ciancaglini,6,46,26,29,4
Megan Mccarthy King,,0,21,21,4
Rebecca Warren,,,1,7,4
Christylee Peck,,,,0,4
Total,63,50,32,30,4
,Mayor - Republican,Judge Of The Superior Court - Republican,,,5
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,5
Billy Ciancaglini,4,24,19,10,5
Megan Mccarthy King,,1,13,7,5
Rebecca Warren,,,0,2,5
Christylee Peck,,,,0,5
Total,35,25,19,10,5
,Mayor - Republican,Judge Of The Superior Court - Republican,,,6
,Billy Ciancaglini,Megan Mccarthy King,Christylee Peck,Rebecca Warren,6
Billy Ciancaglini,2,18,11,11,6
Megan Mccarthy King,,2,8,6,6
Christylee Peck,,,0,4,6
Rebecca Warren,,,,1,6
Total,25,21,12,12,6
,Mayor - Republican,Judge Of The Superior Court - Republican,,,7
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,7
Billy Ciancaglini,4,38,22,21,7
Megan Mccarthy King,,1,17,16,7
Rebecca Warren,,,2,2,7
Christylee Peck,,,,0,7
Total,51,40,25,21,7
,Mayor - Republican,Judge Of The Superior Court - Republican,,,8
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,8
Billy Ciancaglini,2,31,18,9,8
Megan Mccarthy King,,2,16,9,8
Rebecca Warren,,,0,0,8
Christylee Peck,,,,0,8
Total,37,35,20,9,8
,Mayor - Republican,Judge Of The Superior Court - Republican,,,9
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,9
Billy Ciancaglini,3,32,19,18,9
Megan Mccarthy King,,1,13,15,9
Rebecca Warren,,,0,4,9
Christylee Peck,,,,0,9
Total,43,35,21,20,9
,Mayor - Republican,Judge Of The Superior Court - Republican,,,10
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,10
Billy Ciancaglini,1,35,32,14,10
Megan Mccarthy King,,1,22,9,10
Rebecca Warren,,,0,5,10
Christylee Peck,,,,0,10
Total,46,36,32,14,10
,Mayor - Republican,Judge Of The Superior Court - Republican,,,11
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,11
Billy Ciancaglini,3,14,11,7,11
Megan Mccarthy King,,1,9,5,11
Rebecca Warren,,,1,2,11
Christylee Peck,,,,0,11
Total,21,17,13,8,11
,Mayor - Republican,Judge Of The Superior Court - Republican,,,12
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,12
Billy Ciancaglini,1,25,18,10,12
Megan Mccarthy King,,0,15,9,12
Rebecca Warren,,,1,2,12
Christylee Peck,,,,0,12
Total,31,28,21,11,12
,Mayor - Republican,Judge Of The Superior Court - Republican,,,13
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,13
Billy Ciancaglini,2,33,18,17,13
Megan Mccarthy King,,1,14,14,13
Rebecca Warren,,,0,3,13
Christylee Peck,,,,0,13
Total,41,35,20,18,13
,Mayor - Republican,Judge Of The Superior Court - Republican,,,14
,Billy Ciancaglini,Megan Mccarthy King,Christylee Peck,Rebecca Warren,14
Billy Ciancaglini,3,25,16,7,14
Megan Mccarthy King,,1,16,4,14
Christylee Peck,,,0,1,14
Rebecca Warren,,,,0,14
Total,31,27,17,7,14
,Mayor - Republican,Judge Of The Superior Court - Republican,,,15
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,15
Billy Ciancaglini,0,7,5,2,15
Megan Mccarthy King,,0,4,2,15
Rebecca Warren,,,0,0,15
Christylee Peck,,,,1,15
Total,9,8,6,3,15
,Mayor - Republican,Judge Of The Superior Court - Republican,,,16
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,16
Billy Ciancaglini,6,41,27,22,16
Megan Mccarthy King,,0,24,14,16
Rebecca Warren,,,0,4,16
Christylee Peck,,,,0,16
Total,55,42,28,22,16
,Mayor - Republican,Judge Of The Superior Court - Republican,,,17
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,17
Billy Ciancaglini,3,24,20,13,17
Megan Mccarthy King,,1,13,8,17
Rebecca Warren,,,0,5,17
Christylee Peck,,,,0,17
Total,34,25,20,13,17
,Mayor - Republican,Judge Of The Superior Court - Republican,,,18
,Billy Ciancaglini,Rebecca Warren,Megan Mccarthy King,Christylee Peck,18
Billy Ciancaglini,1,5,4,0,18
Rebecca Warren,,1,4,0,18
Megan Mccarthy King,,,0,0,18
Christylee Peck,,,,0,18
Total,6,6,4,0,18
,Mayor - Republican,Judge Of The Superior Court - Republican,,,19
,Billy Ciancaglini,Megan Mccarthy King,Christylee Peck,Rebecca Warren,19
Billy Ciancaglini,11,33,19,16,19
Megan Mccarthy King,,1,17,10,19
Christylee Peck,,,0,1,19
Rebecca Warren,,,,2,19
Total,51,34,19,18,19
,Mayor - Republican,Judge Of The Superior Court - Republican,,,20
,Billy Ciancaglini,Megan Mccarthy King,Christylee Peck,Rebecca Warren,20
Billy Ciancaglini,2,8,6,6,20
Megan Mccarthy King,,0,4,4,20
Christylee Peck,,,0,3,20
Rebecca Warren,,,,1,20
Total,13,9,8,8,20
,Mayor - Republican,Judge Of The Superior Court - Republican,,,21
,Billy Ciancaglini,Megan Mccarthy King,Christylee Peck,Rebecca Warren,21
Billy Ciancaglini,7,41,21,21,21
Megan Mccarthy King,,2,19,15,21
Christylee Peck,,,2,5,21
Rebecca Warren,,,,1,21
Total,54,46,26,22,21
,Mayor - Republican,Judge Of The Superior Court - Republican,,,22
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,22
Billy Ciancaglini,4,27,14,8,22
Megan Mccarthy King,,0,11,7,22
Rebecca Warren,,,1,1,22
Christylee Peck,,,,0,22
Total,36,29,16,9,22
,Mayor - Republican,Judge Of The Superior Court - Republican,,,23
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,23
Billy Ciancaglini,7,36,34,18,23
Megan Mccarthy King,,0,22,12,23
Rebecca Warren,,,0,6,23
Christylee Peck,,,,0,23
Total,56,37,35,18,23
,Mayor - Republican,Judge Of The Superior Court - Republican,,,24
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,24
Billy Ciancaglini,6,64,41,31,24
Megan Mccarthy King,,2,30,25,24
Rebecca Warren,,,6,5,24
Christylee Peck,,,,0,24
Total,82,66,47,31,24
,Mayor - Republican,Judge Of The Superior Court - Republican,,,25
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,25
Billy Ciancaglini,3,19,17,5,25
Megan Mccarthy King,,1,9,5,25
Rebecca Warren,,,0,0,25
Christylee Peck,,,,0,25
Total,30,20,17,5,25
,Mayor - Republican,Judge Of The Superior Court - Republican,,,26
,Billy Ciancaglini,Megan Mccarthy King,Rebecca Warren,Christylee Peck,26
Billy Ciancaglini,4,21,13,10,26
Megan Mccarthy King,,1,8,8,26
