col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners - Democrat,,,,,,,,,,,,,Mayor - Democrat,,,All
,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Annette Thompson,Jen Devor,Luigi Borda,Dennis Lee,Carla Cain,Robin Trent,Moira Bohannon,Warren Bloom,Lewis Harris Jr,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,All
Lisa Deeley,25,526,85,86,108,43,58,57,40,32,27,19,5,756,508,269,All
Omar Sabir,,6,52,39,18,7,10,14,7,2,5,2,4,484,145,138,All
Kahlil Williams,,,1,19,27,64,10,13,6,10,8,5,8,185,69,87,All
Marwan Kreidie,,,,4,6,4,12,6,16,4,4,4,0,175,64,40,All
Annette Thompson,,,,,1,7,4,6,24,7,6,8,5,117,73,54,All
Jen Devor,,,,,,0,8,8,12,3,11,4,8,94,56,31,All
Luigi Borda,,,,,,,2,11,8,6,6,10,2,71,68,24,All
Dennis Lee,,,,,,,,1,4,10,2,14,7,56,67,33,All
Carla Cain,,,,,,,,,0,4,6,3,3,65,40,28,All
Robin Trent,,,,,,,,,,1,7,4,3,40,38,22,All
Moira Bohannon,,,,,,,,,,,0,4,3,45,29,20,All
Warren Bloom,,,,,,,,,,,,0,6,30,36,22,All
Lewis Harris Jr,,,,,,,,,,,,,0,18,18,22,All
Jim Kenney,,,,,,,,,,,,,,204,0,0,All
Alan Butkovitz,,,,,,,,,,,,,,,214,0,All
Anthony Hardy Williams,,,,,,,,,,,,,,,,124,All
Total,"1,615",824,345,286,246,186,170,161,138,102,95,88,58,"1,445",970,616,All
,City Commissioners - Democrat,,,,,,,,,,,,,Mayor - Democrat,,,1
,Lisa Deeley,Omar Sabir,Kahlil Williams,Dennis Lee,Marwan Kreidie,Carla Cain,Robin Trent,Jen Devor,Warren Bloom,Annette Thompson,Lewis Harris Jr,Moira Bohannon,Luigi Borda,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,1
Lisa Deeley,0,15,0,3,1,1,1,1,0,1,0,0,0,16,10,7,1
Omar Sabir,,0,1,1,0,1,0,0,0,0,0,0,0,12,2,5,1
Kahlil Williams,,,0,0,3,1,0,0,0,0,0,0,0,4,1,1,1
Dennis Lee,,,,0,0,0,0,0,0,0,0,0,0,0,2,3,1
Marwan Kreidie,,,,,0,0,0,0,0,0,0,0,0,4,0,0,1
Carla Cain,,,,,,0,0,0,0,0,0,0,0,1,1,1,1
Robin Trent,,,,,,,0,1,0,0,0,1,0,1,2,0,1
Jen Devor,,,,,,,,0,0,0,0,0,0,0,1,1,1
Warren Bloom,,,,,,,,,0,0,1,0,0,0,0,2,1
Annette Thompson,,,,,,,,,,0,0,0,0,0,1,0,1
Lewis Harris Jr,,,,,,,,,,,0,0,0,0,0,1,1
Moira Bohannon,,,,,,,,,,,,0,0,0,1,0,1
Luigi Borda,,,,,,,,,,,,,0,0,0,0,1
Jim Kenney,,,,,,,,,,,,,,4,0,0,1
Alan Butkovitz,,,,,,,,,,,,,,,6,0,1
Anthony Hardy Williams,,,,,,,,,,,,,,,,3,1
Total,34,20,6,5,4,3,3,2,2,1,1,1,0,25,19,17,1
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,2
