col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Eryn Santamoor,Vinny Black,Justin Diberardinis,Adrián Rivera-reyes,Deja Lynn Alvarez,Beth Finn,Erika Almirón,Joseph A Diorio,Sandra Dungee Glenn,Fernando Treviño,Billy Thompson,Willie Floyd Singletary,Ogbonna Paul Hagins,Hena Veit,Bobbie Curry,Mark Ross,Edwin Santana,Ethelind Baylor,Latrice Y Bryant,Asa Khalif,Wayne Allen,Fareed Abdullah,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Helen Gym,26,413,458,379,393,283,248,254,175,134,148,187,64,91,86,44,65,72,56,29,28,24,34,19,16,17,19,11,12,0,573,378,107,All
Allan Domb,,38,165,202,165,246,121,205,70,45,102,42,88,64,42,42,17,11,29,32,34,23,10,9,16,14,14,16,15,1,396,199,69,All
Katherine Gilmore Richardson,,,0,297,291,159,172,112,36,40,81,104,32,67,57,34,6,3,21,15,17,13,9,14,9,5,10,4,0,0,319,192,37,All
Derek S Green,,,,2,308,88,183,121,34,24,30,45,23,21,12,25,4,1,2,12,10,7,14,8,7,5,13,5,2,1,326,118,29,All
Isaiah Thomas,,,,,1,72,187,103,34,34,29,74,27,23,12,21,11,8,6,5,13,6,20,13,16,7,20,7,6,0,295,137,42,All
Eryn Santamoor,,,,,,6,49,132,62,42,75,96,27,38,71,19,8,6,31,16,22,17,3,10,9,6,7,5,6,0,203,143,51,All
Vinny Black,,,,,,,23,60,27,24,36,17,39,17,12,30,13,5,9,12,18,5,7,5,11,8,4,6,13,0,263,90,21,All
Justin Diberardinis,,,,,,,,6,35,27,59,61,45,34,20,22,7,6,14,20,25,13,14,8,11,9,9,7,4,0,202,123,41,All
Adrián Rivera-reyes,,,,,,,,,4,129,36,39,22,21,37,10,67,63,28,10,6,15,13,11,9,7,8,0,3,0,82,170,41,All
Deja Lynn Alvarez,,,,,,,,,,3,22,22,18,13,29,13,67,64,24,10,9,12,10,8,10,4,8,1,5,0,64,125,48,All
Beth Finn,,,,,,,,,,,1,44,39,54,12,29,8,4,30,26,19,20,6,8,5,10,7,8,4,1,96,132,18,All
Erika Almirón,,,,,,,,,,,,0,8,24,55,6,3,8,20,8,7,5,18,8,11,3,9,3,4,0,54,135,22,All
Joseph A Diorio,,,,,,,,,,,,,3,17,13,35,10,6,11,13,16,7,2,6,2,7,2,7,7,1,113,41,9,All
Sandra Dungee Glenn,,,,,,,,,,,,,,0,3,15,4,1,17,14,10,4,2,9,5,7,6,1,2,0,50,77,21,All
Fernando Treviño,,,,,,,,,,,,,,,0,11,6,5,11,2,1,12,2,5,6,4,3,1,4,0,57,41,22,All
Billy Thompson,,,,,,,,,,,,,,,,2,16,6,6,19,15,7,4,13,5,6,2,9,3,0,60,38,20,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,,5,57,5,13,6,4,1,5,1,7,1,6,0,0,36,62,20,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,1,3,3,3,1,4,1,2,2,0,3,1,0,27,49,20,All
Hena Veit,,,,,,,,,,,,,,,,,,,0,7,3,6,0,2,2,2,3,1,2,0,24,51,13,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,0,15,10,2,9,2,8,1,8,1,0,36,37,9,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,1,6,0,5,2,8,1,6,1,0,44,26,9,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,6,2,4,1,0,30,23,6,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,4,4,2,0,24,21,4,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,5,1,0,0,14,23,12,All
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,0,2,8,1,2,0,14,21,9,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,20,20,2,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,0,14,23,6,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,18,10,4,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16,10,4,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,All
Total,"1,210",786,609,526,525,470,434,423,323,264,262,245,174,155,145,130,127,103,98,87,85,65,54,50,49,47,46,34,31,1,985,659,208,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Helen Gym,Vinny Black,Isaiah Thomas,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Justin Diberardinis,Eryn Santamoor,Adrián Rivera-reyes,Erika Almirón,Deja Lynn Alvarez,Joseph A Diorio,Beth Finn,Willie Floyd Singletary,Hena Veit,Mark Ross,Billy Thompson,Ethelind Baylor,Fareed Abdullah,Latrice Y Bryant,Sandra Dungee Glenn,Asa Khalif,Bobbie Curry,Edwin Santana,Fernando Treviño,Ogbonna Paul Hagins,Wayne Allen,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,1
Helen Gym,2,21,27,15,18,17,17,11,11,11,6,6,3,4,2,1,0,3,2,1,1,1,1,0,1,2,2,0,0,0,29,22,2,1
Vinny Black,,5,19,14,15,14,9,6,4,2,2,4,2,4,3,3,3,0,0,0,3,1,2,0,1,2,0,0,0,0,24,14,3,1
Isaiah Thomas,,,0,9,15,18,10,6,6,8,2,1,0,0,3,0,0,4,2,1,1,1,0,0,0,0,2,0,0,0,19,14,2,1
Allan Domb,,,,1,3,10,8,5,3,2,0,4,2,2,1,2,1,0,0,0,1,0,1,1,1,0,1,1,0,0,21,5,1,1
Katherine Gilmore Richardson,,,,,0,14,7,7,6,1,6,0,5,0,2,0,2,0,2,2,2,1,0,0,2,0,0,0,0,0,13,12,1,1
Derek S Green,,,,,,0,6,3,2,2,2,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,18,7,0,1
Justin Diberardinis,,,,,,,0,6,1,5,2,2,1,1,0,2,1,2,1,1,0,0,1,1,1,0,0,0,0,0,12,8,2,1
Eryn Santamoor,,,,,,,,0,3,5,1,1,2,0,0,0,0,0,2,1,2,1,0,1,2,0,2,0,0,0,5,9,2,1
Adrián Rivera-reyes,,,,,,,,,0,5,7,2,4,3,3,0,0,1,1,1,2,0,1,0,0,2,0,0,0,0,3,14,1,1
Erika Almirón,,,,,,,,,,0,1,0,1,0,0,0,0,4,0,1,1,2,0,0,0,0,0,0,0,0,2,10,0,1
Deja Lynn Alvarez,,,,,,,,,,,0,1,2,3,3,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,2,8,2,1
Joseph A Diorio,,,,,,,,,,,,0,0,1,1,1,1,0,0,1,0,0,2,1,0,0,0,1,0,0,8,2,0,1
Beth Finn,,,,,,,,,,,,,0,0,0,2,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,6,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,1,1
Hena Veit,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1
Mark Ross,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,2,3,0,1
Billy Thompson,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,2,0,0,0,0,0,1,2,1,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,4,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,1,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,1,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,2,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,57,50,35,30,30,25,24,20,18,13,12,10,8,7,5,5,4,4,4,4,4,3,3,3,3,3,3,2,0,0,44,40,5,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,2
,Helen Gym,Allan Domb,Derek S Green,Justin Diberardinis,Isaiah Thomas,Katherine Gilmore Richardson,Vinny Black,Beth Finn,Adrián Rivera-reyes,Eryn Santamoor,Erika Almirón,Joseph A Diorio,Deja Lynn Alvarez,Ethelind Baylor,Hena Veit,Sandra Dungee Glenn,Billy Thompson,Asa Khalif,Bobbie Curry,Fernando Treviño,Edwin Santana,Wayne Edmund Dorsey,Devon Cade,Mark Ross,Ogbonna Paul Hagins,Sherrie Cohen,Willie Floyd Singletary,Fareed Abdullah,Latrice Y Bryant,Wayne Allen,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,2
Helen Gym,1,15,12,9,12,8,6,5,8,6,6,4,3,3,3,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,16,10,2,2
