col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,54,39,12,7,6,4,4,3,3,3,2,1,0,35,28,27,25,20,14,13,12,12,10,8,5,5,4,4,4,4,3,2,2,2,2,1,1,1,1,1,1,0,0,1
,City Commissioners - Democrat,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Luigi Borda,Robin Trent,Dennis Lee,Lewis Harris Jr,Warren Bloom,Annette Thompson,Carla Cain,Jen Devor,Moira Bohannon,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Isaiah Thomas,Adrián Rivera-reyes,Deja Lynn Alvarez,Derek S Green,Beth Finn,Eryn Santamoor,Justin Diberardinis,Willie Floyd Singletary,Joseph A Diorio,Sandra Dungee Glenn,Erika Almirón,Billy Thompson,Devon Cade,Ogbonna Paul Hagins,Ethelind Baylor,Hena Veit,Vinny Black,Asa Khalif,Edwin Santana,Fareed Abdullah,Fernando Treviño,Mark Ross,Bobbie Curry,Latrice Y Bryant,Wayne Allen,Wayne Edmund Dorsey,Sherrie Cohen,2
Lisa Deeley,1,12,0,2,3,2,1,0,1,1,0,1,1,23,15,10,12,8,7,7,7,6,8,6,5,5,3,3,1,1,2,3,2,1,2,1,1,1,2,0,0,1,0,2
Omar Sabir,,0,3,0,0,0,1,1,0,0,0,0,0,7,8,4,12,7,6,5,2,0,4,4,1,3,3,1,2,2,2,1,1,3,0,3,0,0,0,0,0,1,0,2
Kahlil Williams,,,0,3,0,0,1,0,0,0,0,1,0,6,4,2,1,4,2,1,0,3,1,2,1,0,3,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,2
Marwan Kreidie,,,,0,0,1,0,1,0,0,1,0,0,5,3,3,1,5,3,3,1,2,1,1,1,1,2,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2
Luigi Borda,,,,,0,0,0,0,1,0,0,0,0,3,3,3,0,0,1,0,1,0,0,0,2,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2
Robin Trent,,,,,,0,0,1,0,0,0,0,0,1,0,3,0,2,1,1,3,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,2
Dennis Lee,,,,,,,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,2,0,1,0,0,0,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,2
Lewis Harris Jr,,,,,,,,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,1,2,0,0,0,1,0,1,0,0,2,0,0,1,0,0,2
Warren Bloom,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Annette Thompson,,,,,,,,,,0,1,0,0,2,1,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Carla Cain,,,,,,,,,,,0,0,0,1,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jen Devor,,,,,,,,,,,,0,0,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
Moira Bohannon,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Helen Gym,,,,,,,,,,,,,,0,12,9,5,7,5,5,7,8,4,5,3,3,4,2,1,2,0,3,2,0,2,1,2,1,1,0,0,0,0,2
Allan Domb,,,,,,,,,,,,,,,0,9,9,1,2,6,4,4,7,1,2,2,3,1,1,2,1,1,2,1,1,1,0,1,0,0,0,1,0,2
Katherine Gilmore Richardson,,,,,,,,,,,,,,,,0,5,5,4,5,5,2,3,1,1,3,1,0,0,1,0,3,0,1,1,1,2,0,2,0,0,0,0,2
Isaiah Thomas,,,,,,,,,,,,,,,,,0,4,4,6,2,0,4,2,0,3,2,1,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,2
Adrián Rivera-reyes,,,,,,,,,,,,,,,,,,0,7,2,2,1,1,5,3,2,1,1,1,3,2,2,1,2,0,1,1,0,1,0,0,0,0,2
Deja Lynn Alvarez,,,,,,,,,,,,,,,,,,,0,2,1,1,0,5,1,1,0,0,0,2,0,0,1,1,1,0,2,0,0,0,0,0,0,2
Derek S Green,,,,,,,,,,,,,,,,,,,,0,2,1,3,2,0,1,1,1,1,0,1,1,0,0,2,0,0,1,0,0,0,1,0,2
Beth Finn,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,1,1,1,0,0,2,1,0,1,0,1,1,1,0,0,0,0,2
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,0,3,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,1,0,1,2,0,0,0,0,2
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,1,0,0,2,0,0,1,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,1,0,0,2
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,42,19,8,8,4,4,3,3,3,2,2,2,1,31,23,17,16,15,12,11,9,9,9,9,7,7,6,5,5,5,4,4,4,3,3,3,3,3,2,1,1,1,0,2
,City Commissioners - Democrat,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Lisa Deeley,Marwan Kreidie,Annette Thompson,Dennis Lee,Omar Sabir,Kahlil Williams,Luigi Borda,Carla Cain,Lewis Harris Jr,Moira Bohannon,Robin Trent,Jen Devor,Warren Bloom,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Isaiah Thomas,Adrián Rivera-reyes,Eryn Santamoor,Justin Diberardinis,Beth Finn,Derek S Green,Sandra Dungee Glenn,Erika Almirón,Asa Khalif,Billy Thompson,Deja Lynn Alvarez,Hena Veit,Joseph A Diorio,Bobbie Curry,Devon Cade,Edwin Santana,Fareed Abdullah,Fernando Treviño,Ogbonna Paul Hagins,Vinny Black,Willie Floyd Singletary,Ethelind Baylor,Latrice Y Bryant,Mark Ross,Sherrie Cohen,Wayne Allen,Wayne Edmund Dorsey,3
Lisa Deeley,1,2,3,2,3,0,0,0,0,0,1,0,0,10,5,6,3,5,3,3,3,4,3,2,1,2,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,3
Marwan Kreidie,,1,0,0,0,1,1,0,0,0,0,0,0,1,3,0,2,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
Annette Thompson,,,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,2,2,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Dennis Lee,,,,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
Omar Sabir,,,,,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Kahlil Williams,,,,,,0,1,0,0,0,0,0,0,1,2,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
Luigi Borda,,,,,,,0,0,0,0,0,0,0,2,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Carla Cain,,,,,,,,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Lewis Harris Jr,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Moira Bohannon,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Robin Trent,,,,,,,,,,,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
Jen Devor,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Warren Bloom,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Helen Gym,,,,,,,,,,,,,,0,3,5,4,0,6,4,3,2,2,2,0,1,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
Allan Domb,,,,,,,,,,,,,,,0,3,3,1,2,4,0,2,2,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
Katherine Gilmore Richardson,,,,,,,,,,,,,,,,0,1,1,3,2,2,0,2,2,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3
Isaiah Thomas,,,,,,,,,,,,,,,,,0,0,2,2,0,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
Adrián Rivera-reyes,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
