col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Adrián Rivera-reyes,Katherine Gilmore Richardson,Willie Floyd Singletary,Erika Almirón,Deja Lynn Alvarez,Eryn Santamoor,Latrice Y Bryant,Ogbonna Paul Hagins,Sandra Dungee Glenn,Fareed Abdullah,Justin Diberardinis,Beth Finn,Ethelind Baylor,Bobbie Curry,Fernando Treviño,Joseph A Diorio,Wayne Allen,Hena Veit,Billy Thompson,Mark Ross,Asa Khalif,Edwin Santana,Devon Cade,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,1
Helen Gym,8,27,22,21,12,16,6,9,3,5,3,7,4,2,6,1,4,1,0,0,2,1,1,0,1,0,0,0,0,0,1
Isaiah Thomas,,1,23,19,5,17,3,7,1,2,2,0,5,3,5,1,4,0,2,1,0,0,1,1,0,0,0,0,0,0,1
Derek S Green,,,1,17,4,16,2,7,0,2,2,1,3,4,4,0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1
Allan Domb,,,,0,1,13,2,5,0,4,3,0,2,1,1,1,4,0,0,0,1,0,1,1,0,0,0,0,0,0,1
Adrián Rivera-reyes,,,,,4,3,7,4,3,2,3,6,1,1,2,2,0,3,1,2,1,2,1,1,0,0,0,0,0,0,1
Katherine Gilmore Richardson,,,,,,0,0,2,0,0,2,0,1,1,5,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,4,0,7,2,0,5,1,1,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1
Erika Almirón,,,,,,,,2,0,1,6,0,3,2,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1
Deja Lynn Alvarez,,,,,,,,,6,1,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Eryn Santamoor,,,,,,,,,,1,1,2,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,1,0,1,2,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1
Justin Diberardinis,,,,,,,,,,,,,,,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,1
Beth Finn,,,,,,,,,,,,,,,,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,1,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,51,36,33,29,23,22,18,16,13,9,9,9,9,8,8,6,5,4,4,4,4,3,2,2,1,1,0,0,0,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Justin Diberardinis,Sandra Dungee Glenn,Willie Floyd Singletary,Eryn Santamoor,Latrice Y Bryant,Ogbonna Paul Hagins,Erika Almirón,Fareed Abdullah,Asa Khalif,Billy Thompson,Ethelind Baylor,Joseph A Diorio,Wayne Allen,Vinny Black,Bobbie Curry,Devon Cade,Hena Veit,Fernando Treviño,Edwin Santana,Wayne Edmund Dorsey,Beth Finn,Mark Ross,Sherrie Cohen,2
Helen Gym,13,42,36,34,19,16,10,12,7,6,5,5,7,6,4,5,2,4,4,4,1,0,2,2,1,2,1,0,0,0,2
Isaiah Thomas,,5,37,35,30,4,3,10,10,5,4,8,2,9,9,7,3,7,4,5,0,2,2,2,1,2,0,1,0,0,2
Allan Domb,,,2,31,22,5,3,7,7,3,6,4,0,2,2,2,3,2,2,3,2,1,2,1,0,2,0,0,0,0,2
Derek S Green,,,,0,22,5,4,11,7,0,5,4,1,3,3,5,2,5,0,1,2,0,0,0,1,1,0,0,0,0,2
Katherine Gilmore Richardson,,,,,2,2,5,5,8,2,1,7,1,4,4,3,1,1,1,1,0,2,1,0,1,0,0,1,0,0,2
Adrián Rivera-reyes,,,,,,3,7,3,0,6,1,1,6,1,1,1,2,1,1,0,2,0,1,1,0,0,0,0,0,0,2
Deja Lynn Alvarez,,,,,,,5,2,2,6,2,2,5,1,1,1,0,1,1,1,3,1,1,1,0,0,0,0,0,0,2
Justin Diberardinis,,,,,,,,1,1,2,3,2,1,3,0,0,0,3,0,1,0,2,0,1,2,0,0,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,0,1,2,6,0,3,3,0,1,1,2,0,1,0,0,1,1,0,1,1,0,0,2
Willie Floyd Singletary,,,,,,,,,,1,1,1,8,1,0,1,3,1,0,1,0,2,0,0,0,0,0,0,0,0,2
Eryn Santamoor,,,,,,,,,,,1,1,1,1,0,1,1,0,1,1,1,2,0,1,1,1,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Erika Almirón,,,,,,,,,,,,,,0,2,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,1,4,0,2,1,0,1,0,1,0,0,0,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,,,,,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,0,0,3,0,1,1,0,1,1,0,1,0,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,1,0,1,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,79,69,54,48,40,22,22,20,17,15,12,12,12,11,11,10,8,8,8,8,5,4,4,4,3,2,2,1,0,0,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Deja Lynn Alvarez,Ogbonna Paul Hagins,Adrián Rivera-reyes,Willie Floyd Singletary,Erika Almirón,Sandra Dungee Glenn,Eryn Santamoor,Fareed Abdullah,Asa Khalif,Billy Thompson,Joseph A Diorio,Justin Diberardinis,Bobbie Curry,Fernando Treviño,Hena Veit,Wayne Allen,Wayne Edmund Dorsey,Edwin Santana,Devon Cade,Latrice Y Bryant,Vinny Black,Beth Finn,Ethelind Baylor,Mark Ross,Sherrie Cohen,3
Helen Gym,6,27,25,21,20,10,6,8,8,4,4,6,2,1,4,1,2,2,1,2,1,1,0,1,0,0,1,0,0,0,3
Allan Domb,,3,28,22,18,2,4,3,2,3,2,5,4,2,3,3,3,2,1,1,1,2,0,1,0,2,0,0,0,0,3
Derek S Green,,,1,23,18,1,1,2,1,2,2,4,6,2,3,1,3,1,0,2,2,1,0,0,0,1,0,0,1,0,3
Isaiah Thomas,,,,1,15,1,2,1,1,7,1,1,4,2,0,0,2,1,1,0,1,1,0,0,0,2,0,0,0,0,3
Katherine Gilmore Richardson,,,,,1,0,1,0,0,3,3,2,0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,3
Deja Lynn Alvarez,,,,,,5,6,8,7,3,1,1,1,2,3,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,3
Ogbonna Paul Hagins,,,,,,,2,6,6,2,0,1,0,1,0,3,1,0,1,2,0,1,1,0,1,1,1,0,0,0,3
Adrián Rivera-reyes,,,,,,,,2,8,2,0,1,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
Willie Floyd Singletary,,,,,,,,,3,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
Erika Almirón,,,,,,,,,,1,1,0,1,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,1,2,1,1,1,1,1,3,1,0,1,0,1,0,1,0,0,1,0,0,3
Eryn Santamoor,,,,,,,,,,,,0,1,0,0,1,0,2,1,1,1,1,0,1,0,0,0,0,0,0,3
Fareed Abdullah,,,,,,,,,,,,,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,3
Billy Thompson,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,0,2,0,2,1,0,1,1,0,0,0,0,0,0,0,3
Justin Diberardinis,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,0,0,0,0,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,3
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,0,1,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,49,42,35,31,24,18,15,14,14,11,9,8,8,7,7,5,5,4,4,4,4,4,3,2,2,2,1,1,1,0,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Helen Gym,Derek S Green,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Eryn Santamoor,Adrián Rivera-reyes,Justin Diberardinis,Sandra Dungee Glenn,Erika Almirón,Fareed Abdullah,Deja Lynn Alvarez,Willie Floyd Singletary,Asa Khalif,Ogbonna Paul Hagins,Latrice Y Bryant,Devon Cade,Ethelind Baylor,Vinny Black,Beth Finn,Billy Thompson,Fernando Treviño,Joseph A Diorio,Bobbie Curry,Edwin Santana,Wayne Allen,Wayne Edmund Dorsey,Hena Veit,Mark Ross,Sherrie Cohen,4
Helen Gym,17,68,55,49,38,36,20,28,20,26,12,12,9,9,8,2,2,3,1,3,3,3,5,0,1,2,2,1,1,0,4
Derek S Green,,2,55,46,36,24,8,17,21,23,12,5,6,7,1,2,2,6,2,2,3,4,1,0,2,0,0,0,0,0,4
Allan Domb,,,3,42,38,20,13,11,17,3,9,5,6,7,4,3,5,5,3,1,4,3,2,2,2,1,0,0,1,0,4
Isaiah Thomas,,,,3,28,8,11,6,14,9,10,4,7,10,3,5,2,6,2,2,0,2,2,0,0,3,3,2,1,0,4
Katherine Gilmore Richardson,,,,,1,13,6,8,15,3,5,4,3,6,3,0,2,6,1,3,4,2,2,2,2,0,0,0,0,0,4
Eryn Santamoor,,,,,,0,5,19,2,19,5,2,2,1,2,1,3,3,3,0,1,2,1,1,1,1,1,1,1,0,4
Adrián Rivera-reyes,,,,,,,8,2,0,4,6,9,9,4,6,4,4,0,2,1,1,1,2,1,1,3,1,0,1,0,4
Justin Diberardinis,,,,,,,,5,3,11,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sandra Dungee Glenn,,,,,,,,,3,2,3,3,2,2,3,2,1,4,1,1,1,0,2,0,1,0,0,1,0,0,4
Erika Almirón,,,,,,,,,,2,6,1,1,3,1,1,2,1,0,3,1,1,1,1,2,0,1,2,0,0,4
Fareed Abdullah,,,,,,,,,,,0,4,3,5,1,3,1,1,1,1,1,0,1,0,2,2,1,0,1,0,4
Deja Lynn Alvarez,,,,,,,,,,,,4,8,1,6,0,1,0,2,0,3,2,1,2,1,0,0,0,0,0,4
Willie Floyd Singletary,,,,,,,,,,,,,4,5,5,3,0,0,2,2,0,1,0,1,1,1,1,0,0,0,4
Asa Khalif,,,,,,,,,,,,,,0,1,3,1,0,1,1,0,1,1,1,0,2,0,1,0,0,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,1,3,1,0,0,0,1,1,2,0,0,0,0,1,0,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,0,1,0,2,0,0,1,1,1,0,2,1,0,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,1,1,0,0,4
Ethelind Baylor,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,0,2,1,1,0,3,1,0,1,0,1,0,4
Beth Finn,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,4
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,4
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,138,99,90,81,62,47,44,37,37,36,26,25,25,20,15,11,9,9,9,7,7,7,7,5,5,5,4,3,2,0,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Helen Gym,Allan Domb,Isaiah Thomas,Derek S Green,Adrián Rivera-reyes,Katherine Gilmore Richardson,Willie Floyd Singletary,Deja Lynn Alvarez,Sandra Dungee Glenn,Ogbonna Paul Hagins,Fareed Abdullah,Wayne Allen,Billy Thompson,Latrice Y Bryant,Beth Finn,Erika Almirón,Joseph A Diorio,Asa Khalif,Fernando Treviño,Justin Diberardinis,Eryn Santamoor,Ethelind Baylor,Bobbie Curry,Hena Veit,Mark Ross,Devon Cade,Edwin Santana,Vinny Black,Wayne Edmund Dorsey,Sherrie Cohen,5
Helen Gym,9,36,28,36,17,24,16,16,14,12,8,6,5,5,6,5,2,3,4,6,5,4,1,3,1,2,0,0,0,0,5
Allan Domb,,1,35,34,6,21,3,5,9,3,9,5,4,3,6,2,4,2,3,2,6,2,1,2,1,3,1,0,0,0,5
Isaiah Thomas,,,1,33,5,20,8,6,8,2,9,4,5,7,4,6,5,2,3,4,3,4,3,1,2,4,0,1,0,0,5
Derek S Green,,,,4,3,18,2,4,10,0,6,6,3,4,1,3,2,2,0,3,5,2,3,0,0,1,1,1,0,0,5
Adrián Rivera-reyes,,,,,6,1,15,14,2,14,2,1,2,4,1,1,2,1,1,0,0,0,2,2,1,2,0,0,0,0,5
Katherine Gilmore Richardson,,,,,,1,5,0,7,0,1,2,4,2,3,3,0,1,1,3,2,3,0,1,2,0,1,1,0,0,5
Willie Floyd Singletary,,,,,,,5,11,2,10,4,1,4,1,1,2,0,0,2,1,1,0,2,1,3,0,0,0,0,0,5
Deja Lynn Alvarez,,,,,,,,6,1,10,2,1,1,1,3,1,3,1,2,0,1,0,1,1,0,0,1,1,0,0,5
Sandra Dungee Glenn,,,,,,,,,1,0,3,1,2,4,1,0,2,4,0,4,1,3,0,2,1,0,0,1,1,0,5
Ogbonna Paul Hagins,,,,,,,,,,1,0,1,1,0,0,0,1,0,0,1,0,1,1,2,0,1,0,0,0,0,5
Fareed Abdullah,,,,,,,,,,,0,1,0,2,0,1,1,3,2,1,1,1,1,0,0,2,0,0,0,0,5
Wayne Allen,,,,,,,,,,,,2,0,0,1,1,1,2,2,1,1,2,1,1,1,1,0,0,0,0,5
Billy Thompson,,,,,,,,,,,,,0,3,0,1,1,0,0,0,0,2,2,1,4,0,0,0,1,0,5
Latrice Y Bryant,,,,,,,,,,,,,,0,1,0,2,0,2,0,0,1,2,1,3,2,0,1,1,0,5
Beth Finn,,,,,,,,,,,,,,,0,3,2,1,2,2,1,0,1,2,0,0,1,0,0,0,5
Erika Almirón,,,,,,,,,,,,,,,,1,1,2,0,0,2,1,0,0,0,0,0,0,0,0,5
Joseph A Diorio,,,,,,,,,,,,,,,,,1,1,0,1,0,0,2,0,1,0,1,0,0,0,5
Asa Khalif,,,,,,,,,,,,,,,,,,0,0,2,0,2,1,1,0,0,0,1,0,0,5
Fernando Treviño,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,2,0,0,0,0,5
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,0,5
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,5
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,0,0,5
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,5
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,5
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,84,59,59,57,36,34,31,30,24,17,16,14,13,13,12,10,10,9,9,9,8,8,7,6,6,5,2,2,1,0,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Willie Floyd Singletary,Ogbonna Paul Hagins,Erika Almirón,Beth Finn,Joseph A Diorio,Sandra Dungee Glenn,Asa Khalif,Billy Thompson,Eryn Santamoor,Justin Diberardinis,Fareed Abdullah,Fernando Treviño,Hena Veit,Latrice Y Bryant,Bobbie Curry,Devon Cade,Wayne Allen,Edwin Santana,Ethelind Baylor,Mark Ross,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,6
Helen Gym,11,23,19,19,18,7,6,5,3,1,2,2,3,3,1,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,6
Allan Domb,,0,19,19,17,0,0,2,0,0,1,0,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6
Derek S Green,,,2,16,12,1,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Isaiah Thomas,,,,0,14,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Katherine Gilmore Richardson,,,,,1,1,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6
Adrián Rivera-reyes,,,,,,5,7,3,4,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
Deja Lynn Alvarez,,,,,,,5,4,4,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
Willie Floyd Singletary,,,,,,,,5,2,1,0,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6
Ogbonna Paul Hagins,,,,,,,,,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6
Erika Almirón,,,,,,,,,,2,0,0,1,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,6
