col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,City Commissioners - Democrat,,,,,,,,,,,,,All
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Carla Cain,Jen Devor,Lewis Harris Jr,Robin Trent,Luigi Borda,Warren Bloom,Moira Bohannon,All
Omar Sabir,493,590,234,83,66,50,26,4,17,13,8,6,6,All
Lisa Deeley,,176,28,52,43,14,14,0,3,7,4,3,5,All
Kahlil Williams,,,120,59,51,53,14,76,19,8,6,11,1,All
Marwan Kreidie,,,,114,8,10,8,1,0,2,5,0,0,All
Annette Thompson,,,,,25,6,10,2,4,6,4,4,2,All
Dennis Lee,,,,,,24,13,0,3,1,6,1,3,All
Carla Cain,,,,,,,15,0,2,3,5,4,1,All
Jen Devor,,,,,,,,5,2,4,2,0,0,All
Lewis Harris Jr,,,,,,,,,10,1,1,2,0,All
Robin Trent,,,,,,,,,,5,1,1,3,All
Luigi Borda,,,,,,,,,,,7,2,0,All
Warren Bloom,,,,,,,,,,,,8,0,All
Moira Bohannon,,,,,,,,,,,,,4,All
Total,"1,596",939,680,342,231,184,115,96,64,55,51,42,25,All
,City Commissioners - Democrat,,,,,,,,,,,,,1
,Omar Sabir,Kahlil Williams,Lisa Deeley,Marwan Kreidie,Jen Devor,Annette Thompson,Dennis Lee,Carla Cain,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,Luigi Borda,1
Omar Sabir,22,27,19,6,1,2,1,2,1,1,2,0,0,1
Kahlil Williams,,14,0,0,12,4,2,1,2,0,1,0,0,1
Lisa Deeley,,,5,2,0,4,1,1,0,1,0,1,0,1
Marwan Kreidie,,,,5,0,0,2,0,0,0,0,0,0,1
Jen Devor,,,,,0,0,0,0,0,0,0,0,0,1
Annette Thompson,,,,,,0,0,0,0,1,0,0,0,1
Dennis Lee,,,,,,,1,0,0,0,0,0,0,1
Carla Cain,,,,,,,,1,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,1,0,0,0,0,1
Moira Bohannon,,,,,,,,,,0,0,0,0,1
Robin Trent,,,,,,,,,,,0,0,0,1
Warren Bloom,,,,,,,,,,,,0,0,1
Luigi Borda,,,,,,,,,,,,,0,1
Total,84,63,34,15,13,11,7,5,4,3,3,1,0,1
,City Commissioners - Democrat,,,,,,,,,,,,,2
,Omar Sabir,Kahlil Williams,Lisa Deeley,Annette Thompson,Marwan Kreidie,Dennis Lee,Carla Cain,Jen Devor,Lewis Harris Jr,Warren Bloom,Robin Trent,Moira Bohannon,Luigi Borda,2
Omar Sabir,19,12,18,6,3,6,3,0,1,1,0,2,0,2
Kahlil Williams,,7,1,2,1,1,2,7,0,1,0,0,0,2
Lisa Deeley,,,7,2,1,0,1,0,0,0,2,0,0,2
Annette Thompson,,,,1,0,0,1,0,1,0,0,0,0,2
Marwan Kreidie,,,,,5,0,0,0,0,0,0,0,0,2
Dennis Lee,,,,,,1,0,0,1,0,0,0,0,2
Carla Cain,,,,,,,1,0,0,0,0,0,0,2
Jen Devor,,,,,,,,0,0,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,0,1,0,0,0,2
Warren Bloom,,,,,,,,,,0,1,0,0,2
Robin Trent,,,,,,,,,,,0,0,0,2
Moira Bohannon,,,,,,,,,,,,0,0,2
Luigi Borda,,,,,,,,,,,,,1,2
Total,71,34,32,13,10,9,8,7,4,4,3,2,1,2
,City Commissioners - Democrat,,,,,,,,,,,,,3
,Omar Sabir,Kahlil Williams,Lisa Deeley,Marwan Kreidie,Annette Thompson,Jen Devor,Luigi Borda,Robin Trent,Carla Cain,Dennis Lee,Moira Bohannon,Lewis Harris Jr,Warren Bloom,3
Omar Sabir,17,14,15,1,1,0,0,0,0,1,0,1,0,3
Kahlil Williams,,6,1,4,3,2,2,0,0,0,1,0,0,3
Lisa Deeley,,,4,5,2,0,0,1,0,0,0,0,0,3
Marwan Kreidie,,,,1,0,1,0,0,1,0,0,0,0,3
Annette Thompson,,,,,1,0,1,1,2,0,0,0,1,3
Jen Devor,,,,,,1,0,1,0,0,0,0,0,3
