col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
Deja Lynn Alvarez,,,,,,,,,10,114,21,40,28,28,22,93,33,21,13,9,26,3,11,19,8,6,7,4,8,0,189,115,88,123,31,34,19,22,32,14,13,6,6,All
Willie Floyd Singletary,,,,,,,,,,16,12,24,8,15,26,76,20,12,30,9,12,7,11,7,7,12,9,8,3,0,214,81,50,98,24,4,24,8,10,6,4,10,10,All
Sandra Dungee Glenn,,,,,,,,,,,2,43,27,44,36,10,28,23,27,18,20,15,13,13,7,19,11,9,4,0,185,84,104,11,47,27,60,5,29,10,10,8,4,All
Eryn Santamoor,,,,,,,,,,,,1,12,23,19,23,20,20,16,12,28,7,10,15,6,3,6,10,4,0,102,52,118,35,39,62,25,22,20,13,8,5,13,All
Ethelind Baylor,,,,,,,,,,,,,3,9,11,4,6,4,4,7,7,5,3,5,1,5,4,2,0,0,65,44,78,27,16,63,18,54,19,15,12,8,4,All
Asa Khalif,,,,,,,,,,,,,,1,51,12,26,14,14,10,12,10,5,3,7,11,9,5,3,0,127,37,99,10,27,16,11,7,13,10,10,13,6,All
Fareed Abdullah,,,,,,,,,,,,,,,2,18,22,9,14,16,5,17,8,1,10,10,11,6,2,0,136,46,82,9,29,7,23,2,11,5,5,10,6,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,3,10,6,9,3,10,3,8,10,2,2,2,2,1,0,118,59,27,67,17,6,11,5,5,6,5,3,2,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,15,21,15,6,5,3,10,6,10,4,5,5,1,75,37,51,14,35,2,15,6,18,6,9,5,8,All
Beth Finn,,,,,,,,,,,,,,,,,,2,8,5,14,2,8,16,7,6,7,6,5,1,45,35,35,18,40,14,12,12,15,4,10,6,4,All
Billy Thompson,,,,,,,,,,,,,,,,,,,2,8,8,1,9,4,12,11,8,9,4,0,83,27,44,14,22,1,33,6,5,1,6,5,5,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,3,15,4,10,2,5,8,5,5,1,0,66,28,28,7,12,1,23,4,12,13,4,6,4,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,3,19,9,5,1,2,3,1,0,41,23,39,22,12,17,15,12,15,6,2,6,2,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,4,8,1,2,5,6,7,2,0,45,14,26,5,5,3,9,4,6,1,4,8,5,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,7,1,5,2,4,4,0,30,18,13,10,14,1,18,9,8,1,1,2,5,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,5,3,2,1,23,21,12,12,20,2,12,10,7,3,2,2,1,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,3,0,0,31,6,18,7,12,4,10,2,2,3,1,5,3,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,0,34,11,24,9,6,0,4,3,6,3,3,3,5,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,0,19,6,21,5,11,3,6,2,3,2,4,6,4,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,22,7,16,4,10,1,5,6,3,2,4,8,5,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14,11,5,4,10,0,3,2,3,4,1,2,2,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,All
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,479,232,98,50,8,82,10,20,11,7,15,12,All
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,39,50,50,6,14,6,15,6,6,2,4,All
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,34,52,118,21,16,10,20,20,16,6,All
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,8,7,19,10,7,10,2,3,All
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,4,13,7,9,6,5,All
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,47,7,2,2,2,0,All
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,12,1,4,7,7,All
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,0,2,1,All
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,3,1,3,All
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,All
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,All
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,All
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,864","1,252",955,881,674,667,593,481,430,360,348,294,280,221,218,195,154,142,142,121,117,82,75,69,63,61,52,49,33,1,"1,509",813,715,337,225,221,205,146,113,75,70,65,56,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Erika Almirón,Adrián Rivera-reyes,Justin Diberardinis,Deja Lynn Alvarez,Ethelind Baylor,Eryn Santamoor,Asa Khalif,Beth Finn,Willie Floyd Singletary,Ogbonna Paul Hagins,Latrice Y Bryant,Fareed Abdullah,Sandra Dungee Glenn,Wayne Edmund Dorsey,Edwin Santana,Fernando Treviño,Billy Thompson,Bobbie Curry,Hena Veit,Joseph A Diorio,Mark Ross,Vinny Black,Devon Cade,Sherrie Cohen,Wayne Allen,Omar Sabir,Lisa Deeley,Kahlil Williams,Jen Devor,Marwan Kreidie,Annette Thompson,Luigi Borda,Carla Cain,Dennis Lee,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,1
Helen Gym,2,46,36,32,31,27,18,21,10,12,11,3,7,5,6,3,1,0,0,0,1,1,1,2,1,0,1,0,0,0,37,37,16,7,9,2,8,3,4,3,0,3,3,1
Isaiah Thomas,,1,34,26,25,17,5,18,7,11,3,4,3,2,2,3,4,2,2,0,0,2,0,0,0,0,1,0,0,0,35,31,15,9,2,1,4,2,1,1,0,1,0,1
Derek S Green,,,0,27,27,4,2,8,4,0,4,3,3,2,1,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,28,25,9,1,3,2,2,2,1,2,1,2,2,1
Allan Domb,,,,2,28,1,1,2,1,0,6,1,1,0,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,27,25,4,0,1,2,1,1,2,1,0,0,2,1
Katherine Gilmore Richardson,,,,,0,3,5,2,1,1,4,3,0,0,2,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,29,27,5,0,1,2,0,0,0,1,0,2,1,1
Erika Almirón,,,,,,0,10,18,9,11,5,6,3,1,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0,8,4,13,10,4,2,5,3,2,1,1,2,0,1
Adrián Rivera-reyes,,,,,,,0,4,9,1,5,5,2,4,5,2,1,2,3,2,3,2,1,0,2,0,0,0,0,0,11,8,10,1,4,5,2,4,0,1,1,1,1,1
Justin Diberardinis,,,,,,,,0,2,10,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,8,3,0,5,0,1,1,0,1,0,1
Deja Lynn Alvarez,,,,,,,,,1,0,1,3,1,6,5,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8,4,4,2,6,1,1,6,0,0,0,1,0,1
Ethelind Baylor,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,1,0,3,0,1,0,1,1,0,1
Eryn Santamoor,,,,,,,,,,,0,1,3,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,2,5,1,1,3,2,1,2,1,0,0,1,1
Asa Khalif,,,,,,,,,,,,0,0,0,1,0,3,2,2,2,0,0,0,0,0,1,0,0,0,0,3,2,6,2,0,2,1,0,0,1,2,0,0,1
Beth Finn,,,,,,,,,,,,,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,3,5,0,1,0,1,1,0,1,2,0,0,2,1
Willie Floyd Singletary,,,,,,,,,,,,,,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,1,0,3,0,0,3,1,0,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,2,0,1,0,1,0,1,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,5,2,1,0,0,1,0,1,1,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,0,1,2,1,0,0,0,0,0,1,0,0,0,0,4,3,2,0,0,0,0,0,0,1,1,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,2,0,1,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,1,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,33,6,0,3,2,1,2,1,0,0,0,0,1
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,1,0,0,0,1,0,0,1,1
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,2,1,0,0,0,1,1,1,1
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0,1,0,0,0,0,1
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,0,0,0,2,0,1
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,0,0,1
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,80,59,45,38,37,35,28,23,22,13,12,11,10,10,9,8,6,5,4,3,3,2,2,2,2,2,1,0,0,0,57,46,26,11,11,9,9,8,5,4,3,3,3,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Helen Gym,Isaiah Thomas,Allan Domb,Erika Almirón,Derek S Green,Adrián Rivera-reyes,Justin Diberardinis,Katherine Gilmore Richardson,Deja Lynn Alvarez,Ethelind Baylor,Asa Khalif,Sandra Dungee Glenn,Willie Floyd Singletary,Eryn Santamoor,Fareed Abdullah,Ogbonna Paul Hagins,Fernando Treviño,Billy Thompson,Wayne Allen,Edwin Santana,Beth Finn,Bobbie Curry,Devon Cade,Joseph A Diorio,Wayne Edmund Dorsey,Latrice Y Bryant,Hena Veit,Mark Ross,Sherrie Cohen,Vinny Black,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Jen Devor,Annette Thompson,Carla Cain,Dennis Lee,Luigi Borda,Moira Bohannon,Robin Trent,Lewis Harris Jr,Warren Bloom,2
Helen Gym,3,57,39,43,34,30,34,32,21,23,12,14,11,9,6,11,3,3,5,3,5,3,1,2,2,3,3,0,0,0,61,39,34,16,18,10,7,7,5,5,4,2,0,2
Isaiah Thomas,,1,32,20,38,9,16,20,5,16,13,10,4,3,7,1,1,2,0,2,0,1,1,0,1,1,0,0,0,0,43,29,21,2,5,3,1,4,3,2,4,1,0,2
Allan Domb,,,1,2,25,3,3,21,2,3,8,6,2,5,6,0,2,1,0,5,2,1,1,1,1,0,0,0,0,0,32,25,10,2,2,5,0,3,0,1,1,1,0,2
Erika Almirón,,,,0,6,11,21,2,13,19,5,7,1,3,0,2,1,3,2,0,4,1,0,0,0,1,1,0,0,0,12,5,16,3,11,4,6,2,5,4,2,1,0,2
Derek S Green,,,,,1,3,5,21,5,5,6,5,1,1,4,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,31,22,16,1,4,3,1,0,0,1,2,1,0,2
Adrián Rivera-reyes,,,,,,1,9,8,15,2,5,5,8,5,2,9,4,2,4,1,1,1,1,2,0,2,1,0,0,0,19,8,10,14,6,3,1,2,2,4,2,1,0,2
Justin Diberardinis,,,,,,,0,7,6,17,5,2,0,5,3,1,4,2,3,2,1,0,1,2,0,0,0,0,0,0,7,6,18,6,9,5,2,1,6,2,1,1,0,2
Katherine Gilmore Richardson,,,,,,,,0,2,3,0,8,2,1,0,3,0,1,2,0,2,1,0,2,2,0,1,0,0,0,21,21,11,5,4,2,2,2,0,0,1,1,0,2
Deja Lynn Alvarez,,,,,,,,,0,6,6,1,7,2,2,6,5,1,2,0,2,0,0,1,1,0,0,0,0,0,18,3,6,7,5,1,3,3,2,2,0,1,1,2
Ethelind Baylor,,,,,,,,,,0,1,3,0,1,2,1,2,0,1,0,0,0,0,1,1,1,0,0,0,0,6,2,9,3,6,3,4,2,5,1,2,2,0,2
Asa Khalif,,,,,,,,,,,0,6,1,5,8,1,2,1,1,2,1,0,3,0,1,1,0,0,0,0,16,7,10,1,5,2,0,2,0,1,2,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,,0,0,3,3,2,0,1,2,0,2,2,1,1,1,1,1,0,0,0,11,5,5,1,2,4,3,3,0,1,2,2,0,2
Willie Floyd Singletary,,,,,,,,,,,,,1,2,2,5,0,1,2,0,0,1,0,1,1,0,2,0,0,0,14,5,1,7,0,0,0,2,0,0,0,0,1,2
Eryn Santamoor,,,,,,,,,,,,,,0,2,1,4,0,0,2,0,1,0,1,0,1,2,0,0,0,7,6,6,4,3,1,0,0,2,1,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,0,2,1,0,1,2,1,0,1,1,1,1,0,0,0,0,10,4,4,2,2,1,0,2,0,0,2,1,1,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,9,3,1,3,2,1,0,1,0,2,1,1,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,1,0,0,0,0,0,0,5,1,3,2,2,0,1,0,2,1,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,0,0,0,0,0,0,5,1,4,0,0,2,0,1,0,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,3,2,0,0,0,0,1,0,1,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,4,4,1,1,0,1,0,1,1,1,0,0,0,2
Beth Finn,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,3,2,0,1,1,2,1,0,0,0,0,1,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,2,3,2,0,1,2,0,0,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,4,0,0,1,0,1,0,1,0,0,1,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,1,2,0,3,0,2,0,0,1,0,0,0,1,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,1,1,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,0,1,0,1,1,0,0,0,1,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,16,6,0,2,1,4,0,3,3,3,0,2
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,5,1,0,1,0,1,0,0,2
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,2,0,2,2,1,1,0,0,2
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,0,1,0,1,2
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,1,0,2
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,2
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,129,71,48,48,45,42,40,39,31,28,24,22,20,17,15,13,9,8,8,7,6,6,5,5,5,4,3,0,0,0,87,47,45,21,20,14,9,9,7,6,6,5,1,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Helen Gym,Isaiah Thomas,Adrián Rivera-reyes,Erika Almirón,Allan Domb,Deja Lynn Alvarez,Derek S Green,Katherine Gilmore Richardson,Eryn Santamoor,Sandra Dungee Glenn,Justin Diberardinis,Willie Floyd Singletary,Ethelind Baylor,Fareed Abdullah,Ogbonna Paul Hagins,Asa Khalif,Billy Thompson,Latrice Y Bryant,Beth Finn,Bobbie Curry,Hena Veit,Joseph A Diorio,Wayne Allen,Wayne Edmund Dorsey,Edwin Santana,Devon Cade,Fernando Treviño,Vinny Black,Mark Ross,Sherrie Cohen,Omar Sabir,Kahlil Williams,Lisa Deeley,Marwan Kreidie,Dennis Lee,Jen Devor,Luigi Borda,Annette Thompson,Lewis Harris Jr,Carla Cain,Moira Bohannon,Robin Trent,Warren Bloom,3
Helen Gym,0,36,16,23,14,14,21,21,12,10,12,4,7,3,5,4,6,6,2,1,4,2,1,0,1,0,1,0,0,0,34,21,13,10,8,5,5,3,0,2,1,0,0,3
Isaiah Thomas,,1,3,15,17,3,18,13,3,7,8,1,4,5,1,2,2,4,1,1,1,4,2,1,1,0,1,1,0,0,25,15,11,3,5,1,4,2,0,1,0,1,0,3
Adrián Rivera-reyes,,,0,9,3,11,3,3,10,2,7,5,3,2,3,3,0,0,2,1,2,0,0,1,0,0,0,0,0,0,11,9,4,8,0,3,1,2,1,1,2,0,0,3
Erika Almirón,,,,0,2,5,7,3,6,3,8,0,4,1,0,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,7,14,3,3,3,3,4,1,0,0,1,1,0,3
Allan Domb,,,,,1,3,10,10,2,6,0,3,1,5,2,3,1,0,0,0,0,3,2,2,0,1,1,0,0,0,19,3,11,2,3,0,0,0,1,0,1,0,1,3
Deja Lynn Alvarez,,,,,,2,3,1,5,0,3,4,2,1,5,1,1,2,0,0,3,0,1,0,0,0,0,0,0,0,11,5,4,6,0,1,1,1,0,1,0,0,1,3
Derek S Green,,,,,,,0,11,1,1,2,0,1,0,0,3,0,2,1,0,0,1,2,0,0,0,0,0,0,0,15,8,8,3,4,0,1,0,0,1,0,0,1,3
Katherine Gilmore Richardson,,,,,,,,0,3,5,2,0,1,4,0,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,18,7,7,1,4,2,0,0,1,0,0,0,0,3
Eryn Santamoor,,,,,,,,,0,2,7,1,2,2,1,1,1,2,2,2,2,0,1,0,1,0,0,0,0,0,6,6,4,2,2,4,2,2,2,1,1,0,0,3
Sandra Dungee Glenn,,,,,,,,,,0,0,1,2,3,1,1,4,1,0,2,0,1,0,1,1,0,1,1,0,0,10,2,1,1,5,1,0,1,0,0,1,1,0,3
Justin Diberardinis,,,,,,,,,,,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,9,1,1,0,4,0,1,0,0,0,0,0,3
Willie Floyd Singletary,,,,,,,,,,,,0,1,0,4,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,10,1,1,2,1,0,0,0,1,0,0,0,0,3
Ethelind Baylor,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,2,3,0,2,0,2,0,1,1,1,1,1,0,3
Fareed Abdullah,,,,,,,,,,,,,,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,3,3,0,1,0,0,0,1,0,1,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,3,4,2,0,1,0,0,0,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,,,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,5,2,1,0,1,0,0,0,0,0,1,0,1,3
Billy Thompson,,,,,,,,,,,,,,,,,0,3,0,1,0,1,1,1,0,0,0,0,0,0,8,3,0,1,3,0,0,0,0,0,0,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,1,0,0,0,0,0,6,3,1,1,0,0,0,1,0,1,0,0,0,3
