col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
Billy Thompson,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,207,150,102,97,91,87,80,40,39,27,22,21,19,17,12,6,6,6,5,5,3,3,3,3,2,2,2,1,1,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Helen Gym,Eryn Santamoor,Allan Domb,Erika Almirón,Justin Diberardinis,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Adrián Rivera-reyes,Beth Finn,Deja Lynn Alvarez,Ethelind Baylor,Fernando Treviño,Asa Khalif,Sandra Dungee Glenn,Hena Veit,Fareed Abdullah,Latrice Y Bryant,Ogbonna Paul Hagins,Mark Ross,Wayne Allen,Willie Floyd Singletary,Billy Thompson,Edwin Santana,Joseph A Diorio,Vinny Black,Devon Cade,Bobbie Curry,Wayne Edmund Dorsey,Sherrie Cohen,2
Helen Gym,3,98,59,68,69,58,42,37,38,25,20,17,15,12,13,6,3,4,7,1,3,4,4,3,2,2,2,1,0,0,2
Eryn Santamoor,,4,50,28,41,48,39,19,17,11,7,4,11,4,8,4,1,4,0,2,0,2,0,2,1,2,2,0,0,0,2
Allan Domb,,,5,18,21,29,32,9,5,5,3,2,2,1,3,2,2,1,2,4,1,1,2,3,0,2,2,0,1,0,2
Erika Almirón,,,,0,25,18,8,24,16,13,9,12,9,8,6,3,1,3,0,2,1,0,1,1,0,1,1,1,0,0,2
Justin Diberardinis,,,,,0,16,22,23,19,8,5,12,5,3,5,1,4,0,1,1,1,1,1,1,0,0,0,0,0,0,2
Katherine Gilmore Richardson,,,,,,0,21,11,8,13,3,2,6,2,6,3,2,2,0,0,1,1,0,0,0,1,1,1,0,0,2
Derek S Green,,,,,,,2,8,5,5,6,2,6,2,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,2
Isaiah Thomas,,,,,,,,0,4,4,3,9,1,8,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2
Adrián Rivera-reyes,,,,,,,,,0,9,13,2,4,5,4,3,1,3,5,0,0,3,1,0,0,0,0,0,0,0,2
Beth Finn,,,,,,,,,,0,3,1,1,1,6,2,1,1,1,2,1,0,0,3,1,0,0,0,0,0,2
Deja Lynn Alvarez,,,,,,,,,,,1,0,3,2,0,2,2,3,3,2,0,4,2,0,1,0,0,0,1,0,2
Ethelind Baylor,,,,,,,,,,,,0,3,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,3,0,2,1,0,1,0,0,1,0,1,0,1,0,0,2
Hena Veit,,,,,,,,,,,,,,,,0,0,1,1,2,0,1,1,0,0,1,0,0,1,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,0,0,1,2,2,0,0,0,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,0,0,1,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,177,117,80,79,75,67,57,45,44,32,27,19,18,16,16,10,7,7,7,6,6,6,5,4,3,3,2,1,1,0,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Helen Gym,Eryn Santamoor,Justin Diberardinis,Erika Almirón,Derek S Green,Adrián Rivera-reyes,Allan Domb,Katherine Gilmore Richardson,Deja Lynn Alvarez,Isaiah Thomas,Fernando Treviño,Beth Finn,Sandra Dungee Glenn,Ethelind Baylor,Hena Veit,Ogbonna Paul Hagins,Latrice Y Bryant,Willie Floyd Singletary,Asa Khalif,Billy Thompson,Edwin Santana,Fareed Abdullah,Vinny Black,Wayne Allen,Devon Cade,Mark Ross,Joseph A Diorio,Wayne Edmund Dorsey,Bobbie Curry,Sherrie Cohen,3
Helen Gym,11,84,68,63,62,44,36,33,28,37,26,22,9,13,8,9,4,6,5,3,1,3,1,2,2,1,0,0,0,0,3
Eryn Santamoor,,0,48,26,43,16,30,24,14,21,18,10,4,5,2,1,3,1,1,2,2,0,1,2,0,0,0,0,0,0,3
Justin Diberardinis,,,1,25,36,15,16,13,6,31,6,8,3,10,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,3
Erika Almirón,,,,1,19,20,5,21,10,17,14,13,6,9,3,2,3,1,3,0,1,1,0,0,1,0,0,0,0,0,3
Derek S Green,,,,,0,11,19,9,8,22,4,4,4,2,2,0,3,1,0,2,0,2,0,0,1,0,0,0,0,0,3
Adrián Rivera-reyes,,,,,,4,5,8,17,5,10,10,2,1,3,9,1,3,2,0,0,2,1,3,0,0,0,0,0,0,3
Allan Domb,,,,,,,3,11,9,4,7,2,2,2,1,0,0,1,0,2,1,0,1,0,0,1,0,1,0,0,3
Katherine Gilmore Richardson,,,,,,,,0,9,3,9,11,7,2,4,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,3
Deja Lynn Alvarez,,,,,,,,,3,3,11,8,4,2,2,3,0,3,2,0,3,0,1,3,0,0,0,0,0,0,3
Isaiah Thomas,,,,,,,,,,0,4,1,1,9,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,3
Fernando Treviño,,,,,,,,,,,1,6,1,1,1,1,2,0,0,0,1,1,0,1,1,0,0,0,0,0,3
Beth Finn,,,,,,,,,,,,0,7,2,3,3,3,2,2,1,1,0,2,0,1,0,1,0,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,1,1,3,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,3
Ethelind Baylor,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,0,0,2,0,1,1,0,1,0,0,0,0,0,3
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,1,0,1,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,3
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,170,97,76,72,67,55,46,45,43,41,34,32,17,15,10,10,8,8,5,5,5,4,3,3,2,2,1,1,0,0,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Helen Gym,Eryn Santamoor,Justin Diberardinis,Allan Domb,Erika Almirón,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Isaiah Thomas,Beth Finn,Deja Lynn Alvarez,Fernando Treviño,Sandra Dungee Glenn,Hena Veit,Ogbonna Paul Hagins,Ethelind Baylor,Fareed Abdullah,Willie Floyd Singletary,Devon Cade,Asa Khalif,Latrice Y Bryant,Billy Thompson,Wayne Allen,Bobbie Curry,Edwin Santana,Vinny Black,Joseph A Diorio,Mark Ross,Wayne Edmund Dorsey,Sherrie Cohen,4
Helen Gym,7,49,49,42,39,34,36,22,18,17,15,12,11,5,6,6,5,3,3,4,2,2,1,1,2,2,0,0,0,0,4
Eryn Santamoor,,4,30,29,19,25,23,10,9,9,4,8,3,3,1,1,1,0,1,3,0,0,1,0,1,0,0,0,0,0,4
Justin Diberardinis,,,0,30,22,23,11,12,16,8,5,3,5,0,1,2,1,1,1,0,0,0,0,0,1,0,1,1,1,0,4
Allan Domb,,,,4,5,23,17,5,8,3,4,2,6,2,1,0,2,1,3,1,0,0,1,1,2,0,0,0,0,0,4
Erika Almirón,,,,,0,9,11,13,9,10,9,8,5,2,2,3,0,0,0,0,3,1,1,1,0,1,0,0,0,0,4
Derek S Green,,,,,,1,13,2,12,1,3,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,0,4,5,7,3,9,4,2,0,1,2,1,3,1,1,1,1,1,1,0,0,0,0,0,4
Adrián Rivera-reyes,,,,,,,,0,5,9,12,7,4,3,3,1,3,2,0,0,2,1,2,0,0,2,0,0,0,0,4
Isaiah Thomas,,,,,,,,,1,1,2,0,3,1,0,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,4
Beth Finn,,,,,,,,,,0,5,4,3,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,4
Deja Lynn Alvarez,,,,,,,,,,,1,3,3,0,3,1,1,2,0,1,0,1,1,0,1,0,0,0,0,0,4
Fernando Treviño,,,,,,,,,,,,1,4,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,4
Sandra Dungee Glenn,,,,,,,,,,,,,0,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4
Hena Veit,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,4
Ethelind Baylor,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,1,0,0,0,0,4
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,1,0,0,0,0,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,1,1,1,0,4
Asa Khalif,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,4
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,108,64,61,56,46,41,40,33,26,22,22,18,17,7,7,6,6,6,5,4,4,3,3,2,2,2,1,1,1,0,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Helen Gym,Eryn Santamoor,Justin Diberardinis,Allan Domb,Erika Almirón,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Adrián Rivera-reyes,Deja Lynn Alvarez,Ethelind Baylor,Fernando Treviño,Beth Finn,Sandra Dungee Glenn,Asa Khalif,Billy Thompson,Fareed Abdullah,Hena Veit,Joseph A Diorio,Edwin Santana,Latrice Y Bryant,Vinny Black,Devon Cade,Mark Ross,Ogbonna Paul Hagins,Wayne Allen,Wayne Edmund Dorsey,Willie Floyd Singletary,Bobbie Curry,Sherrie Cohen,5
Helen Gym,3,86,64,48,57,38,37,38,23,16,19,15,13,7,3,2,4,4,1,0,2,1,0,0,1,0,0,0,0,0,5
Eryn Santamoor,,3,50,52,32,36,35,19,17,11,5,17,15,4,2,1,2,2,3,0,1,1,1,0,1,0,0,0,0,0,5
Justin Diberardinis,,,0,27,33,33,11,31,16,7,19,6,6,0,1,2,1,0,3,1,0,0,0,1,1,0,1,1,0,0,5
Allan Domb,,,,1,6,36,22,12,7,4,3,5,8,2,4,4,1,3,3,1,0,0,0,0,0,0,1,0,0,0,5
Erika Almirón,,,,,0,10,15,24,6,10,20,8,5,2,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,5
Derek S Green,,,,,,0,22,13,6,3,4,5,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5
Katherine Gilmore Richardson,,,,,,,2,5,1,3,0,11,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
Isaiah Thomas,,,,,,,,0,3,0,16,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
Adrián Rivera-reyes,,,,,,,,,1,10,1,5,1,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,5
Deja Lynn Alvarez,,,,,,,,,,1,2,3,7,3,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,5
Ethelind Baylor,,,,,,,,,,,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
Fernando Treviño,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,5
Beth Finn,,,,,,,,,,,,,0,3,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5
Sandra Dungee Glenn,,,,,,,,,,,,,,0,1,0,1,1,1,0,1,2,0,0,0,1,0,0,0,0,5
Asa Khalif,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Billy Thompson,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
Fareed Abdullah,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
Hena Veit,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,5
Edwin Santana,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,5
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Vinny Black,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,5
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,5
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,139,115,87,77,62,58,46,44,31,25,24,22,19,9,6,5,4,4,4,2,2,2,1,1,1,1,1,1,0,0,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Helen Gym,Allan Domb,Justin Diberardinis,Eryn Santamoor,Erika Almirón,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Adrián Rivera-reyes,Beth Finn,Fernando Treviño,Joseph A Diorio,Deja Lynn Alvarez,Sandra Dungee Glenn,Mark Ross,Ethelind Baylor,Asa Khalif,Willie Floyd Singletary,Billy Thompson,Edwin Santana,Hena Veit,Ogbonna Paul Hagins,Wayne Allen,Bobbie Curry,Fareed Abdullah,Latrice Y Bryant,Wayne Edmund Dorsey,Devon Cade,Vinny Black,Sherrie Cohen,6
Helen Gym,19,178,169,147,114,69,63,33,35,35,26,7,13,10,8,8,6,4,4,3,3,4,1,3,2,2,1,2,0,0,6
Allan Domb,,16,145,133,53,73,40,33,18,22,13,10,6,11,13,2,3,4,3,4,4,1,4,2,2,1,2,0,0,0,6
Justin Diberardinis,,,9,118,72,63,29,46,29,24,10,11,10,9,4,6,4,0,1,3,0,1,1,0,4,2,2,1,0,0,6
Eryn Santamoor,,,,1,62,61,44,26,19,25,19,6,4,2,4,2,2,2,1,1,2,2,2,0,1,1,0,1,0,0,6
Erika Almirón,,,,,0,19,20,16,17,16,16,2,3,3,2,8,4,0,1,0,2,1,1,1,1,0,1,0,0,0,6
Derek S Green,,,,,,0,23,32,8,5,2,2,5,5,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,6
Katherine Gilmore Richardson,,,,,,,0,5,5,8,11,1,1,5,1,0,1,1,1,2,1,2,0,2,1,2,0,0,1,0,6
Isaiah Thomas,,,,,,,,0,2,1,1,0,2,4,3,6,0,2,0,0,0,0,0,0,3,0,0,0,0,0,6
Adrián Rivera-reyes,,,,,,,,,3,5,3,3,11,2,0,1,3,2,1,0,0,3,0,0,0,1,0,0,1,0,6
Beth Finn,,,,,,,,,,1,2,2,4,3,2,2,1,0,1,1,2,0,1,2,0,0,0,1,0,0,6
