col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Theresa Brunson,David H Conroy,Joshua Roberts,Cateria R Mccabe,Carmella Jacquinto,James C Crumlish,Anthony Kyriakakis,Jennifer Schultz,Kendra Mccrae,Henry Mcgregor Sias,Tiffany Palmer,Leon Goodman,Craig Levin,Terri M Booker,Laurie Dow,Jon Marshall,Beth Grossman,Wendi Barish,Janine D Momasso,Kay Yu,Sherman Toppin,Nicola Serianni,Chris Hall,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,All
Theresa Brunson,100,0,459,523,476,316,240,574,602,135,482,451,367,498,383,266,305,308,314,254,238,237,177,152,138,99,54,All
David H Conroy,,47,"1,127",759,725,807,721,326,195,622,201,203,265,141,130,190,112,123,83,121,94,92,128,89,60,37,28,All
Joshua Roberts,,,66,768,741,823,685,271,187,645,133,184,275,184,124,261,110,123,48,68,86,103,76,51,32,42,19,All
Cateria R Mccabe,,,,12,862,743,771,156,345,660,240,278,123,217,166,69,106,122,214,147,129,86,68,83,54,24,18,All
Carmella Jacquinto,,,,,27,754,748,129,289,646,186,207,157,180,163,47,85,108,194,103,110,67,59,80,52,31,17,All
James C Crumlish,,,,,,9,738,140,191,616,178,131,175,122,137,101,78,100,86,95,64,69,138,33,86,48,16,All
Anthony Kyriakakis,,,,,,,4,68,160,665,158,131,58,58,51,25,47,57,91,89,65,35,111,29,34,19,17,All
Jennifer Schultz,,,,,,,,48,201,39,181,143,258,137,139,212,194,190,89,108,59,185,64,92,32,48,22,All
Kendra Mccrae,,,,,,,,,25,61,301,298,88,274,195,90,149,157,171,133,132,124,124,57,41,54,21,All
Henry Mcgregor Sias,,,,,,,,,,3,72,61,25,33,40,12,26,20,35,49,53,25,14,21,45,8,13,All
Tiffany Palmer,,,,,,,,,,,5,225,92,277,169,79,145,166,74,175,103,105,176,76,69,54,34,All
Leon Goodman,,,,,,,,,,,,16,178,212,138,110,123,112,167,91,142,70,88,104,85,56,28,All
Craig Levin,,,,,,,,,,,,,36,102,119,198,101,92,101,57,53,93,55,96,65,42,12,All
Terri M Booker,,,,,,,,,,,,,,24,168,90,110,136,88,121,137,74,125,53,24,50,40,All
Laurie Dow,,,,,,,,,,,,,,,29,66,133,137,117,92,98,76,68,52,66,25,16,All
Jon Marshall,,,,,,,,,,,,,,,,26,53,51,21,49,40,80,42,24,19,30,18,All
Beth Grossman,,,,,,,,,,,,,,,,,9,163,65,83,35,90,47,107,44,15,22,All
Wendi Barish,,,,,,,,,,,,,,,,,,2,66,81,48,113,61,79,26,26,11,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,8,54,74,54,15,71,78,15,15,All
Kay Yu,,,,,,,,,,,,,,,,,,,,10,53,55,67,52,31,16,25,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,9,46,44,21,33,29,19,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,2,41,64,22,20,12,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,3,23,32,48,17,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,1,30,16,6,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,3,10,17,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,2,All
Total,"1,959","1,754","1,754","1,416","1,348","1,252","1,056","1,023",907,815,771,763,742,729,609,525,487,482,444,436,389,369,347,282,224,158,103,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,1
,Joshua Roberts,Carmella Jacquinto,James C Crumlish,Anthony Kyriakakis,Cateria R Mccabe,Henry Mcgregor Sias,Jennifer Schultz,Leon Goodman,Kendra Mccrae,Craig Levin,Jon Marshall,Terri M Booker,Tiffany Palmer,James F Berardinelli,Sherman Toppin,Wendi Barish,Chris Hall,Nicola Serianni,Beth Grossman,Janine D Momasso,Kay Yu,Laurie Dow,Robert Trimble,Vicki Markovitz,Gregory Weyer,David H Conroy,Theresa Brunson,1
Joshua Roberts,1,43,43,42,42,40,3,4,1,3,4,1,0,0,2,2,0,1,0,0,0,0,0,0,0,49,8,1
Carmella Jacquinto,,1,45,44,42,42,2,5,6,3,0,2,2,2,2,1,1,0,0,2,2,1,1,1,0,42,7,1
James C Crumlish,,,1,42,43,40,3,6,6,4,2,1,1,2,2,2,2,1,0,1,1,2,2,0,0,40,7,1
Anthony Kyriakakis,,,,0,43,42,1,2,3,1,1,1,2,0,1,0,0,0,0,2,0,0,1,0,1,37,6,1
Cateria R Mccabe,,,,,0,39,2,3,3,2,2,2,3,1,0,0,0,0,0,2,1,0,0,1,1,40,5,1
Henry Mcgregor Sias,,,,,,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37,3,1
Jennifer Schultz,,,,,,,2,0,2,3,1,2,1,0,1,1,1,1,1,0,0,1,1,0,0,4,10,1
Leon Goodman,,,,,,,,1,5,2,1,2,2,2,3,3,2,3,0,1,1,1,1,1,0,4,4,1
Kendra Mccrae,,,,,,,,,0,2,0,2,1,1,1,0,1,2,1,1,2,0,2,1,0,3,5,1
Craig Levin,,,,,,,,,,1,3,1,1,2,0,1,0,2,1,1,1,1,0,1,0,2,4,1
Jon Marshall,,,,,,,,,,,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,6,2,1
Terri M Booker,,,,,,,,,,,,0,4,0,2,2,1,2,1,1,1,1,1,0,1,1,3,1
Tiffany Palmer,,,,,,,,,,,,,0,2,2,1,1,1,0,1,1,1,1,2,1,1,3,1
James F Berardinelli,,,,,,,,,,,,,,0,0,1,2,0,0,1,1,2,0,2,0,1,2,1
Sherman Toppin,,,,,,,,,,,,,,,0,1,1,2,0,0,1,1,0,0,0,1,2,1
Wendi Barish,,,,,,,,,,,,,,,,0,1,1,1,0,0,2,0,0,0,1,3,1
Chris Hall,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,1,1,1
Nicola Serianni,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,2,1
Beth Grossman,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,3,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,2,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1
