col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Sherman Toppin,,0,15,5,12,5,11,4,3,9,3,2,6,4,1,3,1,0,3,1,3,1,1,1,0,12,8,2,0,1
Cateria R Mccabe,,,0,3,12,5,11,1,4,9,0,1,1,3,1,3,0,1,2,0,1,1,0,0,0,9,5,4,0,1
Jennifer Schultz,,,,0,1,4,0,6,6,0,6,3,3,2,2,1,1,2,1,3,2,1,2,3,0,3,11,3,0,1
Carmella Jacquinto,,,,,0,4,10,0,4,9,0,1,2,4,0,1,1,2,1,0,0,1,0,0,1,10,3,2,0,1
Terri M Booker,,,,,,0,1,2,6,1,1,4,3,4,3,6,4,4,2,2,1,2,1,0,2,5,8,2,0,1
Anthony Kyriakakis,,,,,,,0,0,1,7,0,0,0,2,0,0,1,0,2,0,1,0,0,0,0,7,2,2,0,1
Jon Marshall,,,,,,,,0,3,0,5,2,2,1,1,1,1,2,1,0,1,0,1,2,0,7,3,1,1,1
Kendra Mccrae,,,,,,,,,0,0,2,4,4,2,2,2,4,3,1,1,1,0,0,0,0,1,6,3,1,1
Henry Mcgregor Sias,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1
Craig Levin,,,,,,,,,,,0,1,1,0,1,0,1,0,1,1,1,0,1,2,0,4,4,0,0,1
Tiffany Palmer,,,,,,,,,,,,0,3,1,2,2,2,2,0,2,0,1,1,0,1,2,4,1,1,1
Wendi Barish,,,,,,,,,,,,,0,2,1,2,2,0,0,1,1,1,0,1,0,3,4,1,0,1
Janine D Momasso,,,,,,,,,,,,,,0,0,2,0,2,2,1,0,1,0,0,1,2,4,1,0,1
Nicola Serianni,,,,,,,,,,,,,,,0,2,1,1,0,1,0,0,1,2,0,3,2,2,0,1
Laurie Dow,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,0,0,3,2,1,0,1
Chris Hall,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,1,2,1,1,1
Gregory Weyer,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,1,3,0,1,1
Leon Goodman,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,4,1,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,1,1,3,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2,2,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,3,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,37,23,19,18,16,15,12,12,12,9,8,8,8,7,7,6,5,5,5,4,4,4,3,3,3,32,27,15,1,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Joshua Roberts,Cateria R Mccabe,Sherman Toppin,Anthony Kyriakakis,Henry Mcgregor Sias,Carmella Jacquinto,Terri M Booker,Jennifer Schultz,Kendra Mccrae,Craig Levin,Tiffany Palmer,Chris Hall,Jon Marshall,Wendi Barish,Beth Grossman,James C Crumlish,Kay Yu,Leon Goodman,Nicola Serianni,Janine D Momasso,Laurie Dow,James F Berardinelli,Vicki Markovitz,Gregory Weyer,Robert Trimble,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,2
Joshua Roberts,1,26,27,23,21,15,8,4,8,4,6,1,4,2,3,3,1,3,1,1,1,3,0,1,0,25,14,4,2,2
Cateria R Mccabe,,0,28,24,23,13,7,4,9,4,4,3,1,3,2,0,4,2,4,4,4,2,0,3,0,25,9,3,2,2
Sherman Toppin,,,1,27,22,16,8,4,6,5,3,1,2,2,2,1,2,3,2,2,1,2,1,0,0,22,11,2,1,2
Anthony Kyriakakis,,,,1,21,16,6,3,3,5,3,6,1,3,1,5,6,0,1,0,1,1,0,0,0,19,9,6,0,2
Henry Mcgregor Sias,,,,,0,15,4,0,2,2,1,1,0,1,1,0,2,0,0,0,1,1,0,0,0,18,4,2,0,2
Carmella Jacquinto,,,,,,0,4,2,2,6,3,1,1,3,2,4,2,1,0,2,2,1,2,0,0,13,5,3,1,2
Terri M Booker,,,,,,,0,5,5,2,7,6,2,0,5,2,4,3,3,1,2,1,2,0,1,5,11,2,0,2
Jennifer Schultz,,,,,,,,1,3,2,2,1,2,4,5,3,2,2,5,2,1,1,3,0,1,2,13,3,0,2
Kendra Mccrae,,,,,,,,,0,2,7,3,3,2,5,0,2,4,3,1,3,2,1,1,0,9,5,3,1,2
Craig Levin,,,,,,,,,,0,1,1,2,2,2,3,0,1,2,2,2,2,1,1,0,6,9,1,1,2
Tiffany Palmer,,,,,,,,,,,0,5,3,1,3,3,2,3,3,1,1,1,0,1,1,5,5,3,1,2
Chris Hall,,,,,,,,,,,,0,1,0,1,3,5,3,3,0,2,1,0,1,0,4,2,5,0,2
Jon Marshall,,,,,,,,,,,,,0,0,2,1,1,3,1,0,0,0,0,0,0,3,4,3,2,2
Wendi Barish,,,,,,,,,,,,,,1,3,2,2,1,2,3,2,1,2,1,0,2,5,4,0,2
Beth Grossman,,,,,,,,,,,,,,,0,1,1,3,2,1,1,0,3,0,1,1,7,3,0,2
James C Crumlish,,,,,,,,,,,,,,,,0,2,3,1,1,2,1,0,0,0,2,3,5,0,2
Kay Yu,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,4,2,4,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,4,1,2,1,2
Nicola Serianni,,,,,,,,,,,,,,,,,,,0,1,1,0,1,2,1,2,5,3,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,0,3,2,2,1,2
Laurie Dow,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,3,3,1,1,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,5,1,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,2,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,48,40,39,37,26,25,21,19,18,17,15,12,12,12,11,11,11,11,10,8,8,6,4,3,1,42,42,21,4,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Joshua Roberts,Craig Levin,Sherman Toppin,Jennifer Schultz,Cateria R Mccabe,Anthony Kyriakakis,Jon Marshall,Carmella Jacquinto,Henry Mcgregor Sias,James C Crumlish,Janine D Momasso,Tiffany Palmer,Chris Hall,Nicola Serianni,Terri M Booker,Wendi Barish,Beth Grossman,Kay Yu,Kendra Mccrae,James F Berardinelli,Vicki Markovitz,Laurie Dow,Leon Goodman,Gregory Weyer,Robert Trimble,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,3
Joshua Roberts,4,11,16,11,16,14,10,13,15,7,3,3,1,5,1,4,2,3,1,1,2,0,3,0,0,22,12,6,1,3
Craig Levin,,1,3,12,1,1,10,2,2,4,1,3,3,5,4,3,4,0,2,3,1,0,3,3,0,5,11,8,1,3
Sherman Toppin,,,0,6,21,16,2,11,13,4,5,2,2,3,4,3,2,2,5,2,1,1,1,1,2,16,3,6,0,3
Jennifer Schultz,,,,1,1,0,11,1,1,5,2,2,1,7,3,6,3,2,5,1,2,1,1,3,1,3,10,8,1,3
Cateria R Mccabe,,,,,0,15,1,10,13,4,4,1,0,0,2,0,1,2,2,1,0,1,1,0,1,14,3,2,0,3
Anthony Kyriakakis,,,,,,0,0,10,12,3,2,3,3,1,0,1,1,1,1,1,0,0,0,0,1,12,2,3,0,3
Jon Marshall,,,,,,,1,0,1,2,1,0,1,2,0,0,1,0,1,0,0,0,2,0,1,1,8,8,1,3
Carmella Jacquinto,,,,,,,,0,11,0,2,3,2,2,2,0,1,1,0,0,2,0,1,0,0,14,0,1,0,3
Henry Mcgregor Sias,,,,,,,,,0,2,3,3,2,1,1,0,1,1,0,2,1,0,2,0,0,12,2,1,0,3
James C Crumlish,,,,,,,,,,0,4,4,4,4,3,4,0,3,4,0,1,1,1,0,0,1,5,6,1,3
Janine D Momasso,,,,,,,,,,,0,5,3,0,3,1,2,3,5,0,1,2,0,1,2,7,5,0,0,3
Tiffany Palmer,,,,,,,,,,,,0,6,1,4,4,2,4,3,1,1,2,1,0,0,6,4,2,0,3
Chris Hall,,,,,,,,,,,,,0,2,2,2,1,1,1,2,1,0,1,0,0,3,5,2,0,3
Nicola Serianni,,,,,,,,,,,,,,0,2,3,4,1,1,2,3,1,0,0,0,2,3,4,1,3
Terri M Booker,,,,,,,,,,,,,,,0,4,2,0,3,1,1,0,0,1,0,4,3,3,0,3
Wendi Barish,,,,,,,,,,,,,,,,0,1,2,3,1,2,1,0,1,0,1,3,6,0,3
Beth Grossman,,,,,,,,,,,,,,,,,1,1,2,1,2,1,1,1,1,3,4,1,0,3
Kay Yu,,,,,,,,,,,,,,,,,,1,1,0,2,3,1,0,0,3,2,2,0,3
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,1,3,3,3,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,2,2,1,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,3,1,1,0,3
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,1,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,47,27,27,23,21,19,19,18,18,15,14,13,11,10,10,10,9,9,9,5,5,4,4,3,2,38,33,22,1,3
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Sherman Toppin,Jon Marshall,Terri M Booker,Kay Yu,Tiffany Palmer,Cateria R Mccabe,Anthony Kyriakakis,Chris Hall,Henry Mcgregor Sias,James C Crumlish,Craig Levin,Vicki Markovitz,Beth Grossman,Janine D Momasso,Kendra Mccrae,Laurie Dow,Leon Goodman,Nicola Serianni,Wendi Barish,Robert Trimble,Gregory Weyer,James F Berardinelli,4
Rochelle Bilal,0,0,0,0,9,10,3,5,4,5,8,8,2,5,7,2,5,2,4,4,2,2,2,2,1,3,2,3,1,4
Malika Rahman,,1,0,0,7,7,4,1,5,2,2,0,1,0,1,1,0,1,1,0,1,1,1,2,1,0,1,1,0,4
Jewell Williams,,,1,0,4,3,3,4,2,5,1,3,2,2,1,1,2,1,1,0,1,3,3,1,3,2,1,0,0,4
Larry King Sr,,,,0,2,1,1,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,1,0,0,0,4
Joshua Roberts,,,,,2,7,7,7,5,1,1,1,6,4,1,7,2,3,1,2,0,1,1,1,1,1,1,0,0,4
Jennifer Schultz,,,,,,3,1,1,6,2,2,1,0,1,0,1,2,3,3,3,2,4,2,3,3,2,3,1,1,4
Carmella Jacquinto,,,,,,,1,6,2,3,1,3,4,4,3,5,3,2,2,2,0,0,2,0,1,0,0,0,0,4
Sherman Toppin,,,,,,,,0,0,4,2,2,9,5,2,8,2,1,1,1,1,1,2,1,0,0,1,1,1,4
Jon Marshall,,,,,,,,,0,3,0,2,0,0,1,0,1,4,0,1,0,2,1,2,2,1,0,0,0,4
Terri M Booker,,,,,,,,,,0,3,6,1,1,4,0,1,3,2,1,2,3,3,4,1,0,2,2,1,4
Kay Yu,,,,,,,,,,,0,5,1,2,3,1,2,0,3,0,2,0,2,1,2,3,2,3,0,4
Tiffany Palmer,,,,,,,,,,,,0,0,4,6,0,5,0,3,2,2,2,3,1,2,1,1,2,0,4
Cateria R Mccabe,,,,,,,,,,,,,0,4,1,7,0,0,0,1,1,0,1,0,0,0,1,0,1,4
Anthony Kyriakakis,,,,,,,,,,,,,,0,4,4,3,0,0,2,0,2,0,1,0,0,1,1,0,4
Chris Hall,,,,,,,,,,,,,,,0,0,4,1,1,3,0,1,0,2,1,1,0,3,1,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,0,2,0,1,1,0,0,1,0,0,0,0,0,1,4
James C Crumlish,,,,,,,,,,,,,,,,,0,1,2,3,0,0,0,2,2,3,0,2,1,4
Craig Levin,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,3,1,1,0,1,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,2,0,2,0,1,4
Beth Grossman,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,2,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1,2,0,0,4
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,2,0,0,4
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,0,4
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,32,17,12,3,28,25,14,14,13,12,11,11,10,9,9,9,9,7,7,6,6,6,6,6,6,6,5,4,2,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Joshua Roberts,Sherman Toppin,Jennifer Schultz,Carmella Jacquinto,Cateria R Mccabe,Anthony Kyriakakis,Henry Mcgregor Sias,Tiffany Palmer,Jon Marshall,Kendra Mccrae,Beth Grossman,Craig Levin,Leon Goodman,Laurie Dow,Terri M Booker,Wendi Barish,Chris Hall,James C Crumlish,Janine D Momasso,Kay Yu,Nicola Serianni,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,5
Joshua Roberts,2,22,7,18,19,19,20,7,8,5,1,6,1,1,2,1,2,1,0,0,0,0,0,1,0,23,10,7,1,5
Sherman Toppin,,1,2,19,22,21,21,5,1,4,1,0,2,2,2,1,1,0,1,0,0,1,0,0,0,22,4,3,0,5
Jennifer Schultz,,,0,2,0,0,0,3,8,0,5,6,1,5,1,3,2,1,2,3,2,4,0,0,0,2,15,4,2,5
Carmella Jacquinto,,,,0,17,17,17,2,1,2,1,0,1,2,0,2,0,0,1,1,2,1,0,0,0,14,3,4,1,5
Cateria R Mccabe,,,,,0,20,19,3,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,19,4,0,0,5
Anthony Kyriakakis,,,,,,0,18,3,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17,3,2,0,5
Henry Mcgregor Sias,,,,,,,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18,2,1,0,5
Tiffany Palmer,,,,,,,,1,1,4,5,2,2,3,5,3,3,1,1,1,3,2,0,0,0,4,2,6,2,5
Jon Marshall,,,,,,,,,2,1,0,7,0,0,0,2,0,0,0,0,0,1,0,0,0,2,5,2,0,5
Kendra Mccrae,,,,,,,,,,0,0,2,3,0,4,2,1,0,0,0,1,0,0,0,0,5,1,4,1,5
Beth Grossman,,,,,,,,,,,0,0,2,4,3,3,2,2,3,2,2,3,1,0,0,1,4,4,1,5
Craig Levin,,,,,,,,,,,,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,4,3,0,5
Leon Goodman,,,,,,,,,,,,,2,2,5,0,2,0,1,1,0,0,0,0,0,1,1,3,1,5
Laurie Dow,,,,,,,,,,,,,,0,0,3,1,1,2,4,2,2,0,0,0,1,3,2,1,5
Terri M Booker,,,,,,,,,,,,,,,0,1,1,0,1,0,2,1,0,0,0,2,1,3,1,5
Wendi Barish,,,,,,,,,,,,,,,,0,0,1,1,1,2,2,0,0,0,1,2,3,0,5
Chris Hall,,,,,,,,,,,,,,,,,0,2,1,0,0,0,1,0,0,0,2,2,1,5
James C Crumlish,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,0,3,1,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,0,2,1,1,5
Kay Yu,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,1,5
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,2,1,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,44,30,24,23,23,22,21,15,12,11,10,10,10,8,8,6,5,4,4,4,4,4,1,1,0,32,23,19,4,5
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Malika Rahman,Jewell Williams,Rochelle Bilal,Larry King Sr,Joshua Roberts,Jennifer Schultz,Tiffany Palmer,Carmella Jacquinto,Wendi Barish,Nicola Serianni,Cateria R Mccabe,Kendra Mccrae,Terri M Booker,Sherman Toppin,James C Crumlish,Anthony Kyriakakis,Beth Grossman,Leon Goodman,Jon Marshall,Henry Mcgregor Sias,Kay Yu,Craig Levin,Chris Hall,Laurie Dow,Janine D Momasso,James F Berardinelli,Vicki Markovitz,Gregory Weyer,Robert Trimble,6
Malika Rahman,8,0,0,0,12,20,24,14,21,23,8,14,11,8,13,12,15,8,8,4,10,7,11,10,5,9,8,1,0,6
Jewell Williams,,11,0,0,29,10,10,18,12,9,15,12,9,17,5,12,6,7,3,16,8,6,5,4,4,2,2,5,1,6
Rochelle Bilal,,,5,0,24,25,19,16,17,9,15,11,15,6,13,4,9,13,14,4,6,11,2,3,8,1,5,2,2,6
Larry King Sr,,,,0,3,0,1,2,1,2,2,1,2,1,2,1,1,1,1,1,0,0,2,0,0,2,0,0,0,6
Joshua Roberts,,,,,1,19,11,27,13,11,28,5,6,21,16,16,7,10,16,20,2,13,4,4,5,2,3,1,3,6
Jennifer Schultz,,,,,,1,18,9,18,19,8,8,8,2,13,7,15,4,12,2,6,13,6,2,6,5,7,0,2,6
Tiffany Palmer,,,,,,,1,16,22,24,9,20,19,6,10,7,16,12,4,3,12,1,10,10,5,8,6,1,0,6
Carmella Jacquinto,,,,,,,,1,13,11,22,13,8,20,10,19,8,9,2,16,5,1,2,4,7,3,4,3,1,6
Wendi Barish,,,,,,,,,1,27,7,15,14,1,11,3,12,9,7,2,11,6,6,7,4,4,10,0,1,6
Nicola Serianni,,,,,,,,,,0,3,10,8,1,7,2,12,3,4,0,3,2,6,6,5,4,9,0,0,6
Cateria R Mccabe,,,,,,,,,,,0,11,6,23,6,17,5,10,2,21,1,1,3,2,5,4,1,0,0,6
Kendra Mccrae,,,,,,,,,,,,0,15,6,5,4,7,14,4,2,4,4,6,6,8,2,3,4,1,6
Terri M Booker,,,,,,,,,,,,,1,8,5,1,9,11,7,3,12,5,5,3,3,2,3,4,0,6
Sherman Toppin,,,,,,,,,,,,,,0,2,16,0,6,2,18,5,4,3,5,3,3,1,4,0,6
James C Crumlish,,,,,,,,,,,,,,,0,5,6,7,4,3,3,6,5,2,3,5,1,2,0,6
Anthony Kyriakakis,,,,,,,,,,,,,,,,0,4,3,1,17,5,1,6,1,0,4,2,1,0,6
Beth Grossman,,,,,,,,,,,,,,,,,0,3,5,3,5,2,1,5,7,6,7,1,1,6
Leon Goodman,,,,,,,,,,,,,,,,,,0,5,3,5,6,6,1,4,1,2,3,1,6
Jon Marshall,,,,,,,,,,,,,,,,,,,1,0,1,10,2,0,2,0,2,1,2,6
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,0,3,1,0,1,1,3,0,2,0,6
Kay Yu,,,,,,,,,,,,,,,,,,,,,2,8,5,5,1,2,3,3,0,6
Craig Levin,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,2,1,2,6
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,0,0,6
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,2,2,1,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,4,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
