col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Helen Gym,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Isaiah Thomas,Adrián Rivera-reyes,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Deja Lynn Alvarez,Ethelind Baylor,Beth Finn,Fernando Treviño,Sandra Dungee Glenn,Asa Khalif,Ogbonna Paul Hagins,Willie Floyd Singletary,Billy Thompson,Latrice Y Bryant,Hena Veit,Fareed Abdullah,Edwin Santana,Joseph A Diorio,Vinny Black,Mark Ross,Wayne Allen,Bobbie Curry,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,David H Conroy,Theresa Brunson,All
Helen Gym,26,"1,075",780,582,580,498,516,495,288,287,353,221,106,82,87,88,47,49,45,55,39,21,21,24,17,20,13,7,10,0,914,644,All
Justin Diberardinis,,52,586,484,473,307,398,320,248,133,284,118,44,40,49,30,10,33,21,12,13,14,15,15,6,12,12,8,9,0,697,416,All
Erika Almirón,,,8,202,395,255,152,151,62,152,302,92,50,50,55,19,2,6,21,21,13,18,5,8,4,4,4,1,3,0,428,347,All
Eryn Santamoor,,,,2,130,177,310,303,202,88,41,104,55,40,26,14,6,18,19,18,10,13,11,8,4,5,8,4,7,0,432,231,All
Isaiah Thomas,,,,,1,141,232,172,143,79,242,33,28,25,27,15,5,13,19,8,24,10,6,6,7,7,5,3,4,0,369,254,All
Adrián Rivera-reyes,,,,,,16,107,81,84,209,78,105,87,28,39,75,49,23,22,21,25,23,20,15,5,6,10,3,6,0,353,274,All
Derek S Green,,,,,,,1,346,187,118,49,56,26,22,23,22,5,31,16,5,13,5,8,6,9,12,9,7,3,0,470,159,All
Katherine Gilmore Richardson,,,,,,,,1,127,94,44,86,40,47,25,19,3,25,26,21,15,12,4,2,9,4,4,5,5,0,393,196,All
Allan Domb,,,,,,,,,16,68,17,58,29,27,12,7,17,42,7,11,18,5,21,16,13,8,11,8,8,0,241,158,All
Deja Lynn Alvarez,,,,,,,,,,15,45,61,49,27,43,59,47,11,23,23,19,23,7,9,2,10,3,6,5,0,225,214,All
Ethelind Baylor,,,,,,,,,,,2,29,14,9,11,12,0,4,12,3,6,6,1,5,3,5,1,2,2,0,166,182,All
Beth Finn,,,,,,,,,,,,4,28,50,18,14,6,25,25,30,11,7,12,9,9,5,6,10,6,0,133,170,All
Fernando Treviño,,,,,,,,,,,,,2,6,13,9,8,10,10,10,8,19,12,8,3,5,4,2,2,0,84,79,All
Sandra Dungee Glenn,,,,,,,,,,,,,,0,19,2,3,5,15,17,4,3,2,6,3,3,3,1,1,0,40,90,All
Asa Khalif,,,,,,,,,,,,,,,0,6,2,3,13,12,21,11,4,4,1,4,1,2,0,0,44,83,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,4,29,4,7,5,4,2,1,3,2,1,0,2,0,0,53,58,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,,9,10,2,3,1,2,7,5,6,2,4,2,2,0,42,43,All
Billy Thompson,,,,,,,,,,,,,,,,,,0,5,6,5,3,11,7,8,3,6,5,1,0,49,40,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,0,11,8,2,2,4,6,7,4,2,2,0,25,58,All
Hena Veit,,,,,,,,,,,,,,,,,,,,0,9,5,2,3,8,1,2,1,1,0,21,52,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,2,5,1,4,2,4,1,0,0,0,15,51,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,2,4,3,2,0,16,40,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,1,5,5,2,10,2,5,0,23,24,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,2,1,2,0,18,24,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,7,6,3,2,0,19,18,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,0,18,17,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,0,15,18,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,11,13,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,14,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,All
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,All
Total,"1,837","1,379",920,771,743,724,711,654,521,501,409,339,186,144,139,125,104,100,93,85,76,61,58,48,43,40,39,26,25,0,"1,240",945,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,1
,Helen Gym,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Adrián Rivera-reyes,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Beth Finn,Allan Domb,Deja Lynn Alvarez,Sandra Dungee Glenn,Ethelind Baylor,Fernando Treviño,Hena Veit,Ogbonna Paul Hagins,Asa Khalif,Billy Thompson,Edwin Santana,Joseph A Diorio,Latrice Y Bryant,Wayne Edmund Dorsey,Willie Floyd Singletary,Bobbie Curry,Devon Cade,Fareed Abdullah,Vinny Black,Wayne Allen,Mark Ross,Sherrie Cohen,David H Conroy,Theresa Brunson,1
Helen Gym,1,46,32,26,22,27,27,26,17,14,14,6,9,6,3,4,1,1,1,0,2,0,1,0,0,0,1,0,0,0,41,30,1
Justin Diberardinis,,1,26,22,17,15,18,17,8,15,8,2,8,2,1,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,34,19,1
Erika Almirón,,,0,14,13,7,18,11,9,1,12,4,11,5,2,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,23,20,1
Eryn Santamoor,,,,0,14,15,6,12,6,13,7,3,3,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,23,15,1
Adrián Rivera-reyes,,,,,2,6,7,2,6,6,9,3,3,2,0,2,1,0,1,2,0,0,1,1,1,0,1,0,0,0,15,14,1
Derek S Green,,,,,,0,12,14,8,12,7,3,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,24,7,1
Isaiah Thomas,,,,,,,0,10,4,6,4,3,7,0,0,2,0,0,1,1,1,0,0,0,0,1,1,0,0,0,17,13,1
Katherine Gilmore Richardson,,,,,,,,0,7,6,6,4,0,2,4,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,17,11,1
Beth Finn,,,,,,,,,0,3,6,5,0,1,4,1,2,1,1,1,2,0,0,1,1,0,0,0,0,0,12,14,1
Allan Domb,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13,8,1
Deja Lynn Alvarez,,,,,,,,,,,0,3,0,0,1,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,7,11,1
Sandra Dungee Glenn,,,,,,,,,,,,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,9,1
Ethelind Baylor,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1
Fernando Treviño,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1
Hena Veit,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1
Asa Khalif,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,1,1,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,80,59,45,40,34,34,33,32,28,25,21,13,11,6,5,5,4,2,2,2,2,2,2,1,1,1,1,1,0,0,59,45,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,2
,Helen Gym,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Isaiah Thomas,Adrián Rivera-reyes,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Ethelind Baylor,Beth Finn,Deja Lynn Alvarez,Asa Khalif,Sandra Dungee Glenn,Ogbonna Paul Hagins,Fareed Abdullah,Fernando Treviño,Latrice Y Bryant,Billy Thompson,Hena Veit,Vinny Black,Edwin Santana,Mark Ross,Willie Floyd Singletary,Bobbie Curry,Joseph A Diorio,Wayne Allen,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,David H Conroy,Theresa Brunson,2
Helen Gym,2,110,74,53,49,46,39,35,25,30,23,25,13,11,11,8,7,6,6,7,2,3,3,3,1,1,1,1,0,0,79,67,2
Justin Diberardinis,,8,62,45,46,32,30,28,21,30,10,11,6,7,4,4,5,3,2,0,2,3,1,1,2,2,1,0,0,0,68,41,2
Erika Almirón,,,0,18,37,18,13,11,3,25,9,12,4,5,2,3,3,2,0,1,1,2,0,0,0,0,0,0,0,0,44,30,2
Eryn Santamoor,,,,0,8,14,20,13,13,4,12,5,1,6,3,1,3,3,1,1,1,0,1,0,2,1,1,0,0,0,33,19,2
Isaiah Thomas,,,,,1,14,2,12,7,20,4,6,3,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27,21,2
Adrián Rivera-reyes,,,,,,0,3,5,5,4,8,17,6,2,9,4,6,1,2,1,1,1,0,2,0,0,0,0,0,0,25,25,2
Katherine Gilmore Richardson,,,,,,,0,15,7,3,10,3,2,4,0,7,3,2,2,2,1,3,1,0,0,0,0,0,0,0,23,17,2
Derek S Green,,,,,,,,0,9,5,2,6,2,1,2,4,0,0,1,0,1,0,2,0,1,0,1,0,0,0,24,12,2
Allan Domb,,,,,,,,,1,0,6,3,0,5,0,2,1,0,3,1,1,0,0,0,1,1,0,0,0,0,16,13,2
Ethelind Baylor,,,,,,,,,,0,2,3,2,1,2,0,1,4,0,2,2,1,0,0,0,0,0,0,0,0,19,12,2
Beth Finn,,,,,,,,,,,0,5,2,5,3,2,4,6,2,4,2,0,2,0,0,0,1,1,0,0,13,19,2
Deja Lynn Alvarez,,,,,,,,,,,,0,3,1,8,1,3,2,2,1,0,0,0,4,0,1,0,0,0,0,17,14,2
Asa Khalif,,,,,,,,,,,,,0,2,2,2,1,3,0,2,0,1,0,1,0,1,0,0,0,0,4,10,2
Sandra Dungee Glenn,,,,,,,,,,,,,,0,0,1,0,2,0,1,2,0,0,0,1,0,0,0,0,0,3,11,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,7,7,2
Fareed Abdullah,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,2,9,2
Fernando Treviño,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,2,8,2
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,1,0,1,0,0,6,1,2
Hena Veit,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,2,4,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,3,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,2,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,1,3,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,3,1,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,2
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,170,136,81,61,56,54,44,41,36,36,34,33,15,15,14,12,11,10,7,7,5,4,4,4,3,3,2,1,0,0,103,82,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,3
,Derek S Green,Deja Lynn Alvarez,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Helen Gym,Adrián Rivera-reyes,Eryn Santamoor,Justin Diberardinis,Erika Almirón,Beth Finn,Latrice Y Bryant,Ethelind Baylor,Fernando Treviño,Sandra Dungee Glenn,Wayne Allen,Willie Floyd Singletary,Asa Khalif,Edwin Santana,Fareed Abdullah,Vinny Black,Bobbie Curry,Devon Cade,Ogbonna Paul Hagins,Billy Thompson,Hena Veit,Joseph A Diorio,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,David H Conroy,Theresa Brunson,3
Derek S Green,0,32,39,35,23,10,2,4,4,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,3
Deja Lynn Alvarez,,1,30,29,17,5,4,0,1,4,1,1,1,1,0,1,2,1,2,1,0,1,0,1,0,0,0,0,0,0,34,9,3
Isaiah Thomas,,,0,34,21,9,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,3
Katherine Gilmore Richardson,,,,0,22,7,0,5,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,3
Allan Domb,,,,,0,11,1,3,1,1,0,1,0,3,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,23,4,3
Helen Gym,,,,,,0,3,3,6,3,2,3,3,1,1,2,2,0,0,1,2,0,1,1,0,0,0,0,0,0,11,8,3
Adrián Rivera-reyes,,,,,,,1,2,2,0,2,0,2,1,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,1,6,3
Eryn Santamoor,,,,,,,,0,3,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
Justin Diberardinis,,,,,,,,,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3
Erika Almirón,,,,,,,,,,0,2,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,3,3
Beth Finn,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
Latrice Y Bryant,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
Ethelind Baylor,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
Fernando Treviño,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
Wayne Allen,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Willie Floyd Singletary,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,3
Asa Khalif,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3
