col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,104,56,50,48,42,36,34,31,29,24,19,16,13,12,12,12,10,9,6,5,4,3,2,2,2,1,1,0,0,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Eryn Santamoor,Katherine Gilmore Richardson,Erika Almirón,Justin Diberardinis,Adrián Rivera-reyes,Ethelind Baylor,Deja Lynn Alvarez,Sandra Dungee Glenn,Beth Finn,Willie Floyd Singletary,Fareed Abdullah,Latrice Y Bryant,Asa Khalif,Fernando Treviño,Ogbonna Paul Hagins,Wayne Allen,Billy Thompson,Hena Veit,Bobbie Curry,Joseph A Diorio,Vinny Black,Edwin Santana,Devon Cade,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,2
Helen Gym,11,30,35,43,25,24,31,24,14,17,10,8,7,7,4,7,1,4,5,3,2,2,0,0,1,0,0,0,0,0,2
Allan Domb,,4,33,24,18,18,6,5,2,3,5,4,1,7,6,1,3,2,3,4,1,1,1,0,1,0,0,0,0,0,2
Derek S Green,,,2,27,20,23,9,6,3,3,3,5,4,3,5,1,3,1,1,2,1,0,1,1,2,1,0,0,0,0,2
Isaiah Thomas,,,,0,5,13,20,10,4,11,1,8,1,6,5,1,3,1,1,2,1,0,0,0,1,0,0,0,0,0,2
Eryn Santamoor,,,,,0,17,9,14,10,2,4,2,7,1,1,1,2,2,0,0,3,1,1,2,0,1,0,0,0,0,2
Katherine Gilmore Richardson,,,,,,2,3,2,2,0,2,5,5,0,0,4,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2
Erika Almirón,,,,,,,0,12,4,12,3,4,1,6,1,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,2
Justin Diberardinis,,,,,,,,2,8,9,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Adrián Rivera-reyes,,,,,,,,,4,3,4,1,2,2,1,2,1,1,0,0,1,0,1,1,0,1,0,0,0,0,2
Ethelind Baylor,,,,,,,,,,0,3,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2
Deja Lynn Alvarez,,,,,,,,,,,0,0,2,3,0,3,0,1,1,2,1,0,1,1,0,0,0,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Beth Finn,,,,,,,,,,,,,0,0,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
Willie Floyd Singletary,,,,,,,,,,,,,,0,1,1,2,2,2,0,0,0,1,1,0,0,0,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,0,1,0,2,0,1,0,0,0,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,94,57,56,52,42,36,34,27,22,18,14,13,12,12,10,8,7,7,6,4,3,3,2,2,2,1,0,0,0,0,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Willie Floyd Singletary,Sandra Dungee Glenn,Ethelind Baylor,Ogbonna Paul Hagins,Beth Finn,Fernando Treviño,Fareed Abdullah,Hena Veit,Latrice Y Bryant,Asa Khalif,Devon Cade,Billy Thompson,Joseph A Diorio,Vinny Black,Bobbie Curry,Wayne Edmund Dorsey,Mark Ross,Wayne Allen,Edwin Santana,Sherrie Cohen,3
Helen Gym,12,42,33,32,31,24,19,26,27,18,12,7,13,11,8,7,5,7,3,2,2,0,3,0,3,1,2,0,0,0,3
Isaiah Thomas,,2,25,33,28,4,5,14,15,5,4,8,13,0,0,3,5,2,3,4,2,3,1,2,0,2,0,0,1,0,3
Allan Domb,,,3,35,27,8,9,6,3,15,4,3,1,1,5,4,3,3,0,3,2,1,2,2,2,0,1,0,0,0,3
Derek S Green,,,,0,33,6,11,10,6,12,5,6,7,1,3,1,3,0,1,2,1,2,0,1,0,0,0,1,1,0,3
Katherine Gilmore Richardson,,,,,0,3,2,4,6,11,1,6,2,2,2,3,2,1,2,0,1,0,0,0,0,1,1,0,0,0,3
Adrián Rivera-reyes,,,,,,1,21,12,12,8,12,1,3,10,3,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,3
Deja Lynn Alvarez,,,,,,,2,5,6,7,10,1,1,10,7,3,2,2,0,1,2,0,1,2,0,0,0,0,1,0,3
Justin Diberardinis,,,,,,,,0,22,8,2,3,11,1,2,0,0,2,1,0,0,0,0,0,1,0,1,1,0,0,3
Erika Almirón,,,,,,,,,0,6,0,4,10,2,0,3,0,2,2,0,1,0,0,0,0,0,1,0,0,0,3
Eryn Santamoor,,,,,,,,,,0,1,2,1,1,5,6,2,2,1,0,0,0,0,0,0,0,0,1,0,0,3
Willie Floyd Singletary,,,,,,,,,,,4,1,2,9,2,0,1,1,1,2,0,2,0,2,0,2,0,1,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,4,2,2,1,1,0,3,2,2,1,0,1,0,1,1,0,0,0,0,3
Ethelind Baylor,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Beth Finn,,,,,,,,,,,,,,,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,3
Fernando Treviño,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fareed Abdullah,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,2,1,0,0,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,2,0,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,0,0,0,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,1,0,0,0,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,103,62,58,58,45,36,36,34,32,32,25,21,19,13,12,10,9,9,7,6,5,4,4,4,3,3,2,2,1,0,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Helen Gym,Adrián Rivera-reyes,Deja Lynn Alvarez,Allan Domb,Erika Almirón,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Eryn Santamoor,Justin Diberardinis,Ogbonna Paul Hagins,Willie Floyd Singletary,Asa Khalif,Beth Finn,Fareed Abdullah,Fernando Treviño,Sandra Dungee Glenn,Latrice Y Bryant,Billy Thompson,Ethelind Baylor,Hena Veit,Edwin Santana,Bobbie Curry,Joseph A Diorio,Mark Ross,Wayne Allen,Devon Cade,Wayne Edmund Dorsey,Sherrie Cohen,Vinny Black,4
Helen Gym,10,16,11,11,15,13,11,11,11,16,7,4,2,6,1,5,4,1,3,3,1,2,1,1,1,0,0,1,0,0,4
Adrián Rivera-reyes,,2,13,4,11,2,1,2,9,5,4,6,1,2,0,2,2,1,1,2,0,2,0,0,1,0,0,1,0,0,4
Deja Lynn Alvarez,,,2,2,11,0,4,5,5,3,6,5,2,2,2,2,2,3,1,1,2,2,2,1,1,0,0,1,0,0,4
Allan Domb,,,,3,3,8,6,6,6,4,2,3,2,1,2,2,2,1,1,0,0,1,1,1,1,1,1,0,0,0,4
Erika Almirón,,,,,0,3,4,5,7,6,3,0,2,4,1,3,3,3,0,3,1,1,0,0,0,1,0,0,0,0,4
Isaiah Thomas,,,,,,4,7,5,2,5,2,2,1,2,4,1,1,1,1,3,1,0,0,0,0,1,0,0,0,0,4
Derek S Green,,,,,,,2,7,2,5,4,2,2,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,,1,4,3,2,2,3,3,2,3,1,2,1,0,0,1,0,0,0,0,1,0,0,0,4
Eryn Santamoor,,,,,,,,,0,6,3,0,2,2,0,2,1,0,2,1,2,0,0,2,0,0,0,0,0,0,4
Justin Diberardinis,,,,,,,,,,0,1,0,1,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4
Ogbonna Paul Hagins,,,,,,,,,,,0,4,4,1,3,2,1,1,1,0,2,1,0,1,0,0,0,0,0,0,4
Willie Floyd Singletary,,,,,,,,,,,,1,1,0,3,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,4
Asa Khalif,,,,,,,,,,,,,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Beth Finn,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,4
Fareed Abdullah,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4
Fernando Treviño,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,2,0,0,1,0,1,0,0,1,0,0,0,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,0,1,1,0,0,0,4
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,1,0,1,2,1,0,0,1,0,0,4
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,1,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,54,25,25,24,24,23,20,20,18,17,15,12,8,8,7,7,7,6,5,5,5,4,3,3,3,2,1,1,0,0,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Adrián Rivera-reyes,Erika Almirón,Justin Diberardinis,Deja Lynn Alvarez,Willie Floyd Singletary,Beth Finn,Eryn Santamoor,Sandra Dungee Glenn,Fareed Abdullah,Asa Khalif,Ethelind Baylor,Ogbonna Paul Hagins,Fernando Treviño,Billy Thompson,Hena Veit,Latrice Y Bryant,Edwin Santana,Wayne Allen,Mark Ross,Bobbie Curry,Devon Cade,Joseph A Diorio,Vinny Black,Wayne Edmund Dorsey,Sherrie Cohen,5
Helen Gym,14,50,40,36,28,21,23,20,12,9,10,10,8,11,4,9,8,5,3,4,1,4,0,0,0,0,1,0,0,0,5
Isaiah Thomas,,1,36,29,28,8,15,11,1,4,4,3,8,7,7,9,3,2,4,2,2,2,1,0,1,1,0,2,0,0,5
Derek S Green,,,0,27,25,2,7,5,3,3,4,3,5,3,5,3,1,0,2,1,3,3,1,1,2,0,1,1,0,0,5
Allan Domb,,,,3,23,5,0,3,2,3,6,2,0,2,2,1,1,0,5,0,1,1,1,0,1,0,1,0,0,0,5
Katherine Gilmore Richardson,,,,,0,4,5,4,3,1,4,5,7,2,1,0,2,1,0,1,4,0,1,3,0,2,1,0,1,0,5
Adrián Rivera-reyes,,,,,,4,6,8,11,8,4,4,2,3,2,1,7,6,0,2,0,1,0,0,0,0,0,0,0,0,5
Erika Almirón,,,,,,,0,12,5,0,6,2,9,2,1,7,0,1,0,3,2,1,0,0,0,0,0,0,0,0,5
Justin Diberardinis,,,,,,,,0,3,0,1,6,1,1,2,6,0,2,1,1,0,0,1,0,0,1,0,1,0,0,5
Deja Lynn Alvarez,,,,,,,,,4,6,4,2,0,0,0,0,6,2,0,0,2,0,0,0,0,1,1,0,0,0,5
Willie Floyd Singletary,,,,,,,,,,6,0,2,1,2,2,2,6,1,1,0,1,0,1,1,0,0,0,0,1,0,5
Beth Finn,,,,,,,,,,,1,1,6,3,3,0,0,2,0,3,3,0,1,0,1,1,1,0,0,0,5
Eryn Santamoor,,,,,,,,,,,,2,0,1,1,1,1,2,1,2,2,1,1,1,0,0,1,0,2,0,5
Sandra Dungee Glenn,,,,,,,,,,,,,1,2,1,0,0,1,0,3,3,0,1,1,0,1,0,0,0,0,5
Fareed Abdullah,,,,,,,,,,,,,,1,4,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,5
Asa Khalif,,,,,,,,,,,,,,,0,0,2,2,2,1,0,1,0,1,1,0,0,1,0,0,5
Ethelind Baylor,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,0,0,0,0,1,0,5
Fernando Treviño,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,1,0,0,0,0,0,0,5
Billy Thompson,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,5
Hena Veit,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,5
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,5
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,5
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,5
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,5
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,5
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,102,65,49,46,41,32,29,25,21,21,18,18,16,15,13,12,12,9,8,8,7,5,5,3,2,2,2,2,2,0,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Helen Gym,Isaiah Thomas,Adrián Rivera-reyes,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Erika Almirón,Justin Diberardinis,Deja Lynn Alvarez,Eryn Santamoor,Fareed Abdullah,Ethelind Baylor,Latrice Y Bryant,Willie Floyd Singletary,Ogbonna Paul Hagins,Sandra Dungee Glenn,Beth Finn,Fernando Treviño,Edwin Santana,Hena Veit,Vinny Black,Joseph A Diorio,Mark Ross,Asa Khalif,Bobbie Curry,Wayne Edmund Dorsey,Billy Thompson,Wayne Allen,Devon Cade,Sherrie Cohen,6
Helen Gym,9,42,31,26,26,26,24,24,16,17,6,13,3,5,6,8,3,3,3,4,0,0,0,2,1,1,0,1,0,0,6
Isaiah Thomas,,4,7,22,24,23,14,14,5,3,5,11,3,2,1,5,1,1,0,2,0,0,0,1,0,0,0,0,0,0,6
Adrián Rivera-reyes,,,4,8,9,5,14,14,18,13,3,5,6,7,10,0,4,6,3,1,1,2,2,0,2,2,0,0,0,0,6
Allan Domb,,,,5,21,11,3,4,3,10,7,1,1,2,0,3,2,5,2,2,2,2,2,0,1,1,1,1,0,0,6
Derek S Green,,,,,2,16,6,8,2,6,5,5,2,1,1,4,2,1,5,1,3,0,1,1,0,0,0,0,0,0,6
Katherine Gilmore Richardson,,,,,,1,6,5,4,4,4,2,3,0,0,4,3,0,2,2,0,1,0,2,0,1,1,0,0,0,6
Erika Almirón,,,,,,,2,12,12,6,1,12,2,1,1,2,2,2,2,2,0,0,1,0,0,0,1,0,0,0,6
Justin Diberardinis,,,,,,,,1,4,10,3,7,2,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,6
Deja Lynn Alvarez,,,,,,,,,4,5,1,3,3,4,5,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,6
Eryn Santamoor,,,,,,,,,,1,1,1,1,1,0,2,5,4,1,1,0,1,0,0,0,0,0,0,0,0,6
