col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,All
,Darrell L Clarke,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Carla Cain,Lewis Harris Jr,Luigi Borda,Robin Trent,Warren Bloom,Moira Bohannon,Jen Devor,All
Darrell L Clarke,138,669,494,158,136,98,89,41,32,24,18,13,9,6,All
Omar Sabir,,50,396,56,53,20,24,10,5,2,4,6,2,3,All
Lisa Deeley,,,24,29,29,30,5,12,2,1,2,2,0,0,All
Marwan Kreidie,,,,21,4,5,4,3,0,8,1,0,0,0,All
Kahlil Williams,,,,,15,12,10,7,6,4,2,1,2,1,All
Annette Thompson,,,,,,8,1,3,4,5,5,1,2,0,All
Dennis Lee,,,,,,,9,4,3,5,1,2,1,0,All
Carla Cain,,,,,,,,0,1,0,3,1,0,0,All
Lewis Harris Jr,,,,,,,,,4,0,1,1,0,1,All
Luigi Borda,,,,,,,,,,2,1,0,0,0,All
Robin Trent,,,,,,,,,,,0,0,1,0,All
Warren Bloom,,,,,,,,,,,,1,0,1,All
Moira Bohannon,,,,,,,,,,,,,0,0,All
Jen Devor,,,,,,,,,,,,,,0,All
Total,"1,245",814,606,194,167,116,109,49,39,33,22,17,10,7,All
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,1
,Darrell L Clarke,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Carla Cain,Robin Trent,Dennis Lee,Jen Devor,Lewis Harris Jr,Luigi Borda,Moira Bohannon,Warren Bloom,1
Darrell L Clarke,4,23,12,10,6,4,3,1,1,0,0,0,0,0,1
Omar Sabir,,4,5,5,3,2,0,0,0,0,0,0,0,0,1
Lisa Deeley,,,2,0,2,0,1,0,0,0,0,0,0,0,1
Kahlil Williams,,,,0,0,2,1,1,0,0,0,0,0,0,1
Marwan Kreidie,,,,,1,0,0,0,0,0,0,0,0,0,1
Annette Thompson,,,,,,1,0,0,0,0,0,0,0,0,1
Carla Cain,,,,,,,0,1,1,0,0,0,0,0,1
Robin Trent,,,,,,,,0,0,0,0,0,0,0,1
Dennis Lee,,,,,,,,,0,0,0,0,0,0,1
Jen Devor,,,,,,,,,,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,0,0,0,0,1
Luigi Borda,,,,,,,,,,,,0,0,0,1
Moira Bohannon,,,,,,,,,,,,,0,0,1
Warren Bloom,,,,,,,,,,,,,,0,1
Total,43,29,15,10,8,5,4,2,1,0,0,0,0,0,1
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,2
,Darrell L Clarke,Omar Sabir,Lisa Deeley,Kahlil Williams,Lewis Harris Jr,Annette Thompson,Marwan Kreidie,Carla Cain,Dennis Lee,Robin Trent,Warren Bloom,Jen Devor,Luigi Borda,Moira Bohannon,2
