col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Jen Devor,Warren Bloom,Carla Cain,Robin Trent,Luigi Borda,Lewis Harris Jr,Moira Bohannon,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Omar Sabir,75,356,111,70,35,48,6,24,7,9,5,7,3,335,443,153,All
Lisa Deeley,,28,25,36,14,8,2,6,8,6,4,1,4,178,330,59,All
Kahlil Williams,,,43,19,30,13,47,12,8,8,8,7,7,187,73,57,All
Marwan Kreidie,,,,14,2,3,8,0,3,4,5,1,3,158,39,35,All
Annette Thompson,,,,,3,6,1,4,10,5,2,3,6,82,19,21,All
Dennis Lee,,,,,,4,2,5,20,2,2,6,1,46,27,47,All
Jen Devor,,,,,,,1,0,6,1,12,2,2,57,13,16,All
Warren Bloom,,,,,,,,12,1,2,3,3,0,28,19,15,All
Carla Cain,,,,,,,,,2,1,2,4,3,31,14,28,All
Robin Trent,,,,,,,,,,5,4,1,1,30,9,6,All
Luigi Borda,,,,,,,,,,,2,0,1,32,4,8,All
Lewis Harris Jr,,,,,,,,,,,,2,2,22,7,7,All
Moira Bohannon,,,,,,,,,,,,,3,21,1,8,All
Tracey Gordon,,,,,,,,,,,,,,52,0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,31,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,23,All
Total,"1,043",618,382,252,134,132,96,81,79,53,52,43,36,801,616,316,All
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Jen Devor,Dennis Lee,Luigi Borda,Carla Cain,Annette Thompson,Moira Bohannon,Lewis Harris Jr,Robin Trent,Warren Bloom,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,1
Omar Sabir,2,29,7,7,3,10,1,1,0,0,0,1,1,21,39,11,1
Lisa Deeley,,5,3,2,0,1,0,2,0,1,0,0,0,8,28,4,1
Kahlil Williams,,,2,8,10,0,3,1,2,0,1,0,0,25,3,7,1
Marwan Kreidie,,,,2,3,0,2,1,0,1,0,1,0,19,5,3,1
Jen Devor,,,,,1,1,5,3,0,2,1,0,0,14,2,9,1
Dennis Lee,,,,,,2,0,0,0,0,0,0,0,3,6,4,1
Luigi Borda,,,,,,,1,0,0,0,0,1,0,8,1,1,1
Carla Cain,,,,,,,,0,2,0,0,0,0,5,2,3,1
Annette Thompson,,,,,,,,,0,2,0,0,0,5,1,0,1
Moira Bohannon,,,,,,,,,,0,0,0,0,3,1,2,1
Lewis Harris Jr,,,,,,,,,,,0,0,0,1,2,0,1
Robin Trent,,,,,,,,,,,,0,0,3,0,0,1
Warren Bloom,,,,,,,,,,,,,0,1,0,0,1
Tracey Gordon,,,,,,,,,,,,,,2,0,0,1
Ronald R Donatucci,,,,,,,,,,,,,,,3,0,1
Jacque P Whaumbush,,,,,,,,,,,,,,,,0,1
Total,74,46,41,31,30,15,13,10,6,6,3,3,1,64,53,26,1
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,2
,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Carla Cain,Jen Devor,Luigi Borda,Moira Bohannon,Robin Trent,Warren Bloom,Lewis Harris Jr,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,2
Omar Sabir,2,20,4,1,3,2,0,0,0,0,0,0,0,20,17,9,2
Lisa Deeley,,3,0,0,0,0,0,0,1,0,0,0,0,10,18,1,2
Marwan Kreidie,,,3,0,0,0,0,0,0,0,0,0,0,7,0,2,2
Kahlil Williams,,,,4,1,0,0,2,0,0,1,0,0,3,3,1,2
Annette Thompson,,,,,1,0,1,0,0,0,0,0,0,2,5,0,2
Dennis Lee,,,,,,0,1,0,0,1,0,0,0,1,0,5,2
Carla Cain,,,,,,,1,0,0,0,0,0,0,0,1,1,2
Jen Devor,,,,,,,,0,0,0,0,0,0,0,2,0,2
Luigi Borda,,,,,,,,,0,0,0,0,0,1,0,0,2
Moira Bohannon,,,,,,,,,,0,0,0,0,1,0,0,2
Robin Trent,,,,,,,,,,,0,0,0,1,0,0,2
Warren Bloom,,,,,,,,,,,,1,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,0,2
Tracey Gordon,,,,,,,,,,,,,,5,0,0,2
Ronald R Donatucci,,,,,,,,,,,,,,,3,0,2
Jacque P Whaumbush,,,,,,,,,,,,,,,,2,2
Total,49,33,12,11,8,6,3,2,1,1,1,1,0,38,29,17,2
,Register Of Wills - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,Omar Sabir,Kahlil Williams,Lisa Deeley,Jen Devor,Marwan Kreidie,Annette Thompson,Dennis Lee,Moira Bohannon,Carla Cain,Luigi Borda,Robin Trent,Warren Bloom,Lewis Harris Jr,3
Tracey Gordon,2,0,0,30,29,17,20,13,14,10,5,3,5,6,1,4,3
Ronald R Donatucci,,1,0,24,6,17,5,5,2,4,0,2,2,0,2,0,3
Jacque P Whaumbush,,,1,15,10,6,2,2,2,1,4,2,1,0,3,0,3
Omar Sabir,,,,1,10,24,1,6,5,3,2,1,0,1,1,0,3
Kahlil Williams,,,,,2,1,16,4,4,0,5,0,1,1,1,0,3
Lisa Deeley,,,,,,0,2,3,2,1,0,0,0,0,0,0,3
Jen Devor,,,,,,,0,2,0,0,0,1,3,0,0,0,3
Marwan Kreidie,,,,,,,,0,0,1,0,1,1,1,0,0,3
