col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
Total,25,22,9,8,5,5,4,3,2,1,1,0,0,22,22,21,14,13,12,12,8,7,7,6,6,6,6,5,5,5,5,4,3,3,2,1,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Jennifer Schultz,Joshua Roberts,Craig Levin,James C Crumlish,Jon Marshall,Wendi Barish,Carmella Jacquinto,Laurie Dow,Cateria R Mccabe,Henry Mcgregor Sias,Anthony Kyriakakis,Beth Grossman,James F Berardinelli,Kendra Mccrae,Nicola Serianni,Tiffany Palmer,Kay Yu,Leon Goodman,Terri M Booker,Vicki Markovitz,Chris Hall,Janine D Momasso,Robert Trimble,Sherman Toppin,Gregory Weyer,Lisa Deeley,Omar Sabir,Marwan Kreidie,Annette Thompson,Carla Cain,Kahlil Williams,Jen Devor,Luigi Borda,Dennis Lee,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,2
Jennifer Schultz,0,7,7,3,5,4,1,1,3,1,0,2,2,1,2,2,0,1,0,2,0,1,1,0,0,9,8,4,5,1,0,1,0,1,1,0,0,0,2
Joshua Roberts,,0,5,7,6,6,4,0,2,4,3,0,2,1,2,1,0,0,0,2,0,0,1,1,0,13,10,3,2,0,1,1,0,0,1,0,0,0,2
Craig Levin,,,1,2,5,3,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,5,5,1,0,0,1,0,0,0,0,0,0,2
James C Crumlish,,,,0,2,6,3,1,1,4,3,0,0,1,1,1,0,0,1,0,1,0,0,0,0,5,7,2,0,1,1,0,0,0,0,0,0,0,2
Jon Marshall,,,,,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,3,2,4,0,0,1,1,0,0,0,0,0,0,2
Wendi Barish,,,,,,0,4,0,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,2,2,1,0,0,0,0,0,0,0,0,2
Carmella Jacquinto,,,,,,,1,1,0,3,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,3,3,0,1,2,0,1,0,0,0,0,0,0,2
Laurie Dow,,,,,,,,0,1,0,0,1,0,2,1,2,0,0,2,0,1,1,0,0,0,1,1,0,1,2,1,1,1,0,0,0,0,0,2
Cateria R Mccabe,,,,,,,,,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,0,1,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2
Beth Grossman,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2
Kendra Mccrae,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,2
Nicola Serianni,,,,,,,,,,,,,,,0,2,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,2
Tiffany Palmer,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,2
Kay Yu,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,1,0,0,1,0,0,0,0,0,0,2
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,0,0,0,0,0,0,2
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,2
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,2
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,2
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,22,20,11,8,8,8,7,5,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,1,0,21,19,9,6,3,3,2,2,1,1,0,0,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Beth Grossman,Craig Levin,James C Crumlish,Kendra Mccrae,Nicola Serianni,Wendi Barish,Jon Marshall,Kay Yu,Laurie Dow,Tiffany Palmer,Anthony Kyriakakis,Cateria R Mccabe,James F Berardinelli,Henry Mcgregor Sias,Janine D Momasso,Leon Goodman,Sherman Toppin,Terri M Booker,Vicki Markovitz,Chris Hall,Gregory Weyer,Robert Trimble,Lisa Deeley,Omar Sabir,Annette Thompson,Marwan Kreidie,Carla Cain,Dennis Lee,Jen Devor,Kahlil Williams,Luigi Borda,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,3
Joshua Roberts,3,7,7,1,3,5,3,3,3,2,1,0,1,2,2,1,2,0,0,0,1,1,0,0,0,9,4,1,4,1,1,0,3,2,1,0,1,0,3
Jennifer Schultz,,0,6,4,3,3,2,4,3,2,2,2,0,0,0,0,1,0,2,0,0,1,0,0,0,6,6,1,3,1,1,2,1,1,0,1,0,0,3
Carmella Jacquinto,,,0,4,1,2,4,1,4,1,3,3,1,2,1,0,1,1,2,1,2,1,0,0,0,5,3,3,2,2,0,3,2,2,0,0,0,0,3
Beth Grossman,,,,0,1,1,2,2,3,0,2,2,2,0,1,0,0,1,2,0,0,2,1,0,0,2,2,3,0,2,1,2,0,0,0,0,0,0,3
Craig Levin,,,,,0,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,0,2,1,1,0,0,0,0,0,0,0,3
James C Crumlish,,,,,,0,1,2,2,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,3,2,0,1,1,1,0,1,1,0,0,0,0,3
Kendra Mccrae,,,,,,,0,1,3,1,1,1,2,1,3,1,0,0,0,1,1,0,1,0,0,3,0,3,1,2,0,1,1,1,0,0,0,0,3
Nicola Serianni,,,,,,,,0,2,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,4,1,2,1,0,1,0,0,1,0,0,0,0,3
Wendi Barish,,,,,,,,,0,0,0,0,2,0,1,0,2,1,0,0,0,1,1,0,0,3,1,3,1,3,0,0,0,1,0,0,0,0,3
Jon Marshall,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,3,0,0,1,0,1,0,0,0,0,3
Kay Yu,,,,,,,,,,,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,3
Laurie Dow,,,,,,,,,,,,0,1,0,0,1,0,1,2,1,1,0,0,0,0,1,2,1,0,0,0,3,0,1,0,0,0,0,3
Tiffany Palmer,,,,,,,,,,,,,0,0,2,2,0,2,0,0,0,1,1,0,0,2,0,3,0,2,0,0,1,0,0,0,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,3
Cateria R Mccabe,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,3
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,0,1,0,2,2,0,0,0,0,3
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,2,0,0,0,0,0,0,3
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,0,0,0,0,0,0,3
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,3
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,3
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,3
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,18,15,12,7,7,7,6,6,6,5,4,4,4,3,3,3,2,2,2,2,2,2,1,1,1,17,12,6,6,4,3,3,3,3,1,1,1,0,3
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Lisa Deeley,Omar Sabir,Marwan Kreidie,Kahlil Williams,Carla Cain,Luigi Borda,Annette Thompson,Dennis Lee,Jen Devor,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,Joshua Roberts,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Wendi Barish,Craig Levin,Henry Mcgregor Sias,Jon Marshall,Kendra Mccrae,Beth Grossman,Nicola Serianni,Cateria R Mccabe,Tiffany Palmer,Terri M Booker,Chris Hall,James F Berardinelli,Vicki Markovitz,Gregory Weyer,Janine D Momasso,Leon Goodman,Sherman Toppin,Kay Yu,Laurie Dow,Robert Trimble,4
Lisa Deeley,2,13,1,0,1,1,1,0,0,0,0,0,0,14,8,10,9,11,11,5,9,6,3,4,4,2,2,1,1,1,1,1,1,0,0,0,0,1,4
Omar Sabir,,0,1,2,0,0,0,1,0,1,0,0,0,18,10,10,7,11,9,8,10,4,4,1,3,1,2,3,0,0,0,1,0,1,2,0,0,0,4
Marwan Kreidie,,,1,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,2,2,0,0,0,0,1,2,0,0,2,1,2,0,0,2,0,0,0,0,4
Kahlil Williams,,,,0,0,0,0,0,1,0,0,0,0,2,2,1,1,1,0,2,0,1,1,2,0,1,1,1,1,0,0,0,0,0,1,1,1,0,4
Carla Cain,,,,,0,0,0,1,0,0,0,0,0,1,3,0,2,0,1,1,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4
Luigi Borda,,,,,,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,2,1,1,2,0,2,1,0,1,1,0,1,0,0,0,0,0,4
Annette Thompson,,,,,,,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,2,0,0,1,1,1,0,0,1,0,0,0,0,4
Dennis Lee,,,,,,,,0,0,0,0,0,0,1,1,1,2,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4
Jen Devor,,,,,,,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4
Lewis Harris Jr,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Moira Bohannon,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
