col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Allan Domb,Helen Gym,Derek S Green,Isaiah Thomas,Joseph A Diorio,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Justin Diberardinis,Willie Floyd Singletary,Eryn Santamoor,Erika Almirón,Ogbonna Paul Hagins,Sandra Dungee Glenn,Beth Finn,Billy Thompson,Fernando Treviño,Fareed Abdullah,Ethelind Baylor,Latrice Y Bryant,Asa Khalif,Vinny Black,Hena Veit,Edwin Santana,Wayne Allen,Bobbie Curry,Mark Ross,Devon Cade,Wayne Edmund Dorsey,Sherrie Cohen,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Allan Domb,18,250,412,269,218,168,60,39,71,32,71,35,17,39,32,29,28,34,21,14,25,26,16,16,17,12,16,9,6,0,347,130,53,All
Helen Gym,,10,218,216,79,166,127,97,108,77,85,87,65,58,48,38,32,25,52,27,23,16,30,12,14,15,15,7,7,0,248,208,90,All
Derek S Green,,,3,273,173,176,31,22,72,25,39,25,7,21,14,19,12,24,22,19,21,15,7,6,12,4,7,4,3,0,282,112,37,All
Isaiah Thomas,,,,20,146,173,36,37,61,31,28,43,9,26,7,22,17,36,42,25,32,10,10,7,17,4,9,8,5,0,228,135,55,All
Joseph A Diorio,,,,,11,72,30,26,28,14,15,16,10,11,15,25,10,11,6,10,9,11,10,12,7,5,8,3,3,0,176,63,17,All
Katherine Gilmore Richardson,,,,,,2,16,21,44,14,43,34,5,33,17,13,17,16,13,16,12,6,6,7,5,3,5,6,3,0,144,87,37,All
Adrián Rivera-reyes,,,,,,,4,100,13,74,31,31,62,8,17,11,29,8,6,16,9,6,10,17,7,6,4,3,1,0,67,150,38,All
Deja Lynn Alvarez,,,,,,,,4,12,69,22,40,61,10,17,12,19,11,9,16,13,3,16,13,4,12,4,1,1,0,60,111,42,All
Justin Diberardinis,,,,,,,,,1,6,43,30,4,12,11,10,6,4,22,10,2,6,7,5,2,5,5,3,1,0,80,42,22,All
Willie Floyd Singletary,,,,,,,,,,5,10,5,48,2,4,15,7,5,2,12,9,5,5,3,8,2,3,2,2,0,50,90,16,All
Eryn Santamoor,,,,,,,,,,,2,24,14,16,17,11,15,7,10,11,3,4,10,10,6,6,5,4,1,0,68,57,20,All
Erika Almirón,,,,,,,,,,,,2,6,21,21,14,18,16,19,17,18,5,8,11,4,6,2,3,3,0,38,71,27,All
Ogbonna Paul Hagins,,,,,,,,,,,,,3,2,4,6,9,3,1,2,2,1,2,5,1,2,3,1,3,0,32,48,17,All
Sandra Dungee Glenn,,,,,,,,,,,,,,0,15,11,5,8,6,6,5,4,9,2,7,6,0,3,2,0,27,41,19,All
Beth Finn,,,,,,,,,,,,,,,0,16,6,6,7,5,5,7,14,5,7,10,8,6,5,0,22,44,19,All
Billy Thompson,,,,,,,,,,,,,,,,1,14,3,4,5,2,10,2,4,2,5,6,3,4,0,27,35,20,All
Fernando Treviño,,,,,,,,,,,,,,,,,1,3,2,6,1,3,4,12,3,5,1,0,3,0,17,40,17,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,3,12,23,5,4,6,6,5,5,1,2,0,23,36,17,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,,1,7,3,3,1,4,3,5,3,2,0,0,20,30,11,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,1,9,2,3,3,4,3,2,1,1,0,17,43,10,All
Asa Khalif,,,,,,,,,,,,,,,,,,,,,0,1,4,1,6,1,4,1,1,0,14,41,10,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,2,5,4,3,3,5,3,3,0,23,19,7,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,1,1,2,0,16,24,8,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,1,2,0,21,16,11,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,0,0,10,24,7,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,3,2,0,12,13,14,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,19,9,6,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,8,8,3,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,8,1,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,All
Total,689,626,564,505,336,306,271,231,170,170,162,155,106,91,90,87,82,78,75,75,68,56,53,48,46,41,37,23,19,0,629,511,176,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Isaiah Thomas,Allan Domb,Derek S Green,Helen Gym,Joseph A Diorio,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Fernando Treviño,Ethelind Baylor,Asa Khalif,Beth Finn,Edwin Santana,Erika Almirón,Eryn Santamoor,Fareed Abdullah,Justin Diberardinis,Ogbonna Paul Hagins,Sandra Dungee Glenn,Willie Floyd Singletary,Latrice Y Bryant,Mark Ross,Wayne Allen,Bobbie Curry,Hena Veit,Vinny Black,Billy Thompson,Devon Cade,Sherrie Cohen,Wayne Edmund Dorsey,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,1
Isaiah Thomas,1,24,22,15,12,16,3,4,0,8,3,1,1,3,2,3,3,1,3,0,2,1,2,0,1,0,0,0,0,0,20,6,4,1
Allan Domb,,0,23,10,14,10,1,2,2,4,1,3,0,0,2,1,2,1,2,0,1,1,1,1,1,0,0,0,0,0,16,7,1,1
Derek S Green,,,0,11,11,12,2,1,1,4,4,1,1,0,1,2,2,0,1,0,1,0,1,1,1,1,0,0,0,0,13,5,2,1
Helen Gym,,,,0,2,5,9,3,1,6,2,2,1,2,4,3,4,2,5,3,1,3,1,1,0,0,0,0,0,0,5,12,1,1
Joseph A Diorio,,,,,1,8,0,2,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,12,3,0,1
Katherine Gilmore Richardson,,,,,,0,2,2,1,2,1,3,1,0,0,2,0,2,1,0,2,2,1,0,0,0,0,0,0,0,9,4,1,1
Adrián Rivera-reyes,,,,,,,0,7,4,0,0,2,3,3,2,1,3,2,2,3,1,0,1,0,0,0,0,0,0,0,2,8,2,1
Deja Lynn Alvarez,,,,,,,,0,4,1,2,1,4,4,0,2,0,3,0,2,3,1,0,1,1,1,0,0,0,0,4,6,3,1
Fernando Treviño,,,,,,,,,0,0,0,1,4,3,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,2,3,2,1
Ethelind Baylor,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1
Asa Khalif,,,,,,,,,,,0,0,0,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,4,2,1
Beth Finn,,,,,,,,,,,,0,1,0,0,1,0,1,0,1,0,1,2,0,1,0,0,0,0,0,0,4,1,1
Edwin Santana,,,,,,,,,,,,,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1
