col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
Katherine Gilmore Richardson,,,,,0,5,5,1,0,2,2,0,2,1,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,21
Derek S Green,,,,,,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
Eryn Santamoor,,,,,,,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,21
Deja Lynn Alvarez,,,,,,,,1,2,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Adrián Rivera-reyes,,,,,,,,,1,0,0,2,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,21
Justin Diberardinis,,,,,,,,,,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21
Beth Finn,,,,,,,,,,,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21
Willie Floyd Singletary,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Asa Khalif,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21
Billy Thompson,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21
Fernando Treviño,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,21
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21
Edwin Santana,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21
Hena Veit,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,21
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,21
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,21
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,21
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,21
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,21
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,21
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,21
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,21
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21
Total,35,21,20,12,11,10,10,8,6,5,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,21
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
,Bobby Henon,Helen Gym,Adrián Rivera-reyes,Allan Domb,Deja Lynn Alvarez,Isaiah Thomas,Derek S Green,Ogbonna Paul Hagins,Willie Floyd Singletary,Eryn Santamoor,Erika Almirón,Joseph A Diorio,Justin Diberardinis,Katherine Gilmore Richardson,Billy Thompson,Fernando Treviño,Ethelind Baylor,Fareed Abdullah,Hena Veit,Latrice Y Bryant,Beth Finn,Edwin Santana,Sandra Dungee Glenn,Mark Ross,Wayne Allen,Asa Khalif,Bobbie Curry,Devon Cade,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,22
Bobby Henon,1,24,16,11,12,13,8,7,7,4,3,4,4,3,4,4,2,3,3,3,1,2,2,1,0,0,0,0,0,0,0,22
Helen Gym,,0,10,9,10,9,6,7,6,1,4,1,3,3,2,2,2,2,3,1,1,1,2,0,0,0,0,0,0,0,0,22
Adrián Rivera-reyes,,,0,4,10,0,0,5,4,3,0,2,1,1,2,4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,22
Allan Domb,,,,0,2,6,2,0,0,3,2,2,2,3,1,1,0,3,2,0,0,2,1,1,0,0,0,0,0,0,0,22
Deja Lynn Alvarez,,,,,0,1,1,6,4,1,2,1,0,1,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,22
Isaiah Thomas,,,,,,0,7,1,1,0,4,1,3,1,0,0,3,3,1,1,0,1,2,0,0,0,0,0,0,0,0,22
Derek S Green,,,,,,,0,2,1,0,1,0,2,1,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,22
Ogbonna Paul Hagins,,,,,,,,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Willie Floyd Singletary,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Eryn Santamoor,,,,,,,,,,1,0,1,1,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,22
Erika Almirón,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,22
Joseph A Diorio,,,,,,,,,,,,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,22
Justin Diberardinis,,,,,,,,,,,,,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22
Katherine Gilmore Richardson,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,22
Billy Thompson,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22
Fernando Treviño,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,22
Ethelind Baylor,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
Hena Veit,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,22
Beth Finn,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,22
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,22
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,22
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,22
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,22
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,22
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,22
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,22
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22
Total,42,28,18,14,14,14,8,8,7,6,5,5,5,5,4,4,3,3,3,3,2,2,2,1,1,0,0,0,0,0,0,22
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
,Bobby Henon,Allan Domb,Eryn Santamoor,Isaiah Thomas,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Adrián Rivera-reyes,Asa Khalif,Deja Lynn Alvarez,Fernando Treviño,Erika Almirón,Beth Finn,Edwin Santana,Joseph A Diorio,Hena Veit,Justin Diberardinis,Wayne Allen,Billy Thompson,Bobbie Curry,Fareed Abdullah,Ogbonna Paul Hagins,Sandra Dungee Glenn,Devon Cade,Ethelind Baylor,Latrice Y Bryant,Vinny Black,Wayne Edmund Dorsey,Willie Floyd Singletary,Mark Ross,Sherrie Cohen,24
Bobby Henon,0,14,14,15,11,11,11,10,4,6,3,5,3,5,3,4,4,1,1,2,1,2,1,1,0,0,1,1,0,0,0,24
Allan Domb,,1,14,11,12,6,11,2,3,0,2,2,2,1,2,1,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,24
Eryn Santamoor,,,0,9,9,5,9,4,4,1,3,2,2,1,2,2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,24
Isaiah Thomas,,,,0,12,6,8,5,3,1,1,4,0,2,1,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24
Derek S Green,,,,,1,5,11,1,3,0,0,1,1,2,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,24
Helen Gym,,,,,,1,3,5,3,1,0,4,1,2,1,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,24
Katherine Gilmore Richardson,,,,,,,0,1,0,0,2,0,3,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,24
Adrián Rivera-reyes,,,,,,,,0,3,4,4,4,0,2,0,3,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,24
Asa Khalif,,,,,,,,,0,0,1,0,0,1,0,2,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,24
Deja Lynn Alvarez,,,,,,,,,,0,3,1,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,24
Fernando Treviño,,,,,,,,,,,0,1,1,1,2,1,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,24
Erika Almirón,,,,,,,,,,,,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
Beth Finn,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24
Edwin Santana,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,24
Joseph A Diorio,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,24
Hena Veit,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
Justin Diberardinis,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24
Wayne Allen,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,24
Billy Thompson,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,24
Bobbie Curry,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,24
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,24
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,24
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,24
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,24
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,24
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,24
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,24
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,24
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24
Total,34,22,20,20,18,15,15,14,7,7,7,6,5,5,5,4,4,3,2,2,2,2,2,1,1,1,1,1,1,0,0,24
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
,Bobby Henon,Helen Gym,Allan Domb,Adrián Rivera-reyes,Deja Lynn Alvarez,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Eryn Santamoor,Bobbie Curry,Joseph A Diorio,Justin Diberardinis,Ogbonna Paul Hagins,Sandra Dungee Glenn,Willie Floyd Singletary,Billy Thompson,Edwin Santana,Beth Finn,Erika Almirón,Ethelind Baylor,Fernando Treviño,Hena Veit,Wayne Allen,Asa Khalif,Devon Cade,Latrice Y Bryant,Mark Ross,Fareed Abdullah,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,25
Bobby Henon,1,19,9,10,8,8,6,6,6,4,4,4,4,4,4,3,3,2,2,2,2,2,2,1,1,1,1,0,0,0,0,25
Helen Gym,,0,6,8,5,3,4,3,4,2,1,2,3,0,3,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,25
Allan Domb,,,3,2,0,4,5,4,4,2,1,3,0,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,25
Adrián Rivera-reyes,,,,0,4,1,0,1,3,1,0,1,3,1,3,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25
Deja Lynn Alvarez,,,,,0,1,0,0,0,2,2,0,3,0,3,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,25
Katherine Gilmore Richardson,,,,,,0,4,4,1,1,1,2,0,2,0,0,1,0,1,2,1,0,0,1,1,1,0,0,0,0,0,25
Isaiah Thomas,,,,,,,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25
Derek S Green,,,,,,,,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25
Eryn Santamoor,,,,,,,,,0,1,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
Bobbie Curry,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,25
Joseph A Diorio,,,,,,,,,,,0,1,0,2,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,25
Justin Diberardinis,,,,,,,,,,,,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,25
Ogbonna Paul Hagins,,,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Sandra Dungee Glenn,,,,,,,,,,,,,,0,0,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,25
Willie Floyd Singletary,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Billy Thompson,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25
Edwin Santana,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,25
Beth Finn,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
Erika Almirón,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,1,0,0,0,0,25
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,25
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,25
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,25
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,25
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,25
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,25
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,25
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,25
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,25
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25
Total,32,19,13,10,8,8,7,6,6,4,4,4,4,4,4,3,3,2,2,2,2,2,2,1,1,1,1,0,0,0,0,25
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
