col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Annette Thompson,Luigi Borda,Jen Devor,Dennis Lee,Carla Cain,Warren Bloom,Robin Trent,Lewis Harris Jr,Moira Bohannon,David H Conroy,Theresa Brunson,All
Lisa Deeley,193,407,68,76,99,51,37,38,38,17,27,10,11,585,390,All
Omar Sabir,,50,62,57,22,7,6,16,8,9,3,5,4,337,207,All
Kahlil Williams,,,24,17,28,17,47,14,8,7,4,8,5,129,143,All
Marwan Kreidie,,,,26,6,13,6,9,7,7,11,1,4,153,108,All
Annette Thompson,,,,,14,6,4,9,13,6,8,3,2,53,142,All
Luigi Borda,,,,,,10,8,6,7,5,4,1,3,83,49,All
Jen Devor,,,,,,,6,3,7,6,2,3,8,68,53,All
Dennis Lee,,,,,,,,2,4,11,3,3,3,79,40,All
Carla Cain,,,,,,,,,2,6,4,2,5,37,65,All
Warren Bloom,,,,,,,,,,8,5,8,0,51,37,All
Robin Trent,,,,,,,,,,,1,5,1,27,43,All
Lewis Harris Jr,,,,,,,,,,,,2,0,25,21,All
Moira Bohannon,,,,,,,,,,,,,1,20,25,All
David H Conroy,,,,,,,,,,,,,,65,0,All
Theresa Brunson,,,,,,,,,,,,,,,23,All
Total,"1,349",761,333,307,232,156,147,132,116,103,83,53,51,"1,054",790,All
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,1
,Lisa Deeley,Omar Sabir,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Luigi Borda,Carla Cain,Jen Devor,Moira Bohannon,Robin Trent,Warren Bloom,Lewis Harris Jr,David H Conroy,Theresa Brunson,1
Lisa Deeley,10,30,3,0,2,1,1,0,0,0,0,1,0,26,7,1
Omar Sabir,,2,2,1,1,1,0,0,0,0,0,0,0,21,3,1
Marwan Kreidie,,,2,0,0,0,1,0,0,1,2,0,0,6,3,1
Kahlil Williams,,,,1,1,1,1,0,1,0,0,0,0,4,2,1
Annette Thompson,,,,,0,0,0,1,0,0,0,0,0,1,4,1
Dennis Lee,,,,,,0,0,0,0,1,0,0,0,4,0,1
Luigi Borda,,,,,,,0,0,0,1,0,0,0,3,1,1
Carla Cain,,,,,,,,0,2,0,0,0,0,1,2,1
Jen Devor,,,,,,,,,0,0,0,0,0,2,1,1
Moira Bohannon,,,,,,,,,,0,0,0,0,2,1,1
Robin Trent,,,,,,,,,,,0,0,0,2,0,1
Warren Bloom,,,,,,,,,,,,0,0,1,0,1
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,1
David H Conroy,,,,,,,,,,,,,,0,0,1
Theresa Brunson,,,,,,,,,,,,,,,2,1
Total,54,39,12,7,6,4,4,3,3,3,2,1,0,39,17,1
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,2
,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Luigi Borda,Robin Trent,Dennis Lee,Lewis Harris Jr,Warren Bloom,Annette Thompson,Carla Cain,Jen Devor,Moira Bohannon,David H Conroy,Theresa Brunson,2
Lisa Deeley,7,12,0,2,3,2,1,0,1,1,0,1,1,21,14,2
Omar Sabir,,1,3,0,0,0,1,1,0,0,0,0,0,9,8,2
Kahlil Williams,,,0,3,0,0,1,0,0,0,0,1,0,3,3,2
Marwan Kreidie,,,,0,0,1,0,1,0,0,1,0,0,4,2,2
Luigi Borda,,,,,0,0,0,0,1,0,0,0,0,3,1,2
Robin Trent,,,,,,0,0,1,0,0,0,0,0,1,3,2
Dennis Lee,,,,,,,0,0,0,0,0,0,0,0,3,2
Lewis Harris Jr,,,,,,,,0,0,0,0,0,0,2,0,2
Warren Bloom,,,,,,,,,1,0,0,0,0,1,1,2
Annette Thompson,,,,,,,,,,0,1,0,0,1,1,2
Carla Cain,,,,,,,,,,,0,0,0,0,2,2
Jen Devor,,,,,,,,,,,,0,0,1,1,2
Moira Bohannon,,,,,,,,,,,,,0,0,1,2
David H Conroy,,,,,,,,,,,,,,0,0,2
Theresa Brunson,,,,,,,,,,,,,,,0,2
Total,42,19,8,8,4,4,3,3,3,2,2,2,1,27,22,2
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,3
,Lisa Deeley,Marwan Kreidie,Annette Thompson,Dennis Lee,Omar Sabir,Kahlil Williams,Luigi Borda,Carla Cain,Lewis Harris Jr,Moira Bohannon,Robin Trent,Jen Devor,Warren Bloom,David H Conroy,Theresa Brunson,3
Lisa Deeley,4,2,3,2,3,0,0,0,0,0,1,0,0,11,7,3
Marwan Kreidie,,1,0,0,0,1,1,0,0,0,0,0,0,1,3,3
Annette Thompson,,,0,0,0,0,0,0,0,0,0,0,0,0,4,3
Dennis Lee,,,,0,0,0,0,0,1,0,0,0,0,3,0,3
Omar Sabir,,,,,0,0,0,0,0,0,0,0,0,2,1,3
Kahlil Williams,,,,,,0,1,0,0,0,0,0,0,1,1,3
Luigi Borda,,,,,,,0,0,0,0,0,0,0,1,1,3
Carla Cain,,,,,,,,0,0,1,0,0,0,0,1,3
Lewis Harris Jr,,,,,,,,,0,0,0,0,0,1,0,3
Moira Bohannon,,,,,,,,,,0,0,0,0,0,1,3
Robin Trent,,,,,,,,,,,0,0,0,1,0,3
Jen Devor,,,,,,,,,,,,0,0,0,0,3
Warren Bloom,,,,,,,,,,,,,0,0,0,3
David H Conroy,,,,,,,,,,,,,,2,0,3
Theresa Brunson,,,,,,,,,,,,,,,0,3
Total,23,6,4,3,3,2,2,1,1,1,1,0,0,15,12,3
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,4
,Omar Sabir,Lisa Deeley,Kahlil Williams,Warren Bloom,Carla Cain,Annette Thompson,Dennis Lee,Jen Devor,Marwan Kreidie,Lewis Harris Jr,Robin Trent,Luigi Borda,Moira Bohannon,David H Conroy,Theresa Brunson,4
Omar Sabir,3,3,0,0,2,0,2,0,1,0,0,0,0,8,6,4
Lisa Deeley,,0,3,1,1,1,0,0,0,0,1,0,0,3,8,4
Kahlil Williams,,,0,0,0,1,0,1,0,0,0,0,0,3,2,4
Warren Bloom,,,,0,1,0,1,0,0,1,0,0,0,1,3,4
Carla Cain,,,,,0,0,0,0,0,0,0,0,0,1,2,4
Annette Thompson,,,,,,0,0,1,0,0,0,0,0,1,2,4
Dennis Lee,,,,,,,0,0,0,0,0,0,0,2,1,4
Jen Devor,,,,,,,,0,0,0,0,0,0,1,1,4
Marwan Kreidie,,,,,,,,,0,0,0,0,0,1,1,4
Lewis Harris Jr,,,,,,,,,,0,0,0,0,1,0,4
Robin Trent,,,,,,,,,,,0,0,0,1,0,4
Luigi Borda,,,,,,,,,,,,0,0,0,0,4
Moira Bohannon,,,,,,,,,,,,,0,0,0,4
David H Conroy,,,,,,,,,,,,,,2,0,4
