col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Municipal Court - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,David H Conroy,Theresa Brunson,Kahlil Williams,Lisa Deeley,Omar Sabir,Jen Devor,Marwan Kreidie,Luigi Borda,Annette Thompson,Moira Bohannon,Carla Cain,Dennis Lee,Robin Trent,Warren Bloom,Lewis Harris Jr,All
David H Conroy,27,0,545,421,210,180,173,95,24,32,12,26,33,12,6,All
Theresa Brunson,,44,214,175,174,135,86,82,98,52,62,34,28,14,13,All
Kahlil Williams,,,34,281,65,209,72,33,22,24,15,18,10,4,4,All
Lisa Deeley,,,,15,141,29,32,11,39,13,10,8,6,6,4,All
Omar Sabir,,,,,54,4,46,15,21,4,8,14,6,1,2,All
Jen Devor,,,,,,7,19,51,2,12,13,1,3,2,2,All
Marwan Kreidie,,,,,,,8,28,8,15,9,8,20,2,1,All
Luigi Borda,,,,,,,,17,2,5,2,5,3,4,1,All
Annette Thompson,,,,,,,,,1,6,6,5,6,3,6,All
Moira Bohannon,,,,,,,,,,0,8,0,3,0,0,All
Carla Cain,,,,,,,,,,,0,4,2,0,0,All
Dennis Lee,,,,,,,,,,,,2,2,0,1,All
Robin Trent,,,,,,,,,,,,,1,3,0,All
Warren Bloom,,,,,,,,,,,,,,0,0,All
Lewis Harris Jr,,,,,,,,,,,,,,,2,All
Total,"1,002",689,870,656,470,364,289,205,132,92,79,70,66,28,24,All
,Judge Of The Municipal Court - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,1
,David H Conroy,Theresa Brunson,Kahlil Williams,Lisa Deeley,Jen Devor,Luigi Borda,Marwan Kreidie,Omar Sabir,Annette Thompson,Carla Cain,Moira Bohannon,Robin Trent,Warren Bloom,Dennis Lee,Lewis Harris Jr,1
David H Conroy,3,0,41,20,13,9,9,4,2,0,0,2,1,0,0,1
Theresa Brunson,,4,9,7,5,7,1,7,5,3,2,0,0,0,0,1
Kahlil Williams,,,3,18,15,5,5,5,1,1,0,0,0,0,0,1
Lisa Deeley,,,,0,0,3,1,1,3,0,0,0,0,0,0,1
Jen Devor,,,,,0,1,1,0,1,0,1,0,0,0,0,1
Luigi Borda,,,,,,1,3,1,0,0,0,1,0,0,0,1
Marwan Kreidie,,,,,,,2,1,0,0,0,1,0,0,0,1
Omar Sabir,,,,,,,,3,1,0,0,0,0,0,0,1
Annette Thompson,,,,,,,,,0,1,0,0,0,0,0,1
Carla Cain,,,,,,,,,,0,1,0,0,0,0,1
Moira Bohannon,,,,,,,,,,,0,0,0,0,0,1
Robin Trent,,,,,,,,,,,,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,0,0,0,1
Dennis Lee,,,,,,,,,,,,,,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,0,1
Total,57,29,56,28,19,17,15,14,7,3,2,2,1,0,0,1
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,2
,Kahlil Williams,Lisa Deeley,Jen Devor,Luigi Borda,Marwan Kreidie,Annette Thompson,Omar Sabir,Carla Cain,Robin Trent,Moira Bohannon,Warren Bloom,Dennis Lee,Lewis Harris Jr,David H Conroy,Theresa Brunson,2
Kahlil Williams,2,73,42,3,6,1,1,1,1,2,0,0,0,108,23,2
Lisa Deeley,,1,2,0,1,7,0,0,0,1,1,0,0,67,15,2
Jen Devor,,,1,14,2,0,1,3,0,0,0,0,0,32,24,2
Luigi Borda,,,,2,1,1,0,0,1,0,0,0,0,11,12,2
Marwan Kreidie,,,,,0,0,5,0,1,0,0,0,0,13,3,2
Annette Thompson,,,,,,0,1,1,1,0,0,1,0,4,10,2
Omar Sabir,,,,,,,1,0,0,1,0,0,0,4,6,2
Carla Cain,,,,,,,,0,0,0,0,0,0,1,4,2
Robin Trent,,,,,,,,,0,0,1,0,0,4,1,2
Moira Bohannon,,,,,,,,,,0,0,0,0,1,2,2
Warren Bloom,,,,,,,,,,,0,0,0,2,0,2
Dennis Lee,,,,,,,,,,,,0,0,1,0,2
Lewis Harris Jr,,,,,,,,,,,,,0,0,1,2
David H Conroy,,,,,,,,,,,,,,2,0,2
Theresa Brunson,,,,,,,,,,,,,,,3,2
Total,148,88,68,26,16,14,12,5,5,4,2,1,1,135,59,2
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,3
,Kahlil Williams,Luigi Borda,Lisa Deeley,Annette Thompson,Carla Cain,Jen Devor,Marwan Kreidie,Omar Sabir,Dennis Lee,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,David H Conroy,Theresa Brunson,3
Kahlil Williams,0,3,1,0,0,1,0,0,0,0,0,0,0,2,3,3
Luigi Borda,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
Lisa Deeley,,,0,0,0,0,0,0,0,0,0,0,0,0,2,3
Annette Thompson,,,,0,1,0,0,0,0,0,0,0,0,0,1,3
Carla Cain,,,,,0,0,0,0,0,0,0,0,0,0,1,3
Jen Devor,,,,,,0,0,0,0,0,0,0,0,0,1,3
Marwan Kreidie,,,,,,,0,1,0,0,0,0,0,1,0,3
Omar Sabir,,,,,,,,0,0,0,0,0,0,1,0,3
Dennis Lee,,,,,,,,,0,0,0,0,0,0,0,3
Lewis Harris Jr,,,,,,,,,,0,0,0,0,0,0,3
Moira Bohannon,,,,,,,,,,,0,0,0,0,0,3
Robin Trent,,,,,,,,,,,,0,0,0,0,3
Warren Bloom,,,,,,,,,,,,,0,0,0,3
David H Conroy,,,,,,,,,,,,,,1,0,3
Theresa Brunson,,,,,,,,,,,,,,,0,3
Total,7,5,2,1,1,1,1,1,0,0,0,0,0,5,5,3
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,4
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Dennis Lee,Robin Trent,Annette Thompson,Jen Devor,Lewis Harris Jr,Carla Cain,Luigi Borda,Warren Bloom,Moira Bohannon,Theresa Brunson,David H Conroy,4
Omar Sabir,9,14,9,2,1,1,0,0,0,0,0,0,0,18,15,4
