col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
Total,"3,486",667,"2,836","2,584","2,414","2,146","1,819","1,359",903,887,870,749,553,551,454,435,373,371,314,298,288,277,193,163,119,112,53,All
,District Council 1st District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Mark F Squilla,Lou Lanni,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Chris Hall,Kay Yu,James F Berardinelli,James C Crumlish,Wendi Barish,Nicola Serianni,Henry Mcgregor Sias,Beth Grossman,Cateria R Mccabe,Vicki Markovitz,Craig Levin,Carmella Jacquinto,Leon Goodman,Kendra Mccrae,Janine D Momasso,Joshua Roberts,Laurie Dow,Robert Trimble,Gregory Weyer,Terri M Booker,Jon Marshall,Sherman Toppin,1
Mark F Squilla,20,0,138,135,124,116,115,98,39,27,24,24,22,19,15,13,12,12,9,9,10,8,7,5,3,2,4,1
Lou Lanni,,10,8,9,15,7,7,5,6,5,7,5,6,4,5,6,5,2,5,3,2,0,1,1,3,2,0,1
Tiffany Palmer,,,0,132,107,114,113,95,31,17,17,20,6,15,8,1,7,6,7,7,2,4,2,2,1,1,2,1
Anthony Kyriakakis,,,,0,102,114,110,98,35,17,13,18,9,7,9,5,10,4,4,4,4,3,4,3,1,2,0,1
Jennifer Schultz,,,,,0,96,96,86,11,12,15,12,14,13,6,10,5,3,5,4,5,3,3,2,2,1,1,1
Chris Hall,,,,,,0,98,90,29,7,4,8,10,3,6,4,4,3,4,0,2,3,4,3,1,0,0,1
Kay Yu,,,,,,,0,88,20,7,10,17,9,9,4,2,7,7,3,4,3,1,1,0,3,0,1,1
James F Berardinelli,,,,,,,,0,8,7,6,2,2,3,3,0,1,2,4,1,3,2,4,3,0,1,1,1
James C Crumlish,,,,,,,,,0,9,4,9,8,5,5,3,7,5,3,0,2,0,3,1,1,1,1,1
Wendi Barish,,,,,,,,,,0,15,10,9,5,9,4,3,2,1,4,2,3,4,3,2,1,1,1
Nicola Serianni,,,,,,,,,,,1,5,8,7,7,1,2,2,4,7,4,2,1,1,3,0,1,1
Henry Mcgregor Sias,,,,,,,,,,,,0,5,9,2,1,1,1,3,3,0,1,1,0,0,0,1,1
Beth Grossman,,,,,,,,,,,,,0,4,6,7,4,4,3,3,4,1,1,1,4,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,0,4,1,4,4,6,6,1,2,0,2,0,0,2,1
Vicki Markovitz,,,,,,,,,,,,,,,0,4,4,3,2,5,0,2,1,1,0,0,0,1
Craig Levin,,,,,,,,,,,,,,,,0,3,4,2,1,3,2,3,0,1,1,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,0,3,2,3,1,1,0,0,2,2,1,1
Leon Goodman,,,,,,,,,,,,,,,,,,0,3,1,2,2,1,1,0,0,2,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,0,1,3,2,1,1,1,1,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,1,2,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,215,40,154,151,143,130,128,107,49,34,32,31,30,24,21,20,17,15,14,13,12,9,9,6,6,5,4,1
,District Council 1st District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Mark F Squilla,Lou Lanni,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Chris Hall,Kay Yu,James F Berardinelli,Cateria R Mccabe,Beth Grossman,James C Crumlish,Wendi Barish,Leon Goodman,Carmella Jacquinto,Janine D Momasso,Joshua Roberts,Kendra Mccrae,Henry Mcgregor Sias,Vicki Markovitz,Nicola Serianni,Craig Levin,Jon Marshall,Laurie Dow,Terri M Booker,Robert Trimble,Sherman Toppin,Gregory Weyer,2
Mark F Squilla,9,0,55,52,45,36,34,34,19,12,12,9,10,10,9,9,7,10,7,5,4,5,4,4,3,3,1,2
Lou Lanni,,1,8,6,4,7,5,5,2,5,2,3,3,2,2,1,3,0,2,3,3,1,2,2,0,1,0,2
Jennifer Schultz,,,2,49,49,41,38,38,10,9,8,6,5,5,6,5,4,8,3,3,4,3,2,2,2,1,0,2
Tiffany Palmer,,,,0,51,43,43,36,14,5,6,4,7,3,3,2,5,7,3,4,0,2,5,2,2,0,0,2
Anthony Kyriakakis,,,,,0,42,37,34,9,3,7,1,5,3,2,1,1,7,0,1,1,1,1,1,1,1,0,2
Chris Hall,,,,,,0,34,36,2,4,7,0,3,1,0,0,2,2,0,0,1,2,1,1,2,0,1,2
Kay Yu,,,,,,,0,29,8,1,0,0,3,0,1,0,2,5,2,2,0,0,3,0,1,0,0,2
James F Berardinelli,,,,,,,,1,4,5,5,1,3,1,5,1,1,1,1,1,1,1,0,1,0,1,1,2
Cateria R Mccabe,,,,,,,,,0,5,2,4,5,4,2,2,4,3,7,5,0,2,2,1,1,4,0,2
Beth Grossman,,,,,,,,,,0,4,5,2,6,5,2,5,2,6,7,2,1,0,2,1,1,1,2
James C Crumlish,,,,,,,,,,,0,2,2,3,3,2,2,0,0,1,1,0,0,3,2,1,1,2
Wendi Barish,,,,,,,,,,,,0,4,4,2,6,2,1,5,3,0,1,3,3,1,2,0,2
Leon Goodman,,,,,,,,,,,,,0,4,1,3,2,2,1,1,0,2,2,3,0,2,0,2
Carmella Jacquinto,,,,,,,,,,,,,,0,3,3,4,1,2,4,1,0,0,3,1,1,0,2
Janine D Momasso,,,,,,,,,,,,,,,0,1,2,1,1,3,0,0,1,1,0,0,0,2
Joshua Roberts,,,,,,,,,,,,,,,,1,0,0,1,0,2,2,2,2,1,2,0,2
Kendra Mccrae,,,,,,,,,,,,,,,,,0,2,3,3,0,2,1,2,3,1,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,4,0,1,2,0,1,1,0,2
Nicola Serianni,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,2
Craig Levin,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,2
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,86,18,71,64,55,49,45,44,22,17,15,14,13,12,11,11,11,10,10,9,7,6,6,6,5,5,1,2
,District Council 1st District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Mark F Squilla,Lou Lanni,Anthony Kyriakakis,Tiffany Palmer,Jennifer Schultz,Kay Yu,Chris Hall,James F Berardinelli,Henry Mcgregor Sias,Nicola Serianni,Joshua Roberts,Cateria R Mccabe,Wendi Barish,James C Crumlish,Carmella Jacquinto,Beth Grossman,Vicki Markovitz,Janine D Momasso,Leon Goodman,Craig Levin,Kendra Mccrae,Sherman Toppin,Terri M Booker,Jon Marshall,Laurie Dow,Robert Trimble,Gregory Weyer,3
Mark F Squilla,6,0,70,64,59,51,50,41,33,17,15,15,11,14,11,8,7,5,7,5,3,3,3,2,3,1,1,3
Lou Lanni,,0,7,8,7,5,1,5,4,3,3,1,5,1,1,4,3,1,1,1,1,1,1,2,0,2,0,3
Anthony Kyriakakis,,,0,65,53,53,50,44,30,9,8,9,8,15,9,5,6,0,3,2,1,3,4,1,0,1,0,3
Tiffany Palmer,,,,0,59,54,47,42,28,15,2,12,12,12,6,5,4,5,5,1,2,1,2,1,1,0,1,3
Jennifer Schultz,,,,,1,52,39,39,21,12,2,12,10,3,4,4,2,3,0,3,1,0,0,2,2,2,0,3
Kay Yu,,,,,,2,43,38,20,6,1,6,4,4,7,2,0,0,1,2,1,1,0,0,1,0,0,3
Chris Hall,,,,,,,0,34,11,4,0,1,2,12,4,2,2,1,1,1,0,0,1,0,1,0,0,3
James F Berardinelli,,,,,,,,0,8,5,2,2,3,3,3,5,4,4,2,0,1,1,0,0,1,0,0,3
Henry Mcgregor Sias,,,,,,,,,1,7,6,13,7,6,6,2,3,3,4,2,1,4,1,0,1,0,1,3
Nicola Serianni,,,,,,,,,,1,1,7,7,0,3,6,5,5,2,2,2,2,2,1,1,1,1,3
Joshua Roberts,,,,,,,,,,,1,3,6,0,4,3,3,3,2,2,1,3,2,4,0,2,0,3
Cateria R Mccabe,,,,,,,,,,,,0,6,0,3,1,2,6,1,1,2,3,1,0,1,0,1,3
Wendi Barish,,,,,,,,,,,,,0,3,1,5,5,5,1,2,0,0,1,2,1,2,0,3
James C Crumlish,,,,,,,,,,,,,,0,2,1,1,0,0,0,0,0,0,0,0,0,0,3
Carmella Jacquinto,,,,,,,,,,,,,,,0,2,2,1,0,0,2,2,1,0,0,1,0,3
Beth Grossman,,,,,,,,,,,,,,,,0,3,1,2,1,0,0,2,1,3,1,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,0,3,2,0,2,1,2,0,0,1,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,1,3
Leon Goodman,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,1,0,0,3
Craig Levin,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,1,1,0,3
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,108,15,83,80,75,63,54,50,41,24,21,20,20,15,14,12,11,9,8,7,5,5,5,4,3,3,1,3
,District Council 1st District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Mark F Squilla,Lou Lanni,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Henry Mcgregor Sias,Kay Yu,Chris Hall,James F Berardinelli,James C Crumlish,Wendi Barish,Nicola Serianni,Cateria R Mccabe,Carmella Jacquinto,Joshua Roberts,Beth Grossman,Janine D Momasso,Vicki Markovitz,Robert Trimble,Craig Levin,Laurie Dow,Kendra Mccrae,Leon Goodman,Jon Marshall,Sherman Toppin,Terri M Booker,Gregory Weyer,4
Mark F Squilla,4,0,92,81,79,75,68,46,35,35,26,27,27,19,16,10,10,9,8,5,8,6,7,6,4,2,1,4
Lou Lanni,,1,22,17,15,16,18,8,6,7,12,5,4,3,4,3,3,5,3,4,1,2,1,1,1,1,0,4
Tiffany Palmer,,,0,82,76,60,72,53,32,32,27,21,23,7,2,8,8,9,4,3,6,3,3,1,2,1,1,4
Anthony Kyriakakis,,,,0,57,52,64,52,34,34,17,11,12,14,9,6,2,4,5,2,2,2,4,0,3,3,1,4
Jennifer Schultz,,,,,0,48,57,33,35,7,25,20,23,2,3,6,9,4,5,3,3,3,4,3,1,1,0,4
Henry Mcgregor Sias,,,,,,2,50,16,15,15,16,11,21,9,7,9,2,1,6,3,4,4,3,4,3,1,0,4
Kay Yu,,,,,,,0,30,31,14,12,18,16,15,6,3,3,4,1,2,4,6,3,1,1,2,0,4
Chris Hall,,,,,,,,0,25,27,9,0,1,4,4,4,0,3,2,1,3,0,1,0,0,1,0,4
James F Berardinelli,,,,,,,,,0,1,3,3,1,2,5,2,2,2,3,0,0,1,3,1,0,0,1,4
James C Crumlish,,,,,,,,,,0,11,5,0,11,7,5,0,4,1,4,3,0,1,4,1,1,0,4
Wendi Barish,,,,,,,,,,,0,13,7,7,2,5,8,4,4,4,4,3,3,3,0,1,1,4
Nicola Serianni,,,,,,,,,,,,0,11,8,4,5,11,4,1,1,2,5,2,1,1,1,2,4
Cateria R Mccabe,,,,,,,,,,,,,0,5,4,0,10,1,1,1,3,1,1,0,4,0,1,4
Carmella Jacquinto,,,,,,,,,,,,,,0,8,1,3,2,0,1,3,2,0,3,3,0,0,4
Joshua Roberts,,,,,,,,,,,,,,,0,3,2,1,2,2,1,0,2,4,4,0,1,4
Beth Grossman,,,,,,,,,,,,,,,,0,2,6,1,2,0,3,1,1,0,0,0,4
Janine D Momasso,,,,,,,,,,,,,,,,,0,3,0,0,1,1,0,0,1,0,2,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,0,1,2,1,2,2,1,0,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,0,1,2,1,3,0,1,1,0,4
Craig Levin,,,,,,,,,,,,,,,,,,,,1,1,0,1,3,0,0,0,4
Laurie Dow,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,4
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,152,34,120,104,101,97,90,57,44,42,39,36,33,24,21,15,15,15,11,10,9,8,8,7,6,3,2,4
,District Council 1st District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,Mark F Squilla,Lou Lanni,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Kay Yu,Henry Mcgregor Sias,Nicola Serianni,Wendi Barish,Chris Hall,Cateria R Mccabe,James F Berardinelli,James C Crumlish,Beth Grossman,Carmella Jacquinto,Janine D Momasso,Vicki Markovitz,Kendra Mccrae,Craig Levin,Joshua Roberts,Laurie Dow,Jon Marshall,Robert Trimble,Terri M Booker,Leon Goodman,Gregory Weyer,Sherman Toppin,5
Mark F Squilla,11,0,69,58,55,52,31,34,26,31,25,27,22,20,14,15,9,7,8,10,6,7,5,3,4,4,3,5
Lou Lanni,,2,19,17,16,11,12,7,13,4,5,1,5,7,7,2,6,7,3,2,5,2,2,3,0,0,0,5
Tiffany Palmer,,,0,56,62,57,37,33,29,35,27,22,21,4,6,11,7,8,2,2,4,1,1,2,0,3,0,5
Jennifer Schultz,,,,0,41,43,25,26,19,22,26,22,8,10,13,10,9,7,5,4,8,4,3,4,2,0,1,5
Anthony Kyriakakis,,,,,1,47,24,15,15,35,11,24,22,4,6,2,4,4,3,4,2,1,1,1,1,2,1,5
Kay Yu,,,,,,0,28,21,14,23,20,23,8,4,7,3,3,7,2,2,4,0,1,1,1,3,0,5
Henry Mcgregor Sias,,,,,,,0,18,8,3,19,5,2,0,2,4,2,1,2,2,1,2,4,1,0,0,2,5
Nicola Serianni,,,,,,,,1,20,2,21,4,1,5,5,10,4,5,2,3,5,2,0,3,0,2,1,5
Wendi Barish,,,,,,,,,0,5,13,3,9,9,11,12,8,8,4,2,5,1,0,3,2,1,1,5
Chris Hall,,,,,,,,,,0,1,17,21,2,4,1,1,3,0,1,0,1,1,0,0,2,0,5
Cateria R Mccabe,,,,,,,,,,,0,2,1,3,4,12,1,3,1,2,2,0,1,2,2,1,2,5
James F Berardinelli,,,,,,,,,,,,0,6,1,3,4,1,2,4,1,1,0,1,0,1,0,0,5
James C Crumlish,,,,,,,,,,,,,0,2,2,2,1,3,3,4,0,3,1,0,0,2,0,5
Beth Grossman,,,,,,,,,,,,,,0,9,3,7,2,4,3,5,4,1,2,2,1,1,5
Carmella Jacquinto,,,,,,,,,,,,,,,0,4,6,6,2,1,6,0,1,1,1,0,1,5
Janine D Momasso,,,,,,,,,,,,,,,,0,5,1,2,2,3,0,1,2,2,1,1,5
Vicki Markovitz,,,,,,,,,,,,,,,,,0,3,1,1,4,1,1,2,1,0,1,5
Kendra Mccrae,,,,,,,,,,,,,,,,,,0,1,1,2,0,1,2,0,0,0,5
Craig Levin,,,,,,,,,,,,,,,,,,,0,4,0,4,3,0,3,0,1,5
Joshua Roberts,,,,,,,,,,,,,,,,,,,,0,1,3,2,0,1,1,1,5
Laurie Dow,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,5
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,128,37,98,82,76,67,47,47,45,39,37,31,30,28,21,21,15,14,12,12,12,9,8,6,5,4,4,5
,District Council 1st District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Mark F Squilla,Lou Lanni,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Kay Yu,Chris Hall,Nicola Serianni,James C Crumlish,James F Berardinelli,Wendi Barish,Cateria R Mccabe,Carmella Jacquinto,Henry Mcgregor Sias,Joshua Roberts,Kendra Mccrae,Beth Grossman,Leon Goodman,Laurie Dow,Vicki Markovitz,Craig Levin,Janine D Momasso,Terri M Booker,Jon Marshall,Robert Trimble,Gregory Weyer,Sherman Toppin,6
Mark F Squilla,11,0,77,65,70,67,41,34,36,36,34,19,20,20,20,15,12,16,10,10,11,6,8,5,5,1,2,6
Lou Lanni,,3,15,19,10,12,8,7,6,5,4,3,6,4,2,4,6,1,4,5,2,4,2,2,0,2,0,6
Tiffany Palmer,,,0,57,68,66,45,28,26,28,20,21,9,22,3,9,9,5,9,8,3,5,2,1,1,1,0,6
Jennifer Schultz,,,,1,49,53,30,25,7,30,17,21,7,14,5,14,11,5,5,5,6,3,2,5,0,0,1,6
Anthony Kyriakakis,,,,,0,60,47,19,27,37,17,11,5,12,3,5,5,7,5,3,3,2,2,0,2,2,1,6
Kay Yu,,,,,,0,38,21,13,29,14,20,10,17,2,6,4,6,4,5,1,4,3,1,0,2,1,6
Chris Hall,,,,,,,0,3,21,30,5,0,2,5,1,5,2,2,0,2,2,1,0,0,1,1,0,6
Nicola Serianni,,,,,,,,0,4,4,18,14,9,7,1,9,7,3,7,7,1,7,3,1,1,2,0,6
James C Crumlish,,,,,,,,,0,8,8,2,9,2,11,3,4,9,2,2,4,2,3,1,1,0,0,6
James F Berardinelli,,,,,,,,,,0,5,2,5,3,2,5,2,3,1,2,3,1,2,0,2,0,1,6
Wendi Barish,,,,,,,,,,,0,3,10,5,2,6,5,7,9,9,1,4,6,1,2,1,0,6
Cateria R Mccabe,,,,,,,,,,,,1,1,13,1,2,0,2,0,0,0,4,0,0,0,0,0,6
Carmella Jacquinto,,,,,,,,,,,,,0,3,6,6,6,7,5,6,2,4,7,2,0,1,1,6
Henry Mcgregor Sias,,,,,,,,,,,,,,0,0,2,2,2,2,2,0,1,1,0,1,0,0,6
Joshua Roberts,,,,,,,,,,,,,,,0,2,3,6,1,0,8,0,3,3,2,0,1,6
Kendra Mccrae,,,,,,,,,,,,,,,,0,5,2,1,4,3,2,2,2,0,1,1,6
Beth Grossman,,,,,,,,,,,,,,,,,0,2,5,4,1,2,0,0,1,0,0,6
Leon Goodman,,,,,,,,,,,,,,,,,,0,1,1,0,0,4,1,0,0,0,6
Laurie Dow,,,,,,,,,,,,,,,,,,,1,5,0,1,3,1,1,0,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,0,0,3,4,0,2,0,0,6
Craig Levin,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,0,1,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,144,34,100,91,86,85,53,45,43,43,39,27,26,26,22,20,18,17,15,15,14,11,10,7,5,3,2,6
,District Council 1st District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,7
,Mark F Squilla,Lou Lanni,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Jennifer Schultz,Chris Hall,James C Crumlish,Henry Mcgregor Sias,James F Berardinelli,Wendi Barish,Nicola Serianni,Beth Grossman,Cateria R Mccabe,Vicki Markovitz,Leon Goodman,Carmella Jacquinto,Kendra Mccrae,Joshua Roberts,Janine D Momasso,Craig Levin,Laurie Dow,Terri M Booker,Robert Trimble,Jon Marshall,Sherman Toppin,Gregory Weyer,7
Mark F Squilla,11,0,118,104,81,67,73,49,43,40,25,27,21,19,19,18,18,15,9,9,9,10,9,4,3,3,0,7
Lou Lanni,,4,18,13,13,22,6,5,6,4,14,7,8,5,9,7,4,7,6,4,3,2,2,3,2,1,0,7
Tiffany Palmer,,,1,108,85,69,79,51,43,36,30,24,14,24,16,15,13,14,10,9,3,7,9,2,2,2,0,7
Anthony Kyriakakis,,,,0,75,52,76,56,34,37,21,13,11,14,11,13,11,8,11,3,6,4,3,2,0,1,0,7
Kay Yu,,,,,0,61,47,22,30,37,12,11,10,19,7,9,7,5,7,5,2,2,5,3,0,1,0,7
Jennifer Schultz,,,,,,2,43,11,20,37,22,19,14,15,10,8,9,13,4,7,6,5,6,4,4,3,0,7
Chris Hall,,,,,,,0,44,8,33,11,6,4,4,5,5,5,9,4,1,2,3,3,1,0,2,0,7
James C Crumlish,,,,,,,,0,11,4,11,7,6,4,7,7,6,7,4,0,5,2,1,2,1,1,0,7
Henry Mcgregor Sias,,,,,,,,,0,2,14,9,9,15,7,8,9,2,4,3,2,5,1,1,0,0,0,7
James F Berardinelli,,,,,,,,,,1,0,5,4,4,0,2,0,2,2,3,1,0,0,4,0,0,0,7
Wendi Barish,,,,,,,,,,,0,11,8,5,8,7,7,9,6,5,3,7,2,2,1,1,0,7
Nicola Serianni,,,,,,,,,,,,0,8,9,9,5,5,5,3,8,2,3,1,2,2,0,0,7
Beth Grossman,,,,,,,,,,,,,0,2,14,6,8,7,5,4,4,5,3,1,0,0,0,7
Cateria R Mccabe,,,,,,,,,,,,,,0,2,3,3,4,1,2,0,2,2,0,1,0,0,7
Vicki Markovitz,,,,,,,,,,,,,,,0,9,5,6,4,4,4,0,3,0,1,0,0,7
Leon Goodman,,,,,,,,,,,,,,,,0,2,2,2,3,5,2,4,1,1,1,0,7
Carmella Jacquinto,,,,,,,,,,,,,,,,,0,7,2,1,0,3,0,2,0,0,0,7
