col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Joshua Roberts,James C Crumlish,Jennifer Schultz,Wendi Barish,Carmella Jacquinto,Anthony Kyriakakis,Cateria R Mccabe,Craig Levin,Jon Marshall,Tiffany Palmer,Kendra Mccrae,Leon Goodman,Beth Grossman,Terri M Booker,Nicola Serianni,Chris Hall,Kay Yu,Laurie Dow,Vicki Markovitz,Sherman Toppin,Janine D Momasso,James F Berardinelli,Henry Mcgregor Sias,Robert Trimble,Gregory Weyer,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Joshua Roberts,50,519,171,343,318,339,335,159,159,61,44,56,41,58,58,42,40,27,33,40,21,26,31,25,7,646,211,80,All
James C Crumlish,,11,77,307,287,336,304,57,48,69,41,48,38,31,36,51,37,22,27,16,20,21,14,17,5,441,72,39,All
Jennifer Schultz,,,21,94,55,39,46,139,135,68,64,42,77,36,92,36,48,40,47,20,31,16,18,21,5,102,275,76,All
Wendi Barish,,,,0,250,273,271,53,46,55,50,45,55,46,49,26,25,40,36,14,22,22,18,10,2,310,91,46,All
Carmella Jacquinto,,,,,3,237,266,25,16,73,61,31,43,32,40,22,48,35,30,30,27,13,25,15,9,297,93,32,All
Anthony Kyriakakis,,,,,,1,285,28,16,68,20,32,18,19,21,52,42,14,17,29,13,28,28,11,10,330,47,40,All
Cateria R Mccabe,,,,,,,1,23,27,49,44,36,22,41,26,17,21,23,23,32,33,15,24,9,2,310,74,31,All
Craig Levin,,,,,,,,7,131,23,22,40,29,18,36,24,11,15,19,19,6,13,10,17,5,91,127,51,All
Jon Marshall,,,,,,,,,9,24,25,29,21,26,34,22,14,22,16,18,5,9,10,10,3,71,127,40,All
Tiffany Palmer,,,,,,,,,,1,75,46,58,61,40,69,60,40,33,26,26,21,17,15,11,60,117,38,All
Kendra Mccrae,,,,,,,,,,,3,46,47,49,31,32,23,24,15,23,25,13,11,13,6,39,98,31,All
Leon Goodman,,,,,,,,,,,,6,25,55,25,31,19,18,14,31,25,17,11,10,7,45,80,28,All
Beth Grossman,,,,,,,,,,,,,1,28,40,27,26,42,41,10,20,11,10,10,6,48,81,35,All
Terri M Booker,,,,,,,,,,,,,,1,16,35,29,29,19,29,20,10,6,13,9,45,88,20,All
Nicola Serianni,,,,,,,,,,,,,,,0,14,29,24,33,20,23,14,14,8,8,42,77,30,All
Chris Hall,,,,,,,,,,,,,,,,1,27,18,12,19,6,11,7,12,5,37,58,27,All
Kay Yu,,,,,,,,,,,,,,,,,0,20,24,13,16,17,12,5,9,35,58,27,All
Laurie Dow,,,,,,,,,,,,,,,,,,1,18,16,18,10,8,9,2,32,54,24,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,2,10,17,15,12,5,4,31,47,26,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,1,16,7,16,7,4,28,47,20,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,2,16,8,5,2,16,53,20,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,21,5,6,33,26,15,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,1,7,8,32,23,16,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,4,21,23,10,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,4,13,11,All
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,All
Total,"1,085",653,495,468,454,447,439,287,262,236,180,174,173,163,158,137,137,117,113,104,96,81,77,59,32,859,600,226,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Joshua Roberts,James C Crumlish,Jennifer Schultz,Jon Marshall,Craig Levin,Carmella Jacquinto,Anthony Kyriakakis,Cateria R Mccabe,Wendi Barish,Kendra Mccrae,James F Berardinelli,Beth Grossman,Chris Hall,Gregory Weyer,Janine D Momasso,Kay Yu,Laurie Dow,Leon Goodman,Nicola Serianni,Sherman Toppin,Terri M Booker,Tiffany Palmer,Vicki Markovitz,Henry Mcgregor Sias,Robert Trimble,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,1
Joshua Roberts,3,17,6,5,4,4,3,3,3,2,2,0,0,0,1,1,1,1,0,1,1,0,0,0,0,11,5,2,1
James C Crumlish,,0,1,2,2,4,3,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,2,0,1
Jennifer Schultz,,,1,5,6,0,0,0,1,1,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,3,3,2,1
Jon Marshall,,,,0,5,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,4,1,1
Craig Levin,,,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,1,1
Carmella Jacquinto,,,,,,0,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1
Anthony Kyriakakis,,,,,,,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
Cateria R Mccabe,,,,,,,,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1
Wendi Barish,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1
Kendra Mccrae,,,,,,,,,,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,2,0,1
James F Berardinelli,,,,,,,,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1
Beth Grossman,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
Chris Hall,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
Gregory Weyer,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
Janine D Momasso,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
Kay Yu,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
