col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Maria Quiñones Sánchez,Angel L Cruz,Omar Sabir,Marwan Kreidie,Lisa Deeley,Kahlil Williams,Annette Thompson,Luigi Borda,Carla Cain,Lewis Harris Jr,Dennis Lee,Jen Devor,Moira Bohannon,Robin Trent,Warren Bloom,All
Maria Quiñones Sánchez,23,0,15,10,5,4,2,3,3,3,2,2,1,2,1,All
Angel L Cruz,,17,21,5,10,4,5,3,2,2,2,1,2,1,1,All
Omar Sabir,,,3,6,10,3,1,1,0,0,1,0,0,0,0,All
Marwan Kreidie,,,,2,0,1,0,0,1,2,0,0,0,0,0,All
Lisa Deeley,,,,,0,0,0,0,0,0,1,0,0,0,0,All
Kahlil Williams,,,,,,0,0,2,1,0,0,0,0,0,1,All
Annette Thompson,,,,,,,0,1,1,0,0,0,1,2,0,All
Luigi Borda,,,,,,,,0,0,0,0,0,0,0,0,All
Carla Cain,,,,,,,,,0,1,0,0,0,0,0,All
Lewis Harris Jr,,,,,,,,,,0,0,0,0,0,0,All
Dennis Lee,,,,,,,,,,,0,1,0,0,0,All
Jen Devor,,,,,,,,,,,,0,1,1,0,All
Moira Bohannon,,,,,,,,,,,,,0,0,0,All
Robin Trent,,,,,,,,,,,,,,0,0,All
Warren Bloom,,,,,,,,,,,,,,,0,All
Total,58,54,39,17,15,8,7,6,5,5,4,3,3,3,2,All
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Maria Quiñones Sánchez,Angel L Cruz,Omar Sabir,Marwan Kreidie,Lisa Deeley,Kahlil Williams,Annette Thompson,Luigi Borda,Carla Cain,Lewis Harris Jr,Dennis Lee,Jen Devor,Moira Bohannon,Robin Trent,Warren Bloom,1
Maria Quiñones Sánchez,23,0,15,10,5,4,2,3,3,3,2,2,1,2,1,1
Angel L Cruz,,17,21,5,10,4,5,3,2,2,2,1,2,1,1,1
Omar Sabir,,,3,6,10,3,1,1,0,0,1,0,0,0,0,1
Marwan Kreidie,,,,2,0,1,0,0,1,2,0,0,0,0,0,1
Lisa Deeley,,,,,0,0,0,0,0,0,1,0,0,0,0,1
Kahlil Williams,,,,,,0,0,2,1,0,0,0,0,0,1,1
Annette Thompson,,,,,,,0,1,1,0,0,0,1,2,0,1
Luigi Borda,,,,,,,,0,0,0,0,0,0,0,0,1
Carla Cain,,,,,,,,,0,1,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,0,0,0,0,0,0,1
Dennis Lee,,,,,,,,,,,0,1,0,0,0,1
Jen Devor,,,,,,,,,,,,0,1,1,0,1
Moira Bohannon,,,,,,,,,,,,,0,0,0,1
Robin Trent,,,,,,,,,,,,,,0,0,1
Warren Bloom,,,,,,,,,,,,,,,0,1
Total,58,54,39,17,15,8,7,6,5,5,4,3,3,3,2,1
