col_1,col_2,col_3,col_4,col_5,col_6,division
,Mayor - Democrat,,,District Council 1st District - Democrat,,All
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Mark F Squilla,Lou Lanni,All
Jim Kenney,10,0,0,70,22,All
Alan Butkovitz,,6,0,15,1,All
Anthony Hardy Williams,,,2,14,6,All
Mark F Squilla,,,,1,0,All
Lou Lanni,,,,,1,All
Total,102,22,22,100,30,All
,Mayor - Democrat,,,District Council 1st District - Democrat,,5
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Mark F Squilla,Lou Lanni,5
Jim Kenney,10,0,0,70,22,5
Alan Butkovitz,,6,0,15,1,5
Anthony Hardy Williams,,,2,14,6,5
Mark F Squilla,,,,1,0,5
Lou Lanni,,,,,1,5
Total,102,22,22,100,30,5
