col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
Anthony Kyriakakis,,,,,,,,,,,,,,,,,5,57,109,99,53,164,20,132,68,34,152,198,34,34,54,22,30,48,53,51,15,10,All
Craig Levin,,,,,,,,,,,,,,,,,,10,76,47,157,42,157,74,54,43,31,13,40,63,107,33,21,23,24,15,28,6,All
Wendi Barish,,,,,,,,,,,,,,,,,,,1,119,126,70,39,128,103,71,33,55,71,52,70,55,62,40,25,24,17,8,All
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,3,100,92,20,70,98,122,47,34,106,81,54,72,58,68,79,39,25,16,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,2,67,69,43,75,59,20,16,48,48,114,50,51,26,25,24,15,7,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,3,20,28,42,65,153,140,41,37,27,38,77,35,16,31,12,6,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,5,46,31,19,15,10,21,47,23,18,11,12,24,13,19,8,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,0,43,41,27,53,38,51,24,8,12,24,66,29,28,6,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,4,75,18,22,62,49,65,51,36,37,33,26,14,12,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,3,36,6,74,69,22,52,35,43,51,19,27,15,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,1,134,34,38,16,22,22,19,14,18,18,7,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,17,10,13,17,11,14,2,3,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,85,29,53,28,32,46,13,21,16,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,47,23,36,31,25,25,13,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,25,21,16,19,15,5,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,33,22,18,11,9,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,11,29,9,4,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,22,5,10,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,27,8,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,8,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,269",876,343,284,210,125,93,77,71,69,56,54,48,"1,034",863,577,552,529,408,399,373,370,311,307,295,269,269,259,255,246,245,186,180,174,163,134,97,45,All
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Lisa Deeley,Omar Sabir,Kahlil Williams,Annette Thompson,Luigi Borda,Marwan Kreidie,Carla Cain,Jen Devor,Robin Trent,Warren Bloom,Dennis Lee,Lewis Harris Jr,Moira Bohannon,Jennifer Schultz,Joshua Roberts,Wendi Barish,Carmella Jacquinto,Tiffany Palmer,Anthony Kyriakakis,Beth Grossman,Craig Levin,Nicola Serianni,Cateria R Mccabe,James C Crumlish,Jon Marshall,Leon Goodman,Henry Mcgregor Sias,Terri M Booker,Vicki Markovitz,James F Berardinelli,Janine D Momasso,Kay Yu,Kendra Mccrae,Sherman Toppin,Chris Hall,Laurie Dow,Robert Trimble,Gregory Weyer,1
Lisa Deeley,0,16,5,5,2,2,1,0,0,0,0,0,0,14,22,16,16,9,11,8,8,8,6,9,4,5,9,7,4,0,3,3,6,7,2,3,1,2,1
Omar Sabir,,1,3,1,0,1,1,0,0,1,0,0,1,8,19,9,12,5,10,1,3,4,9,6,4,5,9,3,1,3,3,2,2,7,0,2,1,0,1
Kahlil Williams,,,1,2,0,0,1,1,1,0,0,0,0,5,2,7,1,9,4,5,3,3,4,3,1,6,4,2,4,4,3,1,2,1,2,2,0,1,1
Annette Thompson,,,,0,1,1,0,0,1,1,0,0,0,8,2,4,2,5,0,4,2,8,3,2,3,3,1,4,3,0,1,1,4,1,4,2,0,0,1
Luigi Borda,,,,,0,1,0,2,1,1,0,0,0,5,3,2,1,2,2,4,4,3,1,3,3,3,1,1,2,2,2,4,1,0,1,0,2,1,1
Marwan Kreidie,,,,,,1,0,1,0,0,1,0,0,8,2,3,0,3,0,1,2,4,0,1,2,0,0,2,0,0,2,2,2,0,1,0,1,0,1
Carla Cain,,,,,,,0,1,0,0,0,0,0,4,2,2,1,1,2,4,1,0,0,2,0,1,0,1,0,2,1,1,1,0,0,1,0,1,1
Jen Devor,,,,,,,,0,0,0,0,0,0,2,3,0,1,1,3,3,1,1,0,1,2,0,1,0,2,2,0,2,1,0,1,0,0,1,1
Robin Trent,,,,,,,,,0,0,1,0,1,3,1,3,1,3,0,4,3,1,1,0,0,1,0,1,3,2,0,2,0,0,0,0,0,1,1
Warren Bloom,,,,,,,,,,0,0,2,0,4,2,0,0,1,1,0,1,1,2,1,4,2,2,0,1,1,1,0,0,0,1,0,3,0,1
Dennis Lee,,,,,,,,,,,0,0,0,2,1,1,0,1,0,1,2,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,0,0,1,1,0,0,1,1,0,1,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1
Moira Bohannon,,,,,,,,,,,,,0,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
Jennifer Schultz,,,,,,,,,,,,,,2,11,14,4,12,1,10,13,14,7,5,10,5,1,6,5,2,7,4,5,1,2,3,3,0,1
Joshua Roberts,,,,,,,,,,,,,,,1,10,14,3,12,5,9,5,5,9,8,3,8,4,2,1,0,4,2,6,1,2,1,2,1
Wendi Barish,,,,,,,,,,,,,,,,0,10,10,7,9,7,10,4,8,2,3,4,4,5,1,7,3,2,1,1,0,0,2,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,1,4,12,5,0,2,5,5,0,2,8,2,3,1,2,3,2,6,1,1,0,1,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,0,4,7,2,11,7,1,1,6,4,8,5,4,6,2,6,2,2,3,1,3,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,1,4,3,1,4,6,2,2,9,1,4,3,0,2,0,5,2,0,1,2,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,0,6,4,1,4,0,3,2,4,6,4,2,5,3,0,0,2,0,2,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,0,4,1,5,8,5,0,0,3,2,0,2,0,0,0,0,0,1,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,0,4,1,5,2,0,5,2,1,5,1,5,1,2,3,1,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,7,2,2,3,5,0,2,4,2,3,1,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,2,1,1,1,3,2,1,2,0,1,2,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,2,2,1,0,1,0,3,1,2,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,2,4,2,2,2,3,2,1,0,1,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,2,0,0,4,2,0,1,1,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,2,1,2,2,2,0,1,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,1,2,1,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,0,1,1,0,1,1,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,1,1,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,3,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,42,31,16,12,10,9,6,5,5,5,4,2,2,40,36,26,23,23,20,19,19,18,17,16,16,15,14,13,12,11,11,11,10,8,7,6,5,4,1
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Omar Sabir,Kahlil Williams,Lisa Deeley,Annette Thompson,Dennis Lee,Jen Devor,Marwan Kreidie,Robin Trent,Lewis Harris Jr,Moira Bohannon,Carla Cain,Warren Bloom,Luigi Borda,Joshua Roberts,Jennifer Schultz,Laurie Dow,Craig Levin,Carmella Jacquinto,Anthony Kyriakakis,Tiffany Palmer,James F Berardinelli,Kay Yu,Wendi Barish,Beth Grossman,James C Crumlish,Kendra Mccrae,Terri M Booker,Vicki Markovitz,Jon Marshall,Leon Goodman,Sherman Toppin,Chris Hall,Nicola Serianni,Henry Mcgregor Sias,Janine D Momasso,Cateria R Mccabe,Gregory Weyer,Robert Trimble,2
Omar Sabir,2,5,9,0,2,0,2,1,0,0,1,0,0,15,6,5,7,8,6,6,7,1,5,2,3,6,3,2,4,3,3,0,0,3,1,2,0,0,2
Kahlil Williams,,2,1,3,0,5,0,1,2,0,0,0,0,4,9,8,5,4,3,5,2,6,5,5,3,7,5,4,2,2,2,3,1,1,1,2,0,1,2
Lisa Deeley,,,1,2,0,0,1,0,0,1,0,0,0,12,2,3,1,8,6,3,6,0,2,0,4,0,3,3,3,2,4,2,1,3,1,3,0,0,2
Annette Thompson,,,,0,0,0,0,1,0,2,1,0,0,3,4,4,4,3,0,4,3,3,2,2,1,2,2,3,1,2,1,0,3,0,1,2,0,0,2
Dennis Lee,,,,,0,0,2,0,1,0,0,1,0,1,3,2,2,1,0,1,1,2,1,1,0,2,2,1,1,4,3,1,2,0,1,0,1,0,2
Jen Devor,,,,,,0,0,2,0,0,0,0,0,0,4,3,1,1,3,3,0,4,2,3,3,1,2,4,1,0,0,3,1,1,0,0,1,1,2
Marwan Kreidie,,,,,,,0,0,0,0,0,0,0,5,2,1,3,0,1,1,0,1,0,1,1,0,1,1,3,2,1,2,3,0,1,1,0,0,2
Robin Trent,,,,,,,,0,0,0,0,0,0,0,3,2,1,2,0,1,0,2,2,1,0,0,1,3,1,0,0,0,1,1,0,0,1,0,2
Lewis Harris Jr,,,,,,,,,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,2,0,2,2,0,1,2,1,0,0,0,1,0,1,0,2
Moira Bohannon,,,,,,,,,,0,0,0,0,2,0,2,1,0,1,2,1,1,0,1,2,0,0,1,0,1,1,1,1,0,0,0,0,0,2
Carla Cain,,,,,,,,,,,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2
Warren Bloom,,,,,,,,,,,,0,1,0,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2
Luigi Borda,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2
Joshua Roberts,,,,,,,,,,,,,,1,2,6,6,8,7,4,7,1,2,5,5,4,5,3,5,3,4,2,3,2,2,4,0,1,2
Jennifer Schultz,,,,,,,,,,,,,,,2,9,7,4,2,3,2,5,6,5,1,3,2,6,4,3,3,2,3,2,2,1,0,1,2
Laurie Dow,,,,,,,,,,,,,,,,0,3,5,0,6,1,7,6,6,1,5,8,4,2,4,3,3,3,2,1,2,0,0,2
Craig Levin,,,,,,,,,,,,,,,,,1,1,2,2,1,4,0,3,2,1,0,1,6,3,0,2,2,1,1,0,0,1,2
Carmella Jacquinto,,,,,,,,,,,,,,,,,,0,6,4,6,4,4,0,3,1,3,3,2,4,5,0,2,4,1,3,2,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,0,5,6,3,2,2,10,1,0,2,0,0,2,5,0,3,0,1,0,1,2
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,0,2,4,2,3,5,4,3,2,2,4,4,4,1,0,1,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,3,2,1,3,1,0,2,0,2,2,0,1,2,0,2,0,0,2
Kay Yu,,,,,,,,,,,,,,,,,,,,,,0,4,2,3,1,3,2,0,3,1,4,2,1,0,0,2,0,2
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,0,4,2,4,3,4,1,1,1,1,0,0,3,1,0,0,2
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,4,3,3,0,0,1,0,2,0,0,1,2
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,0,0,2,5,0,1,0,0,0,1,2
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,1,1,1,1,0,2,2,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,3,2,3,2,1,2,2,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,1,0,2,1,0,1,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,1,0,2,0,0,1,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,0,2,0,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,1,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,2
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,29,20,16,10,7,7,7,5,3,3,2,2,1,27,25,18,17,16,15,15,13,13,12,11,11,11,11,11,10,10,9,8,8,6,6,5,2,2,2
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Lisa Deeley,Omar Sabir,Kahlil Williams,Annette Thompson,Marwan Kreidie,Warren Bloom,Dennis Lee,Jen Devor,Luigi Borda,Moira Bohannon,Robin Trent,Carla Cain,Lewis Harris Jr,Anthony Kyriakakis,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,James F Berardinelli,Craig Levin,Nicola Serianni,James C Crumlish,Tiffany Palmer,Cateria R Mccabe,Henry Mcgregor Sias,Laurie Dow,Beth Grossman,Chris Hall,Sherman Toppin,Vicki Markovitz,Wendi Barish,Jon Marshall,Terri M Booker,Kendra Mccrae,Janine D Momasso,Kay Yu,Robert Trimble,Leon Goodman,Gregory Weyer,3
Lisa Deeley,1,11,0,3,2,1,0,1,0,2,1,0,0,10,10,12,9,6,6,6,3,2,4,3,3,5,0,2,4,4,1,1,1,2,2,0,1,1,3
Omar Sabir,,1,2,2,0,0,1,0,0,0,0,0,0,10,14,4,7,7,1,3,3,4,3,2,3,2,1,3,1,3,2,2,1,1,0,1,1,1,3
Kahlil Williams,,,0,0,0,0,0,1,0,0,1,0,0,3,2,1,0,3,2,2,3,3,2,1,2,1,3,1,0,0,0,1,0,0,0,1,1,0,3
Annette Thompson,,,,0,0,1,0,0,0,0,0,0,0,1,2,3,4,1,1,2,0,3,1,0,2,0,1,2,1,0,0,1,2,1,1,1,0,0,3
Marwan Kreidie,,,,,0,0,0,0,3,1,0,0,0,2,1,4,1,0,2,1,3,2,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,3
Warren Bloom,,,,,,0,2,0,0,0,0,0,0,3,1,3,1,1,3,1,0,0,2,1,0,0,0,0,1,1,0,1,3,1,0,0,0,0,3
Dennis Lee,,,,,,,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3
Jen Devor,,,,,,,,0,0,0,0,1,0,1,0,1,0,1,0,2,2,2,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,3
Luigi Borda,,,,,,,,,0,0,0,0,0,1,1,3,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3
Moira Bohannon,,,,,,,,,,0,0,0,0,1,0,2,2,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3
Robin Trent,,,,,,,,,,,0,0,0,2,0,1,0,1,1,2,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
Carla Cain,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,1,11,4,11,11,3,4,8,4,3,4,1,2,3,3,3,3,0,1,2,2,0,0,1,0,3
Joshua Roberts,,,,,,,,,,,,,,,0,3,9,5,4,2,3,3,2,1,2,1,2,4,2,2,3,2,1,1,0,3,2,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,0,3,0,5,6,2,3,4,2,2,2,0,1,4,1,1,2,2,0,3,1,0,0,3
Carmella Jacquinto,,,,,,,,,,,,,,,,,0,4,1,3,4,3,1,3,3,1,1,2,2,4,0,0,1,2,1,1,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,0,1,2,5,3,2,0,2,2,2,3,1,2,0,0,1,2,0,0,1,0,3
Craig Levin,,,,,,,,,,,,,,,,,,,1,2,2,1,4,2,0,2,1,1,1,1,2,3,2,0,0,2,1,1,3
Nicola Serianni,,,,,,,,,,,,,,,,,,,,1,3,5,1,2,3,2,1,2,2,1,0,1,1,0,1,1,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,,0,4,1,1,0,1,4,1,0,4,1,1,0,0,0,1,0,0,3
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,1,4,4,0,0,0,2,1,0,1,1,0,0,3
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,0,1,4,1,0,2,1,0,1,0,0,1,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,2,0,0,1,1,0,0,0,0,1,3
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,1,0,0,0,1,1,1,0,0,3
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,2,1,0,1,1,3
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,2,1,0,0,1,1,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,1,3
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,3
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,28,25,8,6,6,4,3,3,3,3,3,2,0,25,22,21,17,13,12,12,11,10,8,7,7,6,6,6,6,6,5,5,4,3,3,3,2,1,3
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Carla Cain,Luigi Borda,Robin Trent,Jen Devor,Lewis Harris Jr,Moira Bohannon,Warren Bloom,Joshua Roberts,Craig Levin,Jennifer Schultz,Kendra Mccrae,Anthony Kyriakakis,Jon Marshall,James C Crumlish,Terri M Booker,Tiffany Palmer,Carmella Jacquinto,Cateria R Mccabe,Leon Goodman,Beth Grossman,Chris Hall,Nicola Serianni,Wendi Barish,Kay Yu,Sherman Toppin,Gregory Weyer,Janine D Momasso,Laurie Dow,Vicki Markovitz,Henry Mcgregor Sias,James F Berardinelli,Robert Trimble,4
Omar Sabir,1,7,4,3,0,1,0,0,0,0,0,0,0,13,9,8,5,5,7,2,2,2,4,2,1,1,1,2,4,1,2,1,2,0,1,0,0,0,4
Lisa Deeley,,2,2,4,0,1,1,0,1,0,0,0,0,12,5,8,6,5,2,7,4,5,4,4,2,1,2,3,2,2,2,0,0,1,0,1,1,1,4
Kahlil Williams,,,0,0,3,1,0,0,0,0,0,0,0,3,4,3,3,2,2,1,5,3,1,0,5,4,2,2,2,1,1,1,1,2,1,0,0,0,4
Marwan Kreidie,,,,0,0,0,0,0,0,0,0,0,0,8,5,6,1,1,4,2,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,4
Annette Thompson,,,,,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,4
Dennis Lee,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,2,1,1,1,0,0,2,0,2,0,1,0,0,1,0,4
Carla Cain,,,,,,,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,4
Luigi Borda,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
Robin Trent,,,,,,,,,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
Jen Devor,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Lewis Harris Jr,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
