col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Leon Goodman,Cateria R Mccabe,Craig Levin,Anthony Kyriakakis,Jon Marshall,Sherman Toppin,Nicola Serianni,Kendra Mccrae,Tiffany Palmer,Terri M Booker,James C Crumlish,Laurie Dow,Wendi Barish,Janine D Momasso,Henry Mcgregor Sias,Beth Grossman,Kay Yu,Chris Hall,James F Berardinelli,Vicki Markovitz,Robert Trimble,Gregory Weyer,All
Daniel D Mccaffery,87,532,154,578,312,295,264,252,246,253,218,203,182,170,155,154,166,133,137,114,159,90,95,78,59,52,46,16,All
Amanda Green-hawkins,,45,106,390,222,296,233,257,145,229,115,183,171,171,165,140,146,134,135,122,142,91,82,62,46,44,37,25,All
Beth Tarasi,,,18,134,211,54,51,49,113,41,111,28,68,55,59,48,53,39,59,40,15,50,29,26,19,21,25,14,All
Joshua Roberts,,,,4,137,215,149,146,129,197,129,156,128,58,50,62,128,39,62,22,127,32,29,31,12,16,15,7,All
Jennifer Schultz,,,,,6,56,62,58,144,34,137,23,98,66,79,47,62,40,94,51,18,47,34,31,16,28,20,8,All
Carmella Jacquinto,,,,,,10,145,152,27,207,15,122,85,64,49,49,97,54,43,69,109,42,24,20,21,19,10,3,All
Leon Goodman,,,,,,,2,79,53,123,48,53,101,84,69,71,106,54,46,76,16,38,40,33,19,24,22,10,All
Cateria R Mccabe,,,,,,,,3,34,144,23,154,44,73,68,44,17,53,50,76,131,24,35,19,16,21,15,12,All
Craig Levin,,,,,,,,,3,17,112,30,48,32,24,39,55,44,44,33,6,27,15,21,21,15,14,5,All
Anthony Kyriakakis,,,,,,,,,,3,9,135,72,27,31,20,81,14,25,46,126,16,27,18,10,6,8,9,All
Jon Marshall,,,,,,,,,,,0,13,51,42,32,27,43,22,32,15,3,24,12,21,12,7,16,2,All
Sherman Toppin,,,,,,,,,,,,0,25,32,29,45,17,42,28,29,128,15,15,17,11,9,10,10,All
Nicola Serianni,,,,,,,,,,,,,1,35,58,30,106,40,59,31,11,38,18,15,9,16,20,7,All
Kendra Mccrae,,,,,,,,,,,,,,4,87,87,22,58,51,45,7,54,41,36,20,20,25,12,All
Tiffany Palmer,,,,,,,,,,,,,,,4,76,19,50,61,47,27,50,49,40,28,13,18,6,All
Terri M Booker,,,,,,,,,,,,,,,,5,28,48,47,39,10,36,35,33,16,17,20,15,All
James C Crumlish,,,,,,,,,,,,,,,,,3,25,39,19,6,16,15,26,16,8,18,1,All
Laurie Dow,,,,,,,,,,,,,,,,,,10,47,49,13,40,29,25,21,12,17,13,All
Wendi Barish,,,,,,,,,,,,,,,,,,,0,58,13,47,30,15,17,21,13,12,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,4,14,24,20,8,23,18,5,11,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,0,10,10,10,13,6,4,2,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,1,19,8,14,22,7,2,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,4,20,18,10,8,7,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,0,10,4,18,5,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,5,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,2,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,All
Total,"1,271",908,386,689,507,411,351,345,334,318,286,256,252,248,248,239,216,211,204,199,182,145,133,108,80,70,68,44,All
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Craig Levin,Joshua Roberts,Cateria R Mccabe,Laurie Dow,Carmella Jacquinto,Jennifer Schultz,Jon Marshall,Leon Goodman,Janine D Momasso,Kendra Mccrae,Nicola Serianni,Terri M Booker,Tiffany Palmer,James C Crumlish,Sherman Toppin,Anthony Kyriakakis,Beth Grossman,Chris Hall,Kay Yu,Wendi Barish,Henry Mcgregor Sias,James F Berardinelli,Robert Trimble,Gregory Weyer,Vicki Markovitz,1
Daniel D Mccaffery,5,18,8,17,22,15,12,12,12,13,10,11,10,10,11,11,7,5,5,4,7,7,5,6,3,2,1,1,1
Amanda Green-hawkins,,2,4,12,11,10,11,7,7,5,8,11,10,9,4,4,6,4,3,2,1,5,4,2,3,4,0,0,1
Beth Tarasi,,,2,7,5,3,4,2,5,6,5,0,4,4,3,1,3,3,1,6,1,0,3,1,2,2,1,1,1
Craig Levin,,,,0,7,4,7,3,6,5,3,5,2,5,5,3,3,4,1,3,4,2,2,0,3,1,1,1,1
Joshua Roberts,,,,,0,8,6,7,5,5,4,3,6,5,4,3,5,5,5,0,3,5,2,5,0,2,0,0,1
Cateria R Mccabe,,,,,,0,6,10,3,5,9,7,10,5,2,4,0,8,7,2,2,1,0,5,1,1,0,1,1
Laurie Dow,,,,,,,1,5,1,3,6,5,4,6,4,5,3,1,1,5,2,2,2,0,2,2,1,0,1
Carmella Jacquinto,,,,,,,,2,0,0,6,6,3,2,2,1,5,5,5,2,1,1,2,4,2,0,0,2,1
Jennifer Schultz,,,,,,,,,0,4,0,4,4,5,3,1,2,2,0,0,2,2,2,1,0,1,0,0,1
Jon Marshall,,,,,,,,,,0,4,3,4,4,1,3,1,1,0,2,1,2,2,0,2,1,0,0,1
Leon Goodman,,,,,,,,,,,0,4,5,2,2,4,2,2,2,3,2,1,1,1,1,2,1,1,1
Janine D Momasso,,,,,,,,,,,,0,6,4,2,2,2,1,1,1,0,3,1,2,3,1,0,1,1
Kendra Mccrae,,,,,,,,,,,,,0,5,4,2,1,1,2,2,2,2,2,1,0,1,0,0,1
Nicola Serianni,,,,,,,,,,,,,,0,2,2,3,2,1,4,1,2,3,0,0,3,0,0,1
Terri M Booker,,,,,,,,,,,,,,,0,5,1,1,0,3,3,2,2,0,1,0,2,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,0,0,0,0,1,4,1,1,1,2,1,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,0,2,1,0,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,0,5,2,1,0,1,4,1,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,1,0,0,1,0,3,0,0,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,0,1,0,3,0,1,1,1,1,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,1,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,62,33,20,27,25,21,19,18,18,15,15,14,14,14,14,11,10,10,8,8,8,7,7,6,5,4,2,2,1
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
