col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Daniel D Mccaffery,Beth Tarasi,Amanda Green-hawkins,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Carla Cain,Jen Devor,Luigi Borda,Warren Bloom,Moira Bohannon,Lewis Harris Jr,Robin Trent,All
Daniel D Mccaffery,62,99,98,222,169,85,45,24,22,9,8,8,12,6,6,6,All
Beth Tarasi,,49,50,91,67,96,18,15,11,7,6,8,4,4,4,2,All
Amanda Green-hawkins,,,16,99,98,32,33,17,17,10,11,5,4,4,3,4,All
Omar Sabir,,,,8,96,45,15,4,10,3,0,6,3,0,1,1,All
Lisa Deeley,,,,,14,22,10,10,4,3,1,2,5,1,1,1,All
Marwan Kreidie,,,,,,6,10,2,2,0,4,2,1,0,0,0,All
Kahlil Williams,,,,,,,5,2,3,0,6,1,0,2,2,3,All
Annette Thompson,,,,,,,,3,3,6,0,0,1,0,1,2,All
Dennis Lee,,,,,,,,,0,2,0,2,0,1,1,0,All
Carla Cain,,,,,,,,,,1,0,1,0,1,0,0,All
Jen Devor,,,,,,,,,,,0,0,0,1,2,0,All
Luigi Borda,,,,,,,,,,,,1,0,1,0,1,All
Warren Bloom,,,,,,,,,,,,,3,0,0,0,All
Moira Bohannon,,,,,,,,,,,,,,1,0,0,All
Lewis Harris Jr,,,,,,,,,,,,,,,0,0,All
Robin Trent,,,,,,,,,,,,,,,,0,All
Total,487,281,226,307,257,157,71,41,35,20,18,18,18,10,8,8,All
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Lisa Deeley,Omar Sabir,Marwan Kreidie,Kahlil Williams,Luigi Borda,Dennis Lee,Annette Thompson,Carla Cain,Moira Bohannon,Jen Devor,Lewis Harris Jr,Robin Trent,Warren Bloom,1
Daniel D Mccaffery,1,3,4,9,10,2,2,0,1,1,1,0,0,0,0,0,1
Amanda Green-hawkins,,4,1,5,4,0,2,1,0,0,0,0,0,0,0,0,1
Beth Tarasi,,,1,2,2,3,1,1,0,0,0,0,0,0,0,0,1
Lisa Deeley,,,,0,5,2,2,0,0,0,0,0,0,0,0,0,1
Omar Sabir,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
Marwan Kreidie,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Kahlil Williams,,,,,,,0,1,0,0,0,0,0,0,0,0,1
Luigi Borda,,,,,,,,0,1,0,0,1,0,0,0,0,1
Dennis Lee,,,,,,,,,0,0,0,0,0,0,0,0,1
Annette Thompson,,,,,,,,,,0,0,0,0,0,0,0,1
Carla Cain,,,,,,,,,,,0,0,0,0,0,0,1
Moira Bohannon,,,,,,,,,,,,0,0,0,0,0,1
Jen Devor,,,,,,,,,,,,,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,0,0,0,1
Robin Trent,,,,,,,,,,,,,,,0,0,1
Warren Bloom,,,,,,,,,,,,,,,,0,1
Total,21,13,9,15,13,4,3,3,2,1,1,1,0,0,0,0,1
