col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 3rd District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Jamie Gauthier,Jannie L Blackwell,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Dennis Lee,Annette Thompson,Jen Devor,Luigi Borda,Carla Cain,Robin Trent,Moira Bohannon,Lewis Harris Jr,Warren Bloom,All
Jamie Gauthier,315,0,695,388,412,167,140,138,161,80,72,46,61,32,20,All
Jannie L Blackwell,,326,940,508,187,224,134,73,21,38,37,32,5,23,27,All
Omar Sabir,,,46,578,173,126,105,56,11,7,17,17,6,13,16,All
Lisa Deeley,,,,10,29,57,30,31,9,8,11,6,5,2,1,All
Kahlil Williams,,,,,9,33,22,53,94,12,13,18,16,16,13,All
Marwan Kreidie,,,,,,7,13,11,11,21,8,5,2,2,2,All
Dennis Lee,,,,,,,2,8,2,16,14,4,3,7,2,All
Annette Thompson,,,,,,,,1,2,2,10,10,10,5,4,All
Jen Devor,,,,,,,,,2,33,9,2,4,3,1,All
Luigi Borda,,,,,,,,,,3,7,2,2,0,2,All
Carla Cain,,,,,,,,,,,1,2,9,1,1,All
Robin Trent,,,,,,,,,,,,1,5,1,0,All
Moira Bohannon,,,,,,,,,,,,,0,2,0,All
Lewis Harris Jr,,,,,,,,,,,,,,3,0,All
Warren Bloom,,,,,,,,,,,,,,,0,All
Total,"1,785","1,756","1,755",974,620,413,287,218,188,131,112,79,67,59,49,All
,District Council 3rd District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Jannie L Blackwell,Jamie Gauthier,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Carla Cain,Luigi Borda,Dennis Lee,Robin Trent,Jen Devor,Lewis Harris Jr,Warren Bloom,Moira Bohannon,1
Jannie L Blackwell,9,0,29,20,15,5,2,2,2,3,0,0,1,0,0,1
Jamie Gauthier,,15,26,16,7,7,2,2,1,0,2,1,0,1,0,1
Omar Sabir,,,2,23,6,6,1,0,0,2,0,0,0,0,0,1
Lisa Deeley,,,,0,4,1,1,2,0,0,0,0,0,0,0,1
Marwan Kreidie,,,,,0,0,0,0,4,0,0,0,0,1,0,1
Kahlil Williams,,,,,,0,1,1,0,0,1,1,1,0,0,1
Annette Thompson,,,,,,,0,0,0,0,0,0,0,0,0,1
Carla Cain,,,,,,,,0,0,0,1,0,0,0,0,1
