col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Joshua Roberts,Cateria R Mccabe,James C Crumlish,Carmella Jacquinto,Anthony Kyriakakis,Henry Mcgregor Sias,Jennifer Schultz,Tiffany Palmer,Leon Goodman,Terri M Booker,Craig Levin,Kendra Mccrae,Wendi Barish,Sherman Toppin,Jon Marshall,Chris Hall,Laurie Dow,Janine D Momasso,Beth Grossman,Nicola Serianni,Kay Yu,James F Berardinelli,Vicki Markovitz,Robert Trimble,Gregory Weyer,All
Daniel D Mccaffery,199,"1,262",448,"3,197","2,638","2,615","2,280","2,104","1,943",622,621,657,529,531,500,446,458,437,370,312,287,288,232,213,182,159,109,89,All
Amanda Green-hawkins,,45,266,935,780,721,720,520,419,383,474,491,455,334,395,326,309,280,234,242,225,221,175,170,121,116,78,52,All
Beth Tarasi,,,35,412,272,264,221,171,153,396,196,156,148,243,159,156,110,210,91,98,68,147,127,89,38,70,51,23,All
Joshua Roberts,,,,26,"2,293","2,472","2,046","1,949","1,866",322,209,307,268,345,210,210,219,321,162,108,109,109,124,72,74,44,57,34,All
Cateria R Mccabe,,,,,18,"2,176","1,926","1,860","1,779",159,328,248,246,130,292,193,205,79,159,160,220,109,78,114,99,57,42,25,All
James C Crumlish,,,,,,4,"1,982","1,892","1,784",129,176,236,216,173,179,166,163,108,155,116,121,79,81,60,79,36,40,20,All
Carmella Jacquinto,,,,,,,22,"1,812","1,757",117,206,239,207,98,221,172,169,38,106,118,131,96,54,91,56,55,24,17,All
Anthony Kyriakakis,,,,,,,,9,"1,815",71,181,145,82,56,116,131,112,37,101,39,81,60,39,59,59,73,19,16,All
