col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 6th District - Republican,Council At Large - Republican,,,,,,,All
,Pete Smith,Matt Wolfe,Bill Heeney,Dan Tinney,Al Taubenberger,David Oh,Irina M Goldstein,Drew Murray,All
Pete Smith,1,50,45,48,45,17,14,3,All
Matt Wolfe,,2,41,45,43,18,9,2,All
Bill Heeney,,,2,44,43,14,9,4,All
Dan Tinney,,,,1,45,19,9,1,All
Al Taubenberger,,,,,1,17,9,3,All
David Oh,,,,,,4,4,0,All
Irina M Goldstein,,,,,,,0,3,All
Drew Murray,,,,,,,,0,All
Total,61,55,52,52,50,23,15,4,All
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,7
,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,David Oh,Drew Murray,Irina M Goldstein,Pete Smith,7
Al Taubenberger,0,3,3,3,0,0,0,3,7
Bill Heeney,,0,3,3,0,0,0,3,7
Dan Tinney,,,0,3,0,0,0,3,7
Matt Wolfe,,,,0,0,0,0,3,7
David Oh,,,,,0,0,0,0,7
Drew Murray,,,,,,0,0,0,7
Irina M Goldstein,,,,,,,0,0,7
Pete Smith,,,,,,,,0,7
Total,3,3,3,3,0,0,0,3,7
,District Council 6th District - Republican,Council At Large - Republican,,,,,,,8
,Pete Smith,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,Irina M Goldstein,David Oh,Drew Murray,8
Pete Smith,0,4,4,4,4,2,1,0,8
Al Taubenberger,,0,4,4,4,1,1,0,8
Bill Heeney,,,0,4,4,1,1,0,8
Dan Tinney,,,,0,4,1,1,0,8
Matt Wolfe,,,,,0,1,1,0,8
Irina M Goldstein,,,,,,0,0,0,8
David Oh,,,,,,,0,0,8
Drew Murray,,,,,,,,0,8
Total,5,4,4,4,4,2,1,0,8
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,9
,Dan Tinney,Matt Wolfe,Al Taubenberger,Bill Heeney,David Oh,Irina M Goldstein,Drew Murray,Pete Smith,9
Dan Tinney,0,4,3,3,2,1,0,4,9
Matt Wolfe,,0,3,3,2,1,0,4,9
Al Taubenberger,,,0,3,2,1,0,3,9
Bill Heeney,,,,0,2,1,0,3,9
David Oh,,,,,1,0,0,2,9
Irina M Goldstein,,,,,,0,0,1,9
Drew Murray,,,,,,,0,0,9
Pete Smith,,,,,,,,0,9
Total,4,4,3,3,3,1,0,4,9
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,10
,Matt Wolfe,Al Taubenberger,Bill Heeney,Dan Tinney,David Oh,Irina M Goldstein,Drew Murray,Pete Smith,10
Matt Wolfe,1,10,8,8,5,3,1,8,10
Al Taubenberger,,0,8,8,5,3,1,8,10
Bill Heeney,,,2,7,4,2,1,6,10
Dan Tinney,,,,0,5,2,0,6,10
David Oh,,,,,1,1,0,3,10
Irina M Goldstein,,,,,,0,1,3,10
Drew Murray,,,,,,,0,1,10
Pete Smith,,,,,,,,0,10
Total,11,10,10,8,6,3,1,8,10
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,11
,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,David Oh,Drew Murray,Irina M Goldstein,Pete Smith,11
Al Taubenberger,0,1,1,1,0,0,0,1,11
Bill Heeney,,0,1,1,0,0,0,1,11
Dan Tinney,,,0,1,0,0,0,1,11
Matt Wolfe,,,,0,0,0,0,1,11
David Oh,,,,,0,0,0,0,11
Drew Murray,,,,,,0,0,0,11
Irina M Goldstein,,,,,,,0,0,11
Pete Smith,,,,,,,,0,11
Total,1,1,1,1,0,0,0,1,11
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,12
,Bill Heeney,Dan Tinney,Al Taubenberger,David Oh,Drew Murray,Irina M Goldstein,Matt Wolfe,Pete Smith,12
Bill Heeney,0,1,0,0,0,0,0,1,12
Dan Tinney,,0,0,0,0,0,0,1,12
