col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,division
Henry Mcgregor Sias,,,,,,,,,0,25,10,55,20,15,41,10,13,16,10,9,19,13,12,6,1,358,107,369,72,297,295,77,10,247,15,10,37,27,26,9,14,20,12,16,15,9,5,6,3,6,3,5,4,0,1,All
Terri M Booker,,,,,,,,,,3,54,54,56,115,68,73,71,63,43,71,40,25,23,22,17,241,190,210,181,67,89,132,45,39,47,35,65,41,81,33,45,57,29,36,21,15,11,12,13,16,9,11,10,7,0,All
Jon Marshall,,,,,,,,,,,9,28,24,48,38,48,35,40,56,24,12,25,9,33,8,98,177,68,83,24,30,57,143,15,125,119,47,18,41,88,39,28,32,29,19,20,30,16,14,10,11,4,11,7,1,All
Cateria R Mccabe,,,,,,,,,,,,1,93,80,69,25,37,35,46,31,74,17,41,14,8,147,205,172,120,98,84,102,38,25,21,31,29,105,35,20,41,32,34,28,15,15,21,18,9,14,13,6,7,4,0,All
Kay Yu,,,,,,,,,,,,,0,58,64,57,37,44,26,66,26,16,17,14,8,145,237,170,84,127,85,80,30,20,20,24,57,119,36,12,34,45,27,21,13,13,9,20,6,10,10,7,5,7,0,All
Kendra Mccrae,,,,,,,,,,,,,,1,60,33,63,57,47,51,51,31,25,33,10,148,153,125,117,59,70,84,52,25,50,49,45,52,67,19,66,60,28,32,21,16,10,16,12,16,13,13,7,10,0,All
Sherman Toppin,,,,,,,,,,,,,,,3,59,42,23,35,23,26,16,16,19,10,169,167,122,101,30,86,121,36,18,39,28,65,20,38,15,37,26,21,23,16,14,12,13,6,10,4,8,4,4,0,All
James C Crumlish,,,,,,,,,,,,,,,,2,33,25,33,54,18,6,23,19,4,140,170,93,98,47,66,104,48,14,37,39,66,20,29,32,25,23,34,16,16,23,19,8,11,11,9,6,8,1,0,All
Laurie Dow,,,,,,,,,,,,,,,,,2,69,47,34,48,13,22,21,10,120,127,99,97,41,70,67,42,17,27,23,29,38,48,11,38,36,26,23,11,19,16,17,14,14,10,8,8,8,0,All
Beth Grossman,,,,,,,,,,,,,,,,,,0,56,36,34,41,19,16,14,118,123,84,94,38,50,68,57,18,32,35,29,36,37,18,49,24,37,23,19,16,16,34,19,7,9,13,12,10,0,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,1,24,39,35,17,14,10,84,128,55,76,42,41,43,69,21,46,52,31,43,37,25,39,26,44,18,11,17,17,24,18,11,7,10,9,8,0,All
Chris Hall,,,,,,,,,,,,,,,,,,,,1,17,16,22,28,13,105,109,97,73,75,32,46,34,14,25,23,31,54,47,17,38,34,36,23,17,16,15,7,9,12,10,9,8,2,0,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,1,19,41,7,9,106,104,84,68,44,68,59,35,20,16,24,29,43,34,9,28,24,21,21,15,12,20,10,7,8,8,4,5,3,0,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,15,13,7,58,65,37,51,21,22,33,23,6,23,25,13,23,24,10,24,16,19,17,8,8,7,9,8,8,10,9,4,3,0,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,5,5,65,55,48,53,32,48,29,9,8,8,8,11,20,13,5,14,12,26,11,12,12,20,6,2,8,5,6,5,3,0,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,5,42,43,35,40,16,11,21,24,7,24,15,16,11,19,8,20,14,14,10,7,17,11,12,8,8,8,4,4,4,0,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,31,24,23,20,5,8,13,11,8,7,1,6,10,12,4,9,7,4,7,6,2,5,1,3,4,0,4,0,2,0,All
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,23,431,679,316,403,488,285,72,324,65,48,165,97,124,34,77,89,50,56,56,25,29,22,15,23,14,17,18,13,1,All
Helen Gym,,,,,,,,,,,,,,,,,,,,,,,,,,,30,450,356,231,165,282,185,57,143,143,109,203,87,123,76,85,89,46,24,34,26,39,22,19,16,12,16,11,0,All
Derek S Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,345,471,432,247,46,310,36,25,79,141,108,27,51,74,58,41,34,21,12,17,9,16,9,10,2,9,0,All
Allan Domb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,95,109,196,60,29,67,42,68,39,93,27,54,66,76,45,28,23,26,16,14,16,17,13,15,7,0,All
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,329,67,24,281,12,25,37,134,26,17,29,21,39,15,15,17,11,10,4,7,3,8,3,4,1,All
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,120,32,276,15,18,83,34,49,8,29,42,24,22,16,11,20,19,8,17,9,4,3,3,0,All
Katherine Gilmore Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,44,27,38,30,80,60,44,11,48,29,46,27,22,13,17,25,13,18,10,9,9,5,1,All
Adrián Rivera-reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,130,133,25,29,27,110,30,17,36,20,11,28,22,18,13,8,4,9,8,4,1,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,6,16,25,12,4,7,8,4,10,7,2,3,5,2,3,0,3,2,2,0,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,126,46,7,26,93,24,25,23,19,15,15,16,8,12,8,10,9,5,4,0,All
Deja Lynn Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,29,24,102,33,18,25,13,6,15,10,11,16,6,12,5,5,5,0,All
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,28,14,23,23,16,15,30,11,11,12,9,3,8,7,4,5,0,All
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,11,35,21,22,18,7,14,7,15,5,6,2,7,3,4,0,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,32,63,12,21,12,9,5,4,8,10,7,4,3,4,0,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,13,8,5,6,3,1,5,6,3,3,3,2,0,0,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,28,27,32,11,4,11,16,7,8,6,11,6,5,0,All
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,10,7,9,2,6,6,3,10,5,3,5,0,All
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,7,10,9,9,16,8,11,9,6,4,0,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,6,5,10,7,2,7,7,5,5,0,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,7,4,2,3,7,7,3,3,0,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,8,10,10,3,1,1,2,0,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,6,7,3,2,5,1,1,All
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,2,3,6,2,5,0,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,4,3,3,0,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,2,0,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,0,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,301",781,777,700,675,654,547,463,452,411,364,334,334,320,279,276,254,241,238,232,216,126,121,105,55,"1,201","1,178","1,059",715,655,645,539,425,379,358,330,301,290,270,218,207,194,184,154,111,93,86,84,65,59,51,50,37,35,2,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Helen Gym,Derek S Green,Isaiah Thomas,Allan Domb,Justin Diberardinis,Erika Almirón,Katherine Gilmore Richardson,Sandra Dungee Glenn,Adrián Rivera-reyes,Latrice Y Bryant,Asa Khalif,Willie Floyd Singletary,Fareed Abdullah,Eryn Santamoor,Wayne Allen,Deja Lynn Alvarez,Ogbonna Paul Hagins,Ethelind Baylor,Beth Finn,Bobbie Curry,Fernando Treviño,Mark Ross,Vinny Black,Billy Thompson,Edwin Santana,Hena Veit,Devon Cade,Joseph A Diorio,Wayne Edmund Dorsey,Sherrie Cohen,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Joshua Roberts,Leon Goodman,Wendi Barish,Carmella Jacquinto,Cateria R Mccabe,Chris Hall,Kay Yu,Kendra Mccrae,Craig Levin,Jon Marshall,Terri M Booker,Laurie Dow,Beth Grossman,Nicola Serianni,Sherman Toppin,James C Crumlish,Henry Mcgregor Sias,James F Berardinelli,Janine D Momasso,Vicki Markovitz,Robert Trimble,Gregory Weyer,1
Helen Gym,2,34,29,34,16,19,14,14,11,10,11,9,9,13,6,9,9,2,5,4,2,4,2,0,1,2,1,1,1,0,36,29,17,22,17,18,18,15,12,14,15,12,13,9,11,14,12,12,7,6,6,6,8,3,2,1
Derek S Green,,1,31,26,22,15,13,12,3,3,5,4,9,5,3,1,1,8,0,0,2,1,1,3,0,1,0,1,0,0,26,23,22,13,16,10,16,14,11,13,7,5,5,14,8,5,3,8,4,10,4,4,3,3,3,1
Isaiah Thomas,,,1,20,15,7,14,13,2,10,11,3,11,4,6,5,1,8,1,2,2,1,1,2,1,0,1,0,0,0,25,23,17,12,19,17,16,14,9,8,11,5,9,9,7,8,6,6,5,8,6,6,5,4,3,1
Allan Domb,,,,1,13,6,10,5,3,4,4,5,7,7,6,3,1,1,2,3,2,1,1,1,1,0,2,0,0,0,17,19,12,10,11,8,13,13,6,8,7,8,8,9,8,7,7,6,4,5,3,2,3,3,1,1
Justin Diberardinis,,,,,0,9,2,9,2,1,1,0,2,3,0,1,1,7,1,0,1,2,3,0,0,0,1,0,0,0,20,15,16,3,9,11,9,5,8,9,5,3,3,4,4,2,4,2,2,5,3,1,0,0,0,1
Erika Almirón,,,,,,0,4,5,2,5,3,1,3,1,1,3,1,0,1,1,1,2,1,1,2,1,0,1,0,0,14,16,7,4,5,4,2,7,10,10,6,1,1,7,4,2,1,1,0,0,5,5,3,1,1,1
Katherine Gilmore Richardson,,,,,,,0,5,1,5,1,0,2,3,4,3,0,1,2,0,0,0,1,1,1,0,0,0,0,0,7,14,7,7,4,5,8,9,3,1,8,1,2,5,5,1,3,7,3,4,5,5,3,1,1,1
Sandra Dungee Glenn,,,,,,,,0,0,3,5,0,6,3,1,0,1,5,3,3,0,0,0,0,1,1,0,1,1,0,15,10,8,0,14,13,10,6,3,3,4,1,1,3,5,2,4,1,2,4,6,4,1,0,1,1
Adrián Rivera-reyes,,,,,,,,,0,2,2,8,0,5,2,5,6,0,1,0,3,0,1,0,1,1,0,0,0,0,11,6,2,7,2,5,2,2,2,3,3,6,5,2,2,1,3,3,1,0,0,1,1,1,0,1
Latrice Y Bryant,,,,,,,,,,1,4,2,3,2,6,2,2,1,1,1,0,0,1,0,1,1,0,0,0,0,8,8,4,5,6,3,2,3,3,2,6,3,5,4,3,3,2,3,2,1,2,3,1,1,3,1
Asa Khalif,,,,,,,,,,,0,5,7,2,3,1,1,0,0,4,1,1,1,0,1,1,0,0,0,0,9,12,3,4,9,5,7,4,5,6,6,3,4,5,3,3,3,3,2,2,0,0,2,1,0,1
Willie Floyd Singletary,,,,,,,,,,,,0,1,4,4,4,6,1,0,2,1,0,1,0,0,1,0,0,0,0,8,6,3,7,4,2,2,4,1,2,4,8,7,5,1,2,4,2,2,1,0,1,3,1,0,1
Fareed Abdullah,,,,,,,,,,,,,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,9,4,1,6,6,3,2,6,3,4,1,3,3,5,1,2,1,0,1,1,2,1,1,1,1
Eryn Santamoor,,,,,,,,,,,,,,0,1,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,7,5,1,2,5,4,4,3,3,2,4,5,3,4,3,5,5,3,3,0,2,1,2,1,0,1
Wayne Allen,,,,,,,,,,,,,,,1,1,0,0,3,1,2,0,0,0,1,0,1,0,0,0,6,6,0,3,4,2,3,4,2,3,3,4,6,3,3,4,1,0,2,0,1,4,2,1,2,1
Deja Lynn Alvarez,,,,,,,,,,,,,,,,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,8,6,0,5,2,2,2,3,2,3,4,4,4,2,2,2,2,1,1,0,3,2,2,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,0,0,0,0,0,0,5,2,3,6,1,2,2,2,2,1,2,5,5,1,0,2,3,3,2,0,1,0,0,0,1,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,9,2,7,1,6,6,6,1,1,1,1,1,1,1,1,1,1,2,0,4,0,0,1,1,0,1
Beth Finn,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,1,0,1,0,4,4,1,1,1,4,4,2,2,1,2,0,2,0,2,4,2,0,1,0,0,0,1,1,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,0,0,0,0,0,4,2,2,3,1,1,4,2,2,2,1,1,2,2,3,0,1,2,0,0,1,1,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,4,2,3,2,2,0,2,0,2,2,2,2,1,1,1,1,1,0,0,0,0,2,1,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,3,3,2,1,1,0,0,1,3,2,0,1,1,1,0,3,0,0,1,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,4,1,2,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,0,1,0,0,1,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2,1,2,0,0,0,1,2,1,0,1,0,3,1,1,0,1,1,0,0,0,0,1,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,1,0,1,2,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,2,0,0,0,2,1,1,1,0,0,1,0,1,2,1,1,0,0,1,0,0,2,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,21,7,17,21,16,7,16,16,6,13,10,8,8,8,8,4,5,5,2,2,4,2,1,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,8,14,14,13,14,17,16,16,4,5,14,12,8,6,3,4,0,7,6,6,2,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,12,12,13,10,12,9,3,2,2,4,3,2,1,8,4,10,3,0,0,0,1,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,8,9,2,2,5,5,8,4,1,4,3,11,3,5,1,0,1,2,1,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,10,3,5,6,7,4,6,6,6,7,4,2,5,5,6,1,2,3,2,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,5,4,2,7,3,4,0,8,5,9,5,4,5,2,1,2,2,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,2,6,5,0,1,1,7,4,3,9,2,10,0,0,1,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,8,4,2,6,2,1,4,7,3,6,5,8,4,2,1,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,1,2,2,8,5,5,1,1,2,0,2,1,1,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,5,4,4,1,0,0,0,0,0,1,1,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,5,4,5,4,1,0,5,3,4,1,1,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,5,1,2,5,2,5,1,1,1,3,2,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,4,4,3,4,0,0,2,2,4,2,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,2,2,2,1,3,4,1,2,1,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,1,3,0,0,1,1,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,2,0,2,0,4,1,2,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,4,1,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,0,0,0,1,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,1,1,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,0,2,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,86,61,58,50,30,26,25,25,21,21,20,18,17,16,16,15,13,11,8,7,6,5,5,4,4,3,2,2,1,0,63,53,35,33,33,30,28,28,23,23,23,22,21,21,18,17,16,15,12,11,11,11,10,6,5,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Isaiah Thomas,Helen Gym,Derek S Green,Justin Diberardinis,Allan Domb,Sandra Dungee Glenn,Fareed Abdullah,Erika Almirón,Ethelind Baylor,Adrián Rivera-reyes,Deja Lynn Alvarez,Katherine Gilmore Richardson,Latrice Y Bryant,Willie Floyd Singletary,Wayne Allen,Asa Khalif,Billy Thompson,Ogbonna Paul Hagins,Mark Ross,Beth Finn,Eryn Santamoor,Fernando Treviño,Hena Veit,Joseph A Diorio,Bobbie Curry,Devon Cade,Edwin Santana,Vinny Black,Sherrie Cohen,Wayne Edmund Dorsey,Jennifer Schultz,Tiffany Palmer,Leon Goodman,Anthony Kyriakakis,Wendi Barish,Joshua Roberts,Sherman Toppin,Kendra Mccrae,Cateria R Mccabe,Carmella Jacquinto,Henry Mcgregor Sias,Kay Yu,Craig Levin,Terri M Booker,Janine D Momasso,Jon Marshall,Laurie Dow,Chris Hall,Nicola Serianni,Beth Grossman,Vicki Markovitz,James C Crumlish,Robert Trimble,James F Berardinelli,Gregory Weyer,2
Isaiah Thomas,1,23,30,19,12,19,10,11,14,4,5,8,5,3,6,7,4,2,3,2,1,3,1,2,2,0,1,0,0,0,26,17,27,24,20,10,16,12,15,17,17,14,9,8,9,7,7,5,5,7,2,0,2,2,2,2
Helen Gym,,0,21,14,16,4,7,11,5,11,8,8,4,2,4,6,4,4,2,2,2,1,0,0,1,1,1,0,0,0,21,24,13,15,16,13,13,13,14,6,7,15,8,5,12,7,6,7,6,6,3,3,1,3,1,2
Derek S Green,,,0,18,13,17,8,7,12,6,2,9,2,1,2,4,3,1,0,1,0,0,0,1,1,0,0,0,0,0,21,16,26,22,20,6,12,11,9,17,16,12,3,7,9,3,7,3,3,6,1,1,3,0,0,2
Justin Diberardinis,,,,2,5,13,2,5,12,2,3,2,4,0,1,1,2,1,2,1,0,1,1,0,0,0,0,0,0,0,14,16,12,23,13,6,9,7,6,9,11,8,3,6,2,3,5,7,6,2,0,2,1,1,0,2
Allan Domb,,,,,2,2,5,4,1,5,4,7,4,4,3,1,1,0,1,1,0,0,2,3,1,0,0,1,0,0,11,7,10,5,9,6,7,7,7,5,2,6,5,6,7,3,3,1,3,4,4,0,2,3,1,2
Sandra Dungee Glenn,,,,,,0,4,0,10,2,2,2,1,0,2,2,3,0,1,1,0,0,1,1,0,0,0,0,0,0,13,7,14,12,11,2,4,8,6,11,10,2,2,6,3,4,3,2,3,3,1,0,1,1,0,2
Fareed Abdullah,,,,,,,0,1,2,3,1,2,3,1,2,5,1,0,1,0,1,1,1,1,2,0,1,0,0,0,5,7,8,3,5,4,5,8,4,6,2,6,2,5,3,2,6,2,0,2,2,0,4,0,2,2
Erika Almirón,,,,,,,,0,4,4,4,3,2,1,5,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,9,9,6,7,7,5,2,3,5,3,4,4,4,2,6,2,0,3,2,1,1,1,0,1,0,2
Ethelind Baylor,,,,,,,,,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,11,12,11,0,1,4,1,10,11,2,0,3,1,1,2,1,3,1,0,0,0,1,1,2
