col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Judge Of The Municipal Court - Democrat,,Sheriff - Democrat,,,,All
,Theresa Brunson,David H Conroy,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,All
Theresa Brunson,63,0,198,280,222,48,All
David H Conroy,,71,218,176,109,17,All
Jewell Williams,,,185,0,0,0,All
Rochelle Bilal,,,,123,0,0,All
Malika Rahman,,,,,84,0,All
Larry King Sr,,,,,,15,All
Total,811,591,601,579,415,80,All
,Judge Of The Municipal Court - Democrat,,Sheriff - Democrat,,,,1
,Theresa Brunson,David H Conroy,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,1
Theresa Brunson,2,0,21,9,6,5,1
David H Conroy,,1,8,5,5,1,1
Rochelle Bilal,,,6,0,0,0,1
Jewell Williams,,,,12,0,0,1
Malika Rahman,,,,,4,0,1
Larry King Sr,,,,,,1,1
Total,43,20,35,26,15,7,1
,Judge Of The Municipal Court - Democrat,,Sheriff - Democrat,,,,2
,Theresa Brunson,David H Conroy,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,2
Theresa Brunson,4,0,12,15,17,5,2
David H Conroy,,3,19,11,8,0,2
Jewell Williams,,,9,0,0,0,2
Rochelle Bilal,,,,14,0,0,2
Malika Rahman,,,,,14,0,2
Larry King Sr,,,,,,1,2
Total,53,41,40,40,39,6,2
,Judge Of The Municipal Court - Democrat,,Sheriff - Democrat,,,,3
,Theresa Brunson,David H Conroy,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,3
Theresa Brunson,3,0,16,13,8,1,3
David H Conroy,,2,9,6,4,1,3
Jewell Williams,,,4,0,0,0,3
Rochelle Bilal,,,,5,0,0,3
Malika Rahman,,,,,5,0,3
Larry King Sr,,,,,,0,3
Total,41,22,29,24,17,2,3
,Judge Of The Municipal Court - Democrat,,Sheriff - Democrat,,,,4
,Theresa Brunson,David H Conroy,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,4
Theresa Brunson,4,0,16,12,11,1,4
David H Conroy,,3,10,6,5,1,4
Jewell Williams,,,10,0,0,0,4
Rochelle Bilal,,,,4,0,0,4
Malika Rahman,,,,,3,0,4
Larry King Sr,,,,,,0,4
Total,44,25,36,22,19,2,4
,Judge Of The Municipal Court - Democrat,,Sheriff - Democrat,,,,5
,Theresa Brunson,David H Conroy,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,5
Theresa Brunson,5,0,13,9,11,2,5
David H Conroy,,3,7,5,8,2,5
Rochelle Bilal,,,10,0,0,0,5
Jewell Williams,,,,7,0,0,5
Malika Rahman,,,,,1,0,5
Larry King Sr,,,,,,1,5
Total,40,25,30,21,20,5,5
,Judge Of The Municipal Court - Democrat,,Sheriff - Democrat,,,,6
,Theresa Brunson,David H Conroy,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,6
Theresa Brunson,3,0,22,23,23,6,6
David H Conroy,,8,17,5,10,0,6
Rochelle Bilal,,,6,0,0,0,6
Jewell Williams,,,,15,0,0,6
Malika Rahman,,,,,6,0,6
Larry King Sr,,,,,,0,6
Total,77,40,45,43,39,6,6
,Judge Of The Municipal Court - Democrat,,Sheriff - Democrat,,,,7
,David H Conroy,Theresa Brunson,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,7
David H Conroy,6,0,24,4,16,1,7
Theresa Brunson,,0,13,22,12,4,7
Jewell Williams,,,2,0,0,0,7
Rochelle Bilal,,,,7,0,0,7
Malika Rahman,,,,,4,0,7
Larry King Sr,,,,,,2,7
Total,51,51,39,33,32,7,7
,Judge Of The Municipal Court - Democrat,,Sheriff - Democrat,,,,8
,Theresa Brunson,David H Conroy,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,8
Theresa Brunson,6,0,16,17,4,3,8
David H Conroy,,0,5,6,8,0,8
Malika Rahman,,,6,0,0,0,8
Rochelle Bilal,,,,2,0,0,8
Jewell Williams,,,,,6,0,8
Larry King Sr,,,,,,1,8
Total,46,19,27,25,18,4,8
,Judge Of The Municipal Court - Democrat,,Sheriff - Democrat,,,,9
,Theresa Brunson,David H Conroy,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,9
Theresa Brunson,6,0,13,15,12,3,9
David H Conroy,,5,11,15,4,1,9
Jewell Williams,,,16,0,0,0,9
Rochelle Bilal,,,,4,0,0,9
Malika Rahman,,,,,1,0,9
Larry King Sr,,,,,,1,9
Total,49,36,40,34,17,5,9
,Sheriff - Democrat,,,,Judge Of The Municipal Court - Democrat,,10
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,Theresa Brunson,David H Conroy,10
Jewell Williams,20,0,0,0,9,15,10
Rochelle Bilal,,4,0,0,19,8,10
