col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
Nicola Serianni,,,,,,,,,0,25,35,12,11,5,14,12,10,12,5,12,3,4,3,3,1,39,39,19,11,11,11,9,6,9,1,4,2,1,All
Wendi Barish,,,,,,,,,,0,7,8,19,13,15,16,17,12,8,10,2,4,5,0,1,23,24,17,8,15,6,11,9,6,2,5,2,3,All
Henry Mcgregor Sias,,,,,,,,,,,0,15,3,2,14,7,7,3,2,6,3,8,3,6,4,32,30,4,10,6,10,3,2,6,3,2,1,1,All
Kay Yu,,,,,,,,,,,,2,6,11,15,8,8,10,3,9,5,4,4,6,3,9,13,7,9,7,15,6,3,9,3,3,5,1,All
Beth Grossman,,,,,,,,,,,,,0,9,6,14,13,13,12,9,6,4,1,5,3,15,16,11,9,10,5,9,5,1,5,3,2,3,All
Terri M Booker,,,,,,,,,,,,,,4,5,9,6,9,13,8,6,4,2,2,0,21,14,4,14,5,4,5,2,2,2,2,5,1,All
Cateria R Mccabe,,,,,,,,,,,,,,,1,8,7,5,3,7,4,6,1,3,0,13,9,8,7,9,8,7,0,11,3,3,1,0,All
Vicki Markovitz,,,,,,,,,,,,,,,,0,6,6,6,4,6,5,2,7,1,8,13,12,8,15,6,8,2,3,3,5,1,2,All
Laurie Dow,,,,,,,,,,,,,,,,,0,7,4,9,5,5,5,5,4,14,16,6,5,10,2,6,9,0,6,6,1,1,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,0,6,8,6,4,3,1,1,15,8,5,9,9,2,10,4,0,2,5,3,1,All
Leon Goodman,,,,,,,,,,,,,,,,,,,1,7,4,6,1,2,2,16,10,6,11,7,4,4,5,1,2,2,1,2,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,1,1,3,2,6,2,8,6,6,8,5,8,7,5,3,3,1,2,0,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,1,3,2,3,10,6,6,5,6,0,4,2,3,3,2,2,2,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,11,7,3,5,5,2,5,6,0,2,1,0,1,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,1,1,0,10,6,4,2,3,2,3,5,0,2,1,0,0,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,6,3,3,2,4,4,2,0,3,0,1,0,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,3,1,4,1,0,2,0,0,1,2,2,All
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,15,62,36,16,12,4,4,8,1,2,0,2,1,All
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,17,19,6,9,7,6,3,1,2,3,1,1,All
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3,5,5,4,5,4,1,4,0,3,All
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,1,5,0,7,0,0,3,1,All
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,0,5,1,0,2,All
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,6,1,0,1,2,All
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0,0,All
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,1,0,0,All
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,All
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,All
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,All
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,361,360,287,194,126,108,102,92,92,74,64,54,49,48,46,45,44,39,39,34,27,26,20,18,12,237,221,159,70,52,41,36,29,27,17,13,12,12,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Carmella Jacquinto,Anthony Kyriakakis,Jennifer Schultz,Joshua Roberts,Jon Marshall,Craig Levin,James C Crumlish,Kendra Mccrae,Leon Goodman,Wendi Barish,Beth Grossman,Janine D Momasso,Nicola Serianni,Robert Trimble,Terri M Booker,Tiffany Palmer,Cateria R Mccabe,Henry Mcgregor Sias,James F Berardinelli,Laurie Dow,Chris Hall,Gregory Weyer,Kay Yu,Sherman Toppin,Vicki Markovitz,Omar Sabir,Marwan Kreidie,Lisa Deeley,Luigi Borda,Dennis Lee,Carla Cain,Kahlil Williams,Robin Trent,Warren Bloom,Annette Thompson,Jen Devor,Lewis Harris Jr,Moira Bohannon,1
Carmella Jacquinto,7,19,2,1,2,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,1,0,0,0,0,0,0,0,1
Anthony Kyriakakis,,0,1,4,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,1,0,1,0,0,0,0,0,0,0,1
Jennifer Schultz,,,0,4,6,3,1,2,3,3,2,2,2,1,1,1,0,0,1,1,0,0,0,0,0,4,4,3,2,1,0,0,1,1,0,0,0,0,1
Joshua Roberts,,,,0,4,4,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,1
Jon Marshall,,,,,1,3,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,1
Craig Levin,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,1
James C Crumlish,,,,,,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,0,0,0,0,0,0,0,1
Kendra Mccrae,,,,,,,,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,1
Leon Goodman,,,,,,,,,0,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Wendi Barish,,,,,,,,,,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,1
Beth Grossman,,,,,,,,,,,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
Janine D Momasso,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
Nicola Serianni,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,0,0,0,0,1,0,0,0,0,0,1
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,0,1
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,0,0,0,0,1
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,28,23,11,9,8,6,4,3,3,3,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,12,8,6,3,2,1,1,1,1,0,0,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Anthony Kyriakakis,Craig Levin,Jon Marshall,James C Crumlish,Nicola Serianni,Tiffany Palmer,Leon Goodman,Sherman Toppin,Wendi Barish,Janine D Momasso,Laurie Dow,Terri M Booker,Beth Grossman,Vicki Markovitz,Cateria R Mccabe,Chris Hall,Gregory Weyer,Henry Mcgregor Sias,Robert Trimble,James F Berardinelli,Kay Yu,Kendra Mccrae,Omar Sabir,Lisa Deeley,Marwan Kreidie,Annette Thompson,Dennis Lee,Kahlil Williams,Robin Trent,Carla Cain,Jen Devor,Lewis Harris Jr,Luigi Borda,Warren Bloom,Moira Bohannon,2
Jennifer Schultz,1,2,9,2,9,6,4,6,5,1,3,1,2,2,1,2,1,1,0,0,1,1,0,0,0,10,8,8,1,1,1,1,1,1,0,0,1,0,2
Carmella Jacquinto,,2,1,11,1,0,1,1,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,0,0,0,0,0,0,0,2
Joshua Roberts,,,1,1,5,5,5,4,5,1,1,2,0,1,2,1,0,1,1,0,1,1,0,0,0,9,7,4,2,0,1,1,0,0,0,0,0,0,2
Anthony Kyriakakis,,,,0,1,0,2,0,2,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,1,0,0,1,0,0,0,0,2
Craig Levin,,,,,0,6,1,3,1,2,3,1,2,2,0,0,1,0,0,1,0,0,0,0,0,9,3,4,1,1,1,0,1,0,0,0,0,0,2
Jon Marshall,,,,,,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,2
James C Crumlish,,,,,,,0,4,4,2,0,2,0,0,3,0,0,0,1,0,1,1,0,0,0,5,4,2,0,1,0,0,0,1,0,1,0,0,2
Nicola Serianni,,,,,,,,0,2,1,1,2,2,1,0,1,1,0,0,0,1,1,0,0,0,4,2,4,0,2,0,0,1,0,0,1,0,0,2
Tiffany Palmer,,,,,,,,,0,0,1,0,0,1,2,1,0,1,1,0,1,1,0,0,0,4,4,1,1,0,0,1,0,1,0,0,0,0,2
Leon Goodman,,,,,,,,,,0,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1,2,1,0,0,0,0,1,0,0,2
Sherman Toppin,,,,,,,,,,,0,0,2,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,2
Wendi Barish,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,1,0,0,2
Janine D Momasso,,,,,,,,,,,,,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,2
Laurie Dow,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,2
Beth Grossman,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2
Cateria R Mccabe,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,3,0,0,1,0,0,0,0,0,0,0,2
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,2
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,0,0,1,0,2
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,0,0,0,0,2
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,2
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,2
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,20,16,14,13,11,8,7,7,6,4,4,4,3,3,3,2,2,1,1,1,1,1,0,0,0,16,13,10,5,3,3,2,1,1,1,1,1,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Anthony Kyriakakis,Carmella Jacquinto,Jennifer Schultz,Craig Levin,Joshua Roberts,Jon Marshall,James C Crumlish,Leon Goodman,Beth Grossman,Henry Mcgregor Sias,Nicola Serianni,Terri M Booker,Cateria R Mccabe,Kendra Mccrae,Laurie Dow,Tiffany Palmer,Wendi Barish,Chris Hall,Gregory Weyer,James F Berardinelli,Janine D Momasso,Kay Yu,Robert Trimble,Sherman Toppin,Vicki Markovitz,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Carla Cain,Dennis Lee,Annette Thompson,Jen Devor,Lewis Harris Jr,Luigi Borda,Moira Bohannon,Robin Trent,Warren Bloom,3
Anthony Kyriakakis,1,13,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,3
Carmella Jacquinto,,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,3
Jennifer Schultz,,,1,2,3,2,2,0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6,2,3,1,0,0,0,0,0,0,0,0,0,3
Craig Levin,,,,1,1,1,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,0,0,0,0,0,0,0,3
Joshua Roberts,,,,,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,3
Jon Marshall,,,,,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,3
James C Crumlish,,,,,,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3
Leon Goodman,,,,,,,,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,3
Beth Grossman,,,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3
Nicola Serianni,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,3
Cateria R Mccabe,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
Kendra Mccrae,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
Laurie Dow,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
Tiffany Palmer,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
Wendi Barish,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
Chris Hall,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Kay Yu,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,0,0,0,0,0,0,0,0,0,3
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,3
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,3
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,16,15,9,7,7,4,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,11,8,8,3,2,1,0,0,0,0,0,0,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,4
,Joshua Roberts,Anthony Kyriakakis,Carmella Jacquinto,Jennifer Schultz,Jon Marshall,Wendi Barish,James C Crumlish,Craig Levin,Henry Mcgregor Sias,Kay Yu,Laurie Dow,Nicola Serianni,Sherman Toppin,Gregory Weyer,Robert Trimble,Tiffany Palmer,Vicki Markovitz,Beth Grossman,Cateria R Mccabe,Chris Hall,James F Berardinelli,Janine D Momasso,Kendra Mccrae,Leon Goodman,Terri M Booker,Omar Sabir,Lisa Deeley,Annette Thompson,Jen Devor,Luigi Borda,Marwan Kreidie,Dennis Lee,Carla Cain,Kahlil Williams,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,4
Joshua Roberts,0,4,2,4,4,2,4,2,1,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,8,6,2,0,1,1,0,0,0,0,0,0,0,4
Anthony Kyriakakis,,0,6,1,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,1,2,0,0,0,0,0,0,0,0,4
Carmella Jacquinto,,,0,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,4
Jennifer Schultz,,,,1,4,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5,2,1,0,0,1,0,0,0,0,0,0,0,4
Jon Marshall,,,,,0,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,4
Wendi Barish,,,,,,0,0,1,1,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,1,0,1,0,0,0,0,0,0,4
James C Crumlish,,,,,,,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4
Craig Levin,,,,,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,4
Kay Yu,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,4
Laurie Dow,,,,,,,,,,,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,4
