col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Lisa Deeley,Omar Sabir,Luigi Borda,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Jen Devor,Carla Cain,Moira Bohannon,Robin Trent,Warren Bloom,Lewis Harris Jr,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Lisa Deeley,32,40,80,36,28,41,22,14,13,21,6,9,2,269,132,46,All
Omar Sabir,,8,5,17,25,8,4,2,1,1,0,3,1,52,60,24,All
Luigi Borda,,,3,7,10,2,7,3,3,4,1,2,0,93,26,10,All
Kahlil Williams,,,,4,6,3,1,26,5,6,6,1,5,44,56,18,All
Marwan Kreidie,,,,,5,4,7,3,3,4,6,2,0,37,64,19,All
Annette Thompson,,,,,,2,3,2,8,1,4,3,1,19,44,18,All
Dennis Lee,,,,,,,2,2,4,2,8,3,5,40,19,15,All
Jen Devor,,,,,,,,0,4,4,2,1,4,28,15,16,All
Carla Cain,,,,,,,,,3,5,2,0,0,14,29,8,All
Moira Bohannon,,,,,,,,,,1,0,1,1,17,25,7,All
Robin Trent,,,,,,,,,,,0,2,0,15,19,1,All
Warren Bloom,,,,,,,,,,,,1,0,13,8,6,All
Lewis Harris Jr,,,,,,,,,,,,,1,9,4,5,All
Ronald R Donatucci,,,,,,,,,,,,,,42,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,18,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,9,All
Total,490,147,138,134,128,84,79,69,55,52,38,28,20,428,314,121,All
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Lisa Deeley,Luigi Borda,Omar Sabir,Marwan Kreidie,Kahlil Williams,Moira Bohannon,Jen Devor,Annette Thompson,Carla Cain,Dennis Lee,Robin Trent,Warren Bloom,Lewis Harris Jr,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,1
Lisa Deeley,2,10,5,3,2,1,2,2,2,2,0,0,0,24,8,2,1
