col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Joshua Roberts,Jennifer Schultz,Sherman Toppin,Carmella Jacquinto,Cateria R Mccabe,Anthony Kyriakakis,Craig Levin,Jon Marshall,Henry Mcgregor Sias,Leon Goodman,Terri M Booker,Tiffany Palmer,Kendra Mccrae,Wendi Barish,James C Crumlish,Nicola Serianni,Beth Grossman,Laurie Dow,Janine D Momasso,Chris Hall,Vicki Markovitz,Robert Trimble,Kay Yu,Gregory Weyer,James F Berardinelli,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Joshua Roberts,25,146,237,194,193,184,132,129,179,86,65,31,46,61,83,53,35,13,16,26,17,14,14,10,13,170,298,80,All
Jennifer Schultz,,32,50,45,28,22,134,122,18,62,45,55,53,71,57,73,57,33,29,20,25,23,16,9,7,266,79,84,All
Sherman Toppin,,,6,192,200,188,32,20,182,54,56,41,41,26,46,29,20,22,20,14,12,21,11,8,9,66,205,38,All
Carmella Jacquinto,,,,6,171,198,11,13,161,45,50,35,45,27,36,21,25,20,15,13,11,6,11,3,2,101,179,27,All
Cateria R Mccabe,,,,,3,174,12,5,168,37,34,47,44,16,13,22,30,19,25,10,9,7,13,8,9,61,170,29,All
Anthony Kyriakakis,,,,,,6,10,8,176,17,15,19,12,11,12,11,18,5,5,9,10,2,10,3,5,65,164,22,All
Craig Levin,,,,,,,8,102,6,44,25,22,23,45,47,46,21,12,9,16,7,15,5,5,0,114,67,40,All
Jon Marshall,,,,,,,,12,4,41,34,32,17,28,32,38,21,13,11,15,9,9,6,5,2,118,52,47,All
Henry Mcgregor Sias,,,,,,,,,2,13,5,15,10,5,8,4,7,3,12,8,3,2,9,2,6,17,162,20,All
Leon Goodman,,,,,,,,,,3,76,53,37,41,61,38,36,26,20,26,14,16,8,6,12,83,66,36,All
Terri M Booker,,,,,,,,,,,5,74,58,37,35,29,28,37,24,27,8,11,16,11,8,80,50,37,All
Tiffany Palmer,,,,,,,,,,,,0,63,32,16,39,40,29,21,29,22,8,26,13,16,97,31,31,All
Kendra Mccrae,,,,,,,,,,,,,2,31,16,34,22,21,17,24,7,10,22,10,3,84,21,36,All
Wendi Barish,,,,,,,,,,,,,,1,41,36,42,29,24,10,18,14,14,4,7,76,35,22,All
James C Crumlish,,,,,,,,,,,,,,,3,40,18,6,4,19,4,18,8,5,5,53,41,24,All
Nicola Serianni,,,,,,,,,,,,,,,,0,26,21,12,10,17,12,10,5,9,60,20,39,All
Beth Grossman,,,,,,,,,,,,,,,,,0,24,17,11,24,13,7,4,5,64,22,28,All
Laurie Dow,,,,,,,,,,,,,,,,,,2,17,16,2,7,10,6,2,39,19,20,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,2,7,4,5,4,1,8,49,12,15,All
Chris Hall,,,,,,,,,,,,,,,,,,,,0,4,11,9,8,2,51,15,10,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,5,5,6,8,27,10,11,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,4,3,1,27,9,10,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,1,6,5,31,4,14,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,1,2,15,5,6,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,12,5,11,All
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,All
Total,614,484,350,329,287,283,246,240,215,202,188,169,149,148,143,137,126,88,81,78,55,54,53,32,30,605,468,216,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Joshua Roberts,Jennifer Schultz,Craig Levin,Jon Marshall,Carmella Jacquinto,Laurie Dow,Nicola Serianni,Sherman Toppin,Terri M Booker,Wendi Barish,Beth Grossman,Cateria R Mccabe,Kendra Mccrae,Leon Goodman,Tiffany Palmer,Chris Hall,Gregory Weyer,Henry Mcgregor Sias,James C Crumlish,Janine D Momasso,Kay Yu,Robert Trimble,Anthony Kyriakakis,James F Berardinelli,Vicki Markovitz,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,1
Joshua Roberts,2,5,5,3,2,1,2,2,1,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,3,5,2,1
Jennifer Schultz,,0,5,3,0,1,2,1,1,3,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,6,2,1,1
Craig Levin,,,0,3,0,0,1,1,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,5,2,0,1
Jon Marshall,,,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
Carmella Jacquinto,,,,,1,2,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1
Laurie Dow,,,,,,0,1,1,2,1,1,2,2,1,2,1,0,0,0,1,0,1,0,0,0,3,0,1,1
Nicola Serianni,,,,,,,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
Sherman Toppin,,,,,,,,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
Terri M Booker,,,,,,,,,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Wendi Barish,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,1,0,1
Beth Grossman,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
Cateria R Mccabe,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Kendra Mccrae,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1
Leon Goodman,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Tiffany Palmer,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1
Chris Hall,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
