col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 4th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Curtis Jones Jr,Ron Adams,Omar Sabir,Lisa Deeley,Kahlil Williams,Dennis Lee,Marwan Kreidie,Annette Thompson,Carla Cain,Luigi Borda,Jen Devor,Robin Trent,Lewis Harris Jr,Warren Bloom,Moira Bohannon,All
Curtis Jones Jr,497,0,"3,114","1,571",815,620,291,358,194,103,119,99,99,85,38,All
Ron Adams,,104,570,274,184,150,180,81,55,55,28,34,21,20,18,All
Omar Sabir,,,135,"1,330",477,357,168,167,50,50,18,33,39,47,13,All
Lisa Deeley,,,,47,56,65,73,74,31,17,12,13,10,5,11,All
Kahlil Williams,,,,,22,117,48,73,24,15,80,22,27,14,8,All
Dennis Lee,,,,,,27,21,22,89,26,11,16,11,11,4,All
Marwan Kreidie,,,,,,,19,12,8,9,5,4,6,3,1,All
Annette Thompson,,,,,,,,7,33,4,5,14,9,6,5,All
Carla Cain,,,,,,,,,6,6,5,13,7,2,5,All
Luigi Borda,,,,,,,,,,7,13,2,2,1,4,All
Jen Devor,,,,,,,,,,,3,3,3,0,0,All
Robin Trent,,,,,,,,,,,,1,4,6,5,All
Lewis Harris Jr,,,,,,,,,,,,,5,6,0,All
Warren Bloom,,,,,,,,,,,,,,3,0,All
Moira Bohannon,,,,,,,,,,,,,,,0,All
Total,"4,964","1,132","3,992","2,013","1,089",872,507,463,289,186,161,147,135,115,59,All
,District Council 4th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Curtis Jones Jr,Ron Adams,Omar Sabir,Lisa Deeley,Annette Thompson,Kahlil Williams,Marwan Kreidie,Dennis Lee,Robin Trent,Carla Cain,Luigi Borda,Warren Bloom,Jen Devor,Lewis Harris Jr,Moira Bohannon,1
Curtis Jones Jr,11,0,32,22,7,4,2,2,1,1,1,0,0,0,0,1
Ron Adams,,2,8,3,0,2,5,0,1,0,0,0,0,0,0,1
Omar Sabir,,,2,20,3,2,3,1,1,0,1,0,0,0,0,1
Lisa Deeley,,,,3,0,1,2,0,0,0,0,0,0,0,0,1
Annette Thompson,,,,,0,2,0,0,0,1,0,0,0,0,0,1
Kahlil Williams,,,,,,1,0,0,1,0,0,0,0,0,0,1
Marwan Kreidie,,,,,,,1,0,0,0,0,0,0,0,0,1
Dennis Lee,,,,,,,,0,0,0,0,0,0,0,0,1
Robin Trent,,,,,,,,,0,0,0,0,0,0,0,1
Carla Cain,,,,,,,,,,0,0,0,0,0,0,1
Luigi Borda,,,,,,,,,,,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,1,0,0,0,1
Jen Devor,,,,,,,,,,,,,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,0,0,1
Moira Bohannon,,,,,,,,,,,,,,,0,1
Total,55,14,44,30,8,8,8,2,2,1,1,1,0,0,0,1
,District Council 4th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Curtis Jones Jr,Ron Adams,Omar Sabir,Lisa Deeley,Dennis Lee,Marwan Kreidie,Kahlil Williams,Annette Thompson,Carla Cain,Lewis Harris Jr,Robin Trent,Luigi Borda,Warren Bloom,Jen Devor,Moira Bohannon,2
Curtis Jones Jr,11,0,52,27,14,5,4,5,3,1,3,1,1,0,0,2
Ron Adams,,3,20,10,3,4,3,2,1,2,0,0,0,0,0,2
Omar Sabir,,,2,28,9,2,2,5,1,2,2,1,0,0,0,2
Lisa Deeley,,,,3,2,1,0,1,2,0,0,0,0,0,0,2
Dennis Lee,,,,,2,1,2,1,0,0,1,1,0,0,0,2
Marwan Kreidie,,,,,,2,0,0,0,0,0,0,1,0,0,2
Kahlil Williams,,,,,,,1,0,0,1,1,0,0,0,0,2
Annette Thompson,,,,,,,,0,0,0,0,0,0,0,0,2
Carla Cain,,,,,,,,,0,0,0,1,0,0,0,2
Lewis Harris Jr,,,,,,,,,,1,0,0,0,0,0,2
Robin Trent,,,,,,,,,,,0,0,0,0,0,2
Luigi Borda,,,,,,,,,,,,0,0,0,0,2
Warren Bloom,,,,,,,,,,,,,0,0,0,2
Jen Devor,,,,,,,,,,,,,,0,0,2
Moira Bohannon,,,,,,,,,,,,,,,0,2
Total,81,33,79,43,21,11,9,7,4,4,4,3,1,0,0,2
,District Council 4th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Curtis Jones Jr,Ron Adams,Omar Sabir,Dennis Lee,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Luigi Borda,Carla Cain,Lewis Harris Jr,Robin Trent,Jen Devor,Moira Bohannon,Warren Bloom,3
Curtis Jones Jr,7,0,48,16,17,7,1,5,3,2,2,2,1,1,1,3
Ron Adams,,1,8,2,3,2,5,0,0,0,0,0,0,0,0,3
Omar Sabir,,,4,17,16,2,3,2,2,1,1,0,0,0,0,3
Dennis Lee,,,,1,1,1,0,0,0,0,0,1,0,0,1,3
Lisa Deeley,,,,,1,0,2,0,0,0,1,1,0,0,0,3
Kahlil Williams,,,,,,0,0,2,1,1,0,0,1,0,0,3
Marwan Kreidie,,,,,,,0,0,0,0,0,0,0,0,0,3
Annette Thompson,,,,,,,,0,0,0,0,0,0,1,0,3
Luigi Borda,,,,,,,,,0,0,0,0,0,0,0,3
Carla Cain,,,,,,,,,,0,0,0,0,0,0,3
Lewis Harris Jr,,,,,,,,,,,0,0,0,0,0,3
Robin Trent,,,,,,,,,,,,0,0,0,0,3
Jen Devor,,,,,,,,,,,,,0,0,0,3
Moira Bohannon,,,,,,,,,,,,,,0,0,3
Warren Bloom,,,,,,,,,,,,,,,0,3
Total,69,13,66,23,23,9,6,5,3,2,2,2,1,1,1,3
,District Council 4th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,4
,Curtis Jones Jr,Ron Adams,Omar Sabir,Lisa Deeley,Dennis Lee,Carla Cain,Kahlil Williams,Annette Thompson,Marwan Kreidie,Warren Bloom,Lewis Harris Jr,Jen Devor,Luigi Borda,Moira Bohannon,Robin Trent,4
Curtis Jones Jr,8,0,51,36,5,4,6,5,1,3,2,0,0,0,0,4
Ron Adams,,3,10,5,1,2,1,1,5,1,1,0,0,0,0,4
Omar Sabir,,,2,25,0,1,3,2,2,0,1,0,0,0,0,4
Lisa Deeley,,,,3,1,1,1,0,2,0,0,0,0,0,0,4
Dennis Lee,,,,,1,6,0,1,0,0,0,0,0,0,0,4
Carla Cain,,,,,,0,1,0,0,0,0,0,0,0,0,4
Kahlil Williams,,,,,,,0,0,0,1,0,1,0,0,0,4
Annette Thompson,,,,,,,,0,0,1,1,0,0,0,0,4
Marwan Kreidie,,,,,,,,,0,1,0,0,0,0,0,4
Warren Bloom,,,,,,,,,,0,1,0,0,0,0,4
Lewis Harris Jr,,,,,,,,,,,0,0,0,0,0,4
Jen Devor,,,,,,,,,,,,1,0,0,0,4
Luigi Borda,,,,,,,,,,,,,0,0,0,4
Moira Bohannon,,,,,,,,,,,,,,0,0,4
Robin Trent,,,,,,,,,,,,,,,0,4
Total,82,20,63,44,10,9,8,6,6,4,3,2,0,0,0,4
,District Council 4th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,5
,Curtis Jones Jr,Ron Adams,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Dennis Lee,Marwan Kreidie,Carla Cain,Luigi Borda,Moira Bohannon,Robin Trent,Warren Bloom,Jen Devor,Lewis Harris Jr,5
Curtis Jones Jr,7,0,43,19,12,4,5,2,2,1,2,1,1,0,0,5
Ron Adams,,3,9,5,1,1,0,3,0,0,0,0,0,0,0,5
