col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,District Attorney - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,,,,1
,R Seth Williams,Henry Lewandowski,Fran Shields,Martin Coleman,Conor Corcoran,Frank Bennett,Shoshana Bricklin,Tracy B Roman,Daine A Grey Jr,Joe Fernandes,Robert M Kline,Derrick W Coker,1
R Seth Williams,3,41,22,11,7,7,6,6,4,4,1,0,1
Henry Lewandowski,,9,17,7,5,6,4,1,2,4,1,0,1
Fran Shields,,,3,7,2,3,3,3,2,0,0,0,1
Martin Coleman,,,,0,1,0,0,1,0,0,0,0,1
Conor Corcoran,,,,,0,2,1,0,1,1,1,0,1
Frank Bennett,,,,,,0,0,0,0,0,2,0,1
Shoshana Bricklin,,,,,,,0,2,1,1,0,0,1
Tracy B Roman,,,,,,,,0,2,0,0,0,1
Daine A Grey Jr,,,,,,,,,0,0,0,0,1
Joe Fernandes,,,,,,,,,,0,0,0,1
Robert M Kline,,,,,,,,,,,0,0,1
Derrick W Coker,,,,,,,,,,,,0,1
Total,58,54,28,11,9,8,6,6,4,4,2,0,1
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,District Attorney - Democrat,2
,Henry Lewandowski,Fran Shields,Martin Coleman,Frank Bennett,Tracy B Roman,Robert M Kline,Conor Corcoran,Joe Fernandes,Shoshana Bricklin,Daine A Grey Jr,Derrick W Coker,R Seth Williams,2
Henry Lewandowski,6,13,8,6,4,2,1,3,3,1,0,20,2
Fran Shields,,2,2,5,1,0,3,3,2,2,0,13,2
Martin Coleman,,,0,2,5,1,0,0,1,1,0,10,2
Frank Bennett,,,,0,0,1,1,0,1,0,0,7,2
Tracy B Roman,,,,,0,2,1,0,0,0,0,5,2
Robert M Kline,,,,,,0,0,1,1,0,0,4,2
Conor Corcoran,,,,,,,0,0,0,1,0,3,2
Joe Fernandes,,,,,,,,0,0,0,0,3,2
Shoshana Bricklin,,,,,,,,,0,0,0,3,2
Daine A Grey Jr,,,,,,,,,,0,0,2,2
Derrick W Coker,,,,,,,,,,,0,0,2
R Seth Williams,,,,,,,,,,,,3,2
Total,32,22,12,8,8,5,4,4,4,3,0,32,2
,District Attorney - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,,,,3
,R Seth Williams,Tracy B Roman,Henry Lewandowski,Martin Coleman,Conor Corcoran,Daine A Grey Jr,Frank Bennett,Robert M Kline,Derrick W Coker,Fran Shields,Joe Fernandes,Shoshana Bricklin,3
R Seth Williams,0,4,3,2,0,0,1,1,0,0,0,0,3
Tracy B Roman,,0,2,1,0,0,1,1,0,0,0,0,3
Henry Lewandowski,,,0,2,0,0,0,1,0,0,0,0,3
Martin Coleman,,,,0,0,0,0,0,0,0,0,0,3
Conor Corcoran,,,,,0,1,0,0,0,0,0,0,3
Daine A Grey Jr,,,,,,0,0,0,0,0,0,0,3
Frank Bennett,,,,,,,0,0,0,0,0,0,3
Robert M Kline,,,,,,,,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,0,0,0,0,3
Fran Shields,,,,,,,,,,0,0,0,3
Joe Fernandes,,,,,,,,,,,0,0,3
Shoshana Bricklin,,,,,,,,,,,,0,3
Total,5,4,3,2,1,1,1,1,0,0,0,0,3
,District Attorney - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,R Seth Williams,Henry Lewandowski,Tracy B Roman,Fran Shields,Martin Coleman,Robert M Kline,Frank Bennett,Joe Fernandes,Shoshana Bricklin,Daine A Grey Jr,Conor Corcoran,Derrick W Coker,4
R Seth Williams,4,51,32,36,36,16,14,10,8,6,2,0,4
Henry Lewandowski,,2,28,25,26,5,9,5,5,1,2,0,4
Tracy B Roman,,,6,9,16,5,4,0,3,0,1,0,4
Fran Shields,,,,1,16,11,4,3,5,2,2,0,4
Martin Coleman,,,,,2,5,3,6,1,3,0,0,4
Robert M Kline,,,,,,0,3,1,1,3,0,0,4
Frank Bennett,,,,,,,0,1,2,1,1,0,4
Joe Fernandes,,,,,,,,0,2,3,0,0,4
Shoshana Bricklin,,,,,,,,,0,1,0,0,4
Daine A Grey Jr,,,,,,,,,,1,0,0,4
Conor Corcoran,,,,,,,,,,,0,0,4
Derrick W Coker,,,,,,,,,,,,0,4
Total,85,65,47,43,42,18,15,11,10,8,3,0,4
,District Attorney - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,,,,5
,R Seth Williams,Martin Coleman,Fran Shields,Henry Lewandowski,Tracy B Roman,Frank Bennett,Joe Fernandes,Conor Corcoran,Daine A Grey Jr,Derrick W Coker,Robert M Kline,Shoshana Bricklin,5
R Seth Williams,3,5,2,3,4,1,0,0,0,0,0,0,5
Martin Coleman,,1,2,3,4,0,0,0,0,0,0,0,5
Fran Shields,,,0,2,1,0,1,0,0,0,0,0,5
Henry Lewandowski,,,,0,2,0,0,0,0,0,0,0,5
Tracy B Roman,,,,,0,0,0,0,0,0,0,0,5
Frank Bennett,,,,,,1,0,0,0,0,0,0,5
Joe Fernandes,,,,,,,0,0,0,0,0,0,5
Conor Corcoran,,,,,,,,0,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,0,0,0,0,5
Derrick W Coker,,,,,,,,,,0,0,0,5
Robert M Kline,,,,,,,,,,,0,0,5
Shoshana Bricklin,,,,,,,,,,,,0,5
Total,9,6,4,4,4,2,1,0,0,0,0,0,5
,District Attorney - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,,,,6
,R Seth Williams,Henry Lewandowski,Martin Coleman,Fran Shields,Robert M Kline,Tracy B Roman,Conor Corcoran,Daine A Grey Jr,Frank Bennett,Joe Fernandes,Shoshana Bricklin,Derrick W Coker,6
R Seth Williams,1,8,4,4,2,1,1,1,1,1,1,0,6
Henry Lewandowski,,1,5,3,0,2,0,1,0,1,0,0,6
Martin Coleman,,,0,2,0,2,0,0,0,0,0,0,6
Fran Shields,,,,0,1,0,0,0,1,0,0,0,6
Robert M Kline,,,,,0,0,1,0,1,0,1,0,6
Tracy B Roman,,,,,,0,0,0,0,0,0,0,6
Conor Corcoran,,,,,,,0,0,0,0,1,0,6
Daine A Grey Jr,,,,,,,,0,0,1,0,0,6
Frank Bennett,,,,,,,,,0,0,0,0,6
Joe Fernandes,,,,,,,,,,0,0,0,6
Shoshana Bricklin,,,,,,,,,,,0,0,6
Derrick W Coker,,,,,,,,,,,,0,6
Total,11,10,5,4,2,2,1,1,1,1,1,0,6
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,District Attorney - Democrat,7
