col_1,col_2,division
,District Attorney - Democrat,All
,R Seth Williams,All
R Seth Williams,152,All
Total,152,All
,District Attorney - Democrat,1
,R Seth Williams,1
R Seth Williams,9,1
Total,9,1
,District Attorney - Democrat,2
,R Seth Williams,2
R Seth Williams,4,2
Total,4,2
,District Attorney - Democrat,3
,R Seth Williams,3
R Seth Williams,1,3
Total,1,3
,District Attorney - Democrat,4
,R Seth Williams,4
R Seth Williams,9,4
Total,9,4
,District Attorney - Democrat,5
,R Seth Williams,5
R Seth Williams,8,5
Total,8,5
,District Attorney - Democrat,6
,R Seth Williams,6
R Seth Williams,12,6
Total,12,6
,District Attorney - Democrat,7
,R Seth Williams,7
R Seth Williams,5,7
Total,5,7
,District Attorney - Democrat,8
,R Seth Williams,8
R Seth Williams,18,8
Total,18,8
,District Attorney - Democrat,9
,R Seth Williams,9
R Seth Williams,10,9
Total,10,9
,District Attorney - Democrat,10
,R Seth Williams,10
R Seth Williams,7,10
Total,7,10
,District Attorney - Democrat,11
,R Seth Williams,11
R Seth Williams,8,11
Total,8,11
,District Attorney - Democrat,12
,R Seth Williams,12
R Seth Williams,1,12
Total,1,12
,District Attorney - Democrat,13
,R Seth Williams,13
R Seth Williams,1,13
Total,1,13
,District Attorney - Democrat,14
,R Seth Williams,14
R Seth Williams,11,14
Total,11,14
,District Attorney - Democrat,15
,R Seth Williams,15
R Seth Williams,11,15
Total,11,15
,District Attorney - Democrat,16
,R Seth Williams,16
R Seth Williams,3,16
Total,3,16
,District Attorney - Democrat,17
,R Seth Williams,17
R Seth Williams,6,17
Total,6,17
,District Attorney - Democrat,19
,R Seth Williams,19
R Seth Williams,5,19
Total,5,19
,District Attorney - Democrat,20
,R Seth Williams,20
R Seth Williams,9,20
Total,9,20
,District Attorney - Democrat,21
,R Seth Williams,21
R Seth Williams,5,21
Total,5,21
,District Attorney - Democrat,22
,R Seth Williams,22
R Seth Williams,4,22
Total,4,22
,District Attorney - Democrat,23
,R Seth Williams,23
R Seth Williams,5,23
Total,5,23
