col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,division
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,35,28,24,16,15,14,14,10,9,6,6,4,4,3,2,2,2,2,1,1,1,1,0,0,28,25,18,15,6,6,3,1,0,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,2
,Timika Lane,Sierra Thomas Street,Giovanni Campbell,Anne Marie Coyle,Daniel D Mccaffery,Leon A King Ii,Tracy B Roman,Joe Fernandes,Vince Giusini,Dawn M Tancredi,Derrick W Coker,Kenneth J Powell Jr,Stephanie M Sawyer,Daine A Grey Jr,John J O Connor Jr,Jon Marshall,Conor Corcoran,Deborah D Cianfrani,James C Crumlish,Rania Major,Fran Shields,Frank Bennett,Katie Scrivner,Sean P Stevens,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Shoshana Bricklin,Daine A Grey Jr,Frank Bennett,Conor Corcoran,Joe Fernandes,Robert M Kline,Derrick W Coker,2
Timika Lane,0,17,21,17,14,14,10,10,9,7,5,1,5,1,0,1,1,1,0,1,0,0,0,0,22,20,17,12,4,3,1,1,1,1,0,2
Sierra Thomas Street,,0,12,19,8,7,12,8,9,2,1,1,2,1,1,0,1,1,0,0,0,0,0,0,18,12,8,11,2,2,3,1,1,0,0,2
Giovanni Campbell,,,0,12,16,13,3,6,3,8,5,1,3,1,1,0,1,1,0,0,0,0,0,0,17,15,15,4,4,2,1,1,0,0,0,2
Anne Marie Coyle,,,,0,8,8,10,8,7,3,1,2,1,1,2,0,0,0,0,0,0,0,0,0,18,13,9,8,2,1,2,0,1,0,0,2
Daniel D Mccaffery,,,,,0,11,1,5,0,7,1,2,0,0,2,0,1,1,0,0,0,0,0,0,15,13,14,1,1,0,1,1,0,0,0,2
Leon A King Ii,,,,,,0,1,7,0,6,2,2,2,1,0,0,0,0,0,0,0,0,0,0,15,13,13,2,1,0,1,0,0,1,0,2
Tracy B Roman,,,,,,,0,7,9,2,1,1,2,1,1,1,0,0,0,1,0,0,0,0,9,5,2,9,2,2,2,1,1,0,0,2
Joe Fernandes,,,,,,,,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,8,5,5,1,1,1,0,0,0,0,2
Vince Giusini,,,,,,,,,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,0,8,3,3,0,0,0,0,0,2
Dawn M Tancredi,,,,,,,,,,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,9,7,8,0,1,0,1,0,1,0,0,2
Derrick W Coker,,,,,,,,,,,0,1,3,1,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,2,0,0,0,0,0,2
Kenneth J Powell Jr,,,,,,,,,,,,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,3,2,1,0,1,0,0,1,0,2
Stephanie M Sawyer,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,4,3,2,0,0,0,1,0,2
Daine A Grey Jr,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,1,1,1,0,1,0,0,2
John J O Connor Jr,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,1,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
James C Crumlish,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,19,18,5,3,1,3,1,1,0,0,2
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,4,1,1,0,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,1,0,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,0,0,1,0,2
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,33,26,24,23,18,16,15,14,10,9,6,5,5,3,3,2,1,1,1,1,0,0,0,0,30,20,19,15,5,4,3,2,2,1,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,3
,Timika Lane,Anne Marie Coyle,Sierra Thomas Street,Tracy B Roman,Giovanni Campbell,Vince Giusini,Joe Fernandes,Daniel D Mccaffery,Leon A King Ii,Kenneth J Powell Jr,Stephanie M Sawyer,John J O Connor Jr,Dawn M Tancredi,Derrick W Coker,James C Crumlish,Conor Corcoran,Sean P Stevens,Daine A Grey Jr,Deborah D Cianfrani,Frank Bennett,Rania Major,Jon Marshall,Katie Scrivner,Fran Shields,Martin Coleman,Henry Lewandowski,Tracy B Roman,Fran Shields,Shoshana Bricklin,Frank Bennett,Daine A Grey Jr,Joe Fernandes,Conor Corcoran,Robert M Kline,Derrick W Coker,3
Timika Lane,1,17,18,18,12,12,17,7,9,4,3,1,3,1,2,1,3,1,0,1,1,0,0,0,25,18,16,10,3,1,1,2,1,0,0,3
Anne Marie Coyle,,1,19,16,10,15,12,7,6,1,1,1,0,0,2,0,0,0,0,1,0,0,1,0,20,18,17,5,2,2,1,1,1,1,0,3
Sierra Thomas Street,,,1,16,10,13,11,10,7,1,4,4,2,1,0,0,0,1,0,0,0,1,1,0,19,19,16,7,4,2,1,1,1,2,0,3
Tracy B Roman,,,,0,5,16,16,3,2,2,2,3,1,0,1,1,1,0,0,0,0,0,1,0,17,13,18,4,3,2,0,0,0,2,0,3
Giovanni Campbell,,,,,0,7,4,15,12,4,4,3,4,0,3,2,1,0,0,1,0,0,0,0,14,14,1,14,7,2,2,1,1,1,0,3
Vince Giusini,,,,,,0,12,5,4,2,2,3,1,0,1,2,1,0,1,0,1,0,1,0,17,15,12,5,5,2,2,0,0,1,0,3
Joe Fernandes,,,,,,,0,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,16,14,11,5,1,1,0,1,0,1,0,3
Daniel D Mccaffery,,,,,,,,1,10,2,5,3,4,1,0,1,0,0,0,1,0,0,0,0,12,13,1,11,5,1,1,0,0,1,0,3
Leon A King Ii,,,,,,,,,1,7,4,1,2,1,2,2,1,1,2,0,2,1,0,0,11,11,4,9,4,2,4,2,0,0,0,3
Kenneth J Powell Jr,,,,,,,,,,0,4,1,0,2,1,0,2,2,1,1,2,1,0,0,4,2,5,2,3,4,3,1,0,0,0,3
Stephanie M Sawyer,,,,,,,,,,,0,2,2,1,0,1,2,2,0,0,1,1,0,0,3,3,5,4,4,0,3,1,0,0,0,3
John J O Connor Jr,,,,,,,,,,,,0,2,0,0,0,0,0,1,0,1,0,1,0,2,4,1,2,4,1,0,0,0,1,0,3
Dawn M Tancredi,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,2,0,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,2,1,1,1,0,0,3
James C Crumlish,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,2,2,1,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,1,0,2,1,1,1,1,0,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,3,0,2,2,0,1,1,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,2,1,0,0,1,1,0,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,22,14,12,3,1,2,1,0,1,0,3
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,12,4,1,0,1,0,0,0,3
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,1,0,1,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,0,0,3
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,3
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,34,30,30,25,23,21,19,18,18,10,9,6,5,4,4,3,3,2,2,2,2,1,1,0,33,27,25,16,9,7,5,4,2,2,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,Timika Lane,Anne Marie Coyle,Sierra Thomas Street,Joe Fernandes,Tracy B Roman,Vince Giusini,Daniel D Mccaffery,Giovanni Campbell,Leon A King Ii,Stephanie M Sawyer,Dawn M Tancredi,Derrick W Coker,John J O Connor Jr,Kenneth J Powell Jr,Rania Major,Frank Bennett,Daine A Grey Jr,Jon Marshall,Deborah D Cianfrani,James C Crumlish,Sean P Stevens,Katie Scrivner,Conor Corcoran,Fran Shields,Martin Coleman,Henry Lewandowski,Tracy B Roman,Fran Shields,Shoshana Bricklin,Daine A Grey Jr,Robert M Kline,Frank Bennett,Joe Fernandes,Conor Corcoran,Derrick W Coker,4
Timika Lane,6,39,43,40,32,33,18,15,13,8,7,4,3,4,3,0,2,1,2,1,1,1,0,0,46,45,35,11,6,4,3,3,2,2,1,4
Anne Marie Coyle,,0,39,31,29,31,17,15,12,2,4,3,2,1,1,2,1,2,0,2,2,0,0,0,43,37,36,10,5,1,4,3,0,0,0,4
Sierra Thomas Street,,,1,30,33,29,18,13,13,6,4,5,4,3,3,3,1,1,2,0,1,1,0,0,45,35,33,13,5,2,2,1,2,1,0,4
Joe Fernandes,,,,0,32,33,9,5,3,1,4,1,0,1,1,0,0,1,1,0,0,1,0,0,36,36,32,2,1,0,0,1,0,2,1,4
Tracy B Roman,,,,,1,29,6,2,2,3,1,3,2,2,1,0,0,0,1,0,0,1,0,0,30,24,32,1,3,2,1,1,0,1,0,4
Vince Giusini,,,,,,0,5,2,1,1,2,3,2,0,2,1,1,0,2,0,0,0,0,0,33,28,30,1,3,0,2,3,2,0,1,4
Daniel D Mccaffery,,,,,,,1,15,15,2,7,1,5,2,1,1,1,0,0,0,0,1,0,0,17,17,5,12,5,0,2,2,1,1,0,4
Giovanni Campbell,,,,,,,,0,14,4,6,2,1,2,4,2,0,1,0,1,1,0,0,0,13,13,2,11,5,2,3,4,1,0,0,4
Leon A King Ii,,,,,,,,,1,1,2,3,2,1,2,0,0,0,0,0,0,0,0,0,13,11,2,10,2,1,1,0,1,0,0,4
Stephanie M Sawyer,,,,,,,,,,1,4,2,3,4,3,1,2,1,1,1,1,0,0,0,1,2,5,3,6,4,2,2,1,1,0,4
Dawn M Tancredi,,,,,,,,,,,0,1,3,2,0,2,0,1,2,0,0,0,0,0,4,6,4,3,4,1,1,1,1,1,0,4
Derrick W Coker,,,,,,,,,,,,0,0,1,3,1,0,1,2,0,0,0,0,0,4,2,5,2,1,3,0,0,1,0,1,4
John J O Connor Jr,,,,,,,,,,,,,0,2,1,2,1,1,0,0,0,0,0,0,3,3,3,3,4,0,2,1,1,0,0,4
Kenneth J Powell Jr,,,,,,,,,,,,,,1,1,2,0,1,0,0,0,0,0,0,3,3,3,1,1,2,1,1,1,1,0,4
Rania Major,,,,,,,,,,,,,,,0,1,2,0,1,1,0,0,0,0,3,1,3,1,2,1,2,1,0,0,1,4
Frank Bennett,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,3,1,2,0,1,0,1,1,1,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,0,0,0,2,1,2,1,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,2,2,0,1,1,1,1,0,1,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,0,1,4
James C Crumlish,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,41,31,9,1,0,1,0,2,0,0,4
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,1,31,9,1,0,0,0,0,1,1,4
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,1,0,1,1,1,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,1,0,0,4
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,4,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,4
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,71,65,62,47,42,40,28,23,20,13,11,9,9,8,7,5,4,4,3,2,2,1,0,0,63,52,52,16,11,6,6,5,3,2,1,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,5
,Timika Lane,Joe Fernandes,Giovanni Campbell,Daniel D Mccaffery,Anne Marie Coyle,Leon A King Ii,Sierra Thomas Street,Tracy B Roman,Dawn M Tancredi,Vince Giusini,Kenneth J Powell Jr,Derrick W Coker,James C Crumlish,Daine A Grey Jr,Deborah D Cianfrani,Rania Major,Sean P Stevens,Stephanie M Sawyer,Conor Corcoran,Fran Shields,Frank Bennett,John J O Connor Jr,Jon Marshall,Katie Scrivner,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Joe Fernandes,Daine A Grey Jr,Robert M Kline,Conor Corcoran,Derrick W Coker,Frank Bennett,Shoshana Bricklin,5
Timika Lane,1,25,14,12,11,11,11,11,10,7,1,1,2,0,0,0,1,1,0,0,0,0,0,0,23,21,10,10,1,1,1,0,0,0,0,5
Joe Fernandes,,0,9,9,9,7,10,10,8,7,1,0,2,0,0,0,0,1,0,0,0,0,0,0,16,18,7,9,1,1,0,0,0,0,0,5
Giovanni Campbell,,,0,11,1,10,2,1,10,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,13,10,9,3,2,0,1,0,0,0,0,5
Daniel D Mccaffery,,,,0,1,9,0,0,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,9,11,2,1,0,0,0,0,0,0,5
Anne Marie Coyle,,,,,0,1,9,10,0,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,10,1,7,0,1,0,0,0,0,0,5
Leon A King Ii,,,,,,0,0,1,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,8,11,1,0,0,1,0,0,0,0,5
Sierra Thomas Street,,,,,,,0,10,0,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,7,0,7,1,1,0,0,0,0,0,5
Tracy B Roman,,,,,,,,0,0,6,1,2,1,1,1,0,1,1,0,0,0,0,0,0,7,8,0,9,0,1,1,0,0,0,0,5
Dawn M Tancredi,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,1,0,0,0,0,0,0,0,5
Vince Giusini,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5,0,6,1,0,0,0,0,0,0,5
Kenneth J Powell Jr,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,0,0,0,0,5
Derrick W Coker,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,5
James C Crumlish,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5
Deborah D Cianfrani,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5
Rania Major,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Sean P Stevens,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,17,9,9,1,0,1,0,0,0,0,5
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,0,0,0,0,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,5
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,34,25,16,14,12,12,12,12,10,7,3,2,2,1,1,1,1,1,0,0,0,0,0,0,25,22,13,11,2,1,1,0,0,0,0,5
