col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,District Attorney - Democrat,All
,Vince Giusini,Dawn M Tancredi,Anne Marie Coyle,Daniel D Mccaffery,Joe Fernandes,Giovanni Campbell,Timika Lane,James C Crumlish,Deborah D Cianfrani,John J O Connor Jr,Kenneth J Powell Jr,Tracy B Roman,Leon A King Ii,Sierra Thomas Street,Stephanie M Sawyer,Conor Corcoran,Frank Bennett,Daine A Grey Jr,Rania Major,Sean P Stevens,Jon Marshall,Derrick W Coker,Fran Shields,Katie Scrivner,R Seth Williams,All
Vince Giusini,124,245,196,129,123,96,86,66,93,56,53,73,24,47,35,23,19,17,15,15,10,8,0,0,359,All
Dawn M Tancredi,,44,148,212,154,167,133,129,95,56,47,26,42,15,27,21,14,5,12,13,2,2,0,0,320,All
Anne Marie Coyle,,,12,112,101,49,74,52,50,54,49,66,14,48,20,13,12,10,8,6,5,2,0,0,230,All
Daniel D Mccaffery,,,,3,129,141,121,86,43,51,38,21,41,13,19,13,6,9,6,6,2,3,0,0,230,All
Joe Fernandes,,,,,0,106,155,62,23,23,14,54,35,39,11,4,8,7,3,3,3,6,0,0,215,All
Giovanni Campbell,,,,,,1,108,59,29,20,29,7,41,11,15,5,7,8,8,3,4,7,0,0,166,All
Timika Lane,,,,,,,0,54,10,15,13,45,39,42,13,1,3,5,6,3,3,3,0,0,180,All
James C Crumlish,,,,,,,,6,17,20,25,7,9,0,14,5,5,10,3,8,6,4,0,0,114,All
Deborah D Cianfrani,,,,,,,,,1,18,10,10,3,5,23,12,8,5,4,9,6,6,0,0,95,All
John J O Connor Jr,,,,,,,,,,5,20,8,6,4,8,10,6,1,4,2,3,2,0,0,71,All
Kenneth J Powell Jr,,,,,,,,,,,2,7,11,5,12,5,5,7,4,3,2,4,0,0,68,All
Tracy B Roman,,,,,,,,,,,,4,3,35,9,3,7,3,5,1,1,0,0,0,75,All
Leon A King Ii,,,,,,,,,,,,,0,7,6,3,5,4,3,1,1,2,0,0,53,All
Sierra Thomas Street,,,,,,,,,,,,,,1,7,4,0,3,3,1,0,0,0,0,55,All
Stephanie M Sawyer,,,,,,,,,,,,,,,0,11,10,12,10,7,10,6,0,0,48,All
Conor Corcoran,,,,,,,,,,,,,,,,1,5,3,1,5,5,2,0,0,28,All
Frank Bennett,,,,,,,,,,,,,,,,,1,0,4,3,1,1,0,0,20,All
Daine A Grey Jr,,,,,,,,,,,,,,,,,,0,2,4,2,5,0,0,19,All
Rania Major,,,,,,,,,,,,,,,,,,,1,4,2,2,0,0,18,All
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,19,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,2,0,0,12,All
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,0,0,0,13,All
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
R Seth Williams,,,,,,,,,,,,,,,,,,,,,,,,,11,All
Total,610,501,328,288,252,214,214,179,123,103,98,98,68,63,62,36,28,26,24,24,17,14,0,0,599,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,District Attorney - Democrat,1
,Dawn M Tancredi,Vince Giusini,Joe Fernandes,Daniel D Mccaffery,James C Crumlish,Timika Lane,Giovanni Campbell,Anne Marie Coyle,Deborah D Cianfrani,Tracy B Roman,John J O Connor Jr,Kenneth J Powell Jr,Sierra Thomas Street,Leon A King Ii,Conor Corcoran,Derrick W Coker,Frank Bennett,Jon Marshall,Rania Major,Stephanie M Sawyer,Daine A Grey Jr,Fran Shields,Katie Scrivner,Sean P Stevens,R Seth Williams,1
Dawn M Tancredi,1,18,17,16,16,10,12,4,7,1,2,3,0,2,1,1,1,1,1,1,0,0,0,0,24,1
Vince Giusini,,11,9,7,3,4,2,6,5,4,0,1,3,0,0,0,1,0,0,0,0,0,0,0,20,1
