col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,division
Tracy B Roman,,,,,,,,,,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Joe Fernandes,,,,,,,,,,,,0,43,31,27,25,18,16,11,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Kenneth J Powell Jr,,,,,,,,,,,,,0,25,26,23,19,19,8,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Anne Marie Coyle,,,,,,,,,,,,,,0,14,13,9,10,5,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
John J O Connor Jr,,,,,,,,,,,,,,,0,23,13,14,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,0,16,14,11,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,0,12,4,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
James C Crumlish,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Timika Lane,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Giovanni Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Sierra Thomas Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,51,51,20,12,1,1,1,1,1,1,0,51,47,32,28,28,24,19,11,8,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,3
,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Joe Fernandes,Robert M Kline,Daine A Grey Jr,Frank Bennett,Conor Corcoran,Shoshana Bricklin,Derrick W Coker,Kenneth J Powell Jr,Anne Marie Coyle,Daniel D Mccaffery,John J O Connor Jr,Vince Giusini,Joe Fernandes,Dawn M Tancredi,Timika Lane,Tracy B Roman,Giovanni Campbell,Sean P Stevens,Conor Corcoran,Deborah D Cianfrani,James C Crumlish,Stephanie M Sawyer,Leon A King Ii,Sierra Thomas Street,Daine A Grey Jr,Frank Bennett,Jon Marshall,Derrick W Coker,Fran Shields,Katie Scrivner,Rania Major,3
Henry Lewandowski,2,25,12,4,4,2,3,3,2,2,0,111,35,34,35,20,17,17,15,7,4,4,5,3,4,4,3,2,2,1,2,1,0,0,0,3
Fran Shields,,0,11,0,3,1,0,1,2,2,0,23,16,22,6,8,15,14,14,2,6,3,3,3,2,2,3,0,0,0,2,0,0,0,0,3
Martin Coleman,,,0,3,0,2,0,0,0,0,0,11,12,13,4,5,10,9,11,3,2,1,0,2,1,0,1,2,0,1,1,0,0,0,0,3
Tracy B Roman,,,,0,0,1,0,0,0,0,0,2,4,3,3,6,1,1,1,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3
Joe Fernandes,,,,,0,0,1,0,0,0,0,4,2,4,1,2,4,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
Robert M Kline,,,,,,0,0,2,0,0,0,2,2,3,2,3,1,1,1,1,1,0,1,1,1,0,0,2,0,1,0,1,0,0,0,3
Daine A Grey Jr,,,,,,,0,0,0,0,0,3,2,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
Frank Bennett,,,,,,,,0,0,0,0,3,1,2,2,1,0,0,0,1,0,1,1,1,2,0,0,1,0,1,0,1,0,0,0,3
Conor Corcoran,,,,,,,,,0,0,0,2,1,2,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
Shoshana Bricklin,,,,,,,,,,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Kenneth J Powell Jr,,,,,,,,,,,,0,30,30,34,13,15,17,13,5,2,4,3,2,3,1,1,1,2,1,2,1,0,0,0,3
Anne Marie Coyle,,,,,,,,,,,,,0,20,11,12,16,14,15,8,4,4,1,1,2,1,0,2,1,0,1,0,0,0,0,3
Daniel D Mccaffery,,,,,,,,,,,,,,0,8,10,18,17,16,2,6,3,5,4,4,2,3,1,1,2,1,1,0,0,0,3
John J O Connor Jr,,,,,,,,,,,,,,,0,3,1,3,0,3,1,2,0,3,2,0,0,2,0,0,1,0,0,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,0,6,5,3,7,4,0,2,2,0,2,2,3,1,0,1,0,0,0,0,3
Joe Fernandes,,,,,,,,,,,,,,,,,0,13,16,2,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,0,12,0,0,0,0,2,1,1,1,1,1,0,1,0,0,0,0,3
Timika Lane,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
Tracy B Roman,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,3
Giovanni Campbell,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,0,0,0,1,0,0,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,0,0,1,0,1,0,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,0,0,0,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Sierra Thomas Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,128,29,17,7,4,4,3,3,2,2,0,114,41,39,37,24,21,19,19,8,6,6,5,5,4,4,3,3,2,2,2,1,0,0,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,Anne Marie Coyle,Tracy B Roman,Vince Giusini,Daniel D Mccaffery,Deborah D Cianfrani,Giovanni Campbell,John J O Connor Jr,Dawn M Tancredi,Rania Major,Stephanie M Sawyer,Timika Lane,Joe Fernandes,James C Crumlish,Sierra Thomas Street,Frank Bennett,Jon Marshall,Kenneth J Powell Jr,Conor Corcoran,Daine A Grey Jr,Derrick W Coker,Fran Shields,Katie Scrivner,Leon A King Ii,Sean P Stevens,Henry Lewandowski,Tracy B Roman,Robert M Kline,Fran Shields,Frank Bennett,Martin Coleman,Shoshana Bricklin,Daine A Grey Jr,Joe Fernandes,Conor Corcoran,Derrick W Coker,4
Anne Marie Coyle,0,3,6,4,4,3,5,3,2,2,2,3,1,1,1,1,1,0,0,0,0,0,0,0,7,4,4,2,2,1,1,0,1,0,0,4
Tracy B Roman,,0,4,1,3,2,0,0,2,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,6,3,1,0,1,2,0,1,0,0,0,4
Vince Giusini,,,0,4,3,3,3,2,1,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,5,5,3,2,2,1,1,1,0,0,0,4
Daniel D Mccaffery,,,,0,2,3,3,4,1,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,4,3,3,2,1,0,2,1,0,0,0,4
Deborah D Cianfrani,,,,,0,1,0,1,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,0,0,1,1,0,0,4
Giovanni Campbell,,,,,,0,3,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,2,2,0,1,0,0,1,0,0,0,4
John J O Connor Jr,,,,,,,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,2,1,1,0,1,0,0,0,0,4
Dawn M Tancredi,,,,,,,,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,3,1,3,1,1,0,1,0,0,0,0,4
Rania Major,,,,,,,,,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,1,0,1,0,0,4
Stephanie M Sawyer,,,,,,,,,,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,3,4,0,1,0,0,2,1,1,0,0,4
Timika Lane,,,,,,,,,,,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,1,0,1,0,0,4
Joe Fernandes,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,0,0,1,0,0,4
James C Crumlish,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,4
Sierra Thomas Street,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,1,2,1,1,1,1,0,0,4
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,2,1,1,0,0,4
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,11,8,8,6,5,5,5,4,4,4,4,3,2,2,1,1,1,0,0,0,0,0,0,0,11,7,4,2,2,2,2,1,1,0,0,4
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,5
,Henry Lewandowski,Martin Coleman,Fran Shields,Daine A Grey Jr,Tracy B Roman,Frank Bennett,Robert M Kline,Joe Fernandes,Shoshana Bricklin,Conor Corcoran,Derrick W Coker,Anne Marie Coyle,Kenneth J Powell Jr,Timika Lane,Joe Fernandes,Daniel D Mccaffery,John J O Connor Jr,Vince Giusini,Dawn M Tancredi,Rania Major,Stephanie M Sawyer,Daine A Grey Jr,Sierra Thomas Street,Frank Bennett,Giovanni Campbell,James C Crumlish,Tracy B Roman,Conor Corcoran,Deborah D Cianfrani,Derrick W Coker,Katie Scrivner,Leon A King Ii,Sean P Stevens,Fran Shields,Jon Marshall,5
Henry Lewandowski,5,9,4,0,2,1,0,0,0,0,0,9,11,8,7,6,7,6,4,2,0,0,2,1,0,1,3,1,1,0,0,0,1,0,0,5
Martin Coleman,,0,6,0,2,1,1,0,0,0,0,9,6,8,9,5,5,3,4,0,1,1,2,0,0,1,2,1,1,0,0,0,0,0,0,5
Fran Shields,,,0,3,0,1,2,0,0,0,0,7,6,5,6,5,3,2,3,2,2,3,1,1,1,2,0,1,0,0,0,0,0,0,0,5
Daine A Grey Jr,,,,0,1,1,1,0,1,0,0,1,2,2,1,1,1,2,0,2,2,2,1,1,2,1,0,0,0,1,0,1,0,0,0,5
Tracy B Roman,,,,,0,0,1,1,1,0,0,2,0,3,1,1,1,3,1,0,2,1,1,1,1,0,2,1,1,1,0,1,0,0,0,5
Frank Bennett,,,,,,0,0,0,0,0,0,1,3,1,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5
Robert M Kline,,,,,,,0,1,0,0,0,2,2,1,1,2,0,1,1,0,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,5
Joe Fernandes,,,,,,,,0,0,0,0,2,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5
Shoshana Bricklin,,,,,,,,,0,0,0,0,0,1,0,1,0,1,1,0,2,0,0,0,2,0,0,0,0,1,1,1,0,0,0,5
Conor Corcoran,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Anne Marie Coyle,,,,,,,,,,,,1,7,9,7,4,6,3,5,2,3,3,1,1,0,1,2,2,1,0,0,0,0,0,0,5
Kenneth J Powell Jr,,,,,,,,,,,,,0,6,6,4,7,2,3,3,1,2,2,1,1,2,1,1,0,0,0,0,0,0,0,5
Timika Lane,,,,,,,,,,,,,,0,6,4,4,4,4,1,3,2,2,0,1,1,3,0,1,1,0,1,0,0,0,5
Joe Fernandes,,,,,,,,,,,,,,,0,5,4,3,4,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,5
Daniel D Mccaffery,,,,,,,,,,,,,,,,0,1,3,3,0,2,1,1,1,2,2,1,1,0,0,1,0,1,0,0,5
John J O Connor Jr,,,,,,,,,,,,,,,,,0,1,2,4,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,5
Vince Giusini,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,1,2,1,3,0,1,1,0,1,1,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,0,0,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,0,3,0,1,2,0,0,1,0,1,1,1,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,1,0,0,0,0,0,0,0,5
Sierra Thomas Street,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,0,0,0,0,0,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,0,5
Giovanni Campbell,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,1,0,0,0,5
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,25,12,9,4,4,3,3,2,2,0,0,15,15,11,10,9,9,9,6,5,5,4,4,3,3,3,3,2,1,1,1,1,1,0,0,5
