col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Controller - Democrat,,,All
,Anne Marie Coyle,Daniel D Mccaffery,Joe Fernandes,Dawn M Tancredi,Vince Giusini,Timika Lane,John J O Connor Jr,James C Crumlish,Giovanni Campbell,Tracy B Roman,Stephanie M Sawyer,Sierra Thomas Street,Kenneth J Powell Jr,Deborah D Cianfrani,Conor Corcoran,Frank Bennett,Daine A Grey Jr,Derrick W Coker,Leon A King Ii,Sean P Stevens,Rania Major,Jon Marshall,Katie Scrivner,Fran Shields,Alan Butkovitz,Brett Mandel,Mark Zecca,All
Anne Marie Coyle,15,316,245,166,172,184,154,146,97,128,71,80,68,62,54,47,37,34,20,25,16,14,0,0,378,162,47,All
Daniel D Mccaffery,,9,160,183,92,117,169,131,103,59,78,27,78,44,59,48,29,18,35,22,12,14,1,0,322,104,32,All
Joe Fernandes,,,5,104,105,163,53,82,54,90,29,64,27,20,12,14,12,19,17,7,4,4,0,0,199,74,19,All
Dawn M Tancredi,,,,0,39,88,74,73,60,42,44,19,32,41,18,17,20,6,20,7,8,5,1,0,161,63,15,All
Vince Giusini,,,,,4,82,47,41,61,80,31,64,20,19,21,7,8,24,11,6,3,3,0,0,132,74,21,All
Timika Lane,,,,,,0,18,55,42,85,21,70,16,9,7,6,14,8,18,2,9,0,0,0,164,46,15,All
John J O Connor Jr,,,,,,,3,50,47,32,32,12,50,33,45,23,17,8,12,21,9,9,1,0,138,53,25,All
James C Crumlish,,,,,,,,1,31,17,30,7,20,14,14,15,14,22,4,11,2,3,0,0,119,48,8,All
Giovanni Campbell,,,,,,,,,0,18,42,14,22,18,26,16,19,24,23,7,7,6,1,0,110,49,12,All
Tracy B Roman,,,,,,,,,,2,26,62,18,18,6,9,15,2,2,4,9,6,0,0,99,49,17,All
Stephanie M Sawyer,,,,,,,,,,,0,12,19,21,18,11,23,17,11,10,12,7,0,0,63,46,10,All
Sierra Thomas Street,,,,,,,,,,,,0,11,6,2,5,2,4,4,1,6,6,0,0,61,31,9,All
Kenneth J Powell Jr,,,,,,,,,,,,,0,7,12,7,9,8,7,4,7,7,1,0,58,28,11,All
Deborah D Cianfrani,,,,,,,,,,,,,,0,20,19,14,8,4,7,5,6,0,0,42,35,7,All
Conor Corcoran,,,,,,,,,,,,,,,0,16,2,4,11,11,5,5,0,0,53,19,6,All
Frank Bennett,,,,,,,,,,,,,,,,0,6,5,5,4,7,7,0,0,42,27,3,All
Daine A Grey Jr,,,,,,,,,,,,,,,,,0,8,2,5,6,3,0,0,27,22,4,All
Derrick W Coker,,,,,,,,,,,,,,,,,,0,5,4,6,3,0,0,16,27,3,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,28,12,6,All
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,2,5,0,0,22,13,4,All
Rania Major,,,,,,,,,,,,,,,,,,,,,1,3,0,0,16,10,1,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,16,8,1,All
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,All
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Alan Butkovitz,,,,,,,,,,,,,,,,,,,,,,,,,42,0,0,All
Brett Mandel,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,All
Mark Zecca,,,,,,,,,,,,,,,,,,,,,,,,,,,3,All
Total,626,496,312,245,241,235,229,188,177,176,127,105,104,86,81,74,59,51,48,40,31,27,1,0,589,250,66,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Controller - Democrat,,,1
,Anne Marie Coyle,Daniel D Mccaffery,Dawn M Tancredi,Vince Giusini,Joe Fernandes,John J O Connor Jr,Tracy B Roman,Conor Corcoran,Kenneth J Powell Jr,James C Crumlish,Timika Lane,Giovanni Campbell,Stephanie M Sawyer,Daine A Grey Jr,Deborah D Cianfrani,Leon A King Ii,Sierra Thomas Street,Rania Major,Derrick W Coker,Fran Shields,Frank Bennett,Jon Marshall,Katie Scrivner,Sean P Stevens,Alan Butkovitz,Brett Mandel,Mark Zecca,1
Anne Marie Coyle,0,25,12,11,10,10,10,9,9,8,8,6,4,4,4,4,3,1,0,0,0,0,0,0,22,7,4,1
Daniel D Mccaffery,,1,10,7,7,9,8,7,8,5,8,8,7,3,4,5,3,0,0,0,0,0,0,0,20,2,4,1
Dawn M Tancredi,,,0,1,5,4,4,2,3,3,6,2,2,1,3,1,2,0,0,0,0,0,0,0,8,4,2,1
Vince Giusini,,,,0,3,3,4,6,2,3,2,4,2,1,0,2,0,1,0,0,0,0,0,0,7,2,3,1
Joe Fernandes,,,,,0,0,1,0,1,4,5,2,2,1,0,1,1,0,0,0,0,0,0,0,7,2,1,1
John J O Connor Jr,,,,,,0,2,4,4,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,7,2,0,1
Tracy B Roman,,,,,,,0,2,4,0,3,1,1,3,3,0,1,1,0,0,0,0,0,0,5,1,3,1
Conor Corcoran,,,,,,,,0,0,2,1,6,3,0,0,3,0,0,0,0,0,0,0,0,7,2,0,1
Kenneth J Powell Jr,,,,,,,,,0,1,1,0,1,3,3,2,1,1,0,0,0,0,0,0,6,2,2,1
James C Crumlish,,,,,,,,,,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,7,1,1,1
Timika Lane,,,,,,,,,,,0,2,2,0,0,1,2,0,0,0,0,0,0,0,6,0,2,1
Giovanni Campbell,,,,,,,,,,,,0,4,0,0,3,0,0,0,0,0,0,0,0,6,0,1,1
Stephanie M Sawyer,,,,,,,,,,,,,0,1,1,2,1,0,0,0,0,0,0,0,5,0,2,1
Daine A Grey Jr,,,,,,,,,,,,,,0,3,0,0,1,0,0,0,0,0,0,2,2,1,1
Deborah D Cianfrani,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,2,0,1
Leon A King Ii,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,5,0,0,1
Sierra Thomas Street,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,1,0,1
Rania Major,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1
Derrick W Coker,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
