col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Superior Court - Democrat,,1
,Vince Giusini,Giovanni Campbell,Anne Marie Coyle,John J O Connor Jr,Daniel D Mccaffery,Dawn M Tancredi,Joe Fernandes,Deborah D Cianfrani,Sean P Stevens,Tracy B Roman,Conor Corcoran,James C Crumlish,Kenneth J Powell Jr,Timika Lane,Daine A Grey Jr,Derrick W Coker,Jon Marshall,Leon A King Ii,Sierra Thomas Street,Stephanie M Sawyer,Fran Shields,Frank Bennett,Katie Scrivner,Rania Major,Joseph C Waters Jr,Jack Mcvay Jr,1
Vince Giusini,0,9,6,7,3,5,3,3,1,3,0,1,2,1,1,1,1,1,1,0,0,0,0,0,9,2,1
Giovanni Campbell,,1,4,5,2,3,2,3,1,1,0,1,2,0,0,1,1,1,0,0,0,0,0,0,6,1,1
Anne Marie Coyle,,,1,5,2,2,3,1,0,2,0,2,1,2,1,0,0,0,1,1,0,0,0,0,6,1,1
John J O Connor Jr,,,,0,1,2,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6,0,1
Daniel D Mccaffery,,,,,1,3,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5,0,1
Dawn M Tancredi,,,,,,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,1,1
Joe Fernandes,,,,,,,0,0,0,2,0,1,1,2,0,0,0,0,1,1,0,0,0,0,3,1,1
Deborah D Cianfrani,,,,,,,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
Sean P Stevens,,,,,,,,,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Tracy B Roman,,,,,,,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,1
Conor Corcoran,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
James C Crumlish,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1
Kenneth J Powell Jr,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1
Timika Lane,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,1,1,1
Daine A Grey Jr,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
Derrick W Coker,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,1
Jon Marshall,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1
Sierra Thomas Street,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Joseph C Waters Jr,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Jack Mcvay Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,13,10,8,7,6,6,4,3,3,3,2,2,2,2,1,1,1,1,1,1,0,0,0,0,12,2,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Superior Court - Democrat,,2
,Joe Fernandes,Kenneth J Powell Jr,Anne Marie Coyle,John J O Connor Jr,Vince Giusini,Dawn M Tancredi,Daniel D Mccaffery,James C Crumlish,Timika Lane,Conor Corcoran,Daine A Grey Jr,Deborah D Cianfrani,Rania Major,Stephanie M Sawyer,Derrick W Coker,Fran Shields,Frank Bennett,Giovanni Campbell,Jon Marshall,Katie Scrivner,Leon A King Ii,Sean P Stevens,Sierra Thomas Street,Tracy B Roman,Joseph C Waters Jr,Jack Mcvay Jr,2
Joe Fernandes,0,43,31,27,25,18,16,11,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,28,1,2
