col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,division
John J O Connor Jr,,,,,,,,,11,53,7,8,12,7,25,21,1,11,6,5,8,4,1,0,90,94,97,11,17,9,9,15,16,10,9,6,12,5,3,13,14,2,2,2,7,7,5,4,2,All
Kenneth J Powell Jr,,,,,,,,,,11,15,19,37,11,24,14,10,7,13,8,8,4,0,0,29,39,39,33,21,5,7,6,14,6,8,11,9,22,7,12,6,2,7,2,5,2,4,4,5,All
Tracy B Roman,,,,,,,,,,,4,7,20,64,23,8,8,8,1,10,1,2,0,0,28,18,16,11,46,43,38,25,14,20,13,12,5,1,10,5,5,5,5,2,3,3,0,2,0,All
Leon A King Ii,,,,,,,,,,,,0,23,7,4,13,1,6,8,5,2,3,0,0,58,81,67,32,5,3,5,3,11,0,3,1,1,11,2,3,3,4,2,6,0,1,2,2,3,All
Stephanie M Sawyer,,,,,,,,,,,,,0,15,23,18,23,7,18,11,2,4,1,0,12,30,18,50,10,13,3,14,25,1,2,11,7,20,12,2,3,9,5,6,4,1,5,1,1,All
Sierra Thomas Street,,,,,,,,,,,,,,3,17,5,1,1,9,3,2,2,0,0,31,12,5,12,42,41,39,20,8,19,19,6,5,1,3,2,2,7,2,2,1,1,1,0,1,All
Deborah D Cianfrani,,,,,,,,,,,,,,,1,9,6,7,7,7,7,4,0,0,10,26,12,7,15,11,8,15,12,6,11,13,5,3,13,9,7,9,4,6,3,5,3,3,3,All
Conor Corcoran,,,,,,,,,,,,,,,,6,3,12,4,4,5,4,0,0,5,17,8,15,6,7,6,10,9,2,6,1,8,4,2,6,5,5,5,5,4,3,4,1,3,All
Daine A Grey Jr,,,,,,,,,,,,,,,,,1,1,4,4,1,2,0,0,6,6,7,10,4,4,2,2,0,1,1,2,1,6,4,1,1,3,1,4,1,1,2,1,0,All
Sean P Stevens,,,,,,,,,,,,,,,,,,4,2,4,3,6,0,0,6,7,5,8,2,1,2,3,2,3,2,1,2,3,5,2,4,4,3,3,2,5,2,3,1,All
Derrick W Coker,,,,,,,,,,,,,,,,,,,0,2,4,2,1,0,3,5,2,7,8,6,5,3,7,1,3,2,2,3,4,0,1,3,1,3,0,0,4,1,1,All
Rania Major,,,,,,,,,,,,,,,,,,,,0,4,2,0,0,6,4,5,6,3,6,2,5,6,1,1,5,2,2,4,1,1,5,4,3,1,1,0,2,0,All
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,3,4,2,8,3,2,2,2,3,4,3,1,1,2,3,1,2,2,2,1,2,1,0,3,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,4,4,4,1,1,1,0,2,1,1,1,1,1,3,0,0,2,1,4,0,1,1,2,2,All
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,0,254,252,7,13,8,9,11,6,11,11,3,8,1,3,2,3,1,2,3,1,2,2,1,0,All
Donna Derose,,,,,,,,,,,,,,,,,,,,,,,,,,1,277,25,2,2,2,2,14,3,2,2,5,8,8,4,3,6,1,5,0,3,5,1,2,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,3,2,1,5,3,1,1,1,8,2,8,3,4,4,1,1,1,2,2,0,1,All
Inja Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,2,6,13,3,3,3,3,23,5,4,1,5,4,2,0,1,0,1,1,All
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,39,39,11,3,12,9,8,2,1,5,7,1,1,3,0,1,2,0,1,0,All
Tia M Seibert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,15,4,6,8,3,2,0,0,1,2,3,1,2,0,0,0,1,1,All
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,1,6,5,0,1,1,1,1,0,2,0,2,1,2,0,0,1,All
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,11,6,10,5,1,2,1,2,8,0,0,0,2,0,2,2,All
Donna Marie Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,10,2,3,5,5,5,2,2,0,3,1,2,2,0,All
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,1,3,0,1,1,2,0,3,0,1,1,0,0,0,All
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,1,0,2,4,0,1,2,1,1,0,1,3,All
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,3,4,3,3,1,1,2,1,2,1,All
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,3,0,2,1,2,1,1,0,2,All
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,0,0,0,0,0,1,0,1,All
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,4,2,1,0,0,0,0,0,All
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,2,0,4,0,1,2,0,All
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,3,1,0,1,0,All
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,0,0,0,0,1,All
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,0,1,1,All
Sharif Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,1,All
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,All
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,All
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,All
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,555,485,464,460,421,370,295,259,217,181,139,132,128,113,98,71,40,39,38,31,27,14,2,0,388,352,332,121,108,86,74,73,56,46,44,39,37,36,31,30,25,24,21,16,14,13,12,11,11,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Vince Giusini,Timika Lane,Giovanni Campbell,Daniel D Mccaffery,Anne Marie Coyle,Joe Fernandes,Kenneth J Powell Jr,Stephanie M Sawyer,Dawn M Tancredi,Leon A King Ii,Deborah D Cianfrani,Sierra Thomas Street,Tracy B Roman,Derrick W Coker,John J O Connor Jr,Sean P Stevens,Conor Corcoran,James C Crumlish,Daine A Grey Jr,Jon Marshall,Fran Shields,Frank Bennett,Katie Scrivner,Rania Major,Donna Derose,Omar Sabir,Inja Coates,Marnie Aument Loughrey,Tia M Seibert,Ashley Michelle Cook,Brigitte A Garvin Johnson,David Mamikonyan,Keith Jackson,Lewis Harris Jr,Suzanne Harmon Carn,Bruce H Bailey,Donna Marie Laws,Warren Bloom,Bobbie T Curry,Holly A Harris Seidle,James Johnson,Kyle J Sampson,Robert Tuerk,Ryan Mulvey,Sharif Ali,Tyrone T Martin,Wayne E Dorsey,Jose A Figueroa,Verna Ragan Tennant,1
Vince Giusini,5,11,12,12,7,6,7,7,5,6,2,1,2,4,4,1,0,2,1,0,0,0,0,0,7,5,4,3,2,1,0,1,3,1,1,2,1,1,1,0,1,1,1,1,0,0,1,0,0,1
Timika Lane,,0,9,5,7,9,4,4,4,6,2,2,1,1,0,1,0,1,1,0,0,0,0,0,5,5,2,4,1,1,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
Giovanni Campbell,,,1,8,4,4,5,6,5,7,1,1,1,3,1,1,0,0,1,0,0,0,0,0,5,3,4,3,0,2,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1
Daniel D Mccaffery,,,,0,5,5,6,4,4,4,2,1,2,4,3,1,1,1,0,1,0,0,0,0,5,4,2,2,0,2,2,0,2,0,2,0,2,1,1,1,0,0,1,1,1,1,0,0,0,1
Anne Marie Coyle,,,,,0,4,4,3,3,1,4,3,4,1,3,0,0,2,0,0,0,0,0,0,3,2,0,0,0,2,2,1,1,1,2,1,1,2,1,1,0,1,0,1,0,0,0,0,0,1
Joe Fernandes,,,,,,0,1,0,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,6,1,4,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
Kenneth J Powell Jr,,,,,,,1,6,0,1,1,0,1,2,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,0,3,2,2,2,1,3,0,0,1,1,1,0,0,0,0,0,3,0,3,0,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1
Dawn M Tancredi,,,,,,,,,0,2,3,3,2,0,1,1,2,0,0,1,0,0,0,0,5,2,2,2,1,2,2,0,0,0,1,2,1,0,0,0,1,1,0,0,1,1,1,0,0,1
Leon A King Ii,,,,,,,,,,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,4,2,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
Deborah D Cianfrani,,,,,,,,,,,0,2,1,0,2,0,1,1,0,0,0,0,0,0,3,0,1,0,1,1,2,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
Sierra Thomas Street,,,,,,,,,,,,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Tracy B Roman,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,1,1,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
Derrick W Coker,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
John J O Connor Jr,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Donna Derose,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,4,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Inja Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tia M Seibert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
Donna Marie Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Sharif Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,33,17,16,15,13,10,10,10,9,9,5,5,5,4,4,4,2,2,1,1,0,0,0,0,10,7,5,4,4,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Giovanni Campbell,Vince Giusini,Daniel D Mccaffery,Dawn M Tancredi,Anne Marie Coyle,Joe Fernandes,Kenneth J Powell Jr,Stephanie M Sawyer,Timika Lane,James C Crumlish,Tracy B Roman,John J O Connor Jr,Leon A King Ii,Conor Corcoran,Deborah D Cianfrani,Sean P Stevens,Sierra Thomas Street,Rania Major,Daine A Grey Jr,Frank Bennett,Derrick W Coker,Fran Shields,Jon Marshall,Katie Scrivner,Inja Coates,Donna Derose,Robert Tuerk,Donna Marie Laws,Marnie Aument Loughrey,Omar Sabir,Holly A Harris Seidle,Suzanne Harmon Carn,Tia M Seibert,Warren Bloom,Ashley Michelle Cook,Bruce H Bailey,David Mamikonyan,Lewis Harris Jr,Bobbie T Curry,Brigitte A Garvin Johnson,Ryan Mulvey,James Johnson,Jose A Figueroa,Keith Jackson,Kyle J Sampson,Sharif Ali,Tyrone T Martin,Verna Ragan Tennant,Wayne E Dorsey,2
Giovanni Campbell,0,5,14,8,7,5,8,8,6,4,2,2,5,1,1,1,0,0,1,0,0,0,0,0,11,4,5,4,3,2,1,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
Vince Giusini,,7,5,5,4,3,3,3,4,2,4,1,2,2,3,0,2,1,0,0,0,0,0,0,3,2,1,2,2,1,2,2,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2
Daniel D Mccaffery,,,0,10,8,5,9,9,6,7,1,6,5,3,0,1,1,0,0,0,0,0,0,0,9,7,6,5,6,4,1,1,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2
Dawn M Tancredi,,,,0,5,6,4,4,5,2,4,4,3,1,2,2,1,1,0,1,0,0,0,0,6,6,1,3,5,5,2,1,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2
Anne Marie Coyle,,,,,1,8,4,5,6,5,4,3,0,2,1,0,2,0,0,0,0,0,0,0,5,3,4,1,3,4,1,4,4,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2
Joe Fernandes,,,,,,0,2,1,5,2,3,3,1,2,0,1,2,1,1,1,0,0,0,0,2,4,2,1,4,6,1,3,3,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2
Kenneth J Powell Jr,,,,,,,0,4,1,5,1,3,2,1,2,1,0,2,0,1,0,0,0,0,6,0,5,4,0,1,2,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,0,3,3,2,0,4,2,0,2,1,0,0,0,0,0,0,0,8,3,5,2,1,0,1,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Timika Lane,,,,,,,,,0,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,2,4,1,0,3,3,1,2,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2
James C Crumlish,,,,,,,,,,1,1,3,0,1,1,0,0,1,0,0,0,0,0,0,3,2,3,1,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Tracy B Roman,,,,,,,,,,,0,0,0,1,3,1,2,1,0,0,0,0,0,0,2,0,0,2,0,0,2,2,4,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2
John J O Connor Jr,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,1,3,3,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
Sierra Thomas Street,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Inja Coates,,,,,,,,,,,,,,,,,,,,,,,,,2,3,5,3,1,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Donna Derose,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Donna Marie Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Tia M Seibert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
