col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,All
,R Seth Williams,Anne Marie Coyle,Daniel D Mccaffery,John J O Connor Jr,Dawn M Tancredi,Joe Fernandes,James C Crumlish,Vince Giusini,Timika Lane,Giovanni Campbell,Tracy B Roman,Sierra Thomas Street,Stephanie M Sawyer,Kenneth J Powell Jr,Conor Corcoran,Deborah D Cianfrani,Daine A Grey Jr,Frank Bennett,Leon A King Ii,Sean P Stevens,Jon Marshall,Derrick W Coker,Rania Major,Katie Scrivner,Fran Shields,All
R Seth Williams,14,612,521,262,272,290,210,228,211,186,191,118,107,99,89,83,65,55,48,41,32,28,16,2,1,All
Anne Marie Coyle,,68,464,260,209,238,172,213,149,102,171,103,81,83,76,76,49,51,17,36,16,24,11,1,1,All
Daniel D Mccaffery,,,26,257,283,199,225,133,125,184,83,37,88,96,79,61,45,52,46,30,24,11,14,1,1,All
John J O Connor Jr,,,,19,106,60,71,65,33,67,51,18,38,62,54,37,27,31,7,27,14,12,8,0,0,All
Dawn M Tancredi,,,,,2,137,119,54,100,132,50,12,39,42,28,53,27,11,22,13,4,5,7,1,0,All
Joe Fernandes,,,,,,3,112,124,167,101,100,75,25,25,13,11,17,13,20,3,7,9,7,1,0,All
James C Crumlish,,,,,,,4,34,63,79,18,7,26,23,23,21,9,18,8,16,8,10,1,0,0,All
Vince Giusini,,,,,,,,4,95,44,118,83,20,27,34,17,10,15,14,6,6,15,4,0,0,All
Timika Lane,,,,,,,,,2,88,99,86,15,22,2,8,10,1,24,2,3,5,1,0,0,All
Giovanni Campbell,,,,,,,,,,0,22,9,34,34,28,16,22,9,29,6,8,16,3,1,0,All
Tracy B Roman,,,,,,,,,,,2,83,22,29,15,27,13,16,5,3,5,1,5,0,0,All
Sierra Thomas Street,,,,,,,,,,,,1,18,5,8,11,6,3,6,2,4,5,4,0,0,All
Stephanie M Sawyer,,,,,,,,,,,,,0,13,23,32,34,13,16,10,12,8,6,0,0,All
Kenneth J Powell Jr,,,,,,,,,,,,,,0,17,8,8,12,6,6,4,3,8,0,0,All
Conor Corcoran,,,,,,,,,,,,,,,1,22,11,16,10,17,9,4,4,1,0,All
Deborah D Cianfrani,,,,,,,,,,,,,,,,0,16,10,3,8,6,3,4,0,0,All
Daine A Grey Jr,,,,,,,,,,,,,,,,,0,6,2,6,6,8,3,0,0,All
Frank Bennett,,,,,,,,,,,,,,,,,,0,3,8,7,1,3,0,1,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,1,3,4,1,2,0,All
Sean P Stevens,,,,,,,,,,,,,,,,,,,,1,6,6,1,0,0,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,All
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,0,All
