col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,All
,Joseph C Waters Jr,Jack Mcvay Jr,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Robert M Kline,Frank Bennett,Shoshana Bricklin,Joe Fernandes,Daine A Grey Jr,Conor Corcoran,Derrick W Coker,All
Joseph C Waters Jr,33,0,437,234,205,167,60,49,52,33,39,29,0,All
Jack Mcvay Jr,,11,51,40,31,31,18,19,10,17,18,17,0,All
Henry Lewandowski,,,26,219,185,123,41,40,36,28,17,24,0,All
Fran Shields,,,,12,118,44,31,27,25,20,30,24,0,All
Martin Coleman,,,,,5,85,20,13,6,9,11,4,0,All
Tracy B Roman,,,,,,8,16,15,20,6,14,8,0,All
Robert M Kline,,,,,,,1,11,13,6,8,6,0,All
Frank Bennett,,,,,,,,9,9,10,4,8,0,All
Shoshana Bricklin,,,,,,,,,1,9,10,2,0,All
Joe Fernandes,,,,,,,,,,3,13,3,0,All
Daine A Grey Jr,,,,,,,,,,,0,8,0,All
Conor Corcoran,,,,,,,,,,,,2,0,All
Derrick W Coker,,,,,,,,,,,,,0,All
Total,628,115,560,334,260,219,86,85,70,66,64,55,0,All
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,1
,Joseph C Waters Jr,Jack Mcvay Jr,Henry Lewandowski,Fran Shields,Martin Coleman,Conor Corcoran,Frank Bennett,Shoshana Bricklin,Tracy B Roman,Daine A Grey Jr,Joe Fernandes,Robert M Kline,Derrick W Coker,1
Joseph C Waters Jr,4,0,43,22,10,6,7,3,3,2,0,1,0,1
Jack Mcvay Jr,,0,9,2,0,3,1,3,1,2,3,1,0,1
Henry Lewandowski,,,0,17,7,5,6,4,1,2,4,1,0,1
Fran Shields,,,,2,7,2,3,3,3,2,0,0,0,1
Martin Coleman,,,,,0,1,0,0,1,0,0,0,0,1
Conor Corcoran,,,,,,0,2,1,0,1,1,1,0,1
Frank Bennett,,,,,,,0,0,0,0,0,2,0,1
Shoshana Bricklin,,,,,,,,0,2,1,1,0,0,1
Tracy B Roman,,,,,,,,,1,2,0,0,0,1
Daine A Grey Jr,,,,,,,,,,0,0,0,0,1
Joe Fernandes,,,,,,,,,,,0,0,0,1
Robert M Kline,,,,,,,,,,,,0,0,1
Derrick W Coker,,,,,,,,,,,,,0,1
Total,58,12,54,28,11,9,8,6,6,4,4,2,0,1
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,2
,Joseph C Waters Jr,Jack Mcvay Jr,Henry Lewandowski,Fran Shields,Martin Coleman,Frank Bennett,Tracy B Roman,Robert M Kline,Conor Corcoran,Joe Fernandes,Shoshana Bricklin,Daine A Grey Jr,Derrick W Coker,2
Joseph C Waters Jr,4,0,22,13,8,5,6,3,2,2,3,1,0,2
Jack Mcvay Jr,,1,6,4,3,3,1,2,1,1,1,2,0,2
Henry Lewandowski,,,1,13,8,6,4,2,1,3,3,1,0,2
Fran Shields,,,,1,2,5,1,0,3,3,2,2,0,2
Martin Coleman,,,,,0,2,5,1,0,0,1,1,0,2
Frank Bennett,,,,,,0,0,1,1,0,1,0,0,2
Tracy B Roman,,,,,,,0,2,1,0,0,0,0,2
Robert M Kline,,,,,,,,0,0,1,1,0,0,2
Conor Corcoran,,,,,,,,,0,0,0,1,0,2
Joe Fernandes,,,,,,,,,,0,0,0,0,2
Shoshana Bricklin,,,,,,,,,,,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,0,0,2
Derrick W Coker,,,,,,,,,,,,,0,2
Total,36,9,32,22,12,8,8,5,4,4,4,3,0,2
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Superior Court - Democrat,,3
,Tracy B Roman,Henry Lewandowski,Martin Coleman,Conor Corcoran,Daine A Grey Jr,Frank Bennett,Robert M Kline,Derrick W Coker,Fran Shields,Joe Fernandes,Shoshana Bricklin,Joseph C Waters Jr,Jack Mcvay Jr,3
Tracy B Roman,1,2,1,0,0,1,1,0,0,0,0,2,0,3
Henry Lewandowski,,0,2,0,0,0,1,0,0,0,0,3,0,3
Martin Coleman,,,0,0,0,0,0,0,0,0,0,2,0,3
Conor Corcoran,,,,0,1,0,0,0,0,0,0,0,0,3
Daine A Grey Jr,,,,,0,0,0,0,0,0,0,0,0,3
