col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,R Seth Williams,Omar Sabir,Suzanne Harmon Carn,Marnie Aument Loughrey,Lewis Harris Jr,Warren Bloom,Tia M Seibert,Donna Derose,Donna Marie Laws,Bobbie T Curry,Ashley Michelle Cook,Sharif Ali,Tyrone T Martin,David Mamikonyan,Inja Coates,James Johnson,Bruce H Bailey,Keith Jackson,Ryan Mulvey,Brigitte A Garvin Johnson,Jose A Figueroa,Wayne E Dorsey,Holly A Harris Seidle,Kyle J Sampson,Verna Ragan Tennant,Robert Tuerk,All
R Seth Williams,42,222,145,120,96,91,90,59,42,31,25,27,31,22,20,22,9,11,10,6,6,6,7,6,5,2,All
Omar Sabir,,20,78,108,14,12,14,51,17,12,8,14,9,7,10,5,2,2,1,1,3,1,2,2,1,2,All
Suzanne Harmon Carn,,,17,44,24,22,16,5,11,11,8,6,6,10,4,5,4,2,2,3,0,2,0,1,1,0,All
Marnie Aument Loughrey,,,,1,1,2,1,50,5,0,3,2,2,2,3,0,1,0,2,0,1,1,2,1,2,1,All
Lewis Harris Jr,,,,,4,57,54,1,6,9,2,2,1,9,0,5,2,0,4,2,1,1,1,0,1,0,All
Warren Bloom,,,,,,1,55,0,3,8,1,3,3,5,2,2,1,0,1,0,1,0,0,0,1,0,All
Tia M Seibert,,,,,,,2,0,9,9,5,3,0,3,1,1,0,1,0,0,1,2,1,1,0,0,All
Donna Derose,,,,,,,,1,6,0,1,3,1,0,3,1,1,1,0,0,0,1,1,0,0,0,All
Donna Marie Laws,,,,,,,,,2,0,6,5,1,0,8,1,4,2,4,0,3,0,1,2,0,0,All
Bobbie T Curry,,,,,,,,,,4,1,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,All
Ashley Michelle Cook,,,,,,,,,,,0,3,3,2,1,4,4,3,3,3,2,1,0,2,0,1,All
Sharif Ali,,,,,,,,,,,,1,5,0,2,4,0,5,0,1,3,1,1,0,2,0,All
Tyrone T Martin,,,,,,,,,,,,,2,0,4,2,2,1,2,1,0,3,0,1,4,0,All
David Mamikonyan,,,,,,,,,,,,,,3,0,1,0,0,0,0,0,0,1,1,0,0,All
Inja Coates,,,,,,,,,,,,,,,2,1,4,0,0,0,0,1,1,1,0,0,All
James Johnson,,,,,,,,,,,,,,,,0,2,3,0,1,1,0,2,1,0,0,All
Bruce H Bailey,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,1,0,All
Keith Jackson,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,All
Ryan Mulvey,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,All
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,1,0,All
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,All
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,All
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,All
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,514,265,187,137,114,104,103,69,54,40,37,36,35,31,28,28,18,13,13,12,10,10,8,8,8,5,All
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,R Seth Williams,Omar Sabir,Marnie Aument Loughrey,Donna Derose,David Mamikonyan,Donna Marie Laws,Warren Bloom,Bobbie T Curry,Lewis Harris Jr,Sharif Ali,Suzanne Harmon Carn,Tia M Seibert,Tyrone T Martin,Verna Ragan Tennant,Holly A Harris Seidle,Ashley Michelle Cook,Brigitte A Garvin Johnson,Bruce H Bailey,Inja Coates,James Johnson,Jose A Figueroa,Keith Jackson,Kyle J Sampson,Robert Tuerk,Ryan Mulvey,Wayne E Dorsey,1
R Seth Williams,2,16,13,9,1,1,2,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Omar Sabir,,1,10,8,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Marnie Aument Loughrey,,,0,8,0,0,1,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
