col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Controller - Democrat,,,All
,Timika Lane,Sierra Thomas Street,Joe Fernandes,Anne Marie Coyle,Vince Giusini,Tracy B Roman,Giovanni Campbell,Daniel D Mccaffery,Leon A King Ii,Dawn M Tancredi,Kenneth J Powell Jr,Stephanie M Sawyer,James C Crumlish,John J O Connor Jr,Frank Bennett,Derrick W Coker,Rania Major,Conor Corcoran,Deborah D Cianfrani,Daine A Grey Jr,Sean P Stevens,Jon Marshall,Katie Scrivner,Fran Shields,Alan Butkovitz,Brett Mandel,Mark Zecca,All
Timika Lane,8,240,287,175,183,173,155,139,127,133,69,33,21,14,19,28,17,7,9,10,12,7,2,2,299,95,35,All
Sierra Thomas Street,,41,165,181,198,177,84,75,50,72,72,44,23,36,22,18,21,13,14,16,15,7,1,1,226,125,23,All
Joe Fernandes,,,3,158,149,150,98,98,104,85,25,13,9,13,10,10,9,6,5,5,4,6,2,1,232,51,24,All
Anne Marie Coyle,,,,5,151,157,21,25,18,28,31,15,7,18,14,13,10,6,10,5,4,5,1,1,148,65,23,All
Vince Giusini,,,,,0,135,49,49,19,38,17,15,8,12,9,13,4,10,1,6,0,1,2,1,130,61,18,All
Tracy B Roman,,,,,,5,20,18,19,21,31,13,3,10,8,10,15,8,7,5,6,2,1,1,131,61,23,All
Giovanni Campbell,,,,,,,1,151,108,143,47,38,15,36,12,13,12,15,8,8,10,6,2,1,143,36,13,All
Daniel D Mccaffery,,,,,,,,1,103,134,42,25,19,33,16,10,11,8,8,10,6,6,1,0,145,24,5,All
Leon A King Ii,,,,,,,,,1,88,31,22,13,10,12,11,9,15,4,6,12,5,0,0,127,23,13,All
Dawn M Tancredi,,,,,,,,,,0,32,24,5,28,8,11,14,5,11,5,9,3,3,1,122,26,8,All
Kenneth J Powell Jr,,,,,,,,,,,5,23,47,28,22,19,14,4,6,14,6,3,2,1,75,32,12,All
Stephanie M Sawyer,,,,,,,,,,,,1,10,14,10,12,12,5,10,12,5,3,0,0,52,17,6,All
James C Crumlish,,,,,,,,,,,,,1,4,10,6,5,3,3,4,3,4,0,1,30,9,4,All
John J O Connor Jr,,,,,,,,,,,,,,1,9,2,4,8,3,1,5,3,1,0,37,11,7,All
Frank Bennett,,,,,,,,,,,,,,,1,8,9,5,6,9,3,5,1,2,22,15,2,All
Derrick W Coker,,,,,,,,,,,,,,,,1,10,6,8,6,2,1,0,0,24,11,6,All
Rania Major,,,,,,,,,,,,,,,,,0,8,9,4,4,1,0,1,20,17,7,All
Conor Corcoran,,,,,,,,,,,,,,,,,,0,5,2,4,5,0,0,18,9,3,All
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,2,3,8,2,0,0,19,6,3,All
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,0,4,2,0,0,12,10,1,All
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,2,3,0,0,11,11,5,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,1,0,0,6,6,2,All
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,All
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,All
Alan Butkovitz,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0,All
Brett Mandel,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,All
Mark Zecca,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,496,478,345,266,254,248,238,226,198,194,156,83,66,66,53,51,48,35,33,31,31,19,4,3,485,214,58,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Controller - Democrat,,,1
,Sierra Thomas Street,Timika Lane,Giovanni Campbell,Vince Giusini,Daniel D Mccaffery,James C Crumlish,Joe Fernandes,Stephanie M Sawyer,Dawn M Tancredi,Frank Bennett,Jon Marshall,Kenneth J Powell Jr,Tracy B Roman,Anne Marie Coyle,Daine A Grey Jr,Deborah D Cianfrani,Derrick W Coker,Leon A King Ii,Sean P Stevens,Conor Corcoran,Fran Shields,John J O Connor Jr,Katie Scrivner,Rania Major,Alan Butkovitz,Brett Mandel,Mark Zecca,1
Sierra Thomas Street,1,4,3,3,3,2,1,0,1,0,1,2,1,1,1,1,0,0,1,0,0,0,0,0,3,3,0,1
Timika Lane,,0,3,4,3,0,2,1,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0,4,1,0,1
Giovanni Campbell,,,0,3,2,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1
Vince Giusini,,,,0,2,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0,1
Daniel D Mccaffery,,,,,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1
James C Crumlish,,,,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Joe Fernandes,,,,,,,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1
Stephanie M Sawyer,,,,,,,,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1
Dawn M Tancredi,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
Frank Bennett,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Jon Marshall,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kenneth J Powell Jr,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Tracy B Roman,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1
Anne Marie Coyle,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,1,0,1
Deborah D Cianfrani,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,1
Derrick W Coker,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Alan Butkovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Brett Mandel,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Mark Zecca,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,10,6,4,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,6,3,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Controller - Democrat,,,2
,Sierra Thomas Street,Giovanni Campbell,John J O Connor Jr,Daniel D Mccaffery,Kenneth J Powell Jr,Timika Lane,Anne Marie Coyle,Dawn M Tancredi,Frank Bennett,Leon A King Ii,Stephanie M Sawyer,Vince Giusini,Daine A Grey Jr,Derrick W Coker,Joe Fernandes,Rania Major,Tracy B Roman,Conor Corcoran,Deborah D Cianfrani,Fran Shields,James C Crumlish,Jon Marshall,Katie Scrivner,Sean P Stevens,Brett Mandel,Alan Butkovitz,Mark Zecca,2
Sierra Thomas Street,2,3,2,3,1,1,2,2,1,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,2
Giovanni Campbell,,0,1,2,0,2,1,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,2
John J O Connor Jr,,,0,2,1,0,0,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Daniel D Mccaffery,,,,0,0,1,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Kenneth J Powell Jr,,,,,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2
Timika Lane,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
Anne Marie Coyle,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
Dawn M Tancredi,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Frank Bennett,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Leon A King Ii,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2
Stephanie M Sawyer,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Vince Giusini,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
Joe Fernandes,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,2
