col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,All
,R Seth Williams,Timika Lane,Sierra Thomas Street,Joe Fernandes,Tracy B Roman,Anne Marie Coyle,Vince Giusini,Daniel D Mccaffery,Leon A King Ii,Giovanni Campbell,Dawn M Tancredi,Kenneth J Powell Jr,Rania Major,Stephanie M Sawyer,John J O Connor Jr,Deborah D Cianfrani,Frank Bennett,Daine A Grey Jr,Derrick W Coker,Sean P Stevens,Jon Marshall,Conor Corcoran,James C Crumlish,Katie Scrivner,Fran Shields,All
R Seth Williams,33,347,283,254,222,198,180,138,141,135,121,58,43,57,31,29,25,29,22,23,24,19,17,2,0,All
Timika Lane,,12,202,246,182,170,156,109,121,99,102,38,15,33,9,9,8,18,12,12,9,3,17,1,0,All
Sierra Thomas Street,,,16,163,182,166,170,52,47,56,50,30,27,32,17,11,6,16,11,13,12,6,9,1,0,All
Joe Fernandes,,,,5,165,154,151,76,68,73,78,26,18,11,10,11,5,6,5,6,8,7,11,0,0,All
Tracy B Roman,,,,,8,156,142,29,25,28,16,23,17,13,14,12,10,5,10,4,10,3,6,1,0,All
Anne Marie Coyle,,,,,,3,158,30,16,26,22,21,17,20,14,15,11,9,4,7,4,4,1,1,0,All
Vince Giusini,,,,,,,1,34,18,35,27,10,21,12,7,9,5,2,2,7,3,8,1,1,0,All
Daniel D Mccaffery,,,,,,,,5,74,105,101,32,17,25,20,7,15,6,4,6,8,9,14,2,0,All
Leon A King Ii,,,,,,,,,2,82,68,19,15,21,6,8,8,10,14,8,4,9,5,1,0,All
Giovanni Campbell,,,,,,,,,,1,103,21,20,22,12,9,4,3,9,5,3,6,2,0,0,All
Dawn M Tancredi,,,,,,,,,,,0,22,18,21,12,6,6,8,8,6,7,1,11,2,0,All
Kenneth J Powell Jr,,,,,,,,,,,,0,14,19,14,7,5,8,7,11,8,8,13,1,0,All
Rania Major,,,,,,,,,,,,,2,6,4,9,11,4,5,6,3,8,1,1,0,All
Stephanie M Sawyer,,,,,,,,,,,,,,0,7,6,1,13,8,5,8,8,5,0,0,All
John J O Connor Jr,,,,,,,,,,,,,,,0,6,7,4,2,5,4,1,1,1,0,All
Deborah D Cianfrani,,,,,,,,,,,,,,,,0,6,6,4,2,3,9,3,0,0,All
Frank Bennett,,,,,,,,,,,,,,,,,2,2,6,4,6,5,0,1,0,All
Daine A Grey Jr,,,,,,,,,,,,,,,,,,0,3,5,4,2,4,1,0,All
Derrick W Coker,,,,,,,,,,,,,,,,,,,1,4,7,4,1,0,0,All
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,4,7,1,0,0,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,All
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,594,422,354,313,272,240,222,180,166,165,153,76,65,64,42,38,33,32,29,29,26,25,24,5,0,All
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,1
,R Seth Williams,Timika Lane,Leon A King Ii,Giovanni Campbell,Sierra Thomas Street,Daniel D Mccaffery,Kenneth J Powell Jr,Stephanie M Sawyer,Tracy B Roman,Anne Marie Coyle,Joe Fernandes,Daine A Grey Jr,Derrick W Coker,James C Crumlish,Vince Giusini,Dawn M Tancredi,Conor Corcoran,Jon Marshall,Rania Major,Deborah D Cianfrani,John J O Connor Jr,Sean P Stevens,Fran Shields,Frank Bennett,Katie Scrivner,1
R Seth Williams,0,15,9,7,7,6,6,7,6,4,4,4,3,4,4,2,2,2,1,1,1,1,0,0,0,1
Timika Lane,,0,9,7,5,5,6,4,6,3,5,4,4,4,3,2,1,1,0,1,0,1,0,0,0,1
Leon A King Ii,,,0,7,3,5,3,2,2,1,3,1,3,2,2,2,1,1,1,1,0,0,0,0,0,1
Giovanni Campbell,,,,0,2,5,2,3,3,1,2,0,4,0,2,3,1,0,0,1,1,0,0,0,0,1
Sierra Thomas Street,,,,,1,1,3,3,4,4,2,2,1,2,2,1,0,1,1,0,1,0,0,0,0,1
Daniel D Mccaffery,,,,,,0,2,3,0,0,3,1,0,1,1,3,2,0,0,1,1,1,0,0,0,1
Kenneth J Powell Jr,,,,,,,0,3,3,2,1,3,1,4,0,1,0,1,0,0,0,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,0,2,1,0,3,1,2,2,1,2,1,0,0,1,1,0,0,0,1
Tracy B Roman,,,,,,,,,0,4,2,1,3,1,2,0,0,1,0,0,0,0,0,0,0,1
Anne Marie Coyle,,,,,,,,,,0,2,0,1,0,2,0,0,1,2,0,0,0,0,0,0,1
Joe Fernandes,,,,,,,,,,,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1
Derrick W Coker,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1
James C Crumlish,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
