col_1,col_2,col_3,col_4,division
,Controller - Republican,Judge Of The Traffic Court - Republican,,All
,Terrence J Tracy Jr,Ella P Butcher,Christopher M Vogler,All
Terrence J Tracy Jr,6,34,30,All
Ella P Butcher,,1,24,All
Christopher M Vogler,,,3,All
Total,46,35,33,All
,Judge Of The Traffic Court - Republican,,Controller - Republican,2
,Ella P Butcher,Christopher M Vogler,Terrence J Tracy Jr,2
Ella P Butcher,0,0,1,2
Christopher M Vogler,,0,0,2
Terrence J Tracy Jr,,,0,2
Total,1,0,1,2
,Judge Of The Traffic Court - Republican,,Controller - Republican,9
,Ella P Butcher,Christopher M Vogler,Terrence J Tracy Jr,9
Ella P Butcher,1,1,3,9
Christopher M Vogler,,0,1,9
Terrence J Tracy Jr,,,0,9
Total,4,1,3,9
,Judge Of The Traffic Court - Republican,,Controller - Republican,10
,Ella P Butcher,Christopher M Vogler,Terrence J Tracy Jr,10
Ella P Butcher,0,1,2,10
Christopher M Vogler,,0,1,10
Terrence J Tracy Jr,,,0,10
Total,2,1,2,10
,Controller - Republican,Judge Of The Traffic Court - Republican,,11
,Terrence J Tracy Jr,Ella P Butcher,Christopher M Vogler,11
Terrence J Tracy Jr,3,7,6,11
Ella P Butcher,,0,6,11
Christopher M Vogler,,,0,11
Total,10,7,6,11
,Judge Of The Traffic Court - Republican,,Controller - Republican,12
,Christopher M Vogler,Ella P Butcher,Terrence J Tracy Jr,12
Christopher M Vogler,0,3,3,12
Ella P Butcher,,0,3,12
Terrence J Tracy Jr,,,0,12
Total,3,3,3,12
,Controller - Republican,Judge Of The Traffic Court - Republican,,13
,Terrence J Tracy Jr,Christopher M Vogler,Ella P Butcher,13
Terrence J Tracy Jr,1,4,5,13
Christopher M Vogler,,1,4,13
Ella P Butcher,,,0,13
Total,6,5,5,13
,Judge Of The Traffic Court - Republican,,Controller - Republican,14
,Christopher M Vogler,Ella P Butcher,Terrence J Tracy Jr,14
Christopher M Vogler,0,1,2,14
Ella P Butcher,,0,1,14
Terrence J Tracy Jr,,,0,14
Total,2,1,2,14
,Judge Of The Traffic Court - Republican,,Controller - Republican,15
,Christopher M Vogler,Ella P Butcher,Terrence J Tracy Jr,15
Christopher M Vogler,0,1,2,15
Ella P Butcher,,0,1,15
Terrence J Tracy Jr,,,0,15
Total,2,1,2,15
,Judge Of The Traffic Court - Republican,,Controller - Republican,16
,Christopher M Vogler,Ella P Butcher,Terrence J Tracy Jr,16
Christopher M Vogler,1,0,1,16
Ella P Butcher,,0,0,16
Terrence J Tracy Jr,,,0,16
Total,2,0,1,16
,Judge Of The Traffic Court - Republican,,Controller - Republican,17
,Ella P Butcher,Christopher M Vogler,Terrence J Tracy Jr,17
Ella P Butcher,0,0,1,17
Christopher M Vogler,,0,0,17
Terrence J Tracy Jr,,,0,17
Total,1,0,1,17
,Controller - Republican,Judge Of The Traffic Court - Republican,,18
,Terrence J Tracy Jr,Ella P Butcher,Christopher M Vogler,18
Terrence J Tracy Jr,2,8,7,18
Ella P Butcher,,0,5,18
Christopher M Vogler,,,0,18
Total,12,8,7,18
,Judge Of The Traffic Court - Republican,,Controller - Republican,20
,Christopher M Vogler,Ella P Butcher,Terrence J Tracy Jr,20
Christopher M Vogler,1,2,3,20
Ella P Butcher,,0,2,20
Terrence J Tracy Jr,,,0,20
Total,4,2,3,20
