col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Daniel D Mccaffery,,,,,,0,9,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,2
Dawn M Tancredi,,,,,,,0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
Anne Marie Coyle,,,,,,,,0,7,6,2,0,1,0,2,0,0,1,0,0,0,0,0,0,2
Tracy B Roman,,,,,,,,,0,6,1,0,1,0,1,1,0,1,0,0,0,0,0,0,2
Vince Giusini,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2
Kenneth J Powell Jr,,,,,,,,,,,0,0,2,1,1,0,1,0,0,0,0,0,0,0,2
James C Crumlish,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,2
John J O Connor Jr,,,,,,,,,,,,,0,2,0,0,1,0,0,0,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,23,14,12,12,12,11,11,8,8,8,4,3,3,2,2,1,1,1,0,0,0,0,0,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,3
,Timika Lane,Tracy B Roman,Sierra Thomas Street,Joe Fernandes,Anne Marie Coyle,Vince Giusini,Giovanni Campbell,Daniel D Mccaffery,Stephanie M Sawyer,Dawn M Tancredi,Kenneth J Powell Jr,James C Crumlish,Deborah D Cianfrani,Jon Marshall,Leon A King Ii,Frank Bennett,Conor Corcoran,John J O Connor Jr,Derrick W Coker,Sean P Stevens,Daine A Grey Jr,Fran Shields,Katie Scrivner,Rania Major,3
Timika Lane,1,19,21,14,14,16,10,5,3,5,3,2,1,2,3,2,1,0,0,1,0,0,0,0,3
Tracy B Roman,,3,22,11,16,16,5,5,5,3,3,1,4,3,2,1,1,2,1,1,0,0,0,0,3
Sierra Thomas Street,,,0,14,15,15,6,4,4,2,3,2,2,3,3,0,1,1,1,1,0,0,0,0,3
Joe Fernandes,,,,1,12,11,2,2,1,1,1,4,0,1,1,1,0,0,0,0,0,0,0,0,3
Anne Marie Coyle,,,,,0,13,0,2,1,0,3,0,0,1,0,1,1,1,0,0,0,0,0,0,3
Vince Giusini,,,,,,0,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
Giovanni Campbell,,,,,,,0,3,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,3
Daniel D Mccaffery,,,,,,,,0,1,2,2,1,1,0,0,2,1,0,1,0,0,0,0,0,3
Stephanie M Sawyer,,,,,,,,,0,1,0,2,3,2,1,1,1,1,1,0,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,3
Kenneth J Powell Jr,,,,,,,,,,,2,0,0,1,0,1,1,0,0,1,0,0,0,0,3
James C Crumlish,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,3
John J O Connor Jr,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,32,30,29,19,18,17,11,7,7,6,6,5,4,4,4,3,2,2,1,1,0,0,0,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,4
,Timika Lane,Joe Fernandes,Sierra Thomas Street,Anne Marie Coyle,Tracy B Roman,Vince Giusini,Daniel D Mccaffery,Daine A Grey Jr,Giovanni Campbell,James C Crumlish,Rania Major,Dawn M Tancredi,Kenneth J Powell Jr,Deborah D Cianfrani,Derrick W Coker,Frank Bennett,John J O Connor Jr,Jon Marshall,Leon A King Ii,Stephanie M Sawyer,Conor Corcoran,Sean P Stevens,Fran Shields,Katie Scrivner,4
Timika Lane,0,13,10,10,9,7,3,2,3,2,3,1,2,0,1,1,2,1,1,2,0,0,0,0,4
Joe Fernandes,,0,9,9,9,8,5,1,2,0,2,1,2,0,0,0,1,1,2,0,0,0,0,0,4
Sierra Thomas Street,,,1,10,9,7,3,2,0,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,4
Anne Marie Coyle,,,,0,8,8,2,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,4
Tracy B Roman,,,,,0,6,3,1,0,0,1,2,1,1,0,0,1,1,0,0,0,0,0,0,4
Vince Giusini,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
Daniel D Mccaffery,,,,,,,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,0,1,2,1,0,0,1,2,1,0,0,0,2,0,1,0,0,4
Giovanni Campbell,,,,,,,,,0,2,2,1,1,0,0,1,1,1,0,1,0,0,0,0,4
James C Crumlish,,,,,,,,,,0,0,0,0,1,1,2,1,0,0,1,0,1,0,0,4
Rania Major,,,,,,,,,,,0,2,1,0,1,0,0,1,0,1,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,4
Kenneth J Powell Jr,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,0,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,1,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,4
John J O Connor Jr,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,17,16,14,12,11,9,5,4,4,4,4,3,3,2,2,2,2,2,2,2,1,1,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,5
,Sierra Thomas Street,Timika Lane,Tracy B Roman,Joe Fernandes,Anne Marie Coyle,Vince Giusini,Giovanni Campbell,Daniel D Mccaffery,Leon A King Ii,Stephanie M Sawyer,Frank Bennett,Kenneth J Powell Jr,James C Crumlish,Daine A Grey Jr,Dawn M Tancredi,Conor Corcoran,Deborah D Cianfrani,John J O Connor Jr,Jon Marshall,Derrick W Coker,Rania Major,Fran Shields,Katie Scrivner,Sean P Stevens,5
Sierra Thomas Street,6,23,20,18,17,18,8,7,4,3,1,3,0,1,3,0,1,2,1,0,0,0,0,0,5
Timika Lane,,4,20,20,15,14,9,7,5,2,3,4,3,2,1,0,2,0,0,1,1,0,0,0,5
Tracy B Roman,,,3,16,14,14,4,3,3,1,2,3,1,0,1,0,0,1,1,0,0,0,0,0,5
Joe Fernandes,,,,0,18,16,2,4,1,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,5
Anne Marie Coyle,,,,,0,16,0,2,0,2,1,0,1,1,0,2,0,0,1,0,0,0,0,0,5
Vince Giusini,,,,,,0,1,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5
Giovanni Campbell,,,,,,,0,6,4,4,3,3,3,1,3,0,2,2,1,1,1,0,0,0,5
Daniel D Mccaffery,,,,,,,,0,2,1,2,2,2,1,2,0,0,2,0,0,0,0,0,0,5
Leon A King Ii,,,,,,,,,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,5
Stephanie M Sawyer,,,,,,,,,,0,1,2,1,1,2,2,1,1,1,0,1,0,0,0,5
Frank Bennett,,,,,,,,,,,0,1,3,1,0,1,0,0,1,0,0,0,0,0,5
Kenneth J Powell Jr,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,1,0,0,0,5
James C Crumlish,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,5
Deborah D Cianfrani,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,5
John J O Connor Jr,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,37,36,26,23,19,19,13,9,6,6,5,5,4,3,3,2,2,2,2,1,1,0,0,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,6
,Timika Lane,Sierra Thomas Street,Anne Marie Coyle,Joe Fernandes,Vince Giusini,Giovanni Campbell,Daniel D Mccaffery,Leon A King Ii,James C Crumlish,Tracy B Roman,Dawn M Tancredi,Kenneth J Powell Jr,Stephanie M Sawyer,Deborah D Cianfrani,Frank Bennett,John J O Connor Jr,Daine A Grey Jr,Jon Marshall,Conor Corcoran,Derrick W Coker,Rania Major,Sean P Stevens,Fran Shields,Katie Scrivner,6
Timika Lane,8,10,9,12,8,7,7,5,2,6,5,4,3,2,1,1,0,1,1,0,1,1,0,0,6
Sierra Thomas Street,,3,7,7,7,7,5,4,1,5,4,3,4,1,3,1,2,1,0,1,0,0,0,0,6
Anne Marie Coyle,,,2,9,5,1,3,2,1,4,2,4,1,1,1,1,1,1,1,1,0,1,0,0,6
Joe Fernandes,,,,0,8,1,5,2,2,5,4,2,0,1,0,2,0,0,0,0,0,0,0,0,6
Vince Giusini,,,,,1,0,2,1,2,6,2,2,1,0,0,2,0,0,0,0,1,0,0,0,6
Giovanni Campbell,,,,,,0,4,5,0,0,2,0,4,1,2,1,1,1,0,0,0,0,0,0,6
Daniel D Mccaffery,,,,,,,0,4,0,0,4,1,3,0,0,2,0,1,1,0,0,1,0,0,6
Leon A King Ii,,,,,,,,0,1,0,1,3,4,0,1,0,1,1,0,1,1,0,0,0,6
James C Crumlish,,,,,,,,,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,6
Tracy B Roman,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6
Dawn M Tancredi,,,,,,,,,,,0,2,1,1,0,1,0,0,0,0,0,0,0,0,6
Kenneth J Powell Jr,,,,,,,,,,,,0,2,1,1,0,1,0,0,1,1,0,0,0,6
Stephanie M Sawyer,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,0,0,0,6
Deborah D Cianfrani,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,6
Frank Bennett,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,6
John J O Connor Jr,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Daine A Grey Jr,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,6
Conor Corcoran,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,6
Derrick W Coker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Rania Major,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,31,20,15,15,13,11,9,9,8,7,6,6,6,3,3,3,2,2,1,1,1,1,0,0,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,7
,Timika Lane,Sierra Thomas Street,Tracy B Roman,Anne Marie Coyle,Vince Giusini,Joe Fernandes,Daniel D Mccaffery,Giovanni Campbell,Leon A King Ii,Dawn M Tancredi,Kenneth J Powell Jr,James C Crumlish,John J O Connor Jr,Stephanie M Sawyer,Daine A Grey Jr,Derrick W Coker,Frank Bennett,Deborah D Cianfrani,Rania Major,Sean P Stevens,Conor Corcoran,Fran Shields,Jon Marshall,Katie Scrivner,7
Timika Lane,4,18,16,13,12,13,8,6,8,5,5,4,2,4,2,3,1,1,2,1,0,0,0,0,7
Sierra Thomas Street,,1,14,13,13,10,9,5,4,2,4,1,3,1,1,1,3,1,0,1,0,0,0,0,7
Tracy B Roman,,,0,10,12,13,2,1,3,2,1,1,0,1,2,1,0,0,0,1,0,0,0,0,7
Anne Marie Coyle,,,,1,10,8,4,2,2,1,4,2,1,0,2,0,2,2,0,0,0,0,0,0,7
Vince Giusini,,,,,1,11,2,3,1,1,1,0,3,1,0,1,2,0,0,0,0,0,0,0,7
Joe Fernandes,,,,,,1,2,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,7
Daniel D Mccaffery,,,,,,,0,4,3,4,3,1,2,1,1,0,2,2,0,1,0,0,0,0,7
Giovanni Campbell,,,,,,,,1,4,3,2,0,1,2,0,1,1,0,0,0,0,0,0,0,7
Leon A King Ii,,,,,,,,,1,3,2,2,0,3,1,2,0,0,0,0,0,0,0,0,7
Dawn M Tancredi,,,,,,,,,,0,1,1,1,2,1,0,0,1,1,0,0,0,0,0,7
Kenneth J Powell Jr,,,,,,,,,,,0,1,1,0,1,1,1,1,0,0,0,0,0,0,7
James C Crumlish,,,,,,,,,,,,2,1,1,1,1,0,1,1,0,0,0,0,0,7
John J O Connor Jr,,,,,,,,,,,,,0,0,1,1,2,0,1,0,0,0,0,0,7
Stephanie M Sawyer,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,0,0,7
Daine A Grey Jr,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,7
Derrick W Coker,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,7
Frank Bennett,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Rania Major,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,31,24,20,17,17,15,11,9,9,7,7,6,5,5,4,4,3,2,2,1,0,0,0,0,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,8
,Timika Lane,Sierra Thomas Street,Dawn M Tancredi,Giovanni Campbell,Stephanie M Sawyer,Vince Giusini,Joe Fernandes,Tracy B Roman,Anne Marie Coyle,Daniel D Mccaffery,Leon A King Ii,John J O Connor Jr,Kenneth J Powell Jr,Daine A Grey Jr,Deborah D Cianfrani,Rania Major,Sean P Stevens,Conor Corcoran,Derrick W Coker,Frank Bennett,James C Crumlish,Katie Scrivner,Fran Shields,Jon Marshall,8
Timika Lane,4,10,7,5,5,5,6,6,6,3,4,1,2,1,1,2,1,0,1,0,1,0,0,0,8
Sierra Thomas Street,,1,9,8,7,6,7,7,7,6,3,3,3,1,1,1,0,0,2,0,0,0,0,0,8
Dawn M Tancredi,,,0,11,7,2,5,1,2,5,2,4,2,2,2,1,1,2,1,1,0,1,0,0,8
Giovanni Campbell,,,,2,5,4,5,1,1,6,2,4,1,2,2,0,0,0,0,0,0,1,0,0,8
Stephanie M Sawyer,,,,,0,0,2,2,2,4,1,5,2,2,0,2,0,0,2,0,1,0,0,0,8
Vince Giusini,,,,,,1,5,4,3,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,8
Joe Fernandes,,,,,,,0,4,3,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,8
Tracy B Roman,,,,,,,,1,5,1,1,0,2,0,1,0,1,0,1,0,0,0,0,0,8
Anne Marie Coyle,,,,,,,,,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,8
Daniel D Mccaffery,,,,,,,,,,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,8
Leon A King Ii,,,,,,,,,,,1,1,2,2,1,1,2,0,0,1,0,0,0,0,8
John J O Connor Jr,,,,,,,,,,,,0,1,2,0,1,1,0,0,1,1,0,0,0,8
Kenneth J Powell Jr,,,,,,,,,,,,,0,3,0,0,1,1,1,1,0,0,0,0,8
Daine A Grey Jr,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,8
Deborah D Cianfrani,,,,,,,,,,,,,,,0,1,2,1,0,1,0,0,0,0,8
Rania Major,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,8
Sean P Stevens,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,0,8
Conor Corcoran,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,8
Derrick W Coker,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Frank Bennett,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
James C Crumlish,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,19,18,15,15,10,10,9,9,8,7,7,6,6,4,4,3,3,2,2,2,1,1,0,0,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,9
,Timika Lane,Joe Fernandes,Giovanni Campbell,Leon A King Ii,Anne Marie Coyle,Daniel D Mccaffery,Vince Giusini,Dawn M Tancredi,Tracy B Roman,Sierra Thomas Street,James C Crumlish,John J O Connor Jr,Stephanie M Sawyer,Conor Corcoran,Daine A Grey Jr,Derrick W Coker,Frank Bennett,Kenneth J Powell Jr,Deborah D Cianfrani,Rania Major,Fran Shields,Jon Marshall,Katie Scrivner,Sean P Stevens,9
Timika Lane,1,17,11,11,7,8,6,7,6,6,4,1,2,0,0,1,2,1,0,0,0,0,0,0,9
Joe Fernandes,,0,9,8,5,8,7,8,5,5,3,0,0,0,0,1,2,0,0,0,0,0,0,0,9
Giovanni Campbell,,,0,8,1,9,5,9,1,1,0,2,2,1,0,1,0,1,0,1,0,0,0,0,9
Leon A King Ii,,,,0,2,6,2,6,2,1,1,0,2,1,1,0,1,1,0,0,0,0,0,0,9
Anne Marie Coyle,,,,,3,1,6,0,6,5,1,0,2,1,1,1,1,0,0,0,0,0,0,0,9
Daniel D Mccaffery,,,,,,0,3,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,9
Vince Giusini,,,,,,,0,2,5,4,0,1,2,1,0,2,1,1,0,1,0,0,0,0,9
Dawn M Tancredi,,,,,,,,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,9
Tracy B Roman,,,,,,,,,0,5,1,1,1,2,1,1,2,0,0,1,0,0,0,0,9
Sierra Thomas Street,,,,,,,,,,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,9
James C Crumlish,,,,,,,,,,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,9
John J O Connor Jr,,,,,,,,,,,,1,0,1,1,0,0,1,1,1,0,0,0,0,9
Stephanie M Sawyer,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,0,0,9
Conor Corcoran,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,9
Daine A Grey Jr,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,9
Derrick W Coker,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Frank Bennett,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Rania Major,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,27,21,14,13,12,11,11,10,8,7,6,5,3,2,2,2,2,2,1,1,0,0,0,0,9
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,10
,Timika Lane,Sierra Thomas Street,Dawn M Tancredi,Giovanni Campbell,Anne Marie Coyle,Joe Fernandes,Vince Giusini,Leon A King Ii,Tracy B Roman,Daniel D Mccaffery,Rania Major,Kenneth J Powell Jr,Sean P Stevens,Stephanie M Sawyer,Daine A Grey Jr,Deborah D Cianfrani,Derrick W Coker,Frank Bennett,James C Crumlish,John J O Connor Jr,Jon Marshall,Conor Corcoran,Fran Shields,Katie Scrivner,10
Timika Lane,3,8,7,4,5,6,5,4,5,3,4,3,2,2,1,1,0,1,0,0,1,0,0,0,10
Sierra Thomas Street,,1,3,3,5,3,4,2,4,0,3,2,3,3,0,1,1,1,0,0,1,0,0,0,10
