col_1,col_2,col_3,col_4,col_5,col_6,division
,Controller - Democrat,,,Judge Of The Superior Court - Democrat,,1
,Alan Butkovitz,Brett Mandel,Mark Zecca,Joseph C Waters Jr,Jack Mcvay Jr,1
Alan Butkovitz,7,0,0,15,3,1
Brett Mandel,,1,0,2,1,1
Mark Zecca,,,1,2,0,1
Joseph C Waters Jr,,,,1,0,1
Jack Mcvay Jr,,,,,0,1
Total,25,4,3,20,4,1
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,2
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Brett Mandel,Mark Zecca,2
Joseph C Waters Jr,1,0,13,4,6,2
Jack Mcvay Jr,,1,3,3,0,2
Alan Butkovitz,,,0,0,0,2
Brett Mandel,,,,4,0,2
Mark Zecca,,,,,0,2
Total,24,7,16,11,6,2
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,3
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Brett Mandel,Mark Zecca,3
Joseph C Waters Jr,1,0,14,6,2,3
Jack Mcvay Jr,,0,1,0,0,3
Alan Butkovitz,,,2,0,0,3
Brett Mandel,,,,0,0,3
Mark Zecca,,,,,1,3
Total,23,1,17,6,3,3
,Controller - Democrat,,,Judge Of The Superior Court - Democrat,,4
,Alan Butkovitz,Brett Mandel,Mark Zecca,Joseph C Waters Jr,Jack Mcvay Jr,4
Alan Butkovitz,9,0,0,13,3,4
Brett Mandel,,3,0,3,1,4
Mark Zecca,,,0,1,0,4
Joseph C Waters Jr,,,,0,0,4
Jack Mcvay Jr,,,,,1,4
Total,25,7,1,17,5,4
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,5
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Brett Mandel,Mark Zecca,5
Joseph C Waters Jr,1,0,12,2,2,5
Jack Mcvay Jr,,0,3,1,1,5
Alan Butkovitz,,,1,0,0,5
Brett Mandel,,,,0,0,5
Mark Zecca,,,,,0,5
Total,17,5,16,3,3,5
,Controller - Democrat,,,Judge Of The Superior Court - Democrat,,6
,Alan Butkovitz,Brett Mandel,Mark Zecca,Joseph C Waters Jr,Jack Mcvay Jr,6
Alan Butkovitz,13,0,0,37,6,6
Brett Mandel,,4,0,10,3,6
Mark Zecca,,,0,3,0,6
Joseph C Waters Jr,,,,1,0,6
Jack Mcvay Jr,,,,,0,6
Total,56,17,3,51,9,6
,Controller - Democrat,,,Judge Of The Superior Court - Democrat,,7
,Alan Butkovitz,Brett Mandel,Mark Zecca,Joseph C Waters Jr,Jack Mcvay Jr,7
Alan Butkovitz,3,0,0,12,3,7
Brett Mandel,,0,0,4,3,7
Mark Zecca,,,0,1,0,7
Joseph C Waters Jr,,,,1,0,7
Jack Mcvay Jr,,,,,0,7
Total,18,7,1,18,6,7
,Controller - Democrat,,,Judge Of The Superior Court - Democrat,,8
,Alan Butkovitz,Brett Mandel,Mark Zecca,Joseph C Waters Jr,Jack Mcvay Jr,8
Alan Butkovitz,7,0,0,16,3,8
Brett Mandel,,1,0,7,2,8
Mark Zecca,,,1,3,2,8
Joseph C Waters Jr,,,,0,0,8
Jack Mcvay Jr,,,,,0,8
Total,26,10,6,26,7,8
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,9
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Mark Zecca,Brett Mandel,9
Joseph C Waters Jr,1,0,20,3,2,9
Jack Mcvay Jr,,0,1,1,0,9
Alan Butkovitz,,,1,0,0,9
Mark Zecca,,,,0,0,9
Brett Mandel,,,,,0,9
Total,26,2,22,4,2,9
,Controller - Democrat,,,Judge Of The Superior Court - Democrat,,10
,Alan Butkovitz,Brett Mandel,Mark Zecca,Joseph C Waters Jr,Jack Mcvay Jr,10
Alan Butkovitz,5,0,0,7,1,10
Brett Mandel,,1,0,1,2,10
Mark Zecca,,,0,2,0,10
Joseph C Waters Jr,,,,0,0,10
Jack Mcvay Jr,,,,,0,10
Total,13,4,2,10,3,10
,Controller - Democrat,,,Judge Of The Superior Court - Democrat,,11
,Alan Butkovitz,Brett Mandel,Mark Zecca,Joseph C Waters Jr,Jack Mcvay Jr,11
Alan Butkovitz,3,0,0,12,4,11
Brett Mandel,,1,0,1,1,11
Mark Zecca,,,0,2,0,11
Joseph C Waters Jr,,,,2,0,11
Jack Mcvay Jr,,,,,0,11
Total,19,3,2,17,5,11
,Controller - Democrat,,,Judge Of The Superior Court - Democrat,,12
,Alan Butkovitz,Brett Mandel,Mark Zecca,Joseph C Waters Jr,Jack Mcvay Jr,12
Alan Butkovitz,5,0,0,15,5,12
Brett Mandel,,0,0,3,0,12
Mark Zecca,,,2,0,0,12
Joseph C Waters Jr,,,,3,0,12
Jack Mcvay Jr,,,,,0,12
Total,25,3,2,21,5,12
,Controller - Democrat,,,Judge Of The Superior Court - Democrat,,13
,Alan Butkovitz,Brett Mandel,Mark Zecca,Joseph C Waters Jr,Jack Mcvay Jr,13
Alan Butkovitz,3,0,0,11,3,13
Brett Mandel,,1,0,3,3,13
Mark Zecca,,,3,1,1,13
Joseph C Waters Jr,,,,2,0,13
Jack Mcvay Jr,,,,,0,13
Total,17,7,5,17,7,13
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,14
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Brett Mandel,Mark Zecca,14
Joseph C Waters Jr,0,0,17,4,2,14
Jack Mcvay Jr,,0,0,0,0,14
Alan Butkovitz,,,5,0,0,14
Brett Mandel,,,,0,0,14
Mark Zecca,,,,,1,14
Total,23,0,22,4,3,14
,Controller - Democrat,,,Judge Of The Superior Court - Democrat,,15
,Alan Butkovitz,Brett Mandel,Mark Zecca,Joseph C Waters Jr,Jack Mcvay Jr,15
Alan Butkovitz,4,0,0,8,3,15
Brett Mandel,,2,0,3,2,15
Mark Zecca,,,0,0,0,15
Joseph C Waters Jr,,,,0,0,15
Jack Mcvay Jr,,,,,0,15
Total,15,7,0,11,5,15
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,16
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Brett Mandel,Mark Zecca,16
Joseph C Waters Jr,2,0,7,2,2,16
Jack Mcvay Jr,,0,3,3,0,16
Alan Butkovitz,,,2,0,0,16
Brett Mandel,,,,0,0,16
Mark Zecca,,,,,1,16
Total,13,6,12,5,3,16
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,17
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Brett Mandel,Mark Zecca,17
Joseph C Waters Jr,3,0,17,7,0,17
Jack Mcvay Jr,,0,5,3,1,17
Alan Butkovitz,,,4,0,0,17
Brett Mandel,,,,2,0,17
Mark Zecca,,,,,0,17
Total,27,9,26,12,1,17
,Controller - Democrat,,,Judge Of The Superior Court - Democrat,,18
,Alan Butkovitz,Brett Mandel,Mark Zecca,Joseph C Waters Jr,Jack Mcvay Jr,18
Alan Butkovitz,2,0,0,7,3,18
Brett Mandel,,0,0,3,3,18
Mark Zecca,,,1,1,2,18
Joseph C Waters Jr,,,,1,0,18
Jack Mcvay Jr,,,,,0,18
Total,12,6,4,12,8,18
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,19
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Brett Mandel,Mark Zecca,19
Joseph C Waters Jr,4,0,17,2,4,19
Jack Mcvay Jr,,0,0,0,0,19
Alan Butkovitz,,,5,0,0,19
Brett Mandel,,,,2,0,19
Mark Zecca,,,,,0,19
Total,27,0,22,4,4,19
,Controller - Democrat,,,Judge Of The Superior Court - Democrat,,20
,Alan Butkovitz,Brett Mandel,Mark Zecca,Joseph C Waters Jr,Jack Mcvay Jr,20
Alan Butkovitz,4,0,0,9,2,20
Brett Mandel,,0,0,1,1,20
Mark Zecca,,,0,0,0,20
Joseph C Waters Jr,,,,2,0,20
Jack Mcvay Jr,,,,,0,20
Total,15,2,0,12,3,20
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,21
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Brett Mandel,Mark Zecca,21
Joseph C Waters Jr,0,0,13,4,2,21
Jack Mcvay Jr,,0,0,2,1,21
Alan Butkovitz,,,1,0,0,21
Brett Mandel,,,,1,0,21
Mark Zecca,,,,,1,21
Total,19,3,14,7,4,21
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,22
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Brett Mandel,Mark Zecca,22
Joseph C Waters Jr,0,0,9,4,0,22
Jack Mcvay Jr,,0,0,3,0,22
Alan Butkovitz,,,2,0,0,22
Brett Mandel,,,,1,0,22
Mark Zecca,,,,,2,22
Total,13,3,11,8,2,22
,Controller - Democrat,,,Judge Of The Superior Court - Democrat,,23
,Alan Butkovitz,Brett Mandel,Mark Zecca,Joseph C Waters Jr,Jack Mcvay Jr,23
Alan Butkovitz,4,0,0,18,7,23
Brett Mandel,,1,0,2,0,23
Mark Zecca,,,0,1,0,23
Joseph C Waters Jr,,,,1,0,23
Jack Mcvay Jr,,,,,0,23
Total,29,3,1,22,7,23
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,24
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Brett Mandel,Mark Zecca,24
Joseph C Waters Jr,2,0,5,2,2,24
Jack Mcvay Jr,,0,1,1,0,24
Alan Butkovitz,,,2,0,0,24
Brett Mandel,,,,1,0,24
Mark Zecca,,,,,2,24
Total,11,2,8,4,4,24
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,25
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Mark Zecca,Brett Mandel,25
Joseph C Waters Jr,1,0,11,5,2,25
Jack Mcvay Jr,,0,2,3,1,25
Alan Butkovitz,,,5,0,0,25
Mark Zecca,,,,1,0,25
Brett Mandel,,,,,0,25
Total,19,6,18,9,3,25
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,26
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Brett Mandel,Mark Zecca,26
Joseph C Waters Jr,1,0,14,6,0,26
Jack Mcvay Jr,,0,0,1,1,26
Alan Butkovitz,,,0,0,0,26
Brett Mandel,,,,0,0,26
Mark Zecca,,,,,2,26
Total,21,2,14,7,3,26
,Controller - Democrat,,,Judge Of The Superior Court - Democrat,,27
,Alan Butkovitz,Brett Mandel,Mark Zecca,Joseph C Waters Jr,Jack Mcvay Jr,27
Alan Butkovitz,4,0,0,14,3,27
Brett Mandel,,0,0,1,2,27
Mark Zecca,,,0,1,0,27
Joseph C Waters Jr,,,,1,0,27
Jack Mcvay Jr,,,,,0,27
Total,21,3,1,17,5,27
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,28
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Brett Mandel,Mark Zecca,28
Joseph C Waters Jr,1,0,13,10,3,28
Jack Mcvay Jr,,2,1,3,1,28
Alan Butkovitz,,,4,0,0,28
Brett Mandel,,,,0,0,28
Mark Zecca,,,,,1,28
Total,27,7,18,13,5,28
,Judge Of The Superior Court - Democrat,,Controller - Democrat,,,All
,Joseph C Waters Jr,Jack Mcvay Jr,Alan Butkovitz,Brett Mandel,Mark Zecca,All
Joseph C Waters Jr,33,0,376,101,51,All
Jack Mcvay Jr,,4,69,45,14,All
Alan Butkovitz,,,107,0,0,All
Brett Mandel,,,,26,0,All
Mark Zecca,,,,,20,All
Total,561,132,552,172,85,All
