col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,division
Dawn M Tancredi,,,,,,,,,0,51,16,22,18,6,2,5,5,7,2,1,3,2,0,0,40,66,73,86,23,13,11,12,9,2,0,All
Leon A King Ii,,,,,,,,,,0,19,24,1,7,6,11,3,3,7,8,6,2,0,0,41,49,53,63,17,13,13,12,9,4,0,All
Kenneth J Powell Jr,,,,,,,,,,,1,24,14,12,17,14,8,6,9,9,7,6,0,0,30,36,18,20,19,26,15,23,8,9,0,All
Stephanie M Sawyer,,,,,,,,,,,,3,12,14,7,12,7,8,7,8,10,10,0,0,32,28,24,29,34,11,21,6,6,11,0,All
John J O Connor Jr,,,,,,,,,,,,,0,1,3,3,0,3,5,2,2,1,1,0,10,7,12,15,16,13,1,14,3,2,0,All
Daine A Grey Jr,,,,,,,,,,,,,,2,8,5,6,5,2,6,1,5,0,0,15,8,4,8,11,9,19,3,6,3,0,All
Frank Bennett,,,,,,,,,,,,,,,2,3,3,3,8,3,3,2,0,0,11,10,4,13,5,15,2,6,6,3,0,All
Derrick W Coker,,,,,,,,,,,,,,,,1,4,3,3,5,4,3,0,0,16,11,5,5,11,5,6,8,8,3,0,All
James C Crumlish,,,,,,,,,,,,,,,,,0,7,3,5,3,6,0,0,8,12,14,9,6,7,8,4,3,7,0,All
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,6,4,1,0,0,0,10,9,7,9,8,7,6,5,4,8,0,All
Conor Corcoran,,,,,,,,,,,,,,,,,,,0,4,1,3,0,0,6,6,6,10,5,11,4,7,1,8,0,All
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,2,4,0,0,8,6,3,5,5,4,7,8,4,4,0,All
Rania Major,,,,,,,,,,,,,,,,,,,,,1,1,0,0,10,10,6,2,6,2,3,5,2,1,0,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,9,2,3,6,3,5,1,1,4,0,All
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,All
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,All
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,27,109,111,40,20,15,24,17,14,2,0,All
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,7,146,72,19,15,10,17,10,10,1,All
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82,24,6,4,5,7,2,0,All
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,8,8,5,5,4,0,All
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,14,11,2,1,1,All
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,10,8,6,0,All
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,3,0,All
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,0,All
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,All
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,All
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,327,316,221,189,178,164,163,144,133,113,90,86,40,37,37,36,32,27,25,22,21,19,1,0,291,280,230,144,73,55,49,49,35,21,1,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,1
,Tracy B Roman,Henry Lewandowski,Martin Coleman,Daine A Grey Jr,Fran Shields,Shoshana Bricklin,Conor Corcoran,Joe Fernandes,Robert M Kline,Derrick W Coker,Frank Bennett,Timika Lane,Tracy B Roman,Sierra Thomas Street,Anne Marie Coyle,Joe Fernandes,Vince Giusini,Derrick W Coker,James C Crumlish,Rania Major,Daniel D Mccaffery,Giovanni Campbell,Kenneth J Powell Jr,Stephanie M Sawyer,Dawn M Tancredi,Deborah D Cianfrani,Frank Bennett,Leon A King Ii,Conor Corcoran,Daine A Grey Jr,Fran Shields,John J O Connor Jr,Jon Marshall,Katie Scrivner,Sean P Stevens,1
Tracy B Roman,0,6,6,1,0,1,0,1,1,0,0,6,8,5,5,6,6,2,1,1,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1
Henry Lewandowski,,0,7,1,1,0,0,0,0,0,0,6,5,6,5,6,5,0,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
Martin Coleman,,,0,1,2,1,0,0,0,0,0,7,6,6,6,5,5,0,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1
Daine A Grey Jr,,,,0,0,2,0,0,0,0,0,1,1,2,1,0,1,1,2,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
Fran Shields,,,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Shoshana Bricklin,,,,,,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Conor Corcoran,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Joe Fernandes,,,,,,,,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Robert M Kline,,,,,,,,,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Derrick W Coker,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Frank Bennett,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Timika Lane,,,,,,,,,,,,0,4,4,4,4,5,2,0,2,2,3,1,3,1,0,0,1,0,0,0,0,0,0,0,1
Tracy B Roman,,,,,,,,,,,,,0,5,6,6,5,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Sierra Thomas Street,,,,,,,,,,,,,,0,6,4,4,0,2,3,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1
Anne Marie Coyle,,,,,,,,,,,,,,,0,5,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Joe Fernandes,,,,,,,,,,,,,,,,0,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
Derrick W Coker,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Giovanni Campbell,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,10,9,9,3,2,2,1,1,1,0,0,9,9,8,7,7,6,4,4,4,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,2
,Sierra Thomas Street,Timika Lane,Giovanni Campbell,Joe Fernandes,Kenneth J Powell Jr,Tracy B Roman,Daniel D Mccaffery,Vince Giusini,Anne Marie Coyle,Leon A King Ii,Dawn M Tancredi,John J O Connor Jr,Stephanie M Sawyer,Conor Corcoran,Sean P Stevens,Daine A Grey Jr,Deborah D Cianfrani,Derrick W Coker,Frank Bennett,Jon Marshall,Rania Major,James C Crumlish,Fran Shields,Katie Scrivner,Tracy B Roman,Martin Coleman,Henry Lewandowski,Robert M Kline,Fran Shields,Daine A Grey Jr,Shoshana Bricklin,Frank Bennett,Joe Fernandes,Conor Corcoran,Derrick W Coker,2
Sierra Thomas Street,1,8,8,7,4,7,4,7,5,1,3,5,2,2,0,2,1,1,2,1,1,0,0,0,8,11,5,6,4,4,4,1,0,0,0,2
Timika Lane,,1,9,9,3,3,5,6,4,5,5,2,1,1,3,0,1,2,0,0,1,0,0,0,8,8,8,5,5,2,0,1,2,1,0,2
Giovanni Campbell,,,0,6,5,1,7,4,1,4,5,4,2,1,1,1,0,2,0,2,1,0,0,0,7,9,5,5,5,2,3,0,1,0,0,2
Joe Fernandes,,,,0,1,4,3,4,4,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,6,7,6,3,4,2,1,0,0,0,0,2
Kenneth J Powell Jr,,,,,1,1,2,1,0,2,0,2,1,2,2,1,1,3,0,2,0,0,0,0,4,5,0,3,0,3,3,1,1,1,0,2
Tracy B Roman,,,,,,0,2,4,5,1,0,2,1,2,0,0,1,0,3,0,1,0,0,0,5,6,3,2,2,1,2,1,0,0,0,2
Daniel D Mccaffery,,,,,,,0,2,0,3,4,3,1,1,0,0,0,1,1,1,0,0,0,0,5,4,5,1,5,0,2,1,0,0,0,2
Vince Giusini,,,,,,,,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,1,0,0,0,0,0,0,2
Anne Marie Coyle,,,,,,,,,1,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,3,5,3,3,2,0,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,0,3,0,2,0,2,0,0,0,0,0,1,0,0,0,5,1,3,0,3,2,1,1,1,0,0,2
Dawn M Tancredi,,,,,,,,,,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,3,4,1,4,1,1,0,0,0,0,2
John J O Connor Jr,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,1,3,2,0,1,1,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,0,0,2,2,1,1,0,2,1,1,0,0,4,1,0,0,0,3,3,0,1,0,0,2
Conor Corcoran,,,,,,,,,,,,,,0,1,1,2,1,2,1,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,2
Sean P Stevens,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,0,0,2,0,0,1,0,2,0,1,2,1,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,0,1,0,0,2,0,1,0,0,1,1,0,0,0,3,2,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,2,0,1,1,0,1,1,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,2,0,2,0,1,1,0,1,1,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,2,2,0,0,1,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,2,0,0,0,2,2,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,2
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,2,2,3,4,1,1,0,0,2
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,2,3,0,0,0,0,2
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,0,0,0,0,0,0,2
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1,1,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,2
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,16,15,13,10,9,9,8,8,7,7,6,5,5,4,4,3,3,3,3,3,2,1,0,0,16,14,8,8,7,6,5,2,2,1,0,2
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,3
,Martin Coleman,Tracy B Roman,Henry Lewandowski,Fran Shields,Frank Bennett,Daine A Grey Jr,Shoshana Bricklin,Joe Fernandes,Conor Corcoran,Derrick W Coker,Robert M Kline,Timika Lane,Joe Fernandes,Sierra Thomas Street,Anne Marie Coyle,Tracy B Roman,Vince Giusini,Giovanni Campbell,Leon A King Ii,Dawn M Tancredi,Daniel D Mccaffery,Frank Bennett,Kenneth J Powell Jr,Stephanie M Sawyer,Daine A Grey Jr,John J O Connor Jr,Conor Corcoran,Deborah D Cianfrani,Derrick W Coker,James C Crumlish,Fran Shields,Jon Marshall,Katie Scrivner,Rania Major,Sean P Stevens,3
Martin Coleman,1,10,13,4,2,0,0,1,0,0,0,14,14,13,10,8,11,4,5,4,4,0,1,1,1,0,0,1,0,1,0,0,0,0,0,3
Tracy B Roman,,3,10,3,3,2,1,0,0,0,0,12,9,11,13,11,9,2,3,1,1,3,3,3,2,1,1,1,0,0,0,0,0,0,0,3
Henry Lewandowski,,,0,6,0,0,1,0,0,0,0,14,14,12,9,9,8,5,6,5,5,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3
Fran Shields,,,,0,2,0,1,0,0,0,0,7,5,2,2,1,1,6,6,7,7,2,2,1,2,2,1,0,0,0,0,0,0,0,0,3
Frank Bennett,,,,,0,2,0,1,0,0,0,1,2,3,4,0,2,3,2,1,1,3,3,1,2,1,2,1,0,1,0,0,0,0,0,3
Daine A Grey Jr,,,,,,0,1,0,0,0,0,1,2,2,2,1,0,2,2,0,0,1,0,2,2,0,1,1,0,0,0,0,0,0,0,3
Shoshana Bricklin,,,,,,,0,0,0,0,0,0,0,2,1,1,0,1,0,1,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,3
Joe Fernandes,,,,,,,,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
Conor Corcoran,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Robert M Kline,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Timika Lane,,,,,,,,,,,,0,14,11,11,9,8,7,7,6,5,0,0,1,1,1,0,0,1,0,0,0,0,0,0,3
Joe Fernandes,,,,,,,,,,,,,0,11,9,9,10,6,7,5,4,1,0,1,2,1,1,1,1,1,0,0,0,0,0,3
Sierra Thomas Street,,,,,,,,,,,,,,1,12,9,9,3,3,2,2,0,1,4,2,1,0,2,0,1,0,0,0,0,0,3
Anne Marie Coyle,,,,,,,,,,,,,,,0,9,9,3,1,0,1,2,3,2,2,2,1,1,1,0,0,0,0,0,0,3
Tracy B Roman,,,,,,,,,,,,,,,,1,8,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,3
Giovanni Campbell,,,,,,,,,,,,,,,,,,0,7,6,5,1,1,2,1,2,1,0,1,0,0,0,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,5,5,2,1,3,2,0,1,0,0,0,0,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,0,5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,0,4,1,2,1,2,0,0,0,0,0,0,0,0,3
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,3
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,21,21,16,10,6,4,2,1,0,0,0,20,19,17,15,13,12,10,10,8,7,5,5,5,4,3,2,2,1,1,0,0,0,0,0,3
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,4
,Tracy B Roman,Henry Lewandowski,Fran Shields,Martin Coleman,Shoshana Bricklin,Frank Bennett,Conor Corcoran,Daine A Grey Jr,Joe Fernandes,Robert M Kline,Derrick W Coker,Timika Lane,Anne Marie Coyle,Daniel D Mccaffery,Tracy B Roman,Sierra Thomas Street,Giovanni Campbell,Joe Fernandes,Stephanie M Sawyer,Vince Giusini,Dawn M Tancredi,Leon A King Ii,Kenneth J Powell Jr,Derrick W Coker,Frank Bennett,Jon Marshall,Conor Corcoran,James C Crumlish,Daine A Grey Jr,Deborah D Cianfrani,Fran Shields,John J O Connor Jr,Katie Scrivner,Rania Major,Sean P Stevens,4
Tracy B Roman,8,9,6,5,1,1,0,1,0,0,0,14,9,6,9,8,6,9,2,6,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,4
Henry Lewandowski,,0,6,7,2,0,0,0,1,0,0,9,7,7,7,7,7,7,2,6,6,5,1,1,1,0,1,0,0,0,0,0,0,0,0,4
Fran Shields,,,0,0,2,0,0,1,0,0,0,5,1,7,1,0,7,4,1,1,6,6,2,1,1,0,1,0,0,0,0,0,0,0,0,4
Martin Coleman,,,,0,0,0,0,0,1,0,0,5,6,1,8,7,2,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Shoshana Bricklin,,,,,0,1,0,0,0,0,0,1,2,3,0,0,1,0,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,4
Frank Bennett,,,,,,0,0,0,0,0,0,2,2,1,0,0,0,0,2,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,4
Conor Corcoran,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Joe Fernandes,,,,,,,,,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Robert M Kline,,,,,,,,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Timika Lane,,,,,,,,,,,,0,9,7,7,8,6,8,4,5,5,5,1,1,1,1,0,1,0,0,0,0,0,0,0,4
Anne Marie Coyle,,,,,,,,,,,,,0,4,8,8,1,5,6,6,1,0,2,2,2,2,0,1,0,0,0,0,0,0,0,4
Daniel D Mccaffery,,,,,,,,,,,,,,0,1,2,7,4,4,2,7,6,1,1,2,2,1,0,0,0,0,0,0,0,0,4
Tracy B Roman,,,,,,,,,,,,,,,0,9,3,5,2,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Sierra Thomas Street,,,,,,,,,,,,,,,,0,2,5,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Giovanni Campbell,,,,,,,,,,,,,,,,,0,4,2,2,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4
Joe Fernandes,,,,,,,,,,,,,,,,,,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,1,2,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,4
Vince Giusini,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,27,13,8,8,3,2,1,1,1,1,0,17,14,12,12,11,9,9,8,8,7,6,3,2,2,2,1,1,0,0,0,0,0,0,0,4
