col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Controller - Democrat,,,All
,Martin Coleman,Fran Shields,Tracy B Roman,Henry Lewandowski,Shoshana Bricklin,Robert M Kline,Daine A Grey Jr,Joe Fernandes,Frank Bennett,Conor Corcoran,Derrick W Coker,Brett Mandel,Alan Butkovitz,Mark Zecca,All
Martin Coleman,7,310,122,115,43,55,33,44,13,12,0,237,264,21,All
Fran Shields,,3,50,55,55,47,37,32,16,15,0,186,220,17,All
Tracy B Roman,,,10,97,70,32,33,27,16,11,0,155,123,16,All
Henry Lewandowski,,,,1,40,18,5,5,12,13,1,64,125,10,All
Shoshana Bricklin,,,,,3,16,26,12,10,10,0,92,75,4,All
Robert M Kline,,,,,,2,11,21,11,10,0,78,30,9,All
Daine A Grey Jr,,,,,,,5,27,8,6,0,58,35,8,All
Joe Fernandes,,,,,,,,3,7,8,0,59,41,3,All
Frank Bennett,,,,,,,,,2,6,1,25,23,2,All
Conor Corcoran,,,,,,,,,,0,0,27,20,2,All
Derrick W Coker,,,,,,,,,,,0,0,1,0,All
Brett Mandel,,,,,,,,,,,,110,0,0,All
Alan Butkovitz,,,,,,,,,,,,,61,0,All
Mark Zecca,,,,,,,,,,,,,,13,All
Total,548,439,317,211,180,123,114,110,57,51,1,547,499,51,All
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,1
,Brett Mandel,Alan Butkovitz,Mark Zecca,Martin Coleman,Tracy B Roman,Fran Shields,Henry Lewandowski,Joe Fernandes,Robert M Kline,Conor Corcoran,Daine A Grey Jr,Shoshana Bricklin,Frank Bennett,Derrick W Coker,1
Brett Mandel,13,0,0,14,12,11,7,9,6,6,4,6,2,0,1
Alan Butkovitz,,7,0,22,17,14,12,4,2,1,2,0,2,0,1
Mark Zecca,,,2,0,2,0,1,0,0,0,0,0,0,0,1
Martin Coleman,,,,2,13,18,15,6,5,0,1,1,1,0,1
Tracy B Roman,,,,,0,3,15,2,3,1,1,3,1,0,1
Fran Shields,,,,,,0,8,2,3,2,1,2,1,0,1
Henry Lewandowski,,,,,,,0,0,1,2,0,1,1,0,1
Joe Fernandes,,,,,,,,1,3,2,4,0,2,0,1
Robert M Kline,,,,,,,,,0,1,0,0,0,0,1
Conor Corcoran,,,,,,,,,,0,1,1,0,0,1
Daine A Grey Jr,,,,,,,,,,,0,0,2,0,1
Shoshana Bricklin,,,,,,,,,,,,0,0,0,1
Frank Bennett,,,,,,,,,,,,,0,0,1
Derrick W Coker,,,,,,,,,,,,,,0,1
Total,47,43,4,41,33,27,23,15,8,7,6,6,4,0,1
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Controller - Democrat,,,2
,Martin Coleman,Tracy B Roman,Henry Lewandowski,Fran Shields,Shoshana Bricklin,Robert M Kline,Joe Fernandes,Daine A Grey Jr,Frank Bennett,Conor Corcoran,Derrick W Coker,Alan Butkovitz,Brett Mandel,Mark Zecca,2
Martin Coleman,0,12,13,8,0,1,2,1,2,1,0,21,9,1,2
Tracy B Roman,,2,11,2,5,1,1,1,1,0,0,12,6,1,2
Henry Lewandowski,,,0,0,1,1,0,0,0,0,0,9,1,1,2
Fran Shields,,,,1,2,1,1,2,1,0,0,9,3,0,2
Shoshana Bricklin,,,,,1,2,1,0,0,0,0,3,4,0,2
Robert M Kline,,,,,,1,1,1,1,0,0,2,2,0,2
Joe Fernandes,,,,,,,0,1,0,0,0,2,3,0,2
Daine A Grey Jr,,,,,,,,0,1,0,0,1,3,0,2
Frank Bennett,,,,,,,,,0,1,0,3,1,0,2
Conor Corcoran,,,,,,,,,,0,0,1,0,0,2
Derrick W Coker,,,,,,,,,,,0,0,0,0,2
Alan Butkovitz,,,,,,,,,,,,4,0,0,2
Brett Mandel,,,,,,,,,,,,,7,0,2
Mark Zecca,,,,,,,,,,,,,,0,2
Total,33,22,14,13,9,6,5,4,4,1,0,32,24,1,2
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Controller - Democrat,,,3
,Martin Coleman,Fran Shields,Tracy B Roman,Henry Lewandowski,Shoshana Bricklin,Robert M Kline,Daine A Grey Jr,Joe Fernandes,Conor Corcoran,Frank Bennett,Derrick W Coker,Alan Butkovitz,Brett Mandel,Mark Zecca,3
Martin Coleman,0,25,8,2,2,3,1,0,0,0,0,17,13,0,3
Fran Shields,,0,5,2,2,2,2,0,0,0,0,14,13,1,3
Tracy B Roman,,,0,5,5,2,2,1,1,1,0,8,11,1,3
Henry Lewandowski,,,,0,1,0,1,0,1,1,0,4,3,1,3
Shoshana Bricklin,,,,,0,1,1,0,0,0,0,3,4,1,3
Robert M Kline,,,,,,0,2,2,0,0,0,1,5,1,3
Daine A Grey Jr,,,,,,,0,1,0,0,0,1,2,3,3
Joe Fernandes,,,,,,,,0,0,0,0,0,1,1,3
Conor Corcoran,,,,,,,,,0,0,0,1,0,0,3
Frank Bennett,,,,,,,,,,0,0,0,1,0,3
Derrick W Coker,,,,,,,,,,,0,0,0,0,3
Alan Butkovitz,,,,,,,,,,,,4,0,0,3
Brett Mandel,,,,,,,,,,,,,4,0,3
Mark Zecca,,,,,,,,,,,,,,1,3
Total,32,30,20,8,8,7,6,2,1,1,0,29,27,4,3
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,Alan Butkovitz,Brett Mandel,Mark Zecca,Martin Coleman,Fran Shields,Tracy B Roman,Shoshana Bricklin,Joe Fernandes,Daine A Grey Jr,Henry Lewandowski,Robert M Kline,Frank Bennett,Conor Corcoran,Derrick W Coker,4
Alan Butkovitz,6,0,0,13,10,7,1,1,1,5,2,1,0,0,4
Brett Mandel,,4,0,4,4,6,5,5,3,0,2,0,0,0,4
Mark Zecca,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Martin Coleman,,,,0,13,5,0,4,3,3,1,1,0,0,4
Fran Shields,,,,,0,1,0,4,2,1,2,1,0,0,4
Tracy B Roman,,,,,,0,5,1,3,4,2,0,0,0,4
Shoshana Bricklin,,,,,,,0,1,2,1,2,1,0,0,4
Joe Fernandes,,,,,,,,0,0,0,1,0,0,0,4
