col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,All
,R Seth Williams,Timika Lane,Anne Marie Coyle,Daniel D Mccaffery,Dawn M Tancredi,Sierra Thomas Street,Joe Fernandes,Leon A King Ii,Giovanni Campbell,Tracy B Roman,Vince Giusini,James C Crumlish,Stephanie M Sawyer,Kenneth J Powell Jr,Derrick W Coker,John J O Connor Jr,Rania Major,Deborah D Cianfrani,Daine A Grey Jr,Frank Bennett,Conor Corcoran,Jon Marshall,Sean P Stevens,Katie Scrivner,Fran Shields,All
R Seth Williams,54,919,651,517,469,412,397,407,384,342,302,205,165,158,108,92,71,63,60,47,51,43,40,2,0,All
Timika Lane,,15,546,420,415,326,383,376,325,287,249,176,98,99,72,30,48,27,33,16,9,19,20,2,0,All
Anne Marie Coyle,,,5,292,261,256,225,164,139,247,239,184,45,67,33,34,31,29,24,24,17,16,14,2,0,All
Daniel D Mccaffery,,,,6,403,95,173,268,311,68,79,166,64,58,26,73,22,26,15,19,27,10,15,2,0,All
Dawn M Tancredi,,,,,2,84,157,261,285,56,62,154,60,41,22,52,21,38,12,16,12,8,11,1,0,All
Sierra Thomas Street,,,,,,5,199,73,87,244,193,14,85,69,42,45,26,17,25,10,10,15,12,1,0,All
Joe Fernandes,,,,,,,4,161,154,207,187,17,13,26,14,14,12,12,8,10,5,5,7,1,0,All
Leon A King Ii,,,,,,,,1,201,27,44,90,71,57,55,12,23,10,22,15,21,11,17,0,0,All
Giovanni Campbell,,,,,,,,,0,38,67,68,78,55,38,47,20,15,12,14,15,11,7,0,0,All
Tracy B Roman,,,,,,,,,,8,201,21,35,48,27,22,26,25,18,12,11,10,10,0,0,All
Vince Giusini,,,,,,,,,,,7,30,41,23,31,17,15,18,5,9,21,3,6,0,0,All
James C Crumlish,,,,,,,,,,,,17,19,20,17,15,8,13,12,10,12,6,9,0,0,All
Stephanie M Sawyer,,,,,,,,,,,,,2,38,48,38,20,19,23,9,20,18,13,0,0,All
Kenneth J Powell Jr,,,,,,,,,,,,,,0,27,28,25,14,22,15,10,16,15,1,0,All
Derrick W Coker,,,,,,,,,,,,,,,4,9,15,14,15,14,13,7,11,0,0,All
John J O Connor Jr,,,,,,,,,,,,,,,,3,7,10,7,13,9,8,3,3,0,All
Rania Major,,,,,,,,,,,,,,,,,7,8,8,13,13,10,7,0,0,All
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,9,15,17,7,9,0,0,All
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,1,11,11,7,7,1,0,All
Frank Bennett,,,,,,,,,,,,,,,,,,,,1,13,8,4,1,0,All
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,0,4,6,0,0,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,8,0,0,All
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,1,0,0,All
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,352","1,046",731,582,540,466,456,456,436,397,358,267,194,181,131,117,89,81,71,64,61,48,46,3,0,All
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,1
,R Seth Williams,Timika Lane,Joe Fernandes,Leon A King Ii,Giovanni Campbell,Daniel D Mccaffery,Dawn M Tancredi,Sierra Thomas Street,Anne Marie Coyle,Vince Giusini,Kenneth J Powell Jr,Stephanie M Sawyer,Tracy B Roman,Derrick W Coker,Daine A Grey Jr,Deborah D Cianfrani,Frank Bennett,James C Crumlish,John J O Connor Jr,Jon Marshall,Katie Scrivner,Sean P Stevens,Conor Corcoran,Fran Shields,Rania Major,1
R Seth Williams,0,15,11,10,9,8,8,6,3,3,2,2,3,1,0,1,0,1,0,1,0,1,0,0,0,1
Timika Lane,,0,11,10,9,8,8,6,3,3,1,2,3,1,0,1,0,0,0,1,0,1,0,0,0,1
Joe Fernandes,,,0,9,7,6,7,4,2,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1
Leon A King Ii,,,,0,8,7,7,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Giovanni Campbell,,,,,0,7,8,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
