col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Controller - Democrat,,,1
,Timika Lane,Joe Fernandes,Leon A King Ii,Giovanni Campbell,Daniel D Mccaffery,Dawn M Tancredi,Sierra Thomas Street,Anne Marie Coyle,Vince Giusini,Kenneth J Powell Jr,Stephanie M Sawyer,Tracy B Roman,Derrick W Coker,Daine A Grey Jr,Deborah D Cianfrani,Frank Bennett,James C Crumlish,John J O Connor Jr,Jon Marshall,Katie Scrivner,Sean P Stevens,Conor Corcoran,Fran Shields,Rania Major,Alan Butkovitz,Brett Mandel,Mark Zecca,1
Timika Lane,1,11,10,9,8,8,6,3,3,1,2,3,1,0,1,0,0,0,1,0,1,0,0,0,10,4,0,1
Joe Fernandes,,0,9,7,6,7,4,2,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,9,2,0,1
Leon A King Ii,,,0,8,7,7,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,1,0,1
Giovanni Campbell,,,,0,7,8,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,1
Daniel D Mccaffery,,,,,0,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
Dawn M Tancredi,,,,,,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,1
Sierra Thomas Street,,,,,,,0,3,3,0,1,3,0,0,1,0,0,0,1,0,1,0,0,0,3,3,0,1
Anne Marie Coyle,,,,,,,,0,3,1,0,3,0,1,0,1,0,1,0,1,0,0,0,0,2,2,0,1
Vince Giusini,,,,,,,,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
Kenneth J Powell Jr,,,,,,,,,,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,2,0,1
Stephanie M Sawyer,,,,,,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1
Tracy B Roman,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
Derrick W Coker,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Daine A Grey Jr,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
Deborah D Cianfrani,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Frank Bennett,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,1,0,1
James C Crumlish,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1
