col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,1
,R Seth Williams,Timika Lane,Sierra Thomas Street,Giovanni Campbell,Leon A King Ii,Stephanie M Sawyer,Joe Fernandes,Rania Major,Tracy B Roman,Daniel D Mccaffery,Anne Marie Coyle,Vince Giusini,Daine A Grey Jr,Dawn M Tancredi,Deborah D Cianfrani,Derrick W Coker,Conor Corcoran,Frank Bennett,James C Crumlish,Kenneth J Powell Jr,Sean P Stevens,Fran Shields,John J O Connor Jr,Jon Marshall,Katie Scrivner,1
R Seth Williams,1,8,9,6,6,6,5,7,6,4,3,3,2,2,1,2,1,1,1,1,1,0,0,0,0,1
Timika Lane,,1,5,6,5,4,4,3,2,3,2,3,2,1,1,1,0,0,1,1,0,0,0,0,0,1
Sierra Thomas Street,,,0,2,4,5,3,4,6,2,4,4,2,1,1,2,0,1,0,0,1,0,0,0,0,1
Giovanni Campbell,,,,0,4,2,2,3,0,4,1,0,1,2,1,0,0,0,1,1,0,0,0,0,0,1
Leon A King Ii,,,,,0,5,2,3,1,3,1,1,2,1,0,2,1,0,1,0,0,0,0,0,0,1
Stephanie M Sawyer,,,,,,0,2,4,2,1,0,1,3,0,2,2,1,1,0,0,0,0,0,0,0,1
Joe Fernandes,,,,,,,0,3,3,4,2,2,0,1,1,0,1,0,1,0,1,0,0,0,0,1
Rania Major,,,,,,,,0,2,2,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1
Tracy B Roman,,,,,,,,,0,1,3,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1
Daniel D Mccaffery,,,,,,,,,,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1
Anne Marie Coyle,,,,,,,,,,,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Deborah D Cianfrani,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Derrick W Coker,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,0,1
