col_1,col_2,division
,District Attorney - Democrat,1
,R Seth Williams,1
R Seth Williams,31,1
Total,31,1
,District Attorney - Democrat,2
,R Seth Williams,2
R Seth Williams,53,2
Total,53,2
,District Attorney - Democrat,3
,R Seth Williams,3
R Seth Williams,38,3
Total,38,3
,District Attorney - Democrat,4
,R Seth Williams,4
R Seth Williams,83,4
Total,83,4
,District Attorney - Democrat,5
,R Seth Williams,5
R Seth Williams,66,5
Total,66,5
,District Attorney - Democrat,6
,R Seth Williams,6
R Seth Williams,18,6
Total,18,6
,District Attorney - Democrat,7
,R Seth Williams,7
R Seth Williams,32,7
Total,32,7
,District Attorney - Democrat,8
,R Seth Williams,8
R Seth Williams,45,8
Total,45,8
,District Attorney - Democrat,9
,R Seth Williams,9
R Seth Williams,26,9
Total,26,9
,District Attorney - Democrat,10
,R Seth Williams,10
R Seth Williams,66,10
Total,66,10
,District Attorney - Democrat,11
,R Seth Williams,11
R Seth Williams,23,11
Total,23,11
,District Attorney - Democrat,12
,R Seth Williams,12
R Seth Williams,47,12
Total,47,12
,District Attorney - Democrat,13
,R Seth Williams,13
R Seth Williams,55,13
Total,55,13
,District Attorney - Democrat,14
,R Seth Williams,14
R Seth Williams,23,14
Total,23,14
,District Attorney - Democrat,15
,R Seth Williams,15
R Seth Williams,24,15
Total,24,15
,District Attorney - Democrat,16
,R Seth Williams,16
R Seth Williams,31,16
Total,31,16
,District Attorney - Democrat,17
,R Seth Williams,17
R Seth Williams,76,17
Total,76,17
,District Attorney - Democrat,18
,R Seth Williams,18
R Seth Williams,38,18
Total,38,18
,District Attorney - Democrat,19
,R Seth Williams,19
R Seth Williams,69,19
Total,69,19
,District Attorney - Democrat,21
,R Seth Williams,21
R Seth Williams,38,21
Total,38,21
,District Attorney - Democrat,22
,R Seth Williams,22
R Seth Williams,42,22
Total,42,22
,District Attorney - Democrat,23
,R Seth Williams,23
R Seth Williams,42,23
Total,42,23
,District Attorney - Democrat,24
,R Seth Williams,24
R Seth Williams,24,24
Total,24,24
,District Attorney - Democrat,25
,R Seth Williams,25
R Seth Williams,64,25
Total,64,25
,District Attorney - Democrat,All
,R Seth Williams,All
R Seth Williams,"1,054",All
Total,"1,054",All
