col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,division
Joe Fernandes,,,,0,14,32,31,18,13,9,7,5,7,3,0,5,1,2,0,0,0,0,0,0,35,44,36,6,3,9,8,6,2,0,0,2
Leon A King Ii,,,,,3,12,16,12,15,8,6,7,4,4,4,2,1,1,1,1,1,1,1,0,22,23,14,5,7,6,4,8,3,0,0,2
James C Crumlish,,,,,,0,28,13,6,10,1,2,1,4,3,6,0,2,2,0,0,0,0,0,26,33,35,11,7,9,1,2,1,0,0,2
Daniel D Mccaffery,,,,,,,0,12,10,4,2,5,3,6,4,1,1,1,0,2,1,0,0,0,30,35,35,8,7,10,5,3,3,0,0,2
Anne Marie Coyle,,,,,,,,1,16,12,10,5,7,3,3,6,3,0,2,1,1,1,0,0,15,22,19,7,10,9,9,8,2,0,0,2
Timika Lane,,,,,,,,,0,10,13,7,6,2,4,5,3,0,0,0,1,0,1,0,17,18,9,8,8,5,12,7,1,0,0,2
Vince Giusini,,,,,,,,,,1,6,1,6,2,4,5,1,0,0,0,0,0,0,0,9,14,6,6,6,3,4,6,2,0,0,2
Sierra Thomas Street,,,,,,,,,,,0,2,9,2,1,1,1,0,1,0,1,0,1,0,8,8,2,2,4,1,11,5,3,0,0,2
Dawn M Tancredi,,,,,,,,,,,,0,1,3,2,0,3,3,0,1,1,0,1,0,12,5,6,0,2,3,3,3,0,0,0,2
Tracy B Roman,,,,,,,,,,,,,0,4,0,0,0,0,0,1,0,0,0,0,7,6,1,3,0,2,8,5,4,0,0,2
John J O Connor Jr,,,,,,,,,,,,,,0,2,1,0,1,0,1,1,0,1,0,4,1,5,4,2,2,3,0,3,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,0,2,4,2,1,0,0,0,0,0,2,4,6,4,10,2,2,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,7,3,5,5,4,1,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,4,2,4,0,3,2,1,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,2,3,1,2,2,0,0,0,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,2,2,1,0,1,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,0,36,39,8,3,9,7,3,3,0,0,2
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,9,10,10,6,6,3,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,7,8,3,1,2,0,0,2
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,2,0,1,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,0,0,0,0,2
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,0,2
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,135,66,62,59,56,51,50,41,39,27,18,17,14,12,11,10,6,5,3,2,2,1,1,0,73,72,60,23,19,19,18,14,6,0,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,3
,Giovanni Campbell,Stephanie M Sawyer,Daniel D Mccaffery,Joe Fernandes,Kenneth J Powell Jr,James C Crumlish,Leon A King Ii,Timika Lane,Anne Marie Coyle,Sierra Thomas Street,Tracy B Roman,Conor Corcoran,Dawn M Tancredi,Derrick W Coker,Rania Major,Sean P Stevens,Vince Giusini,Daine A Grey Jr,John J O Connor Jr,Jon Marshall,Deborah D Cianfrani,Katie Scrivner,Fran Shields,Frank Bennett,Shoshana Bricklin,Fran Shields,Martin Coleman,Tracy B Roman,Henry Lewandowski,Joe Fernandes,Robert M Kline,Daine A Grey Jr,Conor Corcoran,Frank Bennett,Derrick W Coker,3
Giovanni Campbell,7,70,51,46,49,42,23,18,11,6,4,1,5,5,3,4,1,2,2,0,1,1,0,0,104,41,40,9,8,6,4,3,1,1,0,3
Stephanie M Sawyer,,1,43,44,37,43,19,14,6,4,1,4,2,2,3,2,0,3,1,2,2,0,0,0,70,32,29,6,2,8,4,1,1,1,0,3
Daniel D Mccaffery,,,0,43,40,39,4,7,3,2,2,2,2,2,1,2,0,0,1,1,1,0,0,0,47,31,29,2,3,4,1,1,0,0,0,3
Joe Fernandes,,,,0,34,37,4,9,6,3,4,2,0,1,0,2,3,0,1,1,0,0,0,0,46,28,28,5,4,5,1,1,1,0,0,3
Kenneth J Powell Jr,,,,,0,30,8,12,5,3,4,1,2,3,3,2,1,0,2,0,1,1,0,0,44,30,24,8,3,2,2,0,0,0,0,3
James C Crumlish,,,,,,0,3,4,4,1,1,3,1,0,1,3,0,3,0,2,0,0,0,0,40,28,23,1,1,5,3,1,1,1,0,3
Leon A King Ii,,,,,,,1,9,4,4,1,2,2,3,3,0,2,0,1,0,2,0,0,0,24,4,4,6,2,3,2,1,0,0,0,3
Timika Lane,,,,,,,,0,13,11,7,0,2,3,3,0,4,1,1,0,1,0,0,0,16,10,12,14,7,3,2,2,1,1,0,3
Anne Marie Coyle,,,,,,,,,0,8,5,1,1,1,5,0,4,2,1,0,0,0,0,0,9,5,7,8,5,3,1,3,2,1,0,3
Sierra Thomas Street,,,,,,,,,,0,6,0,1,1,2,0,5,0,1,0,0,0,0,0,4,4,6,7,5,3,0,1,0,1,0,3
Tracy B Roman,,,,,,,,,,,1,0,1,0,2,1,3,1,1,0,0,0,0,0,3,3,4,7,2,0,1,1,1,1,0,3
Conor Corcoran,,,,,,,,,,,,0,1,1,1,2,0,2,1,3,1,0,0,0,2,1,1,0,0,2,3,1,2,1,0,3
Dawn M Tancredi,,,,,,,,,,,,,0,2,1,2,0,1,1,0,0,0,0,0,4,2,4,1,3,0,0,1,1,0,0,3
Derrick W Coker,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,4,2,2,1,1,0,0,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,0,0,1,2,0,0,1,0,0,0,4,3,1,3,0,1,1,2,1,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,0,0,2,0,2,0,0,0,0,5,2,2,1,2,1,2,0,0,1,0,3
Vince Giusini,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,2,3,4,3,1,0,1,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,2,1,1,1,0,1,4,3,1,1,0,3
John J O Connor Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,1,3,1,0,1,0,3
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,0,38,31,5,5,6,5,1,1,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,5,2,2,1,0,0,1,0,3
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,7,3,2,2,0,0,0,3
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,2,2,1,1,0,3
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,3
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,3
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,127,82,56,55,53,48,31,29,18,13,10,7,7,7,7,6,6,5,3,3,2,1,0,0,114,48,47,18,12,11,8,5,3,2,0,3
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,4
,Shoshana Bricklin,Martin Coleman,Fran Shields,Tracy B Roman,Henry Lewandowski,Robert M Kline,Daine A Grey Jr,Frank Bennett,Joe Fernandes,Conor Corcoran,Derrick W Coker,Giovanni Campbell,Joe Fernandes,Stephanie M Sawyer,Kenneth J Powell Jr,Daniel D Mccaffery,Timika Lane,Anne Marie Coyle,James C Crumlish,Dawn M Tancredi,Tracy B Roman,Vince Giusini,Leon A King Ii,Sierra Thomas Street,Deborah D Cianfrani,Daine A Grey Jr,Rania Major,Derrick W Coker,Frank Bennett,John J O Connor Jr,Sean P Stevens,Conor Corcoran,Jon Marshall,Fran Shields,Katie Scrivner,4
Shoshana Bricklin,2,15,18,4,5,4,1,1,0,0,0,22,15,19,18,18,10,8,12,10,2,3,7,2,3,1,3,0,1,2,0,0,0,0,0,4
Martin Coleman,,0,13,5,6,1,1,1,0,0,0,13,15,12,13,12,10,7,12,3,5,5,3,6,0,2,0,1,2,1,1,1,0,0,0,4
Fran Shields,,,0,2,2,2,4,0,1,0,0,15,13,19,13,13,8,6,14,5,2,5,2,1,2,2,2,0,1,1,0,0,0,0,0,4
Tracy B Roman,,,,0,7,3,0,3,1,0,0,3,6,3,3,4,8,8,2,3,7,4,1,6,3,0,1,2,1,1,2,1,1,0,0,4
Henry Lewandowski,,,,,0,1,0,0,1,0,0,5,7,2,5,4,9,6,1,5,5,4,4,4,1,0,0,0,0,1,1,0,0,0,0,4
Robert M Kline,,,,,,1,1,2,0,0,0,4,2,2,4,4,1,5,2,3,2,2,2,1,3,0,1,0,0,0,1,0,0,0,0,4
Daine A Grey Jr,,,,,,,0,0,2,1,0,1,1,5,1,2,2,3,3,1,0,3,0,0,1,2,1,0,0,0,0,0,0,0,0,4
Frank Bennett,,,,,,,,0,1,0,0,2,0,1,2,1,2,2,0,2,1,0,1,1,2,0,1,2,1,0,1,1,1,0,0,4
Joe Fernandes,,,,,,,,,0,1,0,1,1,3,2,0,2,1,1,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,4
Conor Corcoran,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Giovanni Campbell,,,,,,,,,,,,0,11,13,16,12,8,7,10,6,1,4,7,1,2,1,2,1,1,0,2,1,0,0,0,4
Joe Fernandes,,,,,,,,,,,,,1,10,10,11,8,7,11,1,7,6,2,5,0,1,0,0,1,2,0,0,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,0,15,11,8,6,13,5,2,5,2,2,2,2,2,1,1,1,0,0,1,0,0,4
Kenneth J Powell Jr,,,,,,,,,,,,,,,0,13,6,2,12,4,2,4,5,2,0,0,0,2,1,0,1,1,1,0,0,4
Daniel D Mccaffery,,,,,,,,,,,,,,,,0,4,6,13,6,1,1,3,0,3,1,1,0,1,2,1,0,0,0,0,4
Timika Lane,,,,,,,,,,,,,,,,,1,8,3,7,6,6,4,7,2,1,2,1,0,1,0,0,1,0,0,4
Anne Marie Coyle,,,,,,,,,,,,,,,,,,0,4,4,6,7,2,4,4,2,3,0,0,1,1,0,0,0,0,4
James C Crumlish,,,,,,,,,,,,,,,,,,,0,0,2,3,0,1,0,2,0,0,1,1,0,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,0,2,0,5,1,5,0,2,0,0,0,1,0,0,0,0,4
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,0,3,1,6,2,0,0,0,0,0,0,0,0,0,0,4
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,1,1,0,0,0,0,0,0,0,0,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,4
Sierra Thomas Street,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,1,0,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,4
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,37,24,22,13,12,8,5,4,4,1,0,25,25,25,23,22,19,18,18,12,10,10,8,8,5,3,3,2,2,2,2,1,1,0,0,4
