col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Controller - Democrat,,,All
,Henry Lewandowski,Martin Coleman,Fran Shields,Tracy B Roman,Robert M Kline,Joe Fernandes,Frank Bennett,Daine A Grey Jr,Conor Corcoran,Shoshana Bricklin,Derrick W Coker,Alan Butkovitz,Brett Mandel,Mark Zecca,All
Henry Lewandowski,45,230,231,73,32,22,24,8,18,14,0,425,70,66,All
Martin Coleman,,3,151,57,15,10,11,9,4,6,0,204,47,21,All
Fran Shields,,,5,17,15,11,13,13,7,11,0,219,25,21,All
Tracy B Roman,,,,4,15,14,12,6,5,8,0,78,26,28,All
Robert M Kline,,,,,2,12,11,7,6,5,0,30,24,10,All
Joe Fernandes,,,,,,1,5,13,5,4,0,25,16,11,All
Frank Bennett,,,,,,,1,2,5,4,0,20,8,17,All
Daine A Grey Jr,,,,,,,,0,2,1,0,14,10,7,All
Conor Corcoran,,,,,,,,,1,1,0,10,14,6,All
Shoshana Bricklin,,,,,,,,,,1,0,17,10,3,All
Derrick W Coker,,,,,,,,,,,0,0,0,0,All
Alan Butkovitz,,,,,,,,,,,,72,0,0,All
Brett Mandel,,,,,,,,,,,,,43,0,All
Mark Zecca,,,,,,,,,,,,,,29,All
Total,632,298,295,142,68,57,49,34,32,32,0,574,163,128,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Controller - Democrat,,,1
,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Joe Fernandes,Conor Corcoran,Daine A Grey Jr,Derrick W Coker,Frank Bennett,Robert M Kline,Shoshana Bricklin,Alan Butkovitz,Brett Mandel,Mark Zecca,1
Henry Lewandowski,4,16,13,4,1,1,0,0,0,0,0,26,5,2,1
Fran Shields,,0,10,0,1,0,1,0,0,0,0,14,2,0,1
Martin Coleman,,,0,5,0,0,0,0,0,0,0,11,4,0,1
Tracy B Roman,,,,0,0,0,0,0,0,0,0,3,4,1,1
Joe Fernandes,,,,,0,1,1,0,0,0,0,3,1,0,1
Conor Corcoran,,,,,,0,0,0,0,0,0,2,0,0,1
Daine A Grey Jr,,,,,,,0,0,0,0,0,1,0,0,1
Derrick W Coker,,,,,,,,0,0,0,0,0,0,0,1
Frank Bennett,,,,,,,,,0,0,0,0,0,0,1
Robert M Kline,,,,,,,,,,0,0,0,0,0,1
Shoshana Bricklin,,,,,,,,,,,0,0,0,0,1
Alan Butkovitz,,,,,,,,,,,,3,0,0,1
Brett Mandel,,,,,,,,,,,,,1,0,1
Mark Zecca,,,,,,,,,,,,,,1,1
Total,40,21,17,8,4,2,1,0,0,0,0,36,9,4,1
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Controller - Democrat,,,2
,Henry Lewandowski,Tracy B Roman,Martin Coleman,Fran Shields,Joe Fernandes,Frank Bennett,Robert M Kline,Conor Corcoran,Shoshana Bricklin,Daine A Grey Jr,Derrick W Coker,Alan Butkovitz,Brett Mandel,Mark Zecca,2
Henry Lewandowski,3,10,8,5,3,4,1,2,2,0,0,19,6,11,2
Tracy B Roman,,1,4,1,3,1,1,0,0,0,0,6,2,7,2
Martin Coleman,,,1,1,0,0,0,1,0,0,0,5,5,3,2
Fran Shields,,,,0,0,0,0,0,2,0,0,2,1,0,2
Joe Fernandes,,,,,1,1,0,0,0,0,0,0,0,4,2
Frank Bennett,,,,,,0,2,0,1,0,0,1,0,2,2
Robert M Kline,,,,,,,0,1,1,0,0,1,2,1,2
Conor Corcoran,,,,,,,,0,0,0,0,0,1,2,2
Shoshana Bricklin,,,,,,,,,0,0,0,1,1,0,2
Daine A Grey Jr,,,,,,,,,,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,0,0,0,0,2
Alan Butkovitz,,,,,,,,,,,,11,0,0,2
Brett Mandel,,,,,,,,,,,,,13,0,2
Mark Zecca,,,,,,,,,,,,,,3,2
Total,43,19,14,6,6,5,5,3,3,0,0,31,26,20,2
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Controller - Democrat,,,3
,Henry Lewandowski,Fran Shields,Tracy B Roman,Robert M Kline,Frank Bennett,Joe Fernandes,Daine A Grey Jr,Martin Coleman,Shoshana Bricklin,Conor Corcoran,Derrick W Coker,Alan Butkovitz,Brett Mandel,Mark Zecca,3
Henry Lewandowski,3,3,3,3,1,0,0,2,1,1,0,9,7,3,3
Fran Shields,,1,2,2,0,2,2,1,1,1,0,5,1,1,3
Tracy B Roman,,,2,1,1,2,0,1,1,0,0,4,1,0,3
Robert M Kline,,,,0,1,1,0,0,0,0,0,2,2,0,3
Frank Bennett,,,,,0,1,0,0,0,0,0,2,1,0,3
Joe Fernandes,,,,,,0,0,0,0,0,0,3,0,0,3
Daine A Grey Jr,,,,,,,0,0,1,0,0,2,0,0,3
Martin Coleman,,,,,,,,0,0,0,0,1,0,1,3
Shoshana Bricklin,,,,,,,,,0,0,0,2,0,0,3
Conor Corcoran,,,,,,,,,,0,0,0,1,0,3
Derrick W Coker,,,,,,,,,,,0,0,0,0,3
Alan Butkovitz,,,,,,,,,,,,2,0,0,3
Brett Mandel,,,,,,,,,,,,,2,0,3
Mark Zecca,,,,,,,,,,,,,,3,3
Total,22,9,8,4,3,3,2,2,2,1,0,17,9,6,3
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,Alan Butkovitz,Brett Mandel,Mark Zecca,Henry Lewandowski,Martin Coleman,Fran Shields,Tracy B Roman,Conor Corcoran,Frank Bennett,Robert M Kline,Daine A Grey Jr,Derrick W Coker,Joe Fernandes,Shoshana Bricklin,4
Alan Butkovitz,4,0,0,18,7,7,3,3,1,1,0,0,0,0,4
Brett Mandel,,2,0,4,2,1,2,0,0,0,0,0,0,0,4
Mark Zecca,,,3,0,0,0,0,0,0,0,0,0,0,0,4
