col_1,col_2,col_3,col_4,division
,District Attorney - Republican,Judge Of The Court Of Common Pleas - Republican,,All
,Daniel A Alvarez,Anne Marie Coyle,Kenneth J Powell Jr,All
Daniel A Alvarez,1,39,29,All
Anne Marie Coyle,,1,25,All
Kenneth J Powell Jr,,,4,All
Total,44,40,33,All
,Judge Of The Court Of Common Pleas - Republican,,District Attorney - Republican,1
,Anne Marie Coyle,Kenneth J Powell Jr,Daniel A Alvarez,1
Anne Marie Coyle,0,0,1,1
Kenneth J Powell Jr,,1,0,1
Daniel A Alvarez,,,0,1
Total,1,1,1,1
,Judge Of The Court Of Common Pleas - Republican,,District Attorney - Republican,4
,Anne Marie Coyle,Kenneth J Powell Jr,Daniel A Alvarez,4
Anne Marie Coyle,0,2,3,4
Kenneth J Powell Jr,,0,2,4
Daniel A Alvarez,,,0,4
Total,3,2,3,4
,District Attorney - Republican,Judge Of The Court Of Common Pleas - Republican,,9
,Daniel A Alvarez,Kenneth J Powell Jr,Anne Marie Coyle,9
Daniel A Alvarez,0,1,0,9
Kenneth J Powell Jr,,0,0,9
Anne Marie Coyle,,,0,9
Total,1,1,0,9
,District Attorney - Republican,Judge Of The Court Of Common Pleas - Republican,,11
,Daniel A Alvarez,Anne Marie Coyle,Kenneth J Powell Jr,11
Daniel A Alvarez,1,1,1,11
Anne Marie Coyle,,1,0,11
Kenneth J Powell Jr,,,0,11
Total,3,2,1,11
,Judge Of The Court Of Common Pleas - Republican,,District Attorney - Republican,14
,Anne Marie Coyle,Kenneth J Powell Jr,Daniel A Alvarez,14
Anne Marie Coyle,0,2,3,14
Kenneth J Powell Jr,,0,2,14
Daniel A Alvarez,,,0,14
Total,3,2,3,14
,Judge Of The Court Of Common Pleas - Republican,,District Attorney - Republican,15
,Anne Marie Coyle,Kenneth J Powell Jr,Daniel A Alvarez,15
Anne Marie Coyle,0,1,1,15
Kenneth J Powell Jr,,0,1,15
Daniel A Alvarez,,,0,15
Total,1,1,1,15
,Judge Of The Court Of Common Pleas - Republican,,District Attorney - Republican,17
,Kenneth J Powell Jr,Anne Marie Coyle,Daniel A Alvarez,17
Kenneth J Powell Jr,1,1,1,17
Anne Marie Coyle,,0,1,17
Daniel A Alvarez,,,0,17
Total,2,1,1,17
,Judge Of The Court Of Common Pleas - Republican,,District Attorney - Republican,19
,Anne Marie Coyle,Kenneth J Powell Jr,Daniel A Alvarez,19
Anne Marie Coyle,0,1,2,19
Kenneth J Powell Jr,,0,1,19
Daniel A Alvarez,,,0,19
Total,2,1,2,19
,Judge Of The Court Of Common Pleas - Republican,,District Attorney - Republican,21
,Anne Marie Coyle,Kenneth J Powell Jr,Daniel A Alvarez,21
Anne Marie Coyle,0,0,1,21
Kenneth J Powell Jr,,0,0,21
Daniel A Alvarez,,,0,21
Total,1,0,1,21
,Judge Of The Court Of Common Pleas - Republican,,District Attorney - Republican,22
,Anne Marie Coyle,Kenneth J Powell Jr,Daniel A Alvarez,22
Anne Marie Coyle,0,2,3,22
Kenneth J Powell Jr,,0,2,22
Daniel A Alvarez,,,0,22
Total,3,2,3,22
