col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
Stephanie M Sawyer,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2
Daine A Grey Jr,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Derrick W Coker,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,2
Frank Bennett,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,2
John J O Connor Jr,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,2
Sean P Stevens,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Joseph C Waters Jr,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Jack Mcvay Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,13,11,8,7,5,5,5,5,4,4,3,2,2,1,1,1,1,1,1,0,0,0,0,0,12,4,2
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,3
,Joseph C Waters Jr,Jack Mcvay Jr,Timika Lane,Sierra Thomas Street,Tracy B Roman,Anne Marie Coyle,Vince Giusini,Joe Fernandes,Giovanni Campbell,Daniel D Mccaffery,Dawn M Tancredi,Kenneth J Powell Jr,Rania Major,Derrick W Coker,John J O Connor Jr,Stephanie M Sawyer,Leon A King Ii,Deborah D Cianfrani,Daine A Grey Jr,Frank Bennett,James C Crumlish,Jon Marshall,Sean P Stevens,Conor Corcoran,Fran Shields,Katie Scrivner,3
Joseph C Waters Jr,0,0,40,38,30,27,18,16,16,10,12,11,6,6,7,6,5,3,4,3,3,2,2,0,0,0,3
Jack Mcvay Jr,,0,2,3,2,2,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
Timika Lane,,,0,33,25,30,16,19,13,7,9,9,5,4,4,6,4,5,3,0,1,1,1,0,0,0,3
Sierra Thomas Street,,,,2,23,21,18,12,11,5,8,5,5,4,2,4,3,3,3,1,2,1,1,0,0,0,3
Tracy B Roman,,,,,1,23,16,16,8,4,5,5,2,0,6,2,3,1,0,1,2,0,0,0,0,0,3
Anne Marie Coyle,,,,,,0,16,19,8,5,5,6,3,1,4,5,1,4,1,0,0,0,0,0,0,0,3
Vince Giusini,,,,,,,0,14,5,4,2,2,2,1,1,1,1,0,1,0,0,1,0,0,0,0,3
Joe Fernandes,,,,,,,,0,4,3,1,5,1,0,4,1,2,1,0,0,0,0,0,0,0,0,3
Giovanni Campbell,,,,,,,,,0,4,7,3,4,2,3,3,3,2,1,1,1,0,0,0,0,0,3
Daniel D Mccaffery,,,,,,,,,,0,3,4,3,2,2,2,2,1,1,0,0,1,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,0,2,2,1,3,3,0,3,1,0,0,0,0,0,0,0,3
Kenneth J Powell Jr,,,,,,,,,,,,0,3,2,5,0,1,0,1,0,1,1,1,0,0,0,3
Rania Major,,,,,,,,,,,,,0,4,1,1,1,0,0,0,1,2,1,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,0,1,1,0,1,2,1,0,2,1,0,0,0,3
John J O Connor Jr,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,59,3,49,47,35,33,22,21,19,13,13,13,9,8,8,7,6,5,4,3,3,3,2,0,0,0,3
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,4
,Joseph C Waters Jr,Jack Mcvay Jr,Sierra Thomas Street,Anne Marie Coyle,Joe Fernandes,Timika Lane,Tracy B Roman,Daniel D Mccaffery,Dawn M Tancredi,Vince Giusini,Giovanni Campbell,Leon A King Ii,John J O Connor Jr,Frank Bennett,Stephanie M Sawyer,Kenneth J Powell Jr,Rania Major,Conor Corcoran,Daine A Grey Jr,James C Crumlish,Deborah D Cianfrani,Derrick W Coker,Jon Marshall,Fran Shields,Katie Scrivner,Sean P Stevens,4
Joseph C Waters Jr,5,0,24,17,17,18,14,10,9,12,8,7,3,2,3,1,0,1,1,2,0,1,1,0,0,0,4
Jack Mcvay Jr,,1,4,5,5,3,4,3,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,4
Sierra Thomas Street,,,1,16,11,14,13,3,4,12,3,1,3,1,3,0,1,0,0,1,1,0,0,0,0,0,4
Anne Marie Coyle,,,,1,11,16,14,2,2,13,1,1,0,1,1,1,2,0,2,0,0,0,0,0,0,0,4
Joe Fernandes,,,,,0,17,11,7,6,9,5,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4
Timika Lane,,,,,,0,13,4,4,11,3,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4
Tracy B Roman,,,,,,,1,1,0,10,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4
Daniel D Mccaffery,,,,,,,,2,11,0,10,7,5,3,3,4,1,2,2,2,0,1,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,0,1,11,7,3,0,2,2,1,1,3,1,0,0,0,0,0,0,4
Vince Giusini,,,,,,,,,,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,4
Giovanni Campbell,,,,,,,,,,,0,7,3,0,2,2,0,1,2,0,0,0,0,0,0,0,4
Leon A King Ii,,,,,,,,,,,,0,1,2,1,0,1,2,2,0,1,1,0,0,0,0,4
John J O Connor Jr,,,,,,,,,,,,,1,1,2,2,0,1,0,1,0,1,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,1,0,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,4
Kenneth J Powell Jr,,,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
James C Crumlish,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,47,11,34,25,22,22,20,19,14,14,11,10,7,6,5,4,4,3,3,3,2,2,1,0,0,0,4
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,5
,Joseph C Waters Jr,Jack Mcvay Jr,Timika Lane,Tracy B Roman,Joe Fernandes,Sierra Thomas Street,Stephanie M Sawyer,Anne Marie Coyle,Dawn M Tancredi,Giovanni Campbell,Leon A King Ii,Conor Corcoran,Daine A Grey Jr,Daniel D Mccaffery,Frank Bennett,James C Crumlish,John J O Connor Jr,Jon Marshall,Kenneth J Powell Jr,Sean P Stevens,Vince Giusini,Deborah D Cianfrani,Derrick W Coker,Fran Shields,Katie Scrivner,Rania Major,5
Joseph C Waters Jr,0,0,8,6,5,5,4,4,2,2,2,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,5
Jack Mcvay Jr,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Timika Lane,,,0,4,5,4,1,3,2,2,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5
Tracy B Roman,,,,0,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
Joe Fernandes,,,,,0,1,1,1,2,2,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5
Sierra Thomas Street,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
Stephanie M Sawyer,,,,,,,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,5
Anne Marie Coyle,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
Dawn M Tancredi,,,,,,,,,0,3,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5
Giovanni Campbell,,,,,,,,,,0,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5
Leon A King Ii,,,,,,,,,,,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5
Conor Corcoran,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,0,0,1,1,0,1,0,1,0,0,0,0,0,0,5
Daniel D Mccaffery,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Frank Bennett,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,5
James C Crumlish,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,5
John J O Connor Jr,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,5
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Vince Giusini,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,12,1,8,7,5,5,5,4,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,6
,Joseph C Waters Jr,Jack Mcvay Jr,Timika Lane,Sierra Thomas Street,Joe Fernandes,Leon A King Ii,Vince Giusini,Giovanni Campbell,Dawn M Tancredi,Daniel D Mccaffery,Anne Marie Coyle,Tracy B Roman,Stephanie M Sawyer,Kenneth J Powell Jr,Derrick W Coker,Daine A Grey Jr,Deborah D Cianfrani,Rania Major,Frank Bennett,Sean P Stevens,Conor Corcoran,James C Crumlish,John J O Connor Jr,Jon Marshall,Fran Shields,Katie Scrivner,6
Joseph C Waters Jr,2,0,60,44,40,32,24,31,22,26,22,19,14,15,6,6,7,4,4,4,2,2,2,1,0,0,6
Jack Mcvay Jr,,1,2,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6
Timika Lane,,,3,37,37,34,32,31,26,25,18,14,14,9,4,5,3,2,2,1,0,2,1,1,0,0,6
Sierra Thomas Street,,,,2,17,20,20,17,6,11,18,10,15,9,4,4,6,2,3,0,3,1,1,0,0,0,6
Joe Fernandes,,,,,0,19,19,17,15,17,15,11,2,2,1,1,2,1,1,0,0,1,0,1,0,0,6
Leon A King Ii,,,,,,1,9,25,14,21,4,3,9,6,4,3,3,1,1,1,1,1,1,1,0,0,6
Vince Giusini,,,,,,,1,9,12,7,12,8,2,2,2,1,1,1,0,0,1,1,0,0,0,0,6
Giovanni Campbell,,,,,,,,0,18,23,5,4,8,5,1,4,2,1,3,1,1,0,1,0,0,0,6
Dawn M Tancredi,,,,,,,,,0,14,4,3,3,3,2,3,2,3,1,1,0,1,1,0,0,0,6
Daniel D Mccaffery,,,,,,,,,,0,3,1,7,2,0,1,0,0,1,0,1,1,1,0,0,0,6
Anne Marie Coyle,,,,,,,,,,,1,12,1,4,0,1,3,1,0,1,0,0,1,1,0,0,6
Tracy B Roman,,,,,,,,,,,,0,2,3,1,2,2,2,0,2,0,0,0,1,0,0,6
Stephanie M Sawyer,,,,,,,,,,,,,0,5,3,3,2,2,0,1,0,1,0,0,0,0,6
Kenneth J Powell Jr,,,,,,,,,,,,,,0,3,3,3,3,1,4,0,1,0,0,0,0,6
Derrick W Coker,,,,,,,,,,,,,,,1,1,1,1,0,2,1,1,1,0,0,0,6
Daine A Grey Jr,,,,,,,,,,,,,,,,0,1,0,0,1,0,3,0,0,0,0,6
Deborah D Cianfrani,,,,,,,,,,,,,,,,,0,1,1,1,2,0,0,0,0,0,6
Rania Major,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,0,0,6
Frank Bennett,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,6
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,6
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,84,4,82,52,43,41,39,38,31,30,27,20,18,15,9,8,8,6,4,4,3,3,3,1,0,0,6
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,7
,Joseph C Waters Jr,Jack Mcvay Jr,Timika Lane,Giovanni Campbell,Joe Fernandes,Dawn M Tancredi,Leon A King Ii,Daniel D Mccaffery,Sierra Thomas Street,Anne Marie Coyle,Tracy B Roman,Stephanie M Sawyer,Derrick W Coker,James C Crumlish,Kenneth J Powell Jr,Rania Major,Daine A Grey Jr,Deborah D Cianfrani,Frank Bennett,Vince Giusini,Conor Corcoran,Jon Marshall,Sean P Stevens,Fran Shields,John J O Connor Jr,Katie Scrivner,7
Joseph C Waters Jr,1,0,25,22,21,17,18,18,12,6,6,3,2,3,2,2,1,1,1,2,0,1,0,0,0,0,7
Jack Mcvay Jr,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,7
Timika Lane,,,0,22,19,16,16,16,8,8,5,2,2,2,1,0,2,1,0,1,0,0,0,0,0,0,7
Giovanni Campbell,,,,1,18,17,15,15,6,5,2,3,2,2,2,1,2,1,0,1,0,1,1,0,0,0,7
Joe Fernandes,,,,,0,14,14,17,5,4,4,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,7
Dawn M Tancredi,,,,,,0,14,14,3,2,1,4,0,1,2,1,1,0,1,0,0,1,1,0,0,0,7
Leon A King Ii,,,,,,,0,13,3,0,1,2,1,2,2,1,0,1,2,0,1,0,0,0,0,0,7
Daniel D Mccaffery,,,,,,,,0,4,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
Sierra Thomas Street,,,,,,,,,1,5,4,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7
Anne Marie Coyle,,,,,,,,,,0,4,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,7
Tracy B Roman,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
Stephanie M Sawyer,,,,,,,,,,,,0,0,1,2,1,1,0,1,0,0,0,1,0,0,0,7
Derrick W Coker,,,,,,,,,,,,,0,1,0,1,1,2,1,0,1,0,0,0,0,0,7
James C Crumlish,,,,,,,,,,,,,,0,2,0,1,0,1,0,0,0,0,0,0,0,7
Kenneth J Powell Jr,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,7
Rania Major,,,,,,,,,,,,,,,,0,0,1,1,0,1,1,0,0,0,0,7
Daine A Grey Jr,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,7
Frank Bennett,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,7
Vince Giusini,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,33,1,27,25,21,19,19,18,13,8,6,5,3,3,3,3,2,2,2,2,1,1,1,0,0,0,7
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,8
