col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Timika Lane,,,,,,,0,4,2,0,1,0,1,4,1,0,0,0,2,1,0,0,0,0,2
Vince Giusini,,,,,,,,0,1,1,1,0,1,5,2,1,0,0,0,0,0,0,0,0,2
Giovanni Campbell,,,,,,,,,0,2,4,3,3,0,0,0,1,0,1,1,0,0,0,0,2
Kenneth J Powell Jr,,,,,,,,,,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2
Stephanie M Sawyer,,,,,,,,,,,0,4,6,0,1,0,2,1,1,0,1,0,0,0,2
James C Crumlish,,,,,,,,,,,,0,4,0,0,0,1,1,0,0,1,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,0,0,1,0,1,1,1,0,1,0,0,0,2
Sierra Thomas Street,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,0,2,0,0,1,1,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,22,20,15,14,11,10,9,9,8,8,8,7,6,5,4,4,3,3,3,2,2,1,0,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,3
,Anne Marie Coyle,Daniel D Mccaffery,Timika Lane,Joe Fernandes,James C Crumlish,Vince Giusini,Conor Corcoran,Daine A Grey Jr,Sierra Thomas Street,Tracy B Roman,Dawn M Tancredi,Deborah D Cianfrani,Giovanni Campbell,John J O Connor Jr,Kenneth J Powell Jr,Frank Bennett,Rania Major,Sean P Stevens,Stephanie M Sawyer,Derrick W Coker,Fran Shields,Jon Marshall,Katie Scrivner,Leon A King Ii,3
Anne Marie Coyle,2,5,4,5,4,3,2,1,3,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,3
Daniel D Mccaffery,,0,0,1,3,2,3,1,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,3
Timika Lane,,,1,3,0,1,0,1,3,3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,3
Joe Fernandes,,,,0,1,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
James C Crumlish,,,,,0,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
Vince Giusini,,,,,,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3
Conor Corcoran,,,,,,,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,3
Daine A Grey Jr,,,,,,,,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,3
Sierra Thomas Street,,,,,,,,,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Tracy B Roman,,,,,,,,,,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Giovanni Campbell,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,3
John J O Connor Jr,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3
Kenneth J Powell Jr,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,13,6,6,5,4,4,3,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,4
,Anne Marie Coyle,Joe Fernandes,Daniel D Mccaffery,Vince Giusini,Kenneth J Powell Jr,Tracy B Roman,Giovanni Campbell,James C Crumlish,John J O Connor Jr,Dawn M Tancredi,Deborah D Cianfrani,Timika Lane,Conor Corcoran,Daine A Grey Jr,Derrick W Coker,Sierra Thomas Street,Leon A King Ii,Sean P Stevens,Stephanie M Sawyer,Fran Shields,Frank Bennett,Jon Marshall,Katie Scrivner,Rania Major,4
Anne Marie Coyle,4,11,8,8,3,6,4,4,4,3,3,3,2,1,1,2,1,0,1,0,0,0,0,0,4
Joe Fernandes,,0,5,8,2,4,5,5,2,1,2,3,0,2,2,2,1,0,1,0,0,0,0,0,4
Daniel D Mccaffery,,,0,5,6,2,2,2,4,2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,4
Vince Giusini,,,,0,1,3,3,3,1,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,4
Kenneth J Powell Jr,,,,,0,2,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Tracy B Roman,,,,,,0,0,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4
Giovanni Campbell,,,,,,,0,2,1,0,1,1,0,1,2,0,1,0,1,0,0,0,0,0,4
James C Crumlish,,,,,,,,0,0,1,1,0,0,2,2,0,0,0,1,0,0,0,0,0,4
John J O Connor Jr,,,,,,,,,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Deborah D Cianfrani,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
Timika Lane,,,,,,,,,,,,0,0,0,0,2,1,0,0,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,4
Sierra Thomas Street,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Leon A King Ii,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,19,12,11,9,6,6,5,5,5,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,5
,Daniel D Mccaffery,Anne Marie Coyle,Dawn M Tancredi,John J O Connor Jr,Joe Fernandes,Deborah D Cianfrani,James C Crumlish,Kenneth J Powell Jr,Timika Lane,Conor Corcoran,Frank Bennett,Giovanni Campbell,Vince Giusini,Sean P Stevens,Stephanie M Sawyer,Leon A King Ii,Sierra Thomas Street,Tracy B Roman,Daine A Grey Jr,Derrick W Coker,Fran Shields,Jon Marshall,Katie Scrivner,Rania Major,5
Daniel D Mccaffery,2,18,17,15,5,7,6,4,3,3,3,3,1,2,2,1,0,0,0,0,0,0,0,0,5
Anne Marie Coyle,,1,12,12,8,5,6,4,4,2,1,2,1,2,1,1,1,1,0,0,0,0,0,0,5
Dawn M Tancredi,,,2,8,4,6,4,3,2,1,3,2,0,2,2,0,0,0,0,0,0,0,0,0,5
John J O Connor Jr,,,,2,1,5,3,4,0,1,3,2,0,0,1,1,0,0,0,0,0,0,0,0,5
Joe Fernandes,,,,,0,0,2,1,4,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,5
Deborah D Cianfrani,,,,,,0,3,1,0,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,5
James C Crumlish,,,,,,,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5
Kenneth J Powell Jr,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5
Timika Lane,,,,,,,,,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,5
Conor Corcoran,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
Frank Bennett,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5
Giovanni Campbell,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,5
Vince Giusini,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,0,0,5
Sean P Stevens,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5
Stephanie M Sawyer,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Leon A King Ii,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
Sierra Thomas Street,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,5
Tracy B Roman,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,28,23,19,18,8,7,7,4,4,3,3,3,3,2,2,1,1,1,0,0,0,0,0,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,6
,Anne Marie Coyle,Daniel D Mccaffery,Dawn M Tancredi,John J O Connor Jr,Joe Fernandes,Vince Giusini,Timika Lane,Tracy B Roman,Deborah D Cianfrani,Giovanni Campbell,Frank Bennett,Stephanie M Sawyer,Conor Corcoran,Daine A Grey Jr,James C Crumlish,Kenneth J Powell Jr,Sean P Stevens,Sierra Thomas Street,Jon Marshall,Leon A King Ii,Rania Major,Derrick W Coker,Fran Shields,Katie Scrivner,6
Anne Marie Coyle,3,12,14,11,13,11,6,4,4,2,3,4,2,2,1,2,1,2,0,0,1,0,0,0,6
Daniel D Mccaffery,,0,15,14,10,7,2,0,4,3,2,3,2,1,2,1,1,0,1,1,0,0,0,0,6
Dawn M Tancredi,,,0,11,10,8,3,2,4,4,2,3,2,2,1,0,2,0,0,1,0,0,0,0,6
John J O Connor Jr,,,,0,6,8,0,2,3,2,3,1,3,0,1,2,1,0,1,0,1,0,0,0,6
Joe Fernandes,,,,,0,8,7,2,2,2,1,2,0,1,0,0,0,2,0,1,0,0,0,0,6
Vince Giusini,,,,,,0,3,3,1,1,1,1,1,1,0,1,0,2,0,0,0,0,0,0,6
Timika Lane,,,,,,,0,2,1,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,6
Tracy B Roman,,,,,,,,1,1,1,2,0,0,0,0,1,1,2,0,0,0,0,0,0,6
Deborah D Cianfrani,,,,,,,,,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,6
Giovanni Campbell,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,6
Frank Bennett,,,,,,,,,,,0,0,1,0,1,1,0,0,1,0,0,0,0,0,6
Stephanie M Sawyer,,,,,,,,,,,,0,0,2,0,1,0,0,0,0,0,0,0,0,6
Conor Corcoran,,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,6
Daine A Grey Jr,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6
James C Crumlish,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,6
Kenneth J Powell Jr,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Sean P Stevens,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6
Sierra Thomas Street,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Leon A King Ii,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Rania Major,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,24,20,19,18,15,12,7,6,5,5,4,4,3,2,2,2,2,2,1,1,1,0,0,0,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,7
,Anne Marie Coyle,Daniel D Mccaffery,Timika Lane,James C Crumlish,Dawn M Tancredi,Kenneth J Powell Jr,Joe Fernandes,Tracy B Roman,Vince Giusini,Daine A Grey Jr,John J O Connor Jr,Sierra Thomas Street,Conor Corcoran,Deborah D Cianfrani,Frank Bennett,Derrick W Coker,Giovanni Campbell,Stephanie M Sawyer,Leon A King Ii,Sean P Stevens,Fran Shields,Jon Marshall,Katie Scrivner,Rania Major,7
Anne Marie Coyle,2,13,12,10,7,8,7,5,5,5,4,4,2,3,3,2,2,2,0,1,0,0,0,0,7
Daniel D Mccaffery,,1,7,7,7,5,5,1,2,3,3,0,2,2,1,2,1,1,1,0,0,0,0,0,7
Timika Lane,,,0,3,4,3,6,3,2,2,0,3,0,0,0,2,1,1,0,1,0,0,0,0,7
James C Crumlish,,,,0,4,3,3,1,3,1,3,0,3,1,2,0,0,1,1,0,0,0,0,0,7
Dawn M Tancredi,,,,,0,1,4,1,1,1,1,0,2,2,0,0,1,0,1,0,0,0,0,0,7
Kenneth J Powell Jr,,,,,,0,0,0,2,4,2,0,1,0,2,2,1,1,0,0,0,0,0,0,7
Joe Fernandes,,,,,,,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
Tracy B Roman,,,,,,,,1,3,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,7
Vince Giusini,,,,,,,,,0,1,3,2,1,0,2,0,0,0,1,0,0,0,0,0,7
Daine A Grey Jr,,,,,,,,,,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,7
John J O Connor Jr,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7
Sierra Thomas Street,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,7
Conor Corcoran,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,7
Deborah D Cianfrani,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,7
Frank Bennett,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
Derrick W Coker,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
Giovanni Campbell,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,7
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,26,16,12,11,9,8,7,6,6,5,5,4,3,3,3,2,2,2,1,1,0,0,0,0,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,8
,Daniel D Mccaffery,Anne Marie Coyle,Dawn M Tancredi,John J O Connor Jr,Giovanni Campbell,Joe Fernandes,Conor Corcoran,Deborah D Cianfrani,Timika Lane,Vince Giusini,Kenneth J Powell Jr,Sierra Thomas Street,Tracy B Roman,Daine A Grey Jr,Leon A King Ii,Derrick W Coker,Fran Shields,Frank Bennett,James C Crumlish,Jon Marshall,Katie Scrivner,Rania Major,Sean P Stevens,Stephanie M Sawyer,8
Daniel D Mccaffery,1,4,5,6,4,4,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,8
Anne Marie Coyle,,2,3,4,3,2,2,2,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,8
Dawn M Tancredi,,,1,4,1,4,2,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,8
John J O Connor Jr,,,,0,2,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Giovanni Campbell,,,,,0,1,1,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8
Joe Fernandes,,,,,,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,8
Conor Corcoran,,,,,,,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8
Deborah D Cianfrani,,,,,,,,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8
Timika Lane,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
Vince Giusini,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8
Kenneth J Powell Jr,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Sierra Thomas Street,,,,,,,,,,,,0,2,1,0,0,0,0,0,0,0,0,0,0,8
Tracy B Roman,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,8
Daine A Grey Jr,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8
Leon A King Ii,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
Derrick W Coker,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Fran Shields,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Frank Bennett,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
James C Crumlish,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Rania Major,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,9,8,7,6,5,5,3,3,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,9
,Anne Marie Coyle,Daniel D Mccaffery,John J O Connor Jr,James C Crumlish,Joe Fernandes,Deborah D Cianfrani,Giovanni Campbell,Kenneth J Powell Jr,Stephanie M Sawyer,Timika Lane,Vince Giusini,Conor Corcoran,Daine A Grey Jr,Dawn M Tancredi,Frank Bennett,Leon A King Ii,Sierra Thomas Street,Derrick W Coker,Fran Shields,Jon Marshall,Katie Scrivner,Rania Major,Sean P Stevens,Tracy B Roman,9
Anne Marie Coyle,1,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9
Daniel D Mccaffery,,0,2,3,3,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,9
John J O Connor Jr,,,0,1,1,2,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,9
James C Crumlish,,,,0,2,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,9
Joe Fernandes,,,,,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
Deborah D Cianfrani,,,,,,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
Giovanni Campbell,,,,,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
Kenneth J Powell Jr,,,,,,,,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,9
Stephanie M Sawyer,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9
Timika Lane,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
Vince Giusini,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
Conor Corcoran,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Daine A Grey Jr,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9
Dawn M Tancredi,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9
Frank Bennett,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9
Leon A King Ii,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Sierra Thomas Street,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
Derrick W Coker,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Fran Shields,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Rania Major,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,8,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,9
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,10
,Anne Marie Coyle,Daniel D Mccaffery,Joe Fernandes,John J O Connor Jr,Vince Giusini,Deborah D Cianfrani,Tracy B Roman,James C Crumlish,Kenneth J Powell Jr,Timika Lane,Conor Corcoran,Dawn M Tancredi,Stephanie M Sawyer,Frank Bennett,Giovanni Campbell,Jon Marshall,Sierra Thomas Street,Derrick W Coker,Leon A King Ii,Sean P Stevens,Daine A Grey Jr,Fran Shields,Katie Scrivner,Rania Major,10
Anne Marie Coyle,0,11,7,5,5,4,4,4,2,4,3,3,2,2,1,1,2,0,0,1,0,0,0,0,10
Daniel D Mccaffery,,0,5,6,4,4,2,4,3,2,3,3,3,2,2,2,0,0,1,1,0,0,0,0,10
